eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng
"""I can much more easily believe Mr. Bingley's being imposed on, than that Mr. Wickham should invent such a history of himself as he gave me last night; names, facts, every thing mentioned without ceremony.--If it be not so, let Mr. Darcy contradict it. Besides, there was truth in his looks.""","'Je crois plus aisement que Mr. Bingley est dans l'erreur, que je ne puis croire que Mr. Wikam ait invente l'histoire qu'il m'a faite hier au soir ! ~~~ Dire les noms, les faits ! Si cela n'est pas, que Mr. Darcy le demente. D'ailleurs la verite brilloit dans ses yeux !'",1167,aligned,152019,152284,146711,147001,"Je crois plus aisement que Mr. Bingley est dans l'erreur, que je ne puis croire que Mr. Wikam ait invente l'histoire qu'il m'a faite hier au soir ! Dire les noms, les faits ! Si cela n'est pas, que Mr. Darcy le demente. D'ailleurs la verite brilloit dans ses yeux !
","I can much more easily believe Mr. Bingley's being imposed on, than
that Mr. Wickham should invent such a history of himself as he gave me
last night; names, facts, every thing mentioned without ceremony.--If it
be not so, let Mr. Darcy contradict it. Besides, there was truth in his
looks."""
"""It is difficult indeed--it is distressing.--One does not know what to think.""","'C'est difficile, en effet ! ~~~ on ne sait qu'en penser.'",1168,aligned,152289,152341,147005,147081,"C'est difficile, en effet ! on ne sait qu'en penser.
","It is difficult indeed--it is distressing.--One does not know what to
think."""
"""I beg your pardon;--one knows exactly what to think.""","'Je vous demande pardon, on sait tres-bien qu'en penser.'",1169,aligned,152346,152401,147085,147137,"Je vous demande pardon, on sait tres-bien qu'en penser.
","I beg your pardon;--one knows exactly what to think."""
"But Jane could think with certainty on only one point,--that Mr. Bingley, if he _had been_ imposed on, would have much to suffer when the affair became public.","'Mais Jane ne pouvoit se decider a condamner l'un ou l'autre. ~~~ Elle s'affligea seulement de ce que Mr. Bingley auroit a souffrir, si cette histoire etoit prouvee, et si vraiment il avoit ete trompe.'",1170,aligned,152403,152599,147140,147299,"Mais Jane ne pouvoit se decider a condamner l'un ou l'autre. Elle s'affligea seulement de ce que Mr. Bingley auroit a souffrir, si cette histoire etoit prouvee, et si vraiment il avoit ete trompe.
","But Jane could think with certainty on only one point,--that Mr.
Bingley, if he _had been_ imposed on, would have much to suffer when the
affair became public.
"
"They were soon gone again, rising from their seats with an activity which took their brother by surprise, and hurrying off as if eager to escape from Mrs. Bennet's civilities.","La visite ne fut pas longue ; elles prirent conge avec une vivacite, qui ne permit pas a leur frere de retarder le moment du depart, et se haterent de se derober aux civilites de Mistriss Bennet.",1171,aligned,153141,153336,147956,148131,"La visite ne fut pas longue ; elles prirent conge avec une vivacite, qui ne permit pas a leur frere de retarder le moment du depart, et se haterent de se derober aux civilites de Mistriss Bennet.
","They were soon gone again, rising from
their seats with an activity which took their brother by surprise, and
hurrying off as if eager to escape from Mrs. Bennet's civilities.
"
The prospect of the Netherfield ball was extremely agreeable to every female of the family.,"La perspective d'un bal a Netherfield, etoit fort agreable a toutes les dames de la famille.",1172,aligned,153338,153430,148133,148224,"La perspective d'un bal a Netherfield, etoit fort agreable a toutes les dames de la famille. ","The prospect of the Netherfield ball was extremely agreeable to every
female of the family. "
"Mrs. Bennet chose to consider it as given in compliment to her eldest daughter, and was particularly flattered by receiving the invitation from Mr. Bingley himself, instead of a ceremonious card.","Mistriss Bennet vouloit le considerer, comme donne en honneur de sa fille ainee, elle etoit surtout extremement flattee que Mr. ~~~ Bingley fut venu les inviter lui-meme, au lieu de leur envoyer des cartes.",1173,aligned,153431,153633,148225,148420,"Mistriss Bennet vouloit le considerer, comme donne en honneur de sa fille ainee, elle etoit surtout extremement flattee que Mr. Bingley fut venu les inviter lui-meme, au lieu de leur envoyer des cartes. ","Mrs. Bennet chose to consider it as given in
compliment to her eldest daughter, and was particularly flattered by
receiving the invitation from Mr. Bingley himself, instead of a
ceremonious card. "
"Jane pictured to herself a happy evening in the society of her two friends, and the attentions of their brother; and Elizabeth thought with pleasure of dancing a great deal with Mr. Wickham, and of seeing a confirmation of every thing in Mr. Darcy's looks and behaviour.","Jane se figuroit qu'elle passeroit une soiree charmante entre ses deux amies et leur frere. ~~~ Elisabeth pensoit avec plaisir quelle danseroit beaucoup avec Mr. ~~~ Wikam, qu'elle liroit sur la figure de Mr. ~~~ Darcy, et s'assureroit par la conduite qu'il tiendroit au bal de la verite de ce qui lui avoit ete dit.",1174,aligned,153634,153938,148421,148691,"Jane se figuroit qu'elle passeroit une soiree charmante entre ses deux amies et leur frere. Elisabeth pensoit avec plaisir quelle danseroit beaucoup avec Mr. Wikam, qu'elle liroit sur la figure de Mr. Darcy, et s'assureroit par la conduite qu'il tiendroit au bal de la verite de ce qui lui avoit ete dit. ","Jane pictured to herself a happy evening in the
society of her two friends, and the attentions of their brother; and
Elizabeth thought with pleasure of dancing a great deal with Mr.
Wickham, and of seeing a confirmation of every thing in Mr. Darcy's
looks and behaviour. "
"The happiness anticipated by Catherine and Lydia, depended less on any single event, or any particular person, for though they each, like Elizabeth, meant to dance half the evening with Mr. Wickham, he was by no means the only partner who could satisfy them, and a ball was at any rate, a ball.","Les plaisirs que se promettoient Catherine et Lydie, ne dependoient pas ainsi d'une seule personne, car quoiqu'elles esperassent bien, comme Elisabeth, danser beaucoup avec Mr. ~~~ Wikam, il n'etoit cependant pas le seul partner qui put leur plaire, et enfin un bal etoit toujours un bal.",1175,aligned,153939,154223,148692,148986,"Les plaisirs que se promettoient Catherine et Lydie, ne dependoient pas ainsi d'une seule personne, car quoiqu'elles esperassent bien, comme Elisabeth, danser beaucoup avec Mr. Wikam, il n'etoit cependant pas le seul partner qui put leur plaire, et enfin un bal etoit toujours un bal. ","The happiness anticipated by Catherine and Lydia,
depended less on any single event, or any particular person, for though
they each, like Elizabeth, meant to dance half the evening with Mr.
Wickham, he was by no means the only partner who could satisfy them, and
a ball was at any rate, a ball. "
And even Mary could assure her family that she had no disinclination for it.,Mary elle-meme assuroit la famille qu'elle n'avoit aucune repugnance a y aller.,1176,aligned,154224,154303,148987,149063,"Mary elle-meme assuroit la famille qu'elle n'avoit aucune repugnance a y aller.
","And even Mary could assure her family
that she had no disinclination for it.
"
"Elizabeth's spirits were so high on the occasion, that though she did not often speak unnecessarily to Mr. Collins, she could not help asking him whether he intended to accept Mr. Bingley's invitation, and if he did, whether he would think it proper to join in the evening's amusement;","'La gaite d'Elisabeth etoit tellement excitee par ses esperances, que quoiqu'elle parlat rarement sans necessite a Mr. Collins, elle lui demanda, s'il avoit l'intention d'accepter l'invitation de Mr. ~~~ Bingley, et s'il avoit l'intention dans ce cas, de prendre part aux plaisirs de la soiree ?'",1177,aligned,154703,154993,149348,149633,"La gaite d'Elisabeth etoit tellement excitee par ses esperances, que quoiqu'elle parlat rarement sans necessite a Mr. Collins, elle lui demanda, s'il avoit l'intention d'accepter l'invitation de Mr. Bingley, et s'il avoit l'intention dans ce cas, de prendre part aux plaisirs de la soiree ? ","Elizabeth's spirits were so high on the occasion, that though she did
not often speak unnecessarily to Mr. Collins, she could not help asking
him whether he intended to accept Mr. Bingley's invitation, and if he
did, whether he would think it proper to join in the evening's
amusement; "
"""I think it no sacrifice to join occasionally in evening engagements.""",'Ce n'est point un sacrifice au-dessus de mes forces de participer quelquefois aux plaisirs de la soiree.',1178,aligned,154384,154488,149133,149201,Ce n'est point un sacrifice au-dessus de mes forces de participer quelquefois aux plaisirs de la soiree. ,"I
think it no sacrifice to join occasionally in evening engagements.
"
"There was no help for it however. Mr. Wickham's happiness and her own was per force delayed a little longer, and Mr. Collins's proposal accepted with as good a grace as she could.","'il n'y avoit pas moyen de s'en tirer, il fallut accepter d'aussi bonne grace qu'elle le put la proposition de Mr. ~~~ Collins.'",1179,aligned,155879,156001,150572,150751,"il n'y avoit pas moyen de s'en tirer, il fallut accepter d'aussi bonne grace qu'elle le put la proposition de Mr. Collins. ","There was no help
for it however. Mr. Wickham's happiness and her own was per force
delayed a little longer, and Mr. Collins's proposal accepted with as
good a grace as she could. "
She had fully proposed being engaged by Wickham for those very dances:--and to have Mr. Collins instead!,'elle avoit fermement compte etre engagee pour les memes danses par Wikam. Avoir Mr. ~~~ Collins a la place !',1180,aligned,155748,155852,150424,150528,elle avoit fermement compte etre engagee pour les memes danses par Wikam. Avoir Mr. Collins a la place ! ,"She had fully proposed being
engaged by Wickham for those very dances:--and to have Mr. Collins
instead! "
Elizabeth felt herself completely taken in.,"'Elisabeth fut prise,'",1181,aligned,155727,155747,150380,150423,"Elisabeth fut prise, ",Elizabeth felt herself completely taken in. 
"and I am so far from objecting to dancing myself that I shall hope to be honoured with the hands of all my fair cousins in the course of the evening, and I take this opportunity of soliciting yours, Miss Elizabeth, for the two first dances especially,--a preference which I trust my cousin Jane will attribute to the right cause, and not to any disrespect for her.""","'et je suis si eloigne de me faire des scrupules de danser moi-meme, que j'espere avoir l'honneur d'obtenir la main de toutes mes belles cousines dans le cours de la soiree ; je saisis cette occasion pour demander la votre Miss Elisabeth pour les deux premieres danses, preference que j'espere que ma cousine Jane attribuera a un motif raisonnable, et non a un manque de respect pour elle.'",1182,aligned,155338,155726,150013,150377,"et je suis si eloigne de me faire des scrupules de danser moi-meme, que j'espere avoir l'honneur d'obtenir la main de toutes mes belles cousines dans le cours de la soiree ; je saisis cette occasion pour demander la votre Miss Elisabeth pour les deux premieres danses, preference que j'espere que ma cousine Jane attribuera a un motif raisonnable, et non a un manque de respect pour elle. ","and I am so far from objecting to dancing myself
that I shall hope to be honoured with the hands of all my fair cousins
in the course of the evening, and I take this opportunity of soliciting
yours, Miss Elizabeth, for the two first dances especially,--a
preference which I trust my cousin Jane will attribute to the right
cause, and not to any disrespect for her."""
her liveliness had been never worse timed.,'toute sa gaite disparut ;',1183,aligned,155853,155878,150529,150571,toute sa gaite disparut ; ,her liveliness had been never worse timed. 
"and she was rather surprised to find that he entertained no scruple whatever on that head, and was very far from dreading a rebuke either from the Archbishop, or Lady Catherine de Bourgh, by venturing to dance.","'Elle fut tres-surprise de voir qu'il n'avoit aucun scrupule, et qu'il etoit tres-eloigne de craindre une reprimande de l'Archeveque ou de Lady Catherine de Bourg, s'il se hasardoit a danser.'",1184,aligned,154994,155184,149634,149844,"Elle fut tres-surprise de voir qu'il n'avoit aucun scrupule, et qu'il etoit tres-eloigne de craindre une reprimande de l'Archeveque ou de Lady Catherine de Bourg, s'il se hasardoit a danser.
","and she was rather surprised to find that he entertained no
scruple whatever on that head, and was very far from dreading a rebuke
either from the Archbishop, or Lady Catherine de Bourgh, by venturing to
dance.
"
"""Society has claims on us all; and I profess myself one of those who consider intervals of recreation and amusement as desirable for every body.""","'D'ailleurs la societe a des droits sur nous, et j'avoue que je suis du nombre de ceux qui pensent que quelques momens de plaisir et de recreation, sont absolument necessaires aux gens qui travaillent beaucoup.'",1185,aligned,154489,154698,149202,149345,"D'ailleurs la societe a des droits sur nous, et j'avoue que je suis du nombre de ceux qui pensent que quelques momens de plaisir et de recreation, sont absolument necessaires aux gens qui travaillent beaucoup.
","Society has claims on us all; and I profess myself one of those who
consider intervals of recreation and amusement as desirable for every
body."""
"""While I can have my mornings to myself,"" said she, ""it is enough.""","'-- Tant que je pourrai disposer de mes matinees, disoit-elle, cela me suffira.'",1186,aligned,154305,154383,149066,149131,"-- Tant que je pourrai disposer de mes matinees, disoit-elle, cela me suffira. ","While I can have my mornings to myself,"" said she, ""it is enough.-"
"""I am by no means of opinion, I assure you,"" said he, ""that a ball of this kind, given by a young man of character, to respectable people, can have any evil tendency;","'-- Je vous assure, disoit-il, que je ne crois pas qu'un bal donne par un homme de distinction a des gens respectables, puisse avoir aucun mauvais cote,'",1187,aligned,155186,155337,149847,150012,"-- Je vous assure, disoit-il, que je ne crois pas qu'un bal donne par un homme de distinction a des gens respectables, puisse avoir aucun mauvais cote, ","I am by no means of opinion, I assure you,"" said he, ""that a ball of
this kind, given by a young man of character, to respectable people, can
have any evil tendency; "
"She was not the better pleased with his gallantry, from the idea it suggested of something more.--It now first struck her, that _she_ was selected from among her sisters as worthy of being the mistress of Hunsford Parsonage, and of assisting to form a quadrille table at Rosings, in the absence of more eligible visitors.","La preference qu'il lui accordoit, contre ses principes, sur sa soeur ainee, lui fit craindre qu'il ne s'en tint pas la, et tout-a-coup elle fut frappee de l'idee que peut-etre il l'avoit choisie parmi toutes ses soeurs pour devenir maitresse de la cure de Hunsford, et pour aider a former la table de quadrille a Rosing, lorsqu'il n'y auroit pas des visiteurs plus distingues.",1188,aligned,156002,156379,150752,151073,"La preference qu'il lui accordoit, contre ses principes, sur sa soeur ainee, lui fit craindre qu'il ne s'en tint pas la, et tout-a-coup elle fut frappee de l'idee que peut-etre il l'avoit choisie parmi toutes ses soeurs pour devenir maitresse de la cure de Hunsford, et pour aider a former la table de quadrille a Rosing, lorsqu'il n'y auroit pas des visiteurs plus distingues. ","She was not the better pleased with his
gallantry, from the idea it suggested of something more.--It now first
struck her, that _she_ was selected from among her sisters as worthy of
being the mistress of Hunsford Parsonage, and of assisting to form a
quadrille table at Rosings, in the absence of more eligible visitors.
"
"The idea soon reached to conviction, as she observed his increasing civilities toward herself, and heard his frequent attempt at a compliment on her wit and vivacity; and though more astonished than gratified herself, by this effect of her charms, it was not long before her mother gave her to understand that the probability of their marriage was exceedingly agreeable to _her_.","Ce soupcon devint pour elle une certitude, lorsqu'elle vit combien ses attentions augmentoient. ~~~ Il ne laissoit echapper aucune occasion de lui faire quelques complimens sur son esprit et sa vivacite. ~~~ Elle etoit plus etonnee que ravie de cet effet de ses charmes, et sa mere lui fit bientot comprendre, combien la probabilite de ce mariage lui etoit agreable.",1189,aligned,156380,156738,151074,151453,"Ce soupcon devint pour elle une certitude, lorsqu'elle vit combien ses attentions augmentoient. Il ne laissoit echapper aucune occasion de lui faire quelques complimens sur son esprit et sa vivacite. Elle etoit plus etonnee que ravie de cet effet de ses charmes, et sa mere lui fit bientot comprendre, combien la probabilite de ce mariage lui etoit agreable. ","The idea soon reached to conviction, as she observed his increasing
civilities toward herself, and heard his frequent attempt at a
compliment on her wit and vivacity; and though more astonished than
gratified herself, by this effect of her charms, it was not long before
her mother gave her to understand that the probability of their marriage
was exceedingly agreeable to _her_. "
"Elizabeth however did not chuse to take the hint, being well aware that a serious dispute must be the consequence of any reply.","Elisabeth cependant ne voulut pas avoir l'air de deviner cette insinuation, bien persuadee qu'une serieuse dispute avec sa mere seroit la suite de toute objection de sa part. ~~~ D'ailleurs, peut-etre Mr.",1190,aligned,156739,156939,151454,151581,"Elisabeth cependant ne voulut pas avoir l'air de deviner cette insinuation, bien persuadee qu'une serieuse dispute avec sa mere seroit la suite de toute objection de sa part. D'ailleurs, peut-etre Mr. ","Elizabeth however did not chuse to
take the hint, being well aware that a serious dispute must be the
consequence of any reply. "
"Mr. Collins might never make the offer, and till he did, it was useless to quarrel about him.","Collins pourroit-il ne pas en venir a demander sa main, et jusqu'a ce moment il etoit inutile de disputer.",1191,aligned,156940,157046,151582,151675,"Collins pourroit-il ne pas en venir a demander sa main, et jusqu'a ce moment il etoit inutile de disputer.
","Mr. Collins might never make the offer, and
till he did, it was useless to quarrel about him.
"
"and nothing less than a dance on Tuesday, could have made such a Friday, Saturday, Sunday and Monday, endurable to Kitty and Lydia.","-- Il ne falloit rien moins que la perspective du mardi, pour faire supporter patiemment a Catherine et a Lydie les longues journees qui precederent celle du bal.",1192,aligned,157587,157749,152219,152350,"-- Il ne falloit rien moins que la perspective du mardi, pour faire supporter patiemment a Catherine et a Lydie les longues journees qui precederent celle du bal.
","and nothing less than
a dance on Tuesday, could have made such a Friday, Saturday, Sunday and
Monday, endurable to Kitty and Lydia.
"
"No aunt, no officers, no news could be sought after;--the very shoe-roses for Netherfield were got by proxy.","il fallut se passer de tante, d'officiers et de nouvelles ; il fallut meme recevoir par procuration les souliers roses pour le bal.",1193,aligned,157326,157457,151961,152069,"il fallut se passer de tante, d'officiers et de nouvelles ; il fallut meme recevoir par procuration les souliers roses pour le bal. ","No
aunt, no officers, no news could be sought after;--the very shoe-roses
for Netherfield were got by proxy. "
"If there had not been a Netherfield ball to prepare for and talk of, the younger Miss Bennets would have been in a pitiable state at this time, for from the day of the invitation, to the day of the ball, there was such a succession of rain as prevented their walking to Meryton once.","-- Si l'on n'avoit pas pu parler du bal, et faire les preparatifs necessaires, les jeunes Miss auroient ete bien a plaindre, car depuis le jour de l'invitation jusqu'a celui de la fete, il y eut une telle succession de pluies, que toute promenade a Meryton devient impossible ;",1194,aligned,157048,157325,151677,151960,"-- Si l'on n'avoit pas pu parler du bal, et faire les preparatifs necessaires, les jeunes Miss auroient ete bien a plaindre, car depuis le jour de l'invitation jusqu'a celui de la fete, il y eut une telle succession de pluies, que toute promenade a Meryton devient impossible ; ","If there had not been a Netherfield ball to prepare for and talk of, the
younger Miss Bennets would have been in a pitiable state at this time,
for from the day of the invitation, to the day of the ball, there was
such a succession of rain as prevented their walking to Meryton once. "
"Even Elizabeth might have found some trial of her patience in weather, which totally suspended the improvement of her acquaintance with Mr. Wickham;","Ce mauvais temps avoit aussi un peu exerce la patience d'Elisabeth, en suspendant les progres de sa connoissance avec Mr. Wikam.",1195,aligned,157458,157586,152070,152218,"Ce mauvais temps avoit aussi un peu exerce la patience d'Elisabeth, en suspendant les progres de sa connoissance avec Mr. Wikam. ","Even Elizabeth might have found some
trial of her patience in weather, which totally suspended the
improvement of her acquaintance with Mr. Wickham; "
CHAPTER XVIII.,CHAPITRE XVIII.,1196,aligned,157755,157770,152355,152369,"CHAPITRE XVIII.
","CHAPTER XVIII.
"
"--Attention, forbearance, patience with Darcy, was injury to Wickham.","toute indulgence, toute attention accordee a Darcy, lui paroissoient une injure faite a Wikam ;",1197,aligned,159157,159252,153901,153970,"toute indulgence, toute attention accordee a Darcy, lui paroissoient une injure faite a Wikam ; ","--Attention, forbearance, patience with Darcy, was injury to
Wickham. "
"She had dressed with more than usual care, and prepared in the highest spirits for the conquest of all that remained unsubdued of his heart, trusting that it was not more than might be won in the course of the evening.","Elle avoit mis plus de soin a sa toilette qu'a l'ordinaire, et avoit appele a son aide tous ses moyens et toute sa gaiete, pour achever la conquete de ce coeur ; persuadee que cette seule soiree lui suffiroit.",1198,aligned,158082,158291,152692,152910,"Elle avoit mis plus de soin a sa toilette qu'a l'ordinaire, et avoit appele a son aide tous ses moyens et toute sa gaiete, pour achever la conquete de ce coeur ; persuadee que cette seule soiree lui suffiroit. ","She had dressed with more than
usual care, and prepared in the highest spirits for the conquest of all
that remained unsubdued of his heart, trusting that it was not more than
might be won in the course of the evening. "
But in an instant arose the dreadful suspicion of his being purposely omitted for Mr. Darcy's pleasure in the Bingleys' invitation to the officers;,"Dans cet instant le douloureux soupcon que Mr. ~~~ Bingley l'avoit raye de la liste des officiers, pour faire plaisir a Mr. Darcy, se glissa dans son ame.",1199,aligned,158292,158442,152911,153058,"Dans cet instant le douloureux soupcon que Mr. Bingley l'avoit raye de la liste des officiers, pour faire plaisir a Mr. Darcy, se glissa dans son ame. ","But in an instant arose the
dreadful suspicion of his being purposely omitted for Mr. Darcy's
pleasure in the Bingleys' invitation to the officers; "
"and though this was not exactly the case, the absolute fact of his absence was pronounced by his friend Mr. Denny, to whom Lydia eagerly applied, and who told them that Wickham had been obliged to go to town on business the day before, and was not yet returned;","Cependant la veritable raison de son absence fut bientot expliquee a Lydie par Mr. ~~~ Denny, a qui elle s'etoit adressee pour le savoir. ~~~ Mr. Wikam avoit ete oblige d'aller la veille a la ville, et n'etoit pas encore revenu.",1200,aligned,158443,158663,153059,153320,"Cependant la veritable raison de son absence fut bientot expliquee a Lydie par Mr. Denny, a qui elle s'etoit adressee pour le savoir. Mr. Wikam avoit ete oblige d'aller la veille a la ville, et n'etoit pas encore revenu. ","and though this
was not exactly the case, the absolute fact of his absence was
pronounced by his friend Mr. Denny, to whom Lydia eagerly applied, and
who told them that Wickham had been obliged to go to town on business
the day before, and was not yet returned; "
"adding, with a significant smile, ""I do not imagine his business would have called him away just now, if he had not wished to avoid a certain gentleman here.""","Je ne crois pas cependant, ajouta-t-il avec un sourire significatif, que ses affaires l'eussent justement fait partir dans ce moment, s'il n'eut desire eviter un certain homme qui est ici.",1201,aligned,158664,158852,153321,153479,"Je ne crois pas cependant, ajouta-t-il avec un sourire significatif, que ses affaires l'eussent justement fait partir dans ce moment, s'il n'eut desire eviter un certain homme qui est ici.
","adding, with a significant
smile,

""I do not imagine his business would have called him away just now, if
he had not wished to avoid a certain gentleman here."""
"This part of his intelligence, though unheard by Lydia, was caught by Elizabeth, and as it assured her that Darcy was not less answerable for Wickham's absence than if her first surmise had been just, every feeling of displeasure against the former was so sharpened by immediate disappointment, that she could hardly reply with tolerable civility to the polite inquiries which he directly afterwards approached to make.","Cette derniere cause de l'absence de Wikam quoiqu'elle n'eut pas ete entendue de Lydie, n'echappa point a Elisabeth, et tous ses ressentiments contre Mr. Darcy en furent tellement augmentes, qu'elle put a peine repondre avec la politesse convenable au salut qu'il vint lui faire quelques momens apres ;",1202,aligned,158854,159156,153482,153901,"Cette derniere cause de l'absence de Wikam quoiqu'elle n'eut pas ete entendue de Lydie, n'echappa point a Elisabeth, et tous ses ressentiments contre Mr. Darcy en furent tellement augmentes, qu'elle put a peine repondre avec la politesse convenable au salut qu'il vint lui faire quelques momens apres ; ","This part of his intelligence, though unheard by Lydia, was caught by
Elizabeth, and as it assured her that Darcy was not less answerable for
Wickham's absence than if her first surmise had been just, every feeling
of displeasure against the former was so sharpened by immediate
disappointment, that she could hardly reply with tolerable civility to
the polite inquiries which he directly afterwards approached to
make.-"
"She was resolved against any sort of conversation with him, and turned away with a degree of ill humour, which she could not wholly surmount even in speaking to Mr. Bingley, whose blind partiality provoked her.","elle etoit donc decidee a n'avoir aucune conversation avec lui, et se retourna avec une impatience, qu'elle ne pouvoit surmonter meme en parlant a Bingley dont l'aveugle partialite provoquoit encore son ressentiment.",1203,aligned,159253,159469,153971,154181,"elle etoit donc decidee a n'avoir aucune conversation avec lui, et se retourna avec une impatience, qu'elle ne pouvoit surmonter meme en parlant a Bingley dont l'aveugle partialite provoquoit encore son ressentiment.
","She was resolved against any sort of conversation with him, and
turned away with a degree of ill humour, which she could not wholly
surmount even in speaking to Mr. Bingley, whose blind partiality
provoked her.
"
"But Elizabeth was not formed for ill-humour; and though every prospect of her own was destroyed for the evening, it could not dwell long on her spirits;","Mais Elisabeth n'etoit pas faite pour avoir de l'humeur, et quoique tout plaisir fut detruit pour elle dans cette soiree, elle ne pouvoit la conserver long-temps.",1204,aligned,159471,159633,154183,154335,"Mais Elisabeth n'etoit pas faite pour avoir de l'humeur, et quoique tout plaisir fut detruit pour elle dans cette soiree, elle ne pouvoit la conserver long-temps. ","But Elizabeth was not formed for ill-humour; and though every prospect
of her own was destroyed for the evening, it could not dwell long on her
spirits; "
"and having told all her griefs to Charlotte Lucas, whom she had not seen for a week, she was soon able to make a voluntary transition to the oddities of her cousin, and to point him out to her particular notice.","Apres avoir confie tous ses sujets de griefs a Charlotte Lucas qu'elle n'avoit pas vue depuis une semaine, elle fut bientot en etat de changer volontairement de sujet de conversation ; elle lui raconta les ridicules de son cousin et les lui fit observer.",1205,aligned,159634,159888,154336,154547,"Apres avoir confie tous ses sujets de griefs a Charlotte Lucas qu'elle n'avoit pas vue depuis une semaine, elle fut bientot en etat de changer volontairement de sujet de conversation ; elle lui raconta les ridicules de son cousin et les lui fit observer. ","and having told all her griefs to Charlotte Lucas, whom she had
not seen for a week, she was soon able to make a voluntary transition to
the oddities of her cousin, and to point him out to her particular
notice. "
"Till Elizabeth entered the drawing-room at Netherfield and looked in vain for Mr. Wickham among the cluster of red coats there assembled, a doubt of his being present had never occurred to her.","L'idee que Mr. ~~~ Wikam pourroit ne pas etre au bal, ne s'etoit pas presentee a Elisabeth, jusqu'au moment ou elle entra dans le salon de Netherfield et ou elle le chercha inutilement dans la foule des habits rouges, qui y etoient rassembles.",1206,aligned,157773,158012,152372,152565,"L'idee que Mr. Wikam pourroit ne pas etre au bal, ne s'etoit pas presentee a Elisabeth, jusqu'au moment ou elle entra dans le salon de Netherfield et ou elle le chercha inutilement dans la foule des habits rouges, qui y etoient rassembles. ","Till Elizabeth entered the drawing-room at Netherfield and looked in
vain for Mr. Wickham among the cluster of red coats there assembled, a
doubt of his being present had never occurred to her. "
The certainty of meeting him had not been checked by any of those recollections that might not unreasonably have alarmed her.,"L'esperance de l'y rencontrer, n'avoit ete troublee par aucun doute.",1207,aligned,158013,158081,152566,152691,"L'esperance de l'y rencontrer, n'avoit ete troublee par aucun doute. ","The certainty of
meeting him had not been checked by any of those recollections that
might not unreasonably have alarmed her. "
"The two first dances, however, brought a return of distress; they were dances of mortification.",Cependant les deux premieres danses la replongerent dans la detresse ; c'etoient des danses de mortification.,1208,aligned,159889,159998,154548,154643,Cependant les deux premieres danses la replongerent dans la detresse ; c'etoient des danses de mortification. ,"The two first dances, however, brought a return of distress;
they were dances of mortification. "
The moment of her release from him was ecstacy.,Le moment ou il la quitta fut un moment de delices.,1209,aligned,160228,160279,154857,154904,"Le moment ou il la quitta fut un moment de delices.
","The moment of her release from
him was ecstacy.
"
"She danced next with an officer, and had the refreshment of talking of Wickham, and of hearing that he was universally liked.","Elle dansa ensuite avec un officier, a qui elle parla de Wikam ; elle eut le plaisir d'apprendre qu'il etoit generalement aime dans son corps.",1210,aligned,160281,160423,154906,155031,"Elle dansa ensuite avec un officier, a qui elle parla de Wikam ; elle eut le plaisir d'apprendre qu'il etoit generalement aime dans son corps. ","She danced next with an officer, and had the refreshment of talking of
Wickham, and of hearing that he was universally liked. "
"When those dances were over she returned to Charlotte Lucas, and was in conversation with her, when she found herself suddenly addressed by Mr. Darcy, who took her so much by surprise in his application for her hand, that, without knowing what she did, she accepted him.","La contre-danse finie, elle retournoit vers Charlotte et lui parloit avec vivacite, lorsque Mr. ~~~ Darcy s'adressa a elle et la pria de lui faire l'honneur de danser avec lui ; elle fut tellement surprise qu'elle l'accepta sans savoir ce qu'elle faisoit.",1211,aligned,160424,160675,155032,155302,"La contre-danse finie, elle retournoit vers Charlotte et lui parloit avec vivacite, lorsque Mr. Darcy s'adressa a elle et la pria de lui faire l'honneur de danser avec lui ; elle fut tellement surprise qu'elle l'accepta sans savoir ce qu'elle faisoit. ","When those dances
were over she returned to Charlotte Lucas, and was in conversation with
her, when she found herself suddenly addressed by Mr. Darcy, who took
her so much by surprise in his application for her hand, that, without
knowing what she did, she accepted him. "
"He walked away again immediately, and she was left to fret over her own want of presence of mind; Charlotte tried to console her.","Il la quitta immediatement, et lui laissa le temps de s'affliger de son manque de presence d'esprit. Charlotte s'efforcoit de la consoler.",1212,aligned,160676,160814,155303,155432,"Il la quitta immediatement, et lui laissa le temps de s'affliger de son manque de presence d'esprit. Charlotte s'efforcoit de la consoler. ","He walked away again
immediately, and she was left to fret over her own want of presence of
mind; Charlotte tried to console her.
"
"""I dare say you will find him very agreeable.""","J'espere que vous le trouverez tres-aimable, lui disoit-elle.",1213,aligned,160815,160876,155435,155479,"J'espere que vous le trouverez tres-aimable, lui disoit-elle.
","I dare say you will find him very agreeable."""
"""Heaven forbid!--_That_ would be the greatest misfortune of all!--To find a man agreeable whom one is determined to hate!--Do not wish me such an evil.""",~~~ -- Le ciel m'en preserve ! ~~~ ce seroit encore le pire de tout ! ~~~ trouver aimable un etre qu'on est decide a hair ! ~~~ ah !,1214,aligned,160876,160994,155483,155633,"

-- Le ciel m'en preserve ! ce seroit encore le pire de tout ! trouver aimable un etre qu'on est decide a hair ! ah ! ","Heaven forbid!--_That_ would be the greatest misfortune of all!--To
find a man agreeable whom one is determined to hate!--Do not wish me
such an evil."""
