eng,fr,id,llm alignment result
"""He is a sweet tempered, amiable, charming man.",-- C'est un homme charmant !,1083,aligned
"He cannot know what Mr. Darcy is.""",Il ne connoit surement pas Mr.,1084,not aligned
"""Probably not;--but Mr. Darcy can please where he chuses.",Darcy pour ce qu'il est.,1085,not aligned
He does not want abilities.,-- Probablement pas ; mais Mr.,1086,not aligned
He can be a conversible companion if he thinks it worth his while.,"Darcy peut tres-bien plaire, lorsqu'il le veut.",1087,aligned
"Among those who are at all his equals in consequence, he is a very different man from what he is to the less prosperous.",,1088,not aligned
"His pride never deserts him; but with the rich, he is liberal-minded, just, sincere, rational, honourable, and perhaps agreeable,--allowing something for fortune and figure.""","Il ne manque pas de moyens, et il est d'une societe fort agreable, lorsqu'il le juge necessaire ; tres-different avec ses egaux de ce qu'il est avec ceux qui sont moins fortunes que lui.",1089,not aligned
"The whist party soon afterwards breaking up, the players gathered round the other table, and Mr. Collins took his station between his cousin Elizabeth and Mrs.","La partie de whist finissant dans ce moment, les joueurs se rapprocherent de la table de la loterie, et Mr.",1090,not aligned
"Philips.--The usual inquiries as to his success were made by the latter. ~~~ It had not been very great; he had lost every point; but when Mrs. Philips began to express her concern thereupon, he assured her with much earnest gravity that it was not of the least importance, that he considered the money as a mere trifle, and begged she would not make herself uneasy.","Collins se placa entre sa cousine Elisabeth et Mistriss Phillips ; cette derniere lui fit les questions ordinaires, sur les succes qu'il avoit eu au jeu ; ils n'avoient pas ete grands ; il avoit perdu toutes les parties, et lorsque Mistriss Phillips lui temoigna le chagrin qu'elle en ressentoit, il l'assura avec la plus profonde gravite qu'il n'y attachoit pas la moindre importance, qu'il consideroit l'argent comme une bagatelle, et qu'il la prioit instamment de ne pas s'en affliger.",1091,aligned
"Elizabeth allowed that he had given a very rational account of it, and they continued talking together with mutual satisfaction till supper put an end to cards; and gave the rest of the ladies their share of Mr. Wickham's attentions.","-- Elisabeth avoua qu'elle croyoit bien qu'il avoit decouvert la veritable source de tant de perfections, et ils continuerent ainsi la conversation avec un egal plaisir des deux cotes, jusqu'a ce que le souper venant mettre fin a la partie de loterie, rendit Mr. ~~~ Wickam aux autres dames.",1104,aligned
,"Il ne pouvoit y avoir aucune conversation suivie, au milieu du bruit et de la gaite qui presida au repas, mais ses manieres le rendirent agreable a tout le monde ; tout ce qu'il disoit etoit bien dit, tout ce qu'il faisoit etoit fait avec grace.",1105,not aligned
"There could be no conversation in the noise of Mrs. Philips's supper party, but his manners recommended him to every body.","Elisabeth s'en retourna a Longbourn, charmee de son esprit, et pendant toute la route elle ne pensa qu'a Mr.",1106,not aligned
"Whatever he said, was said well; and whatever he did, done gracefully.",Wickam ; mais elle ne put en parler ; car Lydie et Mr.,1107,not aligned
Elizabeth went away with her head full of him.,Collins ne se turent pas un seul instant.,1108,not aligned
"She could think of nothing but of Mr. Wickham, and of what he had told her, all the way home; but there was not time for her even to mention his name as they went, for neither Lydia nor Mr. Collins were once silent.","Lydie parloit de la loterie, des fiches qu'elle avoit perdues, et de celles qu'elle avoit gagnees, et Mr. ~~~ Collins qui ne cessoit de s'extasier sur la politesse de Mr.",1109,not aligned
"Lydia talked incessantly of lottery tickets, of the fish she had lost and the fish she had won, and Mr. Collins, in describing the civility of Mr. and Mrs. Philips, protesting that he did not in the least regard his losses at whist, enumerating all the dishes at supper, and repeatedly fearing that he crouded his cousins, had more to say than he could well manage before the carriage stopped at Longbourn House.","et Mistriss Phillips, protestoit qu'il n'avoit aucun regret a l'argent qu'il avoit perdu au jeu, comptoit tous les plats du souper et repetoit continuellement, combien il craignoit de gener, de serrer trop ses cousines ; il avoit encore bien des choses a dire, lorsque la voiture arriva a Longbourn.",1110,aligned
CHAPTER XVII.,* * * CHAPITRE XVII.,1111,aligned
"Elizabeth related to Jane the next day, what had passed between Mr. Wickham and herself.",Elisabeth communiqua a Jane tout ce que Mr. ~~~ Wickam lui avoit raconte.,1112,not aligned
"Jane listened with astonishment and concern;--she knew not how to believe that Mr. Darcy could be so unworthy of Mr. Bingley's regard; and yet, it was not in her nature to question the veracity of a young man of such amiable appearance as Wickham.--The possibility of his having really endured such unkindness, was enough to interest all her tender feelings; and nothing therefore remained to be done, but to think well of them both, to defend the conduct of each, and throw into the account of accident or mistake, whatever could not be otherwise explained.","Elle l'ecouta avec surprise et chagrin. ~~~ Elle ne pouvoit croire que Mr. ~~~ Darcy fut si peu digne de l'amitie de Bingley ; et cependant, il n'etoit pas dans son caractere de soupconner la veracite d'un homme aussi aimable que Mr. ~~~ Wickam.",1113,aligned
"""They have both,"" said she, ""been deceived, I dare say, in some way or other, of which we can form no idea.","L'idee seule qu'il pouvoit avoir ete traite avec tant de durete, excitoit en elle le plus vif interet.",1114,not aligned
,"Elle ne pouvoit avoir mauvaise opinion ni de l'un, ni de l'autre, et se trouvoit donc reduite a excuser leur conduite en mettant sur le compte d'erreurs et de mesentendus, ce qu'elle ne pouvoit expliquer autrement.",1115,not aligned
Interested people have perhaps misrepresented each to the other.,"-- Je croirais, disoit-elle, qu'ils ont ete trompes, reciproquement de quelque maniere que nous ne pouvons deviner ; des gens interesses ont peut-etre cherche a les noircir l'un a l'autre.",1116,aligned
"""Very true, indeed;--and now, my dear Jane, what have you got to say in behalf of the interested people who have probably been concerned in the business?--Do clear _them_ too, or we shall be obliged to think ill of somebody.""","-- Peut-etre ! ~~~ mais alors, ma chere Jane, comment pourrez-vous justifier les gens interesses que vous croyez compromis dans cette affaire ?",1118,aligned
"""Laugh as much as you chuse, but you will not laugh me out of my opinion.","Excusez-les donc, ou bien nous serons obligees d'avoir mauvaise opinion de quelqu'un.",1119,not aligned
"My dearest Lizzy, do but consider in what a disgraceful light it places Mr. Darcy, to be treating his father's favourite in such a manner,--one, whom his father had promised to provide for.--It is impossible.","-- Riez tant que vous voudrez, ma chere Lizzy, mais vous ne me ferez point changer d'avis. ~~~ Considerez sous quel jour defavorable vous placez Mr.",1120,aligned
"No man of common humanity, no man who had any value for his character, could be capable of it.","Darcy, en admettant qu'il ait si maltraite le protege de son pere.",1121,not aligned
Can his most intimate friends be so excessively deceived in him?,Un jeune homme que son pere avoit promis de placer !,1122,not aligned
"oh! ~~~ no.""",C'est impossible !,1123,not aligned
"""I can much more easily believe Mr. Bingley's being imposed on, than that Mr. Wickham should invent such a history of himself as he gave me last night; names, facts, every thing mentioned without ceremony.--If it be not so, let Mr. Darcy contradict it.",Il n'y a pas d'homme qui se respecte lui-meme qui fut capable de cela ! ~~~ Ses amis les plus intimes pourroient-ils etre aveugles a ce point sur lui !,1124,not aligned
"Besides, there was truth in his looks.""",-- Je crois plus aisement que Mr.,1125,not aligned
,"Bingley est dans l'erreur, que je ne puis croire que Mr.",1126,not aligned
"""It is difficult indeed--it is distressing.--One does not know what to think.""","Wikam ait invente l'histoire qu'il m'a faite hier au soir ! ~~~ Dire les noms, les faits !",1127,not aligned
,"Si cela n'est pas, que Mr.",1128,not aligned
,Darcy le demente.,1129,not aligned
,D'ailleurs la verite brilloit dans ses yeux !,1130,not aligned
"""I beg your pardon;--one knows exactly what to think.""","-- C'est difficile, en effet ! ~~~ on ne sait qu'en penser.",1131,not aligned
"But Jane could think with certainty on only one point,--that Mr. Bingley, if he _had been_ imposed on, would have much to suffer when the affair became public.","-- Je vous demande pardon, on sait tres-bien qu'en penser. ~~~ Mais Jane ne pouvoit se decider a condamner l'un ou l'autre. ~~~ Elle s'affligea seulement de ce que Mr.",1132,not aligned
"The two young ladies were summoned from the shrubbery where this conversation passed, by the arrival of some of the very persons of whom they had been speaking; Mr. Bingley and his sisters came to give their personal invitation for the long expected ball at Netherfield, which was fixed for the following Tuesday.","Bingley auroit a souffrir, si cette histoire etoit prouvee, et si vraiment il avoit ete trompe. ~~~ Elles furent rappelees du verger, ou elles avoient eu cette conversation par l'arrivee de plusieurs des personnes, dont elles avoient parle.",1133,not aligned
"The two ladies were delighted to see their dear friend again, called it an age since they had met, and repeatedly asked what she had been doing with herself since their separation.",Mr. ~~~ Bingley et ses soeurs venoient les inviter pour le bal tant desire qui etoit enfin fixe au mardi suivant.,1134,not aligned
"To the rest of the family they paid little attention; avoiding Mrs. Bennet as much as possible, saying not much to Elizabeth, and nothing at all to the others.","Les dames de Netherfield accablerent d'amities leur chere Jane ; elles se plaignirent qu'il s'etoit ecoule un siecle depuis qu'elles ne l'avoient vue, et firent peu d'attention au reste de la famille ; evitant par-dessus tout Mistriss Bennet, parlant peu a Elisabeth, et point aux autres.",1135,aligned
"""While I can have my mornings to myself,"" said she, ""it is enough.--I think it no sacrifice to join occasionally in evening engagements.","-- Tant que je pourrai disposer de mes matinees, disoit-elle, cela me suffira. ~~~ Ce n'est point un sacrifice au-dessus de mes forces de participer quelquefois aux plaisirs de la soiree.",1142,aligned
,"D'ailleurs la societe a des droits sur nous, et j'avoue que je suis du nombre de ceux qui pensent que quelques momens de plaisir et de recreation, sont absolument necessaires aux gens qui travaillent beaucoup.",1143,not aligned
"Society has claims on us all; and I profess myself one of those who consider intervals of recreation and amusement as desirable for every body.""","-- La gaite d'Elisabeth etoit tellement excitee par ses esperances, que quoiqu'elle parlat rarement sans necessite a Mr.",1144,not aligned
"Elizabeth's spirits were so high on the occasion, that though she did not often speak unnecessarily to Mr. Collins, she could not help asking him whether he intended to accept Mr. Bingley's invitation, and if he did, whether he would think it proper to join in the evening's amusement; and she was rather surprised to find that he entertained no scruple whatever on that head, and was very far from dreading a rebuke either from the Archbishop, or Lady Catherine de Bourgh, by venturing to dance.","Collins, elle lui demanda, s'il avoit l'intention d'accepter l'invitation de Mr. ~~~ Bingley, et s'il avoit l'intention dans ce cas, de prendre part aux plaisirs de la soiree ? ~~~ Elle fut tres-surprise de voir qu'il n'avoit aucun scrupule, et qu'il etoit tres-eloigne de craindre une reprimande de l'Archeveque ou de Lady Catherine de Bourg, s'il se hasardoit a danser.",1145,aligned
"""I am by no means of opinion, I assure you,"" said he, ""that a ball of this kind, given by a young man of character, to respectable people, can have any evil tendency; and I am so far from objecting to dancing myself that I shall hope to be honoured with the hands of all my fair cousins in the course of the evening, and I take this opportunity of soliciting yours, Miss Elizabeth, for the two first dances especially,--a preference which I trust my cousin Jane will attribute to the right cause, and not to any disrespect for her."" ~~~ Elizabeth felt herself completely taken in.","-- Je vous assure, disoit-il, que je ne crois pas qu'un bal donne par un homme de distinction a des gens respectables, puisse avoir aucun mauvais cote, et je suis si eloigne de me faire des scrupules de danser moi-meme, que j'espere avoir l'honneur d'obtenir la main de toutes mes belles cousines dans le cours de la soiree ; je saisis cette occasion pour demander la votre Miss Elisabeth pour les deux premieres danses, preference que j'espere que ma cousine Jane attribuera a un motif raisonnable, et non a un manque de respect pour elle.",1146,aligned
She had fully proposed being engaged by Wickham for those very dances:--and to have Mr. Collins instead!,"Elisabeth fut prise, elle avoit fermement compte etre engagee pour les memes danses par Wikam.",1147,not aligned
her liveliness had been never worse timed.,,1148,not aligned
There was no help for it however.,Avoir Mr. ~~~ Collins a la place !,1149,not aligned
"Mr. Wickham's happiness and her own was per force delayed a little longer, and Mr. Collins's proposal accepted with as good a grace as she could.","toute sa gaite disparut ; il n'y avoit pas moyen de s'en tirer, il fallut accepter d'aussi bonne grace qu'elle le put la proposition de Mr. ~~~ Collins.",1150,aligned
"If there had not been a Netherfield ball to prepare for and talk of, the younger Miss Bennets would have been in a pitiable state at this time, for from the day of the invitation, to the day of the ball, there was such a succession of rain as prevented their walking to Meryton once.","-- Si l'on n'avoit pas pu parler du bal, et faire les preparatifs necessaires, les jeunes Miss auroient ete bien a plaindre, car depuis le jour de l'invitation jusqu'a celui de la fete, il y eut une telle succession de pluies, que toute promenade a Meryton devient impossible ; il fallut se passer de tante, d'officiers et de nouvelles ; il fallut meme recevoir par procuration les souliers roses pour le bal.",1155,aligned
"No aunt, no officers, no news could be sought after;--the very shoe-roses for Netherfield were got by proxy.","Ce mauvais temps avoit aussi un peu exerce la patience d'Elisabeth, en suspendant les progres de sa connoissance avec Mr.",1156,not aligned
"Even Elizabeth might have found some trial of her patience in weather, which totally suspended the improvement of her acquaintance with Mr. Wickham; and nothing less than a dance on Tuesday, could have made such a Friday, Saturday, Sunday and Monday, endurable to Kitty and Lydia.","Wikam. ~~~ -- Il ne falloit rien moins que la perspective du mardi, pour faire supporter patiemment a Catherine et a Lydie les longues journees qui precederent celle du bal.",1157,aligned
"Till Elizabeth entered the drawing-room at Netherfield and looked in vain for Mr. Wickham among the cluster of red coats there assembled, a doubt of his being present had never occurred to her.","L'idee que Mr. ~~~ Wikam pourroit ne pas etre au bal, ne s'etoit pas presentee a Elisabeth, jusqu'au moment ou elle entra dans le salon de Netherfield et ou elle le chercha inutilement dans la foule des habits rouges, qui y etoient rassembles.",1159,aligned
,"L'esperance de l'y rencontrer, n'avoit ete troublee par aucun doute.",1160,not aligned
,"Elle avoit mis plus de soin a sa toilette qu'a l'ordinaire, et avoit appele a son aide tous ses moyens et toute sa gaiete, pour achever la conquete de ce coeur ; persuadee que cette seule soiree lui suffiroit.",1161,not aligned
The certainty of meeting him had not been checked by any of those recollections that might not unreasonably have alarmed her.,"Dans cet instant le douloureux soupcon que Mr. ~~~ Bingley l'avoit raye de la liste des officiers, pour faire plaisir a Mr.",1162,not aligned
"She had dressed with more than usual care, and prepared in the highest spirits for the conquest of all that remained unsubdued of his heart, trusting that it was not more than might be won in the course of the evening.","Darcy, se glissa dans son ame. ~~~ Cependant la veritable raison de son absence fut bientot expliquee a Lydie par Mr. ~~~ Denny, a qui elle s'etoit adressee pour le savoir. ~~~ Mr.",1163,not aligned
"But in an instant arose the dreadful suspicion of his being purposely omitted for Mr. Darcy's pleasure in the Bingleys' invitation to the officers; and though this was not exactly the case, the absolute fact of his absence was pronounced by his friend Mr. Denny, to whom Lydia eagerly applied, and who told them that Wickham had been obliged to go to town on business the day before, and was not yet returned; adding, with a significant smile, ""I do not imagine his business would have called him away just now, if he had not wished to avoid a certain gentleman here.""","Wikam avoit ete oblige d'aller la veille a la ville, et n'etoit pas encore revenu. ~~~ Je ne crois pas cependant, ajouta-t-il avec un sourire significatif, que ses affaires l'eussent justement fait partir dans ce moment, s'il n'eut desire eviter un certain homme qui est ici. ~~~ Cette derniere cause de l'absence de Wikam quoiqu'elle n'eut pas ete entendue de Lydie, n'echappa point a Elisabeth, et tous ses ressentiments contre Mr.",1164,aligned
"This part of his intelligence, though unheard by Lydia, was caught by Elizabeth, and as it assured her that Darcy was not less answerable for Wickham's absence than if her first surmise had been just, every feeling of displeasure against the former was so sharpened by immediate disappointment, that she could hardly reply with tolerable civility to the polite inquiries which he directly afterwards approached to make.--Attention, forbearance, patience with Darcy, was injury to Wickham.","Darcy en furent tellement augmentes, qu'elle put a peine repondre avec la politesse convenable au salut qu'il vint lui faire quelques momens apres ; toute indulgence, toute attention accordee a Darcy, lui paroissoient une injure faite a Wikam ; elle etoit donc decidee a n'avoir aucune conversation avec lui, et se retourna avec une impatience, qu'elle ne pouvoit surmonter meme en parlant a Bingley dont l'aveugle partialite provoquoit encore son ressentiment.",1165,aligned
"She was resolved against any sort of conversation with him, and turned away with a degree of ill humour, which she could not wholly surmount even in speaking to Mr. Bingley, whose blind partiality provoked her.","Mais Elisabeth n'etoit pas faite pour avoir de l'humeur, et quoique tout plaisir fut detruit pour elle dans cette soiree, elle ne pouvoit la conserver long-temps.",1166,not aligned
"But Elizabeth was not formed for ill-humour; and though every prospect of her own was destroyed for the evening, it could not dwell long on her spirits; and having told all her griefs to Charlotte Lucas, whom she had not seen for a week, she was soon able to make a voluntary transition to the oddities of her cousin, and to point him out to her particular notice.","Apres avoir confie tous ses sujets de griefs a Charlotte Lucas qu'elle n'avoit pas vue depuis une semaine, elle fut bientot en etat de changer volontairement de sujet de conversation ; elle lui raconta les ridicules de son cousin et les lui fit observer.",1167,aligned
"Mr. Collins, awkward and solemn, apologising instead of attending, and often moving wrong without being aware of it, gave her all the shame and misery which a disagreeable partner for a couple of dances can give.","Mr. ~~~ Collins, avec son air gauche et solennel, lui faisant mille complimens au lieu de la suivre, brouillant toutes les figures sans s'en douter, lui procura tout l'ennui et tout le desagrement que peut donner un mauvais partner.",1169,aligned
The moment of her release from him was ecstacy.,Le moment ou il la quitta fut un moment de delices.,1170,not aligned
"She danced next with an officer, and had the refreshment of talking of Wickham, and of hearing that he was universally liked.","Elle dansa ensuite avec un officier, a qui elle parla de Wikam ; elle eut le plaisir d'apprendre qu'il etoit generalement aime dans son corps.",1171,aligned
"When those dances were over she returned to Charlotte Lucas, and was in conversation with her, when she found herself suddenly addressed by Mr. Darcy, who took her so much by surprise in his application for her hand, that, without knowing what she did, she accepted him.","La contre-danse finie, elle retournoit vers Charlotte et lui parloit avec vivacite, lorsque Mr. ~~~ Darcy s'adressa a elle et la pria de lui faire l'honneur de danser avec lui ; elle fut tellement surprise qu'elle l'accepta sans savoir ce qu'elle faisoit.",1172,aligned
"He walked away again immediately, and she was left to fret over her own want of presence of mind; Charlotte tried to console her.","Il la quitta immediatement, et lui laissa le temps de s'affliger de son manque de presence d'esprit.",1173,not aligned
"""I dare say you will find him very agreeable.""",Charlotte s'efforcoit de la consoler.,1174,not aligned
"""Heaven forbid!--_That_ would be the greatest misfortune of all!--To find a man agreeable whom one is determined to hate!--Do not wish me such an evil.""","J'espere que vous le trouverez tres-aimable, lui disoit-elle. ~~~ -- Le ciel m'en preserve ! ~~~ ce seroit encore le pire de tout ! ~~~ trouver aimable un etre qu'on est decide a hair ! ~~~ ah !",1175,aligned
"Elizabeth made no answer, and took her place in the set, amazed at the dignity to which she was arrived in being allowed to stand opposite to Mr. Darcy, and reading in her neighbours' looks their equal amazement in beholding it. ~~~ They stood for some time without speaking a word; and she began to imagine that their silence was to last through the two dances, and at first was resolved not to break it; till suddenly fancying that it would be the greater punishment to her partner to oblige him to talk, she made some slight observation on the dance.","Darcy ; elle lisoit dans les yeux de ses voisines une surprise egale a la sienne ; ils resterent pendant quelques momens sans dire un mot, et elle commencoit a croire que leur silence dureroit tout le temps de la contredanse, parfaitement decidee a ne pas le rompre la premiere ; mais tout-a-coup s'etant imagine qu'elle ne pouvoit infliger un plus grand chatiment a son partner que de l'obliger a parler, elle lui fit quelques remarques indifferentes ; il y repondit et se tut ; apres une pause de quelques minutes, elle reprit encore la parole et lui dit : -- C'est votre tour a present, Mr.",1177,aligned
"He replied, and was again silent.","Darcy, de dire quelque chose.",1178,not aligned
"After a pause of some minutes she addressed him a second time with ""It is _your_ turn to say something now, Mr.","J'ai parle du bal, vous devez faire quelques observations sur la grandeur du salon ou le nombre de danseurs.",1179,not aligned
"Darcy.--_I_ talked about the dance, and _you_ ought to make some kind of remark on the size of the room, or the number of couples.""",,1180,not aligned
"He smiled, and assured her that whatever she wished him to say should be said.","Il sourit, et l'assura qu'il diroit tout ce qu'elle souhaiteroit.",1181,aligned
"""Very well.--That reply will do for the present.--Perhaps by and bye I may observe that private balls are much pleasanter than public ones.--But _now_ we may be silent.""","-- Tres-bien ; cette reponse suffit pour le moment ; peut-etre que dans quelques instans j'observerai que les bals particuliers sont plus agreables que les bals publics, et ensuite, nous garderons encore le silence.",1182,aligned
"""Do you talk by rule then, while you are dancing?""",-- Vous vous faites donc un devoir de parler ?,1183,not aligned
"""Sometimes.",-- Quelquefois.,1184,aligned
"One must speak a little, you know.",Il faut bien dire quelque chose ; vous avouerez qu'il seroit ridicule de se taire tous les deux pendant une demi heure.,1185,not aligned
"It would look odd to be entirely silent for half an hour together, and yet for the advantage of _some_, conversation ought to be so arranged as that they may have the trouble of saying as little as possible.""","Mais il est sur que pour l'agrement de quelques personnes, la conversation devroit etre arrangee de maniere qu'on eut peu de peine a l'entretenir.",1186,aligned
"""Both,"" replied Elizabeth archly; ""for I have always seen a great similarity in the turn of our minds.--We are each of an unsocial, taciturn disposition, unwilling to speak, unless we expect to say something that will amaze the whole room, and be handed down to posterity with all the eclat of a proverb.""","-- L'un et l'autre, repondit Elisabeth avec malice, car j'ai remarque que nous avions beaucoup de rapports dans l'esprit. ~~~ Nous sommes tous deux d'un caractere taciturne, peu sociable, point enclin a la conversation, a moins cependant que nous n'ayons l'esperance de dire quelque chose qui surprenne tout le monde et puisse parvenir a la posterite la plus reculee, avec tout l'eclat d'une maxime.",1188,aligned
"""This is no very striking resemblance of your own character, I am sure,"" said he.","-- Je suis sur que nous ne croyez pas avoir fait une peinture bien fidele de votre caractere ; reste a savoir, si elle ressemble au mien ?",1189,not aligned
"""How near it may be to _mine_, I cannot pretend to say.--_You_ think it a faithful portrait undoubtedly.""",C'est ce que je ne pretends point decider ; vous pensez probablement que la ressemblance est parfaite.,1190,aligned
"""I must not decide on my own performance.""",-- Je ne dois pas prononcer sur mon ouvrage.,1191,not aligned
"He made no answer, and they were again silent till they had gone down the dance, when he asked her if she and her sisters did not very often walk to Meryton.","Il ne repondit point, et ils retomberent dans le silence, jusqu'au moment ou leur tour de danser arriva. ~~~ Il lui demanda alors, si elle alloit souvent se promener a Meryton avec ses soeurs ?",1192,aligned
"At length Darcy spoke, and in a constrained manner said, ""Mr. Wickham is blessed with such happy manners as may ensure his _making_ friends--whether he may be equally capable of _retaining_ them, is less certain.""","Enfin Darcy prit la parole, et dit d'un ton gene : -- Mr. ~~~ Wikam est d'un exterieur si heureux qu'il est assure de se faire des amis partout ; mais qu'il puisse les conserver de meme, c'est ce qui est moins certain.",1195,aligned
"""He has been so unlucky as to lose _your_ friendship,"" replied Elizabeth with emphasis, ""and in a manner which he is likely to suffer from all his life.""","-- Il a ete assez malheureux pour perdre votre amitie, dit Elisabeth avec ironie, il doit certainement en souffrir toute sa vie !",1196,not aligned
"Darcy made no answer, and seemed desirous of changing the subject.",Darcy ne repondit point et parut desirer de changer la conversation.,1197,aligned
"At that moment Sir William Lucas appeared close to them, meaning to pass through the set to the other side of the room; but on perceiving Mr. Darcy he stopt with a bow of superior courtesy to compliment him on his dancing and his partner.","Dans ce moment Sir Williams Lucas se trouvoit fort pres d'eux, ayant l'air de vouloir traverser la ligne des danseurs pour passer de l'autre cote de la salle, mais apercevant Mr.",1198,not aligned
"""I have been most highly gratified indeed, my dear Sir.","Darcy, il s'arreta, le salua profondement, et lui fit les plus beaux complimens sur sa maniere de danser et sur son partner.",1199,not aligned
Such very superior dancing is not often seen. ~~~ It is evident that you belong to the first circles.,"-- Je suis dans l'enchantement, mon cher Monsieur, on voit rarement une danse aussi parfaite que la votre, elle prouve evidemment que vous appartenez a la meilleure societe.",1200,aligned
"I appeal to Mr. Darcy:--but let me not interrupt you, Sir.--You will not thank me for detaining you from the bewitching converse of that young lady, whose bright eyes are also upbraiding me.""","J'en appelle a Monsieur Darcy ? ~~~ Mais je ne veux pas vous interrompre plus long-temps, Monsieur, vous pourriez m'en vouloir de vous priver de la seduisante conversation de cette jeune Miss, dont les yeux brillans me le reprochent deja.",1203,aligned
"The latter part of this address was scarcely heard by Darcy; but Sir William's allusion to his friend seemed to strike him forcibly, and his eyes were directed with a very serious expression towards Bingley and Jane, who were dancing together.","La derniere partie de ce discours fut a peine entendue de M. Darcy. ~~~ L'allusion que Sir Williams avoit fait au mariage de son ami l'avoit fortement frappe, et ses regards etoient fixes avec une expression tres serieuse sur Miss Bennet et Mr.",1204,not aligned
"Recovering himself, however, shortly, he turned to his partner, and said, ""Sir William's interruption has made me forget what we were talking of.""","Bingley. ~~~ Il se remit bientot cependant et dit a Elisabeth : -- Sir Williams, en nous interrompant, m'a fait oublier de quoi nous parlions auparavant.",1205,aligned
"Sir William could not have interrupted any two people in the room who had less to say for themselves.--We have tried two or three subjects already without success, and what we are to talk of next I cannot imagine.""","Sir Williams ne pouvoit pas interrompre ici deux personnes qui eussent moins de choses a se dire que nous. ~~~ Nous avions deja essaye plusieurs sujets de conversation sans succes, et je ne puis imaginer de quoi nous nous entretiendrons maintenant.",1207,aligned
"""What think you of books?""","-- Que penseriez-vous, si nous parlions de quelques livres, dit-il en souriant ?",1208,not aligned
"said he, smiling.",-- De livres ?,1209,not aligned
"""Books--Oh!",oh non !,1210,not aligned
"no.--I am sure we never read the same, or not with the same feelings.""","Je suis sure que nous n'avons jamais lu les memes, ou du moins avec les memes idees.",1211,aligned
"""I am sorry you think so; but if that be the case, there can at least be no want of subject.--We may compare our different opinions.""","-- Je suis fache que vous pensiez ainsi ; mais lors meme que ce seroit le cas, nous pourrions comparer nos opinions. ~~~ -- Non, en verite.",1212,not aligned
"""No--I cannot talk of books in a ball-room; my head is always full of something else.""",Je ne saurois m'entretenir de sujets serieux dans une chambre de bal ; ma tete est pleine de toute autre chose.,1213,aligned
"""The _present_ always occupies you in such scenes--does it?""","-- Le present vous occupe-t-il toujours dans de pareilles occasions, dit-il, avec un regard qui exprimoit le doute.",1214,not aligned
"said he, with a look of doubt.","-- Oui, toujours, repliqua-t-elle, sans savoir ce qu'elle disoit, car elle pensoit a toute autre chose.",1215,not aligned
"""Yes, always,"" she replied, without knowing what she said, for her thoughts had wandered far from the subject, as soon afterwards appeared by her suddenly exclaiming, ""I remember hearing you once say, Mr. Darcy, that you hardly ever forgave, that your resentment once created was unappeasable.","Comme le prouva peu apres cette soudaine exclamation : -- Je me souviens, Mr. ~~~ Darcy, de vous avoir entendu dire que vous ne pardonniez jamais, que vos ressentimens etoient implacables ; vous etes tres-lent alors je pense a vous facher.",1216,aligned
"You are very cautious, I suppose, as to its _being created_.""","-- Tres-lent, repondit-il d'une voix ferme.",1217,not aligned
"""I am,"" said he, with a firm voice.",,1218,not aligned
"""And never allow yourself to be blinded by prejudice?""",-- Et vous ne permettez jamais aux prejuges de vous aveugler ?,1219,aligned
"""I hope not.""",-- Je l'espere.,1220,not aligned
"""It is particularly incumbent on those who never change their opinion, to be secure of judging properly at first.""","-- Ceux qui pretendent ne jamais changer d'opinions, sont obliges d'etre bien circonspects dans leurs jugemens.",1221,aligned
"""I am trying to make it out.""",Je fais tout ce que je peux pour parvenir a le comprendre.,1224,aligned
"""And what is your success?""",-- Et y reussissez-vous ?,1225,not aligned
"She shook her head. ~~~ ""I do not get on at all.",Elle secoua la tete : -- J'ai entendu tant de differens rapports sur vous que je suis fort embarrassee.,1226,not aligned
"I hear such different accounts of you as puzzle me exceedingly.""","-- Je le crois sans peine, repondit-il gravement.",1227,not aligned
"""I can readily believe,"" answered he gravely, ""that report may vary greatly with respect to me; and I could wish, Miss Bennet, that you were not to sketch my character at the present moment, as there is reason to fear that the performance would reflect no credit on either.""","Les rapports peuvent varier infiniment sur mon compte, et je souhaiterois, Miss Bennet, que ce ne fut pas dans ce moment que vous fissiez l'esquisse de mon caractere ; on pourroit craindre que la ressemblance ne fit honneur, ni au peintre, ni a l'original.",1228,aligned
"She said no more, and they went down the other dance and parted in silence; on each side dissatisfied, though not to an equal degree, for in Darcy's breast there was a tolerable powerful feeling towards her, which soon procured her pardon, and directed all his anger against another.","Elle ne repliqua rien. ~~~ Ils acheverent leur contredanse et se separerent tous deux mecontens ; mais, il y avoit deja quelque chose qui parloit pour Elisabeth dans le coeur de Darcy, et toute sa colere se dirigea contre une autre personne.",1231,aligned
"They had not long separated when Miss Bingley came towards her, and with an expression of civil disdain thus accosted her, ""So, Miss Eliza, I hear you are quite delighted with George Wickham!--Your sister has been talking to me about him, and asking me a thousand questions; and I find that the young man forgot to tell you, among his other communications, that he was the son of old Wickham, the late Mr. Darcy's steward.","Il n'y avoit pas long-temps qu'ils s'etoient separes, lorsque Miss Bingley vint vers Elisabeth, et lui dit d'un air dedaigneux : -- Eh bien, Miss Elisa, on dit que vous etes enchantee de George Wikam ? ~~~ Votre soeur m'a parle de lui, elle m'a fait mille questions sur son compte.",1232,not aligned
