eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng
"Every one capable of thinking felt the advantage of the idea, and in a moment (it was all done in rapid moments) Captain Benwick had resigned the poor corpse-like figure entirely to the brother's care, and was off for the town with the utmost rapidity.",(No direct equivalent in text),1145,not aligned,-1,-1,201418,201671,,"Every one capable of thinking felt the advantage of the idea, and in a
moment (it was all done in rapid moments) Captain Benwick had resigned
the poor corpse-like  figure entirely to the brother's care, and was
off for the town with the utmost rapidity.
"
"He caught the word; it seemed to rouse him at once, and saying only-- ""True, true, a surgeon this instant,"" was darting away, when Anne eagerly suggested-- ""Captain Benwick, would not it be better for Captain Benwick? He knows where a surgeon is to be found.""",(No direct equivalent in text),1146,not aligned,-1,-1,201155,201415,,"He caught the word; it seemed to rouse him at once, and saying only--
""True, true, a surgeon this instant,"" was darting away, when Anne
eagerly suggested--

""Captain Benwick, would not it be better for Captain Benwick?  He knows
where a surgeon is to be found."""
"""A surgeon!"" said Anne.",(No direct equivalent in text),1147,not aligned,-1,-1,201131,201153,,"A surgeon!"" said Anne.
"
"Captain Benwick obeyed, and Charles at the same moment, disengaging himself from his wife, they were both with him; and Louisa was raised up and supported more firmly between them, and everything was done that Anne had prompted, but in vain; while Captain Wentworth, staggering against the wall for his support, exclaimed in the bitterest agony-- ""Oh God! her father and mother!""",(No direct equivalent in text),1148,not aligned,-1,-1,200748,201127,,"Captain Benwick obeyed, and Charles at the same moment, disengaging
himself from his wife, they were both with him; and Louisa was raised
up and supported more firmly between them, and everything was done that
Anne had prompted, but in vain; while Captain Wentworth, staggering
against the wall for his support, exclaimed in the bitterest agony--

""Oh God! her father and mother!"""
"They ought to be setting off for Uppercross by one, and in the meanwhile were to be all together, and out of doors as long as they could.",(No direct equivalent in text),1155,not aligned,-1,-1,195355,195492,,"They ought to be setting off for
Uppercross by one, and in the meanwhile were to be all together, and
out of doors as long as they could.
"
with whom they had appointed to take their last walk about Lyme.,(No direct equivalent in text),1156,not aligned,-1,-1,195289,195353,,"with whom they had appointed to take
their last walk about Lyme. "
"The offence which had been given her father, many years back, she knew; Elizabeth's particular share in it she suspected; and that Mr Elliot's idea always produced irritation in both was beyond a doubt.",(No direct equivalent in text),1159,not aligned,-1,-1,194848,195050,,"The offence which had been given her father,
many years back, she knew; Elizabeth's particular share in it she
suspected; and that Mr Elliot's idea always produced irritation in both
was beyond a doubt. "
"I think my father certainly ought to hear of it; do mention all about him.""",(No direct equivalent in text),1161,not aligned,-1,-1,194605,194679,,"I think my father certainly ought to hear
of it; do mention all about him."""
"Captain Wentworth now hurried off to get everything ready on his part, and to be soon followed by the two ladies.",(No direct equivalent in text),1213,not aligned,-1,-1,210114,210227,,"Captain Wentworth now hurried off to get everything ready on his part,
and to be soon followed by the two ladies. "
Louisa's limbs had escaped. There was no injury but to the head.,(No direct equivalent in text),1216,not aligned,-1,-1,205561,205626,,"Louisa's limbs had escaped.  There was no injury but to the head.
"
"Mrs Harville was a very experienced nurse, and her nursery-maid, who had lived with her long, and gone about with her everywhere, was just such another. Between these two, she could want no possible attendance by day or night. And all this was said with a truth and sincerity of feeling irresistible.",(No direct equivalent in text),1228,not aligned,-1,-1,206659,206961,,"Mrs
Harville was a very experienced nurse, and her nursery-maid, who had
lived with her long, and gone about with her everywhere, was just such
another.  Between these two, she could want no possible attendance by
day or night.  And all this was said with a truth and sincerity of
feeling irresistible.
"
"If Louisa recovered, it would all be well again.",(No direct equivalent in text),1238,not aligned,-1,-1,219404,219452,,"If Louisa recovered, it would all be well again. "
"They were indebted, the next day, to Charles Hayter, for all the minute knowledge of Louisa, which it was so essential to obtain every twenty-four hours.",(No direct equivalent in text),1241,not aligned,-1,-1,217758,217911,,"They were indebted, the next day, to Charles Hayter, for all the minute
knowledge of Louisa, which it was so essential to obtain every
twenty-four hours. "
More than former happiness would be restored.,(No direct equivalent in text),1243,not aligned,-1,-1,219454,219499,,"More than former
happiness would be restored. "
"A few months hence, and the room now so deserted, occupied but by her silent, pensive self, might be filled again with all that was happy and gay, all that was glowing and bright in prosperous love, all that was most unlike Anne Elliot!",(No direct equivalent in text),1245,not aligned,-1,-1,219593,219829,,"A few months hence,
and the room now so deserted, occupied but by her silent, pensive self,
might be filled again with all that was happy and gay, all that was
glowing and bright in prosperous love, all that was most unlike Anne
Elliot!
"
"Vague wishes of getting Sarah thither, had occurred before to Mrs Musgrove and Henrietta; but without Anne, it would hardly have been resolved on, and found practicable so soon.",(No direct equivalent in text),1247,not aligned,-1,-1,217579,217756,,"Vague wishes of getting Sarah thither, had occurred
before to Mrs Musgrove and Henrietta; but without Anne, it would hardly
have been resolved on, and found practicable so soon.
"
"It had not been necessary, and the few occasions of its being possible for her to go to the Hall she had contrived to evade and escape from.",(No direct equivalent in text),1252,not aligned,-1,-1,220835,220975,,"It had not been necessary, and the few occasions of its
being possible for her to go to the Hall she had contrived to evade and
escape from. "
She knew who had been frequenting Uppercross.,(No direct equivalent in text),1255,not aligned,-1,-1,221180,221225,,She knew who had been frequenting Uppercross. 
"There could not be a doubt, to her mind there was none, of what would follow her recovery.",(No direct equivalent in text),1257,not aligned,-1,-1,219501,219591,,"There could not be a doubt, to her mind
there was none, of what would follow her recovery. "
"A chaise was sent for from Crewkherne, and Charles conveyed back a far more useful person in the old nursery-maid of the family, one who having brought up all the children, and seen the very last, the lingering and long-petted Master Harry, sent to school after his brothers, was now living in her deserted nursery to mend stockings and dress all the blains and bruises she could get near her, and who, consequently, was only too happy in being allowed to go and help nurse dear Miss Louisa.",(No direct equivalent in text),1258,not aligned,-1,-1,217086,217577,,"A
chaise was sent for from Crewkherne, and Charles conveyed back a far
more useful person in the old nursery-maid of the family, one who
having brought up all the children, and seen the very last, the
lingering and long-petted Master Harry, sent to school after his
brothers, was now living in her deserted nursery to mend stockings and
dress all the blains and bruises she could get near her, and who,
consequently, was only too happy in being allowed to go and help nurse
dear Miss Louisa. "
"Their actual speed, heightened by some dread of the conclusion, made the road appear but half as long as on the day before.",(No direct equivalent in text),1262,not aligned,-1,-1,214129,214252,,"Their actual speed, heightened by some dread
of the conclusion, made the road appear but half as long as on the day
before. "
She could not stand it.,(No direct equivalent in text),1266,not aligned,-1,-1,214747,214770,,She could not stand it. 
"But the remembrance of the appeal remained a pleasure to her, as a proof of friendship, and of deference for her judgement, a great pleasure; and when it became a sort of parting proof, its value did not lessen.",(No direct equivalent in text),1270,not aligned,-1,-1,214988,215199,,"But the remembrance of
the appeal remained a pleasure to her, as a proof of friendship, and of
deference for her judgement, a great pleasure; and when it became a
sort of parting proof, its value did not lessen.
"
"Charles came a few hours afterwards, to bring a later and more particular account.",(No direct equivalent in text),1277,not aligned,-1,-1,216037,216119,,"Charles came a
few hours afterwards, to bring a later and more particular account. "
"A speedy cure must not be hoped, but everything was going on as well as the nature of the case admitted.",(No direct equivalent in text),1279,not aligned,-1,-1,216149,216253,,"A speedy cure must not be hoped, but
everything was going on as well as the nature of the case admitted. "
He and Mary had been persuaded to go early to their inn last night.,(No direct equivalent in text),1282,not aligned,-1,-1,216439,216506,,"He and Mary had been
persuaded to go early to their inn last night. "
Mary had been hysterical again this morning.,(No direct equivalent in text),1283,not aligned,-1,-1,216508,216552,,"Mary had been
hysterical again this morning. "
"When he came away, she was going to walk out with Captain Benwick, which, he hoped, would do her good.",(No direct equivalent in text),1284,not aligned,-1,-1,216554,216656,,"When he came away, she was going to
walk out with Captain Benwick, which, he hoped, would do her good. "
"It would be going only to multiply trouble to the others, and increase his own distress; and a much better scheme followed and was acted upon.",(No direct equivalent in text),1286,not aligned,-1,-1,216942,217084,,"It
would be going only to multiply trouble to the others, and increase his
own distress; and a much better scheme followed and was acted upon. "
"Their concerns had been sunk under those of Uppercross; and when Lady Russell reverted to their former hopes and fears, and spoke her satisfaction in the house in Camden Place, which had been taken, and her regret that Mrs Clay should still be with them, Anne would have been ashamed to have it known how much more she was thinking of Lyme and Louisa Musgrove, et quand, revenue a Kellynch, lady Russel lui en parla, exprimant sa satisfaction de les savoir bien installes a Camben-Place, elle eut ete confuse qu'on sut qu'elle ne pensait qu'a Lyme et a Louisa, et a toutes ses connaissances la-bas.","Mais peu a peu ses preoccupations changerent d'objet. Elle oublia son pere, sa soeur et Bath",1289,aligned,144134,144226,-1,-1,"Mais peu a peu ses preoccupations changerent d'objet. Elle oublia son pere, sa soeur et Bath ",
"Their concerns had been sunk under those of Uppercross; and when Lady Russell reverted to their former hopes and fears, and spoke her satisfaction in the house in Camden Place, which had been taken, and her regret that Mrs Clay should still be with them, Anne would have been ashamed to have it known how much more she was thinking of Lyme and Louisa Musgrove, et quand, revenue a Kellynch, lady Russel lui en parla, exprimant sa satisfaction de les savoir bien installes a Camben-Place, elle eut ete confuse qu'on sut qu'elle ne pensait qu'a Lyme et a Louisa, et a toutes ses connaissances la-bas.","L'amitie des Harville et du capitaine Benwick la touchait bien plus que la maison de son pere, ou l'intimite de sa soeur avec Mme Clay.",1303,aligned,144465,144600,-1,-1,"L'amitie des Harville et du capitaine Benwick la touchait bien plus que la maison de son pere, ou l'intimite de sa soeur avec Mme Clay. ",
"Anne, finding she might decline it, did so, very gratefully.",(No direct equivalent in text),1312,not aligned,-1,-1,228257,228317,,"Anne, finding she might decline it, did so, very gratefully.
"
"This was handsome, and gave her more pleasure than almost anything else could have done.",(No direct equivalent in text),1313,not aligned,-1,-1,226417,226505,,"This was
handsome, and gave her more pleasure than almost anything else could
have done.
"
"Mrs Musgrove had got Mrs Harville's children away as much as she could, every possible supply from Uppercross had been furnished, to lighten the inconvenience to the Harvilles, while the Harvilles had been wanting them to come to dinner every day; and in short, it seemed to have been only a struggle on each side as to which should be most disinterested and hospitable.",(No direct equivalent in text),1333,not aligned,-1,-1,231709,232079,,"Mrs Musgrove had got Mrs
Harville's children away as much as she could, every possible supply
from Uppercross had been furnished, to lighten the inconvenience to the
Harvilles, while the Harvilles had been wanting them to come to dinner
every day; and in short, it seemed to have been only a struggle on each
side as to which should be most disinterested and hospitable.
"
"So, I give you notice, Lady Russell.""",(No direct equivalent in text),1361,not aligned,-1,-1,236430,236466,,"So, I give you notice, Lady Russell."""
"""Any acquaintance of Anne's will always be welcome to me,"" was Lady Russell's kind answer.",(No direct equivalent in text),1363,not aligned,-1,-1,236470,236559,,"Any acquaintance of Anne's will always be welcome to me,"" was Lady
Russell's kind answer.
"
"Mary knows it is.""",(No direct equivalent in text),1367,not aligned,-1,-1,234227,234244,,"Mary knows it is."""
I do not know what he would be at.,(No direct equivalent in text),1374,not aligned,-1,-1,233212,233246,,I do not know what he would be at. 
"""Oh!'",(No direct equivalent in text),1377,not aligned,-1,-1,31164,31167,,Oh! 
"I told him the distance and the road, and I told him of the church's being so very well worth seeing; for as he has a taste for those sort of things, I thought that would be a good excuse, and he listened with all his understanding and soul; and I am sure from his manner that you will have him calling here soon.",(No direct equivalent in text),1378,not aligned,-1,-1,236115,236428,,"I
told him the distance and the road, and I told him of the church's
being so very well worth seeing; for as he has a taste for those sort
of things, I thought that would be a good excuse, and he listened with
all his understanding and soul; and I am sure from his manner that you
will have him calling here soon. "
"Mr Elliot had called repeatedly, had dined with them once, evidently delighted by the distinction of being asked, for they gave no dinners in general; delighted, in short, by every proof of cousinly notice, and placing his whole happiness in being on intimate terms in Camden Place.",(No direct equivalent in text),1403,not aligned,-1,-1,250500,250782,,"Mr Elliot had called repeatedly, had dined with them once, evidently
delighted by the distinction of being asked, for they gave no dinners
in general; delighted, in short, by every proof of cousinly notice, and
placing his whole happiness in being on intimate terms in Camden Place.
"
"Sir Walter seemed to admit it as complete apology; and though Elizabeth could not see the circumstance in quite so favourable a light, she allowed it be a great extenuation.",(No direct equivalent in text),1404,not aligned,-1,-1,250325,250498,,"Sir Walter seemed to admit it as complete apology; and though Elizabeth
could not see the circumstance in quite so favourable a light, she
allowed it be a great extenuation.
"
"A very fine woman with a large fortune, in love with him!",(No direct equivalent in text),1405,not aligned,-1,-1,250267,250324,,"A very fine woman with a large fortune, in love with him!
"
Here was a great deal to soften the business.,(No direct equivalent in text),1406,not aligned,-1,-1,250220,250265,,"Here was a great deal to soften the
business. "
She had sought him.,(No direct equivalent in text),1408,not aligned,-1,-1,250052,250071,,She had sought him. 
There had been the charm.,(No direct equivalent in text),1410,not aligned,-1,-1,250026,250051,,"There had been the charm.
"
"Colonel Wallis had known Mr Elliot long, had been well acquainted also with his wife, had perfectly understood the whole story.",(No direct equivalent in text),1411,not aligned,-1,-1,249775,249902,,"Colonel Wallis had known Mr Elliot long, had been well acquainted also
with his wife, had perfectly understood the whole story. "
"He, who had ever boasted of being an Elliot, and whose feelings, as to connection, were only too strict to suit the unfeudal tone of the present day.","(No direct equivalent in text, already mentioned)",1416,aligned,-1,-1,248725,248874,,"He, who had ever boasted of being an Elliot, and
whose feelings, as to connection, were only too strict to suit the
unfeudal tone of the present day. "
"He had never had an idea of throwing himself off; he had feared that he was thrown off, but knew not why, and delicacy had kept him silent.",(No direct equivalent in text),1418,not aligned,-1,-1,248460,248599,,"He had never had an idea of throwing himself
off; he had feared that he was thrown off, but knew not why, and
delicacy had kept him silent. "
"In a worldly view, he had nothing to gain by being on terms with Sir Walter; nothing to risk by a state of variance.",(No direct equivalent in text),1422,not aligned,-1,-1,251287,251403,,"In a worldly view, he had nothing to gain by being
on terms with Sir Walter; nothing to risk by a state of variance. "
"""How is Mary looking?"" said Sir Walter, in the height of his good humour.",(No direct equivalent in text),1423,not aligned,-1,-1,255579,255651,,"How is Mary looking?"" said Sir Walter, in the height of his good
humour. "
"Modest Sir Walter! He was not allowed to escape, however. His daughter and Mrs Clay united in hinting that Colonel Wallis's companion might have as good a figure as Colonel Wallis, and certainly was not sandy-haired.",(No direct equivalent in text),1424,not aligned,-1,-1,255359,255576,,"Modest Sir Walter!  He was not allowed to escape, however.
His daughter and Mrs Clay united in hinting that Colonel Wallis's
companion might have as good a figure as Colonel Wallis, and certainly
was not sandy-haired.
"
"Such scarecrows as the streets were full of! It was evident how little the women were used to the sight of anything tolerable, by the effect which a man of decent appearance produced. He had never walked anywhere arm-in-arm with Colonel Wallis (who was a fine military figure, though sandy-haired) without observing that every woman's eye was upon him; every woman's eye was sure to be upon Colonel Wallis.""",(No direct equivalent in text),1425,not aligned,-1,-1,254949,255356,,"Such scarecrows as the streets were full of!
It was evident how little the women were used to the sight of anything
tolerable, by the effect which a man of decent appearance produced.  He
had never walked anywhere arm-in-arm with Colonel Wallis (who was a
fine military figure, though sandy-haired) without observing that every
woman's eye was upon him; every woman's eye was sure to be upon Colonel
Wallis."""
"The worst of Bath was the number of its plain women. He did not mean to say that there were no pretty women, but the number of the plain was out of all proportion. He had frequently observed, as he walked, that one handsome face would be followed by thirty, or five-and-thirty frights; and once, as he had stood in a shop on Bond Street, he had counted eighty-seven women go by, one after another, without there being a tolerable face among them. It had been a frosty morning, to be sure, a sharp frost, which hardly one woman in a thousand could stand the test of. But still, there certainly were a dreadful multitude of ugly women in Bath; and as for the men! they were infinitely worse.",(No direct equivalent in text),1426,not aligned,-1,-1,254253,254947,,"The worst of Bath was the number of its plain women.  He did
not mean to say that there were no pretty women, but the number of the
plain was out of all proportion.  He had frequently observed, as he
walked, that one handsome face would be followed by thirty, or
five-and-thirty frights; and once, as he had stood in a shop on Bond
Street, he had counted eighty-seven women go by, one after another,
without there being a tolerable face among them.  It had been a frosty
morning, to be sure, a sharp frost, which hardly one woman in a
thousand could stand the test of.  But still, there certainly were a
dreadful multitude of ugly women in Bath; and as for the men!  they
were infinitely worse. "
"Sir Walter thought much of Mrs Wallis; she was said to be an excessively pretty woman, beautiful. ""He longed to see her. He hoped she might make some amends for the many very plain faces he was continually passing in the streets.",(No direct equivalent in text),1427,not aligned,-1,-1,254020,254251,,"Sir Walter
thought much of Mrs Wallis; she was said to be an excessively pretty
woman, beautiful.  ""He longed to see her.  He hoped she might make some
amends for the many very plain faces he was continually passing in the
streets. "
"Elizabeth was certainly very handsome, with well-bred, elegant manners, and her character might never have been penetrated by Mr Elliot, knowing her but in public, and when very young himself.","(No direct equivalent in text, already mentioned)",1437,aligned,-1,-1,251908,252100,,"Elizabeth was certainly very handsome, with
well-bred, elegant manners, and her character might never have been
penetrated by Mr Elliot, knowing her but in public, and when very young
himself. "
"A sensible man, and he had looked like a very sensible man, why should it be an object to him?",(No direct equivalent in text),1440,not aligned,-1,-1,251534,251628,,"A sensible man,
and he had looked like a very sensible man, why should it be an object
to him? "
"In all probability he was already the richer of the two, and the Kellynch estate would as surely be his hereafter as the title.",(No direct equivalent in text),1441,not aligned,-1,-1,251405,251532,,"In
all probability he was already the richer of the two, and the Kellynch
estate would as surely be his hereafter as the title. "
They had not a fault to find in him.,Ils se justifia a tous egards ;,1444,aligned,-1,-1,248304,248340,,They had not a fault to find in him. 
Mr Elliot was in Bath.,"(No direct equivalent in text, already mentioned)",1455,aligned,-1,-1,243858,243880,,Mr Elliot was in Bath. 
"Everybody has their taste in noises as well as in other matters; and sounds are quite innoxious, or most distressing, by their sort rather than their quantity.",(No direct equivalent in text),1460,not aligned,-1,-1,242550,242709,,"Everybody has their taste in noises as well as in other matters; and
sounds are quite innoxious, or most distressing, by their sort rather
than their quantity. "
"Captain Wentworth was gone, for the present, to see his brother in Shropshire.",(No direct equivalent in text),1462,not aligned,-1,-1,242310,242388,,"Captain Wentworth was gone,
for the present, to see his brother in Shropshire.
"
"The Harvilles had promised to come with her and stay at Uppercross, whenever she returned.",(No direct equivalent in text),1463,not aligned,-1,-1,242218,242308,,"The Harvilles had promised to come with her and
stay at Uppercross, whenever she returned. "
"Her making a fourth, when they sat down to dinner, was noticed as an advantage.",(No direct equivalent in text),1467,not aligned,-1,-1,245480,245559,,"Her making a fourth, when they sat down to dinner, was
noticed as an advantage.
"
Anne had a great deal to hear of Mr Elliot.,(No direct equivalent in text),1469,not aligned,-1,-1,247526,247569,,Anne had a great deal to hear of Mr Elliot. 
They had Mr Elliot too.,"(No direct equivalent in text, already mentioned)",1470,aligned,-1,-1,247501,247524,,"They had Mr
Elliot too. "
"They had drawn back from many introductions, and still were perpetually having cards left by people of whom they knew nothing.","(No direct equivalent in text, implied)",1475,aligned,-1,-1,246652,246778,,"They had drawn back from many
introductions, and still were perpetually having cards left by people
of whom they knew nothing.
"
Everybody was wanting to visit them.,"(No direct equivalent in text, implied)",1476,aligned,-1,-1,246614,246650,,Everybody was wanting to visit them. 
Their acquaintance was exceedingly sought after.,"(No direct equivalent in text, implied)",1477,aligned,-1,-1,246565,246613,,"Their acquaintance was exceedingly sought after.
"
They had no inclination to listen to her.,(No direct equivalent in text),1482,not aligned,-1,-1,245883,245924,,"They had no inclination to
listen to her. "
"Anne had always felt that she would pretend what was proper on her arrival, but the complaisance of the others was unlooked for.",(No direct equivalent in text),1484,not aligned,-1,-1,245668,245796,,"Anne had always felt that she
would pretend what was proper on her arrival, but the complaisance of
the others was unlooked for. "
"Anne was considering whether she should venture to suggest that a gown, or a cap, would not be liable to any such misuse, when a knock at the door suspended everything.",(No direct equivalent in text),1491,not aligned,-1,-1,255996,256164,,"Anne was considering whether she should venture to suggest that a gown,
or a cap, would not be liable to any such misuse, when a knock at the
door suspended everything. "
Mrs Clay was right.,(No direct equivalent in text),1493,not aligned,-1,-1,256458,256477,,Mrs Clay was right. 
"When he questioned, Sir Walter and Elizabeth began to question also, but the difference in their manner of doing it could not be unfelt. She could only compare Mr Elliot to Lady Russell, in the wish of really comprehending what had passed, and in the degree of concern for what she must have suffered in witnessing it.",(No direct equivalent in text),1501,not aligned,-1,-1,260011,260330,,"When he questioned,
Sir Walter and Elizabeth began to question also, but the difference in
their manner of doing it could not be unfelt.  She could only compare
Mr Elliot to Lady Russell, in the wish of really comprehending what had
passed, and in the degree of concern for what she must have suffered in
witnessing it.
"
"Having alluded to ""an accident,"" he must hear the whole.",(No direct equivalent in text),1502,not aligned,-1,-1,259952,260009,,"Having
alluded to ""an accident,""  he must hear the whole. "
"""The notions of a young man of one or two and twenty,"" said he, ""as to what is necessary in manners to make him quite the thing, are more absurd, I believe, than those of any other set of beings in the world. The folly of the means they often employ is only to be equalled by the folly of what they have in view.""",(No direct equivalent in text),1504,not aligned,-1,-1,259327,259638,,"The notions of a young man of one or two and twenty,"" said he, ""as to
what is necessary in manners to make him quite the thing, are more
absurd, I believe, than those of any other set of beings in the world.
The folly of the means they often employ is only to be equalled by the
folly of what they have in view."""
"They were not the same, but they were, perhaps, equally good.",(No direct equivalent in text),1509,not aligned,-1,-1,257914,257975,,"They were not the same, but they were, perhaps,
equally good.
"
"It was the same, the very same man, with no difference but of dress.",(No direct equivalent in text),1514,not aligned,-1,-1,256576,256644,,"It was the same, the very same man, with no difference but of dress.
"
"""Her countenance, perhaps, might express some watchfulness; but the praise of the fine mind did not appear to excite a thought in her sister.""",(No direct equivalent in text),1531,not aligned,-1,-1,261921,262061,,"Her
countenance, perhaps, might express some watchfulness; but the praise
of the fine mind did not appear to excite a thought in her sister. "
"She was sure that he had not been happy in marriage. Colonel Wallis said it, and Lady Russell saw it; but it had been no unhappiness to sour his mind, nor (she began pretty soon to suspect) to prevent his thinking of a second choice.",(No direct equivalent in text),1537,not aligned,-1,-1,264732,264966,,"She was sure that he had not been
happy in marriage.  Colonel Wallis said it, and Lady Russell saw it;
but it had been no unhappiness to sour his mind, nor (she began pretty
soon to suspect) to prevent his thinking of a second choice. "
"He had strong feelings of family attachment and family honour, without pride or weakness;","Il vivait sans faste, mais avec la liberalite d'un homme riche.",1541,aligned,-1,-1,264134,264223,,"He had strong feelings of
family attachment and family honour, without pride or weakness; "
"'It was not merely complaisance, it must be a liking to the cause, which made him enter warmly into her father and sister's solicitudes on a subject which she thought unworthy to excite them.'",(No direct equivalent in text),1548,not aligned,-1,-1,267303,267493,,"It was not merely complaisance, it
must be a liking to the cause, which made him enter warmly into her
father and sister's solicitudes on a subject which she thought unworthy
to excite them. "
"'~~~ In fact, Anne could never see the crape round his hat, without fearing that she was the inexcusable one, in attributing to him such imaginations; for though his marriage had not been very happy, still it had existed so many years that she could not comprehend a very rapid recovery from the awful impression of its being dissolved.'",(No direct equivalent in text),1554,not aligned,-1,-1,266366,266699,,"  In fact, Anne could never
see the crape round his hat, without fearing that she was the
inexcusable one, in attributing to him such imaginations; for though
his marriage had not been very happy, still it had existed so many
years that she could not comprehend a very rapid recovery from the
awful impression of its being dissolved.
"
"'Mr Elliot, too, it must be remembered, had not been a widower seven months. A little delay on his side might be very excusable.'",(No direct equivalent in text),1555,not aligned,-1,-1,266238,266366,,"Mr Elliot, too,
it must be remembered, had not been a widower seven months.  A little
delay on his side might be very excusable. "
"'In that house Elizabeth must be first; and she was in the habit of such general observance as ""Miss Elliot,"" that any particularity of attention seemed almost impossible.'",(No direct equivalent in text),1556,not aligned,-1,-1,266066,266236,,"In that house Elizabeth must be first; and she was in the
habit of such general observance as ""Miss Elliot,"" that any
particularity of attention seemed almost impossible. "
'She could determine nothing at present.',(No direct equivalent in text),1557,not aligned,-1,-1,266025,266064,,"She could determine nothing at
present. "
No letter of condolence had been sent to Ireland.,(No direct equivalent in text),1569,not aligned,-1,-1,268671,268720,,"No letter of
condolence had been sent to Ireland. "
Anna smiled.,Anna sourit.,1585,aligned,174130,174142,-1,-1,"Anna sourit.
",
"""Anne, far from wishing to cavil at the pleasure, replied,"" (No direct equivalent in text)","""Une chambre de malade peut fournir matiere a des volumes.""",1658,aligned,182698,182755,-1,-1,"Une chambre de malade peut fournir matiere a des volumes.
",
"Mrs Smith! Such a name!""",~~~,1686,aligned,-1,-1,286918,286942,,"Mrs Smith!  Such a name!"""
"She left it to himself to recollect, that Mrs Smith was not the only widow in Bath between thirty and forty, with little to live on, and no surname of dignity.",(No direct equivalent in text),1691,not aligned,-1,-1,287252,287411,,"She left it to himself to
recollect, that Mrs Smith was not the only widow in Bath between thirty
and forty, with little to live on, and no surname of dignity.
"
"She saw that there had been bad habits; that Sunday travelling had been a common thing; that there had been a period of his life (and probably not a short one) when he had been, at least, careless in all serious matters; and, though he might now think very differently, who could answer for the true sentiments of a clever, cautious man, grown old enough to appreciate a fair character?",(No direct equivalent in text),1692,not aligned,-1,-1,292471,292857,,"She saw that there had been bad
habits; that Sunday travelling had been a common thing; that there had
been a period of his life (and probably not a short one) when he had
been, at least, careless in all serious matters; and, though he might
now think very differently, who could answer for the true sentiments of
a clever, cautious man, grown old enough to appreciate a fair
character? "
"Mr Elliot was rational, discreet, polished, but he was not open.",(No direct equivalent in text),1694,not aligned,-1,-1,292927,292991,,"Mr Elliot was rational, discreet, polished, but he was not open. "
"This, to Anne, was a decided imperfection.",(No direct equivalent in text),1696,not aligned,-1,-1,293101,293143,,"This, to Anne, was a decided
imperfection. "
"She felt that she could so much more depend upon the sincerity of those who sometimes looked or said a careless or a hasty thing, than of those whose presence of mind never varied, whose tongue never slipped.",(No direct equivalent in text),1700,not aligned,-1,-1,293312,293520,,"She felt that she could so
much more depend upon the sincerity of those who sometimes looked or
said a careless or a hasty thing, than of those whose presence of mind
never varied, whose tongue never slipped.
"
"She could not imagine a man more exactly what he ought to be than Mr Elliot; nor did she ever enjoy a sweeter feeling than the hope of seeing him receive the hand of her beloved Anne in Kellynch church, in the course of the following autumn.",(No direct equivalent in text),1706,not aligned,-1,-1,293992,294233,,"She could not imagine a man more exactly
what he ought to be than Mr Elliot; nor did she ever enjoy a sweeter
feeling than the hope of seeing him receive the hand of her beloved
Anne in Kellynch church, in the course of the following autumn.
"
Chapter 18,(No direct equivalent in text),1707,not aligned,-1,-1,294235,294245,,"Chapter 18
"
"It was the beginning of February; and Anne, having been a month in Bath, was growing very eager for news from Uppercross and Lyme.",(No direct equivalent in text),1708,not aligned,-1,-1,294248,294378,,"It was the beginning of February; and Anne, having been a month in
Bath, was growing very eager for news from Uppercross and Lyme. "
She wanted to hear much more than Mary had communicated.,(No direct equivalent in text),1709,not aligned,-1,-1,294380,294436,,"She
wanted to hear much more than Mary had communicated. "
It was three weeks since she had heard at all.,(No direct equivalent in text),1710,not aligned,-1,-1,294438,294484,,"It was three
weeks since she had heard at all. "
"She only knew that Henrietta was at home again; and that Louisa, though considered to be recovering fast, was still in Lyme; and she was thinking of them all very intently one evening, when a thicker letter than usual from Mary was delivered to her; and, to quicken the pleasure and surprise, with Admiral and Mrs Croft's compliments.",(No direct equivalent in text),1711,not aligned,-1,-1,294486,294820,,"She only knew that Henrietta was at
home again; and that Louisa, though considered to be recovering fast,
was still in Lyme; and she was thinking of them all very intently one
evening, when a thicker letter than usual from Mary was delivered to
her; and, to quicken the pleasure and surprise, with Admiral and Mrs
Croft's compliments.
"
The Crofts must be in Bath!,(No direct equivalent in text),1712,not aligned,-1,-1,294822,294849,,The Crofts must be in Bath! 
A circumstance to interest her.,(No direct equivalent in text),1713,not aligned,-1,-1,294851,294882,,A circumstance to interest her. 
They were people whom her heart turned to very naturally.,(No direct equivalent in text),1714,not aligned,-1,-1,294884,294941,,"They were
people whom her heart turned to very naturally.
"
"""What is this?"" cried Sir Walter. ""The Crofts have arrived in Bath? The Crofts who rent Kellynch? What have they brought you?""",(No direct equivalent in text),1715,not aligned,-1,-1,294944,295070,,"What is this?"" cried Sir Walter.  ""The Crofts have arrived in Bath?
The Crofts who rent Kellynch?  What have they brought you?"""
"""A letter from Uppercross Cottage, Sir.""'",(No direct equivalent in text),1716,not aligned,-1,-1,295074,295112,,"A letter from Uppercross Cottage, Sir."""
"The names which occasionally dropt of former associates, the allusions to former practices and pursuits, suggested suspicions not favourable of what he had been.",(No direct equivalent in text),1717,not aligned,-1,-1,292308,292469,,"The names which occasionally dropt of former associates, the
allusions to former practices and pursuits, suggested suspicions not
favourable of what he had been. "
