eng_source,eng_idColName,eng_iden,eng_text,fr_text,eng_startByte,eng_endByte,fr_startByte,fr_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID,check
pdnc,qID,Q98-0,Mary Ann,,36873,36881,,,36,121,4,M_839,wrong
pdnc,qID,Q98-0,Mary Ann,Marianne,36883,36891,40113,40121,36,121,4,M_840,correct
exp,exp_name,alice,Alice,elle,36996,37001,40293,40297,0,121,4,M_841,wrong
exp,exp_name,the rabbit,the Rabbit,le lapin,37014,37024,40265,40273,21,121,4,M_842,correct
booknlp,COREF,40,her,la,37044,37047,40278,40279,0,121,4,M_843,correct
booknlp,COREF,40,she,elle,37053,37056,40293,40296,0,121,4,M_844,correct
booknlp,COREF,40,she,elle,37071,37074,40293,40297,0,121,4,M_845,correct
booknlp,COREF,40,she,elle,37114,37117,40368,40371,0,121,4,M_846,correct
exp,exp_name,the rabbit,the Rabbit,le lapin,37161,37171,40406,40414,21,121,4,M_847,correct
exp,exp_name,the rabbit,the Rabbit,le lapin,37222,37232,40452,40460,21,122,4,M_848,correct
exp,exp_name,alice,Alice,Alice,37313,37318,40558,40563,0,122,4,M_849,wrong
exp,exp_name,alice,Alice,Alice,37387,37392,40628,40633,0,122,4,M_850,wrong
pdnc,qID,Q100-0,you,,37472,37475,,,21,123,4,M_851,wrong
exp,exp_name,alice,Alice,,37492,37497,,,0,123,4,M_852,wrong
booknlp,COREF,40,she,,37523,37526,,,0,123,4,M_853,wrong
booknlp,COREF,40,she,,37535,37538,,,0,123,4,M_854,wrong
exp,exp_name,the rabbit,the Rabbit,,37545,37555,,,21,123,4,M_855,wrong
booknlp,COREF,40,she,,37579,37582,,,0,123,4,M_856,wrong
booknlp,COREF,40,her,,37603,37606,,,0,123,4,M_857,wrong
booknlp,COREF,40,She,Elle,37643,37646,40934,40938,0,123,4,M_858,correct
booknlp,COREF,40,she,elle,37681,37684,40934,40937,0,123,4,M_859,correct
booknlp,COREF,40,she,elle,37759,37762,40934,40938,0,123,4,M_860,correct
exp,exp_name,the rabbit,the Rabbit,le lapin,37889,37899,41036,41044,21,124,4,M_861,wrong
pdnc,qID,Q101-0,Pat,Patrice,37904,37907,41146,41153,39,124,4,M_862,correct
pdnc,qID,Q101-0,Pat,,37909,37912,,,39,124,4,M_863,wrong
pdnc,qID,Q101-0,you,tu,37924,37927,41172,41174,39,124,4,M_864,correct
booknlp,COREF,40,she,elle,37947,37950,41192,41196,0,124,4,M_865,correct
booknlp,COREF,40,I,j',37986,37987,41253,41255,0,124,4,M_866,correct
pdnc,qID,Q102-0,yer honour,,38016,38026,,,21,124,4,M_867,wrong
exp,exp_name,the rabbit,the Rabbit,le lapin,38065,38075,41337,41345,21,125,4,M_868,correct
booknlp,COREF,40,me,moi,38167,38169,41435,41438,0,126,4,M_869,correct
pdnc,qID,Q104-0,Pat,Patrice,38171,38174,41447,41454,39,126,4,M_870,correct
pdnc,qID,Q105-0,yer honour,,38225,38235,,,21,127,4,M_871,wrong
pdnc,qID,Q106-0,you goose,,38276,38285,,,39,128,4,M_872,wrong
pdnc,qID,Q107-0,yer honour,,38365,38375,,,21,129,4,M_873,wrong
exp,exp_name,alice,Alice,Alice,38521,38526,41800,41805,0,131,4,M_874,correct
booknlp,COREF,40,I,j',38582,38583,41882,41884,0,131,4,M_875,wrong
pdnc,qID,Q109-0,yer honour,,38599,38609,,,21,131,4,M_876,wrong
booknlp,COREF,40,I,je,38635,38636,41918,41920,0,131,4,M_877,correct
pdnc,qID,Q110-0,you,te,38642,38645,41921,41922,39,131,4,M_878,correct
pdnc,qID,Q110-0,you coward,te,38647,38657,41921,41922,39,131,4,M_879,wrong
booknlp,COREF,40,she,,38672,38675,,,0,131,4,M_880,wrong
booknlp,COREF,40,her,,38687,38690,,,0,131,4,M_881,wrong
exp,exp_name,time,time,cette fois,38744,38748,42009,42019,22,131,4,M_882,wrong
exp,exp_name,alice,Alice,Alice,38873,38878,42132,42137,0,131,4,M_883,correct
booknlp,COREF,40,I,je,38881,38882,42142,42143,0,131,4,M_884,correct
booknlp,COREF,40,me,me,38927,38929,42196,42197,0,131,4,M_885,correct
booknlp,COREF,40,I,je,38949,38950,42223,42225,0,131,4,M_886,wrong
booknlp,COREF,40,I,je,38975,38976,42261,42263,0,131,4,M_887,correct
booknlp,COREF,40,I,je,38985,38986,42261,42262,0,131,4,M_888,correct
booknlp,COREF,40,She,Elle,39029,39032,42456,42460,0,132,4,M_889,correct
exp,exp_name,time,time,,39049,39053,,,22,132,4,M_890,wrong
booknlp,COREF,40,she,elle,39189,39192,42456,42460,0,132,4,M_891,correct
booknlp,COREF,40,I,je,39246,39247,42513,42515,0,132,4,M_892,correct
exp,exp_name,bill,Bill,,39273,39277,,,31,132,4,M_893,wrong
exp,exp_name,bill,Bill,,39295,39299,,,31,132,4,M_894,wrong
booknlp,COREF,42,'em,les,39332,39335,42639,42642,31,132,4,M_895,correct
booknlp,COREF,42,'em,les,39363,39366,42672,42674,31,132,4,M_896,wrong
exp,exp_name,bill,Bill,,39477,39481,,,31,132,4,M_897,wrong
exp,exp_name,bill,Bill,,39632,39636,,,31,132,4,M_898,wrong
booknlp,COREF,40,I,Je,39638,39639,43035,43037,0,132,4,M_899,correct
booknlp,COREF,40,I,moi,39684,39685,43127,43130,0,132,4,M_900,correct
booknlp,COREF,42,You,vous,39696,39699,43152,43156,31,132,4,M_901,correct
booknlp,COREF,40,I,moi,39716,39717,43127,43130,0,132,4,M_902,wrong
exp,exp_name,bill,Bill,,39732,39736,,,31,132,4,M_903,wrong
exp,exp_name,bill,Bill,,39757,39761,,,31,132,4,M_904,wrong
booknlp,COREF,42,you,vous,39779,39782,43152,43156,31,132,4,M_905,wrong
pdnc,qID,Q112-0,Bill,,39820,39824,,,31,133,4,M_906,wrong
pdnc,qID,Q112-0,he,,39861,39863,,,31,133,4,M_907,wrong
exp,exp_name,alice,Alice,Alice,39871,39876,43320,43325,0,133,4,M_908,correct
booknlp,COREF,40,herself,se,39880,39887,43313,43315,0,133,4,M_909,wrong
pdnc,qID,Q112-1,Bill,,39928,39932,,,31,133,4,M_910,wrong
booknlp,COREF,40,I,je,39934,39935,43415,43417,0,133,4,M_911,correct
exp,exp_name,bill,Bill,lui,39951,39955,43543,43546,31,133,4,M_912,wrong
booknlp,COREF,40,I,je,40023,40024,43501,43503,0,133,4,M_913,correct
booknlp,COREF,40,I,je,40033,40034,43519,43521,0,133,4,M_914,correct
booknlp,COREF,40,She,elle,40056,40059,43651,43654,0,134,4,M_915,correct
booknlp,COREF,40,her,elle,40065,40068,43809,43813,0,134,4,M_916,correct
booknlp,COREF,40,she,elle,40101,40104,43809,43813,0,134,4,M_917,correct
booknlp,COREF,40,she,elle,40128,40131,43651,43655,0,134,4,M_918,correct
booknlp,COREF,40,she,elle,40155,40158,43693,43697,0,134,4,M_919,correct
booknlp,COREF,40,her,elle,40254,40257,43809,43813,0,134,4,M_920,correct
booknlp,COREF,40,herself,se,40275,40282,43822,43824,0,134,4,M_921,wrong
pdnc,qID,Q113-0,Bill,,40292,40296,,,31,134,4,M_922,wrong
booknlp,COREF,40,she,elle,40299,40302,43866,43870,0,134,4,M_923,correct
booknlp,COREF,40,she,elle,40383,40386,43965,43969,0,135,4,M_924,correct
exp,exp_name,bill,Bill,,40429,40433,,,31,135,4,M_925,wrong
exp,exp_name,the rabbit,the Rabbit,le,40441,40451,44089,44090,21,135,4,M_926,wrong
pdnc,qID,Q114-0,him,le,40474,40477,44089,44090,31,135,4,M_927,correct
booknlp,COREF,40,you,vous,40479,40482,44093,44097,0,135,4,M_928,correct
booknlp,COREF,42,his,lui,40559,40562,44198,44201,31,135,4,M_929,wrong
booknlp,COREF,42,him,lui,40593,40596,44198,44201,31,135,4,M_930,correct
pdnc,qID,Q115-0,Bill,,40721,40725,,,31,136,4,M_931,wrong
exp,exp_name,alice,Alice,Alice,40736,40741,44448,44453,0,136,4,M_932,correct
exp,exp_name,the rabbit,the Rabbit,le lapin,41019,41029,44825,44833,21,138,4,M_933,correct
exp,exp_name,alice,Alice,Alice,41043,41048,44842,44847,0,138,4,M_934,correct
booknlp,COREF,40,she,,41071,41074,,,0,138,4,M_935,wrong
booknlp,COREF,40,I,j',41094,41095,44904,44906,0,138,4,M_936,correct
pdnc,qID,Q118-0,Dinah,Dinah,41103,41108,44913,44918,32,138,4,M_937,correct
exp,exp_name,alice,Alice,Alice,41159,41164,45026,45031,0,139,4,M_938,correct
booknlp,COREF,40,herself,se,41176,41183,44944,44946,0,139,4,M_939,wrong
booknlp,COREF,40,I,,41186,41187,,,0,139,4,M_940,wrong
exp,exp_name,two,two,,41289,41292,,,24,139,4,M_941,wrong
exp,exp_name,alice,Alice,Alice,41329,41334,45160,45165,0,139,4,M_942,correct
exp,exp_name,the rabbit,the Rabbit,le lapin,41341,41351,45175,45183,21,139,4,M_943,correct
exp,exp_name,alice,Alice,Alice,41429,41434,45275,45280,0,140,4,M_944,correct
booknlp,COREF,40,she,lui,41440,41443,45288,45291,0,140,4,M_945,wrong
booknlp,COREF,40,her,,41567,41570,,,0,140,4,M_946,wrong
booknlp,COREF,40,I,je,41585,41586,45454,45456,0,140,4,M_947,correct
booknlp,COREF,40,she,elle,41611,41614,45499,45503,0,140,4,M_948,correct
booknlp,COREF,40,herself,se,41623,41630,45492,45494,0,140,4,M_949,correct
booknlp,COREF,40,You,Vous,41650,41653,45526,45530,0,140,4,M_950,wrong
exp,exp_name,alice,Alice,Alice,41721,41726,45613,45618,0,141,4,M_951,correct
booknlp,COREF,40,her,lui,41860,41863,45751,45754,0,141,4,M_952,correct
booknlp,COREF,40,I,je,41874,41875,45780,45781,0,141,4,M_953,correct
booknlp,COREF,40,she,elle,41901,41904,45819,45823,0,141,4,M_954,correct
booknlp,COREF,40,my,me,41950,41952,45852,45853,0,141,4,M_955,wrong
booknlp,COREF,40,me,me,41989,41991,45852,45853,0,141,4,M_956,correct
booknlp,COREF,40,me,me,42013,42015,45852,45853,0,141,4,M_957,correct
booknlp,COREF,40,I,je,42025,42026,45892,45893,0,141,4,M_958,correct
booknlp,COREF,40,she,elle,42041,42044,45961,45965,0,142,4,M_959,correct
booknlp,COREF,40,she,elle,42104,42107,46014,46018,0,142,4,M_960,correct
booknlp,COREF,40,she,elle,42145,42148,46053,46057,0,142,4,M_961,correct
booknlp,COREF,40,she,elle,42191,42194,46101,46105,0,142,4,M_962,correct
exp,exp_name,bill,Bill,,42310,42314,,,31,142,4,M_963,wrong
exp,exp_name,two,two,eux,42352,42355,46268,46270,24,142,4,M_964,wrong
exp,exp_name,alice,Alice,Alice,42439,42444,46371,46376,0,142,4,M_965,correct
booknlp,COREF,40,she,elle,42456,42459,46407,46411,0,142,4,M_966,correct
booknlp,COREF,40,she,elle,42474,42477,46407,46411,0,142,4,M_967,correct
booknlp,COREF,40,she,elle,42497,42500,46407,46410,0,142,4,M_968,correct
booknlp,COREF,40,herself,se,42523,42530,46453,46455,0,142,4,M_969,correct
booknlp,COREF,40,I,j',42571,42572,46528,46530,0,143,4,M_970,correct
exp,exp_name,alice,Alice,Alice,42593,42598,46550,46555,0,143,4,M_971,correct
booknlp,COREF,40,herself,me,42602,42609,46673,46674,0,143,4,M_972,wrong
booknlp,COREF,40,she,me,42614,42617,46673,46674,0,143,4,M_973,wrong
booknlp,COREF,40,my,ma,42661,42663,46612,46613,0,143,4,M_974,correct
booknlp,COREF,40,my,ma,42714,42716,46612,46613,0,143,4,M_975,correct
booknlp,COREF,40,I,j',42746,42747,46738,46740,0,143,4,M_976,correct
booknlp,COREF,40,she,,42891,42894,,,0,144,4,M_977,wrong
booknlp,COREF,40,she,elle,42952,42955,46936,46940,0,144,4,M_978,correct
booknlp,COREF,40,her,sa,43031,43034,47047,47048,0,144,4,M_979,correct
booknlp,COREF,40,her,sa,43045,43048,47047,47049,0,144,4,M_980,correct
exp,exp_name,an enormous puppy,An enormous puppy,,43076,43093,,,29,145,4,M_981,wrong
booknlp,COREF,40,her,la,43114,43117,47131,47132,0,145,4,M_982,correct
booknlp,COREF,40,her,la,43192,43195,47131,47132,0,145,4,M_983,correct
pdnc,qID,Q126-0,Poor little thing,Pauvre petit,43198,43215,47233,47245,29,145,4,M_984,correct
exp,exp_name,alice,Alice,Alice,43223,43228,47255,47260,0,145,4,M_985,correct
booknlp,COREF,40,she,,43253,43256,,,0,145,4,M_986,wrong
booknlp,COREF,40,she,elle,43290,43293,47351,47354,0,145,4,M_987,correct
exp,exp_name,time,time,,43326,43330,,,22,145,4,M_988,wrong
booknlp,COREF,40,her,la,43416,43419,47438,47439,0,145,4,M_989,correct
booknlp,COREF,40,her,la,43439,43442,47438,47440,0,145,4,M_990,correct
booknlp,COREF,40,she,elle,43473,43476,47512,47516,0,146,4,M_991,correct
booknlp,COREF,40,she,elle,43482,43485,47526,47530,0,146,4,M_992,correct
exp,exp_name,alice,Alice,Alice,43699,43704,47693,47698,0,146,4,M_993,correct
booknlp,COREF,40,herself,,43744,43751,,,0,146,4,M_994,wrong
booknlp,COREF,40,she,elle,43788,43791,47782,47786,0,146,4,M_995,correct
exp,exp_name,alice,Alice,Alice,43927,43932,47921,47926,0,146,4,M_996,correct
exp,exp_name,time,time,,44189,44193,,,22,146,4,M_997,wrong
exp,exp_name,alice,Alice,Alice,44389,44394,48401,48406,0,147,4,M_998,correct
booknlp,COREF,40,her,,44425,44428,,,0,147,4,M_999,wrong
booknlp,COREF,40,she,elle,44440,44443,48509,48513,0,147,4,M_1000,correct
booknlp,COREF,40,she,elle,44474,44477,48509,48512,0,147,4,M_1001,correct
pdnc,qID,Q127-0,it,,44611,44613,,,29,148,4,M_1002,wrong
exp,exp_name,alice,Alice,Alice,44625,44630,48696,48701,0,148,4,M_1003,correct
booknlp,COREF,40,she,se,44635,44638,48741,48742,0,148,4,M_1004,wrong
booknlp,COREF,40,herself,se,44673,44680,48741,48742,0,148,4,M_1005,correct
booknlp,COREF,40,herself,se,44693,44700,48741,48742,0,148,4,M_1006,correct
booknlp,COREF,40,I,je,44726,44727,48809,48811,0,148,4,M_1007,correct
pdnc,qID,Q127-1,it,,44755,44757,,,29,148,4,M_1008,wrong
booknlp,COREF,40,I,j',44783,44784,48878,48880,0,148,4,M_1009,correct
booknlp,COREF,40,I,j',44831,44832,48925,48927,0,148,4,M_1010,correct
booknlp,COREF,40,I,j',44857,44858,48940,48942,0,148,4,M_1011,correct
booknlp,COREF,40,me,,44888,44890,,,0,148,4,M_1012,wrong
booknlp,COREF,40,I,Je,44923,44924,48991,48993,0,148,4,M_1013,correct
booknlp,COREF,40,I,Je,44933,44934,48991,48993,0,148,4,M_1014,correct
exp,exp_name,alice,Alice,Alice,45052,45057,49143,49148,0,149,4,M_1015,correct
booknlp,COREF,40,her,elle,45075,45078,49171,49174,0,149,4,M_1016,correct
booknlp,COREF,40,she,elle,45123,45126,49216,49219,0,149,4,M_1017,correct
booknlp,COREF,40,her,elle,45262,45265,49313,49317,0,149,4,M_1018,wrong
booknlp,COREF,40,herself,elle,45292,45299,49383,49386,0,149,4,M_1019,wrong
booknlp,COREF,40,she,elle,45310,45313,49383,49387,0,149,4,M_1020,correct
booknlp,COREF,40,her,elle,45390,45393,49487,49491,0,149,4,M_1021,correct
booknlp,COREF,40,she,elle,45399,45402,49487,49490,0,149,4,M_1022,correct
booknlp,COREF,40,She,elle,45458,45461,49812,49816,0,150,4,M_1023,correct
booknlp,COREF,40,herself,se,45472,45479,49547,49549,0,150,4,M_1024,correct
booknlp,COREF,40,her,elle,45540,45543,49812,49815,0,150,4,M_1025,wrong
booknlp,COREF,40,her,elle,45714,45717,49812,49815,0,150,4,M_1026,correct
exp,exp_name,the caterpillar,The Caterpillar,La Chenille,45782,45797,49949,49960,7,152,5,M_1027,correct
exp,exp_name,alice,Alice,Alice,45802,45807,49897,49902,0,152,5,M_1028,correct
exp,exp_name,time,time,,45838,45842,,,22,152,5,M_1029,wrong
exp,exp_name,the caterpillar,the Caterpillar,La Chenille,45863,45878,49949,49960,7,152,5,M_1030,correct
booknlp,COREF,40,her,lui,45927,45930,49994,49997,0,152,5,M_1031,correct
pdnc,qID,Q128-0,you,vous,45970,45973,50063,50067,0,153,5,M_1032,correct
exp,exp_name,the caterpillar,the Caterpillar,la Chenille,45982,45997,50077,50088,7,153,5,M_1033,correct
exp,exp_name,alice,Alice,Alice,46056,46061,50161,50166,0,154,5,M_1034,correct
booknlp,COREF,40,I,Je,46086,46087,50197,50199,0,154,5,M_1035,correct
booknlp,COREF,40,I,Je,46089,46090,50197,50199,0,154,5,M_1036,correct
pdnc,qID,Q129-0,sir,,46104,46107,,,7,154,5,M_1037,wrong
booknlp,COREF,40,I,je,46135,46136,50203,50204,0,154,5,M_1038,correct
booknlp,COREF,40,I,je,46146,46147,50203,50204,0,154,5,M_1039,correct
booknlp,COREF,40,I,j,46159,46160,50197,50197,0,154,5,M_1040,correct
booknlp,COREF,40,I,je,46186,46187,50304,50305,0,154,5,M_1041,correct
booknlp,COREF,40,I,j,46194,46195,50197,50197,0,154,5,M_1042,correct
pdnc,qID,Q130-0,you,vous,46256,46259,50367,50371,0,155,5,M_1043,correct
exp,exp_name,the caterpillar,the Caterpillar,la chenille,46280,46295,50388,50399,7,155,5,M_1044,correct
booknlp,COREF,40,yourself,vous,46314,46322,50430,50433,0,155,5,M_1045,wrong
booknlp,COREF,40,I,je,46327,46328,50522,50523,0,156,5,M_1046,correct
booknlp,COREF,40,myself,,46344,46350,,,0,156,5,M_1047,wrong
booknlp,COREF,40,I,je,46353,46354,50522,50523,0,156,5,M_1048,correct
exp,exp_name,alice,Alice,Alice,46376,46381,50495,50500,0,156,5,M_1049,correct
booknlp,COREF,40,I,je,46392,46393,50522,50523,0,156,5,M_1050,correct
booknlp,COREF,40,myself,,46400,46406,,,0,156,5,M_1051,wrong
pdnc,qID,Q131-1,you,vous,46408,46411,50516,50520,7,156,5,M_1052,correct
booknlp,COREF,44,I,je,46420,46421,50554,50556,7,157,5,M_1053,correct
exp,exp_name,the caterpillar,the Caterpillar,la chenille,46439,46454,50590,50601,7,157,5,M_1054,correct
booknlp,COREF,40,I,je,46458,46459,50722,50723,0,158,5,M_1055,correct
booknlp,COREF,40,I,je,46469,46470,50722,50723,0,158,5,M_1056,correct
exp,exp_name,alice,Alice,Alice,46499,46504,50685,50690,0,158,5,M_1057,correct
booknlp,COREF,40,I,je,46533,46534,50722,50723,0,158,5,M_1058,correct
booknlp,COREF,40,myself,,46555,46561,,,0,158,5,M_1059,wrong
exp,exp_name,the caterpillar,the Caterpillar,la Chenille,46658,46673,50864,50875,7,159,5,M_1060,correct
pdnc,qID,Q135-0,you,vous,46691,46694,50894,50897,7,160,5,M_1061,correct
exp,exp_name,alice,Alice,Alice,46726,46731,50939,50944,0,160,5,M_1062,correct
pdnc,qID,Q135-1,you,vous,46743,46746,50960,50963,7,160,5,M_1063,correct
pdnc,qID,Q135-1,you,vous,46778,46781,50960,50964,7,160,5,M_1064,correct
pdnc,qID,Q135-1,you,vous,46797,46800,50960,50963,7,160,5,M_1065,correct
booknlp,COREF,40,I,je,46845,46846,51057,51059,0,160,5,M_1066,correct
pdnc,qID,Q135-1,you,vous,46860,46863,51075,51078,7,160,5,M_1067,correct
pdnc,qID,Q135-1,you,vous,46897,46900,51080,51084,7,160,5,M_1068,correct
exp,exp_name,the caterpillar,the Caterpillar,la Chenille,46922,46937,50864,50875,7,161,5,M_1069,correct
pdnc,qID,Q137-0,your,vos,46955,46959,51170,51173,7,162,5,M_1070,correct
exp,exp_name,alice,Alice,Alice,46993,46998,51232,51237,0,162,5,M_1071,correct
booknlp,COREF,40,I,je,47005,47006,51254,51256,0,162,5,M_1072,correct
booknlp,COREF,40,me,moi,47045,47047,51305,51308,0,162,5,M_1073,correct
pdnc,qID,Q138-0,You,vous,47053,47056,51318,51322,0,163,5,M_1074,wrong
exp,exp_name,the caterpillar,the Caterpillar,la chenille,47064,47079,51332,51343,7,163,5,M_1075,correct
pdnc,qID,Q138-1,you,vous,47106,47109,51376,51380,0,163,5,M_1076,correct
exp,exp_name,alice,Alice,Alice,47182,47187,51449,51454,0,164,5,M_1077,correct
exp,exp_name,the caterpillar,the Caterpillar,la chenille,47215,47230,51489,51500,7,164,5,M_1078,correct
booknlp,COREF,40,she,se,47271,47274,51502,51503,0,164,5,M_1079,wrong
booknlp,COREF,40,herself,se,47280,47287,51502,51504,0,164,5,M_1080,correct
booknlp,COREF,40,I,me,47316,47317,51569,51570,0,164,5,M_1081,wrong
pdnc,qID,Q139-0,you,vous,47325,47328,51583,51586,7,164,5,M_1082,correct
booknlp,COREF,40,me,me,47343,47345,51569,51570,0,164,5,M_1083,correct
pdnc,qID,Q139-0,you,vous,47351,47354,51583,51586,7,164,5,M_1084,correct
exp,exp_name,the caterpillar,the Caterpillar,,47382,47397,,,7,165,5,M_1085,wrong
exp,exp_name,alice,Alice,Alice,47443,47448,51736,51741,0,166,5,M_1086,correct
exp,exp_name,the caterpillar,the Caterpillar,la chenille,47492,47507,51791,51802,7,166,5,M_1087,correct
booknlp,COREF,40,she,s',47559,47562,51867,51869,0,166,5,M_1088,correct
exp,exp_name,the caterpillar,the Caterpillar,la chenille,47590,47605,51903,51914,7,167,5,M_1089,correct
booknlp,COREF,40,her,,47619,47622,,,0,167,5,M_1090,wrong
exp,exp_name,alice,Alice,Alice,47695,47700,52010,52015,0,168,5,M_1091,correct
pdnc,qID,Q142-0,your,vous,47736,47740,52043,52047,0,169,5,M_1092,wrong
exp,exp_name,the caterpillar,the Caterpillar,la chenille,47755,47770,52069,52080,7,169,5,M_1093,correct
exp,exp_name,alice,Alice,Alice,47793,47798,52107,52112,0,170,5,M_1094,correct
booknlp,COREF,40,her,sa,47816,47819,52134,52136,0,170,5,M_1095,correct
booknlp,COREF,40,she,,47837,47840,,,0,170,5,M_1096,wrong
exp,exp_name,the caterpillar,the Caterpillar,la chenille,47860,47875,52166,52177,7,171,5,M_1097,correct
exp,exp_name,alice,Alice,Alice,47878,47883,52180,52185,0,172,5,M_1098,correct
booknlp,COREF,40,she,elle,47892,47895,52195,52198,0,172,5,M_1099,correct
booknlp,COREF,40,she,elle,47919,47922,52195,52198,0,172,5,M_1100,correct
booknlp,COREF,40,her,lui,47983,47986,52264,52266,0,172,5,M_1101,correct
booknlp,COREF,40,you,vous,48150,48153,52472,52476,0,172,5,M_1102,correct
booknlp,COREF,40,you,vous,48160,48163,52477,52481,0,172,5,M_1103,correct
booknlp,COREF,40,you,vous,48179,48182,52494,52498,0,172,5,M_1104,correct
booknlp,COREF,40,I,Je,48187,48188,52562,52564,0,173,5,M_1105,correct
booknlp,COREF,40,I,Je,48198,48199,52562,52564,0,173,5,M_1106,correct
pdnc,qID,Q146-0,sir,,48204,48207,,,7,173,5,M_1107,wrong
exp,exp_name,alice,Alice,Alice,48215,48220,52552,52557,0,173,5,M_1108,correct
booknlp,COREF,40,I,je,48223,48224,52562,52563,0,173,5,M_1109,correct
booknlp,COREF,40,I,je,48250,48251,52621,52622,0,173,5,M_1110,correct
booknlp,COREF,40,I,je,48262,48263,52621,52622,0,173,5,M_1111,correct
exp,exp_name,the caterpillar,the Caterpillar,la chenille,48354,48369,52747,52758,7,174,5,M_1112,wrong
exp,exp_name,alice,Alice,Alice,48457,48462,52863,52868,0,175,5,M_1113,correct
booknlp,COREF,40,You,Vous,48511,48514,52904,52908,0,176,5,M_1114,correct
exp,exp_name,the caterpillar,the Caterpillar,la chenille,48548,48563,52947,52958,7,176,5,M_1115,correct
exp,exp_name,alice,Alice,Alice,48566,48571,52961,52966,0,177,5,M_1116,correct
booknlp,COREF,40,her,la,48579,48582,53071,53073,0,177,5,M_1117,wrong
booknlp,COREF,40,You,Vous,48605,48608,53002,53006,0,178,5,M_1118,correct
booknlp,COREF,40,your,votre,48664,48668,53107,53111,0,178,5,M_1119,correct
booknlp,COREF,40,you,vous,48705,48708,53002,53006,0,178,5,M_1120,correct
booknlp,COREF,40,your,votre,48730,48734,53107,53111,0,178,5,M_1121,correct
booknlp,COREF,40,you,vous,48749,48752,53036,53040,0,178,5,M_1122,correct
booknlp,COREF,40,your,votre,48763,48767,53107,53111,0,178,5,M_1123,correct
booknlp,COREF,40,You,Vous,48962,48965,53277,53281,0,180,5,M_1124,correct
booknlp,COREF,40,you,Vous,49060,49063,53347,53351,0,180,5,M_1125,correct
booknlp,COREF,40,you,vous,49314,49317,53518,53522,0,181,5,M_1126,wrong
booknlp,COREF,40,You,vous,49331,49334,53552,53556,0,182,5,M_1127,wrong
booknlp,COREF,40,your,,49366,49370,,,0,182,5,M_1128,wrong
booknlp,COREF,40,you,vous,49429,49432,53572,53576,0,182,5,M_1129,correct
booknlp,COREF,40,you,vous,49501,49504,53660,53663,0,182,5,M_1130,correct
booknlp,COREF,40,You,vous,49706,49709,53927,53931,0,184,5,M_1131,wrong
booknlp,COREF,40,your,,49771,49775,,,0,184,5,M_1132,wrong
booknlp,COREF,40,you,vous,49807,49810,53927,53931,0,184,5,M_1133,correct
booknlp,COREF,40,your,,49841,49845,,,0,184,5,M_1134,wrong
booknlp,COREF,40,you,vous,49867,49870,53927,53931,0,184,5,M_1135,correct
exp,exp_name,the caterpillar,the Caterpillar,la chenille,50120,50135,54099,54110,7,186,5,M_1136,correct
booknlp,COREF,40,I,je,50158,50159,54133,54135,0,187,5,M_1137,correct
exp,exp_name,alice,Alice,Alice,50176,50181,54159,54164,0,187,5,M_1138,correct
exp,exp_name,the caterpillar,the Caterpillar,la chenille,50273,50288,54273,54284,7,188,5,M_1139,correct
exp,exp_name,the caterpillar,The Caterpillar,La chenille,50341,50356,54349,54360,7,189,5,M_1140,wrong
pdnc,qID,Q152-0,you,vous,50396,50399,54430,54434,0,190,5,M_1141,correct
booknlp,COREF,40,I,je,50429,50430,54470,54472,0,191,5,M_1142,correct
exp,exp_name,alice,Alice,Alice,50461,50466,54534,54539,0,191,5,M_1143,correct
exp,exp_name,the caterpillar,the Caterpillar,la chenille,50561,50576,54653,54664,7,192,5,M_1144,correct
exp,exp_name,alice,Alice,Alice,50579,50584,54667,54672,0,193,5,M_1145,correct
booknlp,COREF,40,she,elle,50599,50602,54682,54686,0,193,5,M_1146,correct
booknlp,COREF,40,her,sa,50642,50645,54705,54706,0,193,5,M_1147,correct
booknlp,COREF,40,she,elle,50663,50666,54742,54746,0,193,5,M_1148,correct
booknlp,COREF,40,she,elle,50677,50680,54758,54762,0,193,5,M_1149,correct
booknlp,COREF,40,her,sa,50692,50695,54705,54706,0,193,5,M_1150,wrong
pdnc,qID,Q154-1,you,vous,50710,50713,54796,54800,0,194,5,M_1151,correct
exp,exp_name,the caterpillar,the Caterpillar,,50733,50748,,,7,194,5,M_1152,wrong
booknlp,COREF,40,I,j',50758,50759,54849,54851,0,195,5,M_1153,correct
pdnc,qID,Q155-0,sir,,50797,50800,,,7,195,5,M_1154,wrong
exp,exp_name,alice,Alice,Alice,50830,50835,54930,54935,0,195,5,M_1155,correct
exp,exp_name,the caterpillar,the Caterpillar,la chenille,50926,50941,55019,55030,7,196,5,M_1156,correct
booknlp,COREF,40,I,je,51028,51029,55129,55131,0,197,5,M_1157,correct
exp,exp_name,alice,Alice,Alice,51062,51067,55167,55172,0,197,5,M_1158,correct
booknlp,COREF,40,she,elle,51091,51094,55193,55197,0,197,5,M_1159,correct
booknlp,COREF,40,herself,,51106,51113,,,0,197,5,M_1160,wrong
booknlp,COREF,40,I,je,51116,51117,55223,55225,0,197,5,M_1161,correct
pdnc,qID,Q159-0,You,vous,51172,51175,55311,55315,0,198,5,M_1162,correct
exp,exp_name,time,time,,51197,51201,,,22,198,5,M_1163,wrong
