eng,fr,id,llm alignment result,group
"""'Coming in a minute, nurse! But I've got to see that the mouse doesn't get out.'""","'<< Dans l'instant, ma bonne ! Il faut d'abord que je veille sur ce trou jusqu'a ce que Dinah revienne, pour empecher que la souris ne sorte. >>'","[316, 319, 320, 323, 326]",aligned,28
"""Only I don't think,"" Alice went on, ""that they'd let Dinah stop in the house if it began ordering people about like that!""","'Mais je ne pense pas, >> continua Alice, << qu'on garderait Dinah a la maison si elle se mettait dans la tete de commander comme cela aux gens. >>'","[316, 319, 320, 323, 326]",aligned,28
"""By this time she had found her way into a tidy little room with a table in the window, and on it (as she had hoped) a fan and two or three pairs of tiny white kid gloves:""","'Tout en causant ainsi, Alice etait entree dans une petite chambre bien rangee, et, comme elle s'y attendait, sur une petite table dans l'embrasure de la fenetre, elle vit un eventail et deux ou trois paires de gants de chevreau tout petits.'","[316, 319, 320, 323, 326]",aligned,28
"""she took up the fan and a pair of the gloves, and was just going to leave the room, when her eye fell upon a little bottle that stood near the looking-glass.""","'~~~ Elle en prit une paire, ainsi que l'eventail, et allait quitter la chambre lorsqu'elle apercut, pres du miroir, une petite bouteille.'","[316, 319, 320, 323, 326]",aligned,28
'Alas! it was too late to wish that!','Helas ! ~~~ il etait trop tard ;',"[332, 334]",aligned,29
"'She went on growing, and growing, and very soon had to kneel down on the floor:'","'elle grandissait, grandissait, et eut bientot a se mettre a genoux sur le plancher.'","[332, 334]",aligned,29
"'in another minute there was not even room for this,'","'Mais un instant apres, il n'y avait meme plus assez de place pour rester dans cette position,'","[332, 334]",aligned,29
"'and she tried the effect of lying down with one elbow against the door, and the other arm curled round her head.'","'et elle essaya de se tenir etendue par terre, un coude contre la porte et l'autre bras passe autour de sa tete.'","[332, 334]",aligned,29
'Oh ! je voudrais bien n'avoir pas tant bu !',(No direct equivalent in text),"[332, 334]",aligned,29
I do wonder what _can_ have happened to me!,Je suis curieuse de savoir ce que c'est qui m'est arrive.,"[340, 345]",aligned,30
"When I used to read fairy-tales, I fancied that kind of thing never happened, and now here I am in the middle of one!","Autrefois, quand je lisais des contes de fees, je m'imaginais que rien de tout cela ne pouvait etre, et maintenant me voila en pleine feerie.","[340, 345]",aligned,30
"There ought to be a book written about me, that there ought!",On devrait faire un livre sur mes aventures ; il y aurait de quoi !,"[340, 345]",aligned,30
"And when I grow up, I'll write one--but I'm grown up now,"" she added in a sorrowful tone; ""at least there's no room to grow up any more _here_.""","Quand je serai grande j'en ferai un, moi. ~~~ -- Mais je suis deja bien grande ! ~~~ >> dit-elle tristement. << Dans tous les cas, il n'y a plus de place ici pour grandir davantage. >>","[340, 345]",aligned,30
"""But then,"" thought Alice, ""shall I _never_ get any older than I am now?'","<< Mais alors, >> pensa Alice, << ne serai-je donc jamais plus vieille que je ne le suis maintenant ? D'un cote cela aura ses avantages, ne jamais etre une vieille femme.","[340, 345]",aligned,30
"'That'll be a comfort, one way--never to be an old woman--but then--always to have lessons to learn!'",'Mais alors avoir toujours des lecons a apprendre !',"[282, 285]",aligned,31
"'Oh, I shouldn't like _that!_'","'Oh, je n'aimerais pas cela du tout.'","[282, 285]",aligned,31
"'""Oh, you foolish Alice!"" she answered herself.'","'>> Oh ! Alice, petite folle, >> se repondit-elle.'","[282, 285]",aligned,31
"'""How can you learn lessons in here?'""",'<< Comment pourriez-vous apprendre des lecons ici ?',"[282, 285]",aligned,31
"""Mary Ann!"" said the voice.",'Marianne ! >> criait la voix ;,"[289, 291]",aligned,32
"""Fetch me my gloves this moment!""",<< allez chercher mes gants bien vite ! >>,"[289, 291]",aligned,32
Then came a little pattering of feet on the stairs.,Puis Alice entendit des pietinements dans l'escalier.,"[289, 291]",aligned,32
"'Where are you?""",'ou es-tu ?,"[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"And then a voice she had never heard before, ""Sure then I'm here! Digging for apples, yer honour!""",">> Une voix qu'elle ne connaissait pas repondit : << Me v'la, not' maitre ! J'bechons la terre pour trouver des pommes ! >>","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"""Digging for apples, indeed!"" said the Rabbit angrily.",<< Pour trouver des pommes ! >> dit le Lapin furieux.,"[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"""Here! ~~~ Come and help me out of _this!_""",<< Viens m'aider a me tirer d'ici. >>,"[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
(Sounds of more broken glass.),(Nouveau bruit de vitres cassees.),"[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"""Now tell me, Pat, what's that in the window?""","<< Dis-moi un peu, Patrice, qu'est-ce qu'il y a la a la fenetre ? >>","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"""Sure, it's an arm, yer honour!"" (He pronounced it ""arrum."")","<< Ca, not' maitre, c'est un bras. >>","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"""An arm, you goose! Who ever saw one that size? Why, it fills the whole window!""","<< Un bras, imbecile ! Qui a jamais vu un bras de cette dimension ? Ca bouche toute la fenetre. >>","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"""Sure, it does, yer honour: but it's an arm for all that.""","<< Bien sur, not' maitre, mais c'est un bras tout de meme. >>","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"""Well, it's got no business there, at any rate: go and take it away!""",<< Dans tous les cas il n'a rien a faire ici. ~~~ Enleve-moi ca bien vite. >>,"[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"There was a long silence after this, and Alice could only hear whispers now and then; such as, ""Sure, I don't like it, yer honour, at all, at all!""","Il se fit un long silence, et Alice n'entendait plus que des chuchotements de temps a autre, comme : << Maitre, j'osons point. >>","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"""Do as I tell you, you coward!""","<< Fais ce que je te dis, capon ! >>","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"and at last she spread out her hand again, and made another snatch in the air.",Alice etendit le bras de nouveau comme pour agripper quelque chose ;,"[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"~~~ This time there were _two_ little shrieks, and more sounds of broken glass.",cette fois il y eut deux petits cris et encore un bruit de vitres cassees.,"[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"""What a number of cucumber-frames there must be!"" thought Alice.",<< Que de chassis il doit y avoir la ! >> pensa Alice.,"[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"""I wonder what they'll do next! As for pulling me out of the window, I only wish they _could!_ I'm sure _I_ don't want to stay in here any longer!""","<< Je me demande ce qu'ils vont faire a present. Quant a me retirer par la fenetre, je le souhaite de tout mon coeur, car je n'ai pas la moindre envie de rester ici plus longtemps ! >>","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"She waited for some time without hearing anything more: at last came a rumbling of little cartwheels, and the sound of a good many voices all talking together: she made out the words:","Il se fit quelques instants de silence. ~~~ A la fin, Alice entendit un bruit de petites roues, puis le son d'un grand nombre de voix ; elle distingua ces mots :","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"""Where's the other ladder?--Why, I hadn't to bring but one; Bill's got the other--Bill! fetch it here, lad!--Here, put 'em up at this corner--No, tie 'em together first--they don't reach half high enough yet--Oh! they'll do well enough; don't be particular--Here, Bill! catch hold of this rope--Will the roof bear?--Mind that loose slate--Oh, it's coming down! Heads below!""","<< Ou est l'autre echelle ? -- Je n'avais point qu'a en apporter une ; c'est Jacques qui a l'autre. ~~~ -- Allons, Jacques, apporte ici, mon garcon ! ~~~ -- Dressez-les la au coin. -- Non, attachez-les d'abord l'une au bout de l'autre. -- Elles ne vont pas encore moitie assez haut. -- Ca fera l'affaire ; ne soyez pas si difficile. ~~~ -- Tiens, Jacques, attrape ce bout de corde. -- Le toit portera-t-il bien ? -- Attention a cette tuile qui ne tient pas. ~~~ -- Bon ! la voila qui degringole. Gare les tetes ! >>","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"(a loud crash)--""Now, who did that?--It was Bill, I fancy--Who's to go down the chimney?--Nay, _I_ shan't! _You_ do it!--_That_ I won't, then!--Bill's to go down--Here, Bill! the master says you're to go down the chimney!""","(Il se fit un grand fracas.) << Qui a fait cela ? ~~~ -- Je crois bien que c'est Jacques. ~~~ -- Qui est-ce qui va descendre par la cheminee ? ~~~ -- Pas moi, bien sur ! Allez-y, vous. ~~~ -- Non pas, vraiment. ~~~ -- C'est a vous, Jacques, a descendre. -- Hohe, Jacques, not' maitre dit qu'il faut que tu descendes par la cheminee ! >>","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"""Oh! So Bill's got to come down the chimney, has he?"" said Alice to herself.","<< Ah ! >> se dit Alice, << c'est donc Jacques qui va descendre.","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"""Shy, they seem to put everything upon Bill! I wouldn't be in Bill's place for a good deal: this fireplace is narrow, to be sure; but I _think_ I can kick a little!""","Il parait qu'on met tout sur le dos de Jacques. Je ne voudrais pas pour beaucoup etre Jacques. Ce foyer est etroit certainement, mais je crois bien que je pourrai tout de meme lui lancer un coup de pied. >>","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"She drew her foot as far down the chimney as she could, and waited till she heard a little animal (she couldn't guess of what sort it was) scratching and scrambling about in the chimney close above her: then, saying to herself ""This is Bill,"" she gave one sharp kick, and waited to see what would happen next.","Elle retira son pied aussi bas que possible, et ne bougea plus jusqu'a ce qu'elle entendit le bruit d'un petit animal (elle ne pouvait deviner de quelle espece) qui grattait et cherchait a descendre dans la cheminee, juste au-dessus d'elle ; alors se disant : << Voila Jacques sans doute, >> elle lanca un bon coup de pied, et attendit pour voir ce qui allait arriver.","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"The first thing she heard was a general chorus of ""There goes Bill!""","La premiere chose qu'elle entendit fut un cri general de : << Tiens, voila Jacques en l'air ! >>","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"then the Rabbit's voice along--""Catch him, you by the hedge!""","Puis la voix du Lapin, qui criait : << Attrapez-le, vous la-bas, pres de la haie ! >>","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"then silence, and then another confusion of voices--""Hold up his head--Brandy now--Don't choke him--How was it, old fellow? What happened to you? Tell us all about it!""","Puis un long silence ; ensuite un melange confus de voix : << Soutenez-lui la tete. ~~~ -- De l'eau-de-vie maintenant. -- Ne le faites pas engouer. -- Qu'est-ce donc, vieux camarade ? -- Que t'est-il arrive ? Raconte-nous ca ! >>","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"Last came a little feeble, squeaking voice, (""That's Bill,"" thought Alice,) ""Well, I hardly know--No more, thank ye; I'm better now--but I'm a deal too flustered to tell you--all I know is, something comes at me like a Jack-in-the-box, and up I goes like a sky-rocket!""","Enfin une petite voix faible et flutee se fit entendre. (<< C'est la voix de Jacques, >> pensa Alice.) << Je n'en sais vraiment rien. Merci, c'est assez ; je me sens mieux maintenant ; mais je suis encore trop bouleverse pour vous conter la chose. Tout ce que je sais, c'est que j'ai ete pousse comme par un ressort, et que je suis parti en l'air comme une fusee. >>","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"""So you did, old fellow!"" said the others.","<< Ca, c'est vrai, vieux camarade, >> disaient les autres.","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"""We must burn the house down!"" said the Rabbit's voice;","<< Il faut mettre le feu a la maison, >> dit le Lapin.","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"and Alice called out as loud as she could, ""If you do, I'll set Dinah at you!""","Alors Alice cria de toutes ses forces : << Si vous osez faire cela, j'envoie Dinah a votre poursuite.'","[299, 303, 304, 308, 309, 311, 312, 314, 315, 317, 318, 320, 330, 334, 341, 354]",aligned,33
"As soon as she was small enough to get through the door, she ran out of the house, and found quite a crowd of little animals and birds waiting outside.","Aussitot qu'elle fut assez petite pour passer par la porte, elle s'echappa de la maison, et trouva toute une foule d'oiseaux et d'autres petits animaux qui attendaient dehors.","[364, 366]",aligned,34
"The poor little Lizard, Bill, was in the middle, being held up by two guinea-pigs, who were giving it something out of a bottle.","Le pauvre petit lezard, Jacques, etait au milieu d'eux, soutenu par des cochons d'Inde, qui le faisaient boire a une bouteille.","[364, 366]",aligned,34
"They all made a rush at Alice the moment she appeared; but she ran off as hard as she could, and soon found herself safe in a thick wood.","Tous se precipiterent sur Alice aussitot qu'elle parut ; mais elle se mit a courir de toutes ses forces, et se trouva bientot en surete dans un bois touffu.","[364, 366]",aligned,34
"""I think that will be the best plan.""","'C'est la, je crois, ce que j'ai de mieux a faire !'","[368, 370]",aligned,35
"""It sounded an excellent plan, no doubt, and very neatly and simply arranged; the only difficulty was, that she had not the smallest idea how to set about it;""","'En effet c'etait un plan de campagne excellent, tres-simple et tres-habilement combine. Toute la difficulte etait de savoir comment s'y prendre pour l'executer.'","[368, 370]",aligned,35
"""and while she was peering about anxiously among the trees, a little sharp bark just over her head made her look up in a great hurry.""","'Tandis qu'elle regardait en tapinois et avec precaution a travers les arbres, un petit aboiement sec, juste au-dessus de sa tete, lui fit tout a coup lever les yeux.'","[368, 370]",aligned,35
"'""Poor little thing!"" said Alice, in a coaxing tone, and she tried hard to whistle to it;",'<< Pauvre petit ! >> dit Alice d'une voix caressante et essayant de siffler.,"[372, 376, 380]",aligned,36
"but she was terribly frightened all the time at the thought that it might be hungry, in which case it would be very likely to eat her up in spite of all her coaxing.","Elle avait une peur terrible cependant, car elle pensait qu'il pouvait bien avoir faim, et que dans ce cas il etait probable qu'il la mangerait, en depit de toutes ses calineries.","[372, 376, 380]",aligned,36
"Hardly knowing what she did, she picked up a little bit of stick, and held it out to the puppy;","Sans trop savoir ce qu'elle faisait, elle ramassa une petite baguette et la presenta au petit chien","[372, 376, 380]",aligned,36
"whereupon the puppy jumped into the air off all its feet at once, with a yelp of delight, and rushed at the stick, and made believe to worry it;","qui bondit des quatre pattes a la fois, aboyant de joie, et se jeta sur le baton comme pour jouer avec.","[372, 376, 380]",aligned,36
"then Alice dodged behind a great thistle, to keep herself from being run over;",~~~ Alice passa de l'autre cote d'un gros chardon pour n'etre pas foulee aux pieds.,"[372, 376, 380]",aligned,36
"and the moment she appeared on the other side, the puppy made another rush at the stick, and tumbled head over heels in its hurry to get hold of it;","Sitot qu'elle reparut, le petit chien se precipita de nouveau sur le baton, et, dans son empressement de le saisir, butta et fit une cabriole.","[372, 376, 380]",aligned,36
"then Alice, thinking it was very like having a game of play with a cart-horse, and expecting every moment to be trampled under its feet, ran round the thistle again;","~~~ Mais Alice, trouvant que cela ressemblait beaucoup a une partie qu'elle ferait avec un cheval de charrette, et craignant a chaque instant d'etre ecrasee par le chien, se remit a tourner autour du chardon.","[372, 376, 380]",aligned,36
"then the puppy began a series of short charges at the stick, running a very little way forwards each time and a long way back, and barking hoarsely all the while, till at last it sat down a good way off, panting, with its tongue hanging out of its mouth, and its great eyes half shut.","~~~ Alors le petit chien fit une serie de charges contre le baton. Il avancait un peu chaque fois, puis reculait bien loin en faisant des aboiements rauques ; puis enfin il se coucha a une grande distance de la, tout haletant, la langue pendante, et ses grands yeux a moitie fermes.","[372, 376, 380]",aligned,36
This seemed to Alice a good opportunity for making her escape;,Alice jugea que le moment etait venu de s'echapper.,"[372, 376, 380]",aligned,36
"so she set off at once, and ran till she was quite tired and out of breath, and till the puppy's bark sounded quite faint in the distance.","Elle prit sa course aussitot, et ne s'arreta que lorsqu'elle se sentit fatiguee et hors d'haleine, et qu'elle n'entendit plus que faiblement dans le lointain les aboiements du petit chien.","[372, 376, 380]",aligned,36
"""And yet what a dear little puppy it was!"" said Alice, as she leant against a buttercup to rest herself, and fanned herself with one of the leaves:","<< C'etait pourtant un bien joli petit chien, >> dit Alice, en s'appuyant sur un bouton d'or pour se reposer, et en s'eventant avec une des feuilles de la plante.","[372, 376, 380]",aligned,36
"""I should have liked teaching it tricks very much, if--if I'd only been the right size to do it!'",<< Je lui aurais volontiers enseigne tout plein de jolis tours si -- si j'avais ete assez grande pour cela !',"[372, 376, 380]",aligned,36
I'd nearly forgotten that I've got to grow up again!,mais j'oubliais que j'avais encore a grandir !,"[382, 384]",aligned,37
Let me see--how _is_ it to be managed?,Comment faire ?,"[382, 384]",aligned,37
"I suppose I ought to eat or drink something or other; but the great question is, what?",Je devrais sans doute boire ou manger quelque chose ; mais quoi ? Voila la grande question.,"[382, 384]",aligned,37
"""I can't explain _myself_, I'm afraid, sir,"" said Alice, ""because I'm not myself, you see.""","'>> Je crains bien de ne pouvoir pas m'expliquer, >> dit Alice, << car, voyez-vous, je ne suis plus moi-meme. >>","[396, 398, 400]",aligned,38
"""I don't see,"" said the Caterpillar.","<< Je ne vois pas du tout, >> repondit la Chenille.","[396, 398, 400]",aligned,38
"""I'm afraid I can't put it more clearly,"" Alice replied very politely, ""for I can't understand it myself to begin with; and being so many different sizes in a day is very confusing.""","<< J'ai bien peur de ne pouvoir pas dire les choses plus clairement, >> repliqua Alice fort poliment ; << car d'abord je n'y comprends rien moi-meme. ~~~ Grandir et rapetisser si souvent en un seul jour, cela embrouille un peu les idees. >>","[396, 398, 400]",aligned,38
"""It isn't,"" said the Caterpillar.","<< Pas du tout, >> dit la Chenille.","[396, 398, 400]",aligned,38
"""Well, perhaps you haven't found it so yet,"" said Alice; ""but when you have to turn into a chrysalis--you will some day, you know--and then after that into a butterfly, I should think you'll feel it a little queer, won't you?""","<< Peut-etre ne vous en etes-vous pas encore apercue, >> dit Alice. ~~~ << Mais quand vous deviendrez chrysalide, car c'est ce qui vous arrivera, sachez-le bien, et ensuite papillon, je crois bien que vous vous sentirez un peu drole, qu'en dites-vous ?'","[396, 398, 400]",aligned,38
"""Well, perhaps your feelings may be different,"" said Alice;","""<< Vos sensations sont peut-etre differentes des miennes, >> dit Alice.","[402, 404]",aligned,39
"""all I know is, it would feel very queer to _me_.""","""<< Tout ce que je sais, c'est que cela me semblerait bien drole a moi. >>","[402, 404]",aligned,39
"""You!"" said the Caterpillar contemptuously.","""<< A vous ! >> dit la Chenille d'un ton de mepris.'","[402, 404]",aligned,39
"'Here was another puzzling question; and as Alice could not think of any good reason, and as the Caterpillar seemed to be in a _very_ unpleasant state of mind, she turned away.'","'C'etait encore la une question bien embarrassante ; et comme Alice ne trouvait pas de bonne raison a donner, et que la Chenille avait l'air de tres-mauvaise humeur, Alice lui tourna le dos et s'eloigna.'","[409, 411]",aligned,40
"'""Come back!"" the Caterpillar called after her. ""I've something important to say!""'","""<< Revenez, >> lui cria la Chenille. << J'ai quelque chose d'important a vous dire !'","[409, 411]",aligned,40
"Alice thought she might as well wait, as she had nothing else to do, and perhaps after all it might tell her something worth hearing.","Alice pensa qu'elle ferait tout aussi bien d'attendre, et qu'apres tout la Chenille lui dirait peut-etre quelque chose de bon a savoir.","[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"For some minutes it puffed away without speaking, but at last it unfolded its arms, took the hookah out of its mouth again, and said, ""So you think you're changed, do you?""","La Chenille continua de fumer pendant quelques minutes sans rien dire. Puis, retirant enfin la pipe de sa bouche, elle se croisa les bras et dit : << Ainsi vous vous figurez que vous etes changee, hein ?","[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"""I'm afraid I am, sir,"" said Alice; ""I can't remember things as I used--and I don't keep the same size for ten minutes together!""","<< Je le crains bien, >> dit Alice. << Je ne peux plus me souvenir des choses comme autrefois, et je ne reste pas dix minutes de suite de la meme grandeur ! >>","[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"""Can't remember _what_ things?"" said the Caterpillar.",<< De quoi est-ce que vous ne pouvez pas vous souvenir ? >> dit la Chenille.,"[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"""Well, I've tried to say ""How doth the little busy bee,"" but it all came different!"" Alice replied in a very melancholy voice.","<< J'ai essaye de reciter la fable de Maitre Corbeau, mais ce n'etait plus la meme chose, >> repondit Alice d'un ton chagrin.","[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"""Repeat, '_You are old, Father William_,'"" said the Caterpillar.","<< Recitez : << Vous etes vieux, Pere Guillaume, >> >> dit la Chenille.","[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"Alice folded her hands, and began:-- ""You are old, Father William,"" the young man said, ""And your hair has become very white; And yet you incessantly stand on your head-- Do you think, at your age, it is right?""","Alice croisa les mains et commenca : << Vous etes vieux, Pere Guillaume. Vous avez des cheveux tout gris... ~~~ La tete en bas ! Pere Guillaume ; A votre age, c'est peu permis !","[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"""In my youth,"" Father William replied to his son, ""I feared it might injure the brain; But, now that I'm perfectly sure I have none, Why, I do it again and again.""","-- Etant jeune, pour ma cervelle Je craignais fort, mon cher enfant ; Je n'en ai plus une parcelle, J'en suis bien certain maintenant.","[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"""You are old,"" said the youth, ""as I mentioned before, And have grown most uncommonly fat; Yet you turned a back-somersault in at the door-- Pray, what is the reason of that?""","-- Vous etes vieux, je vous l'ai dit, Mais comment donc par cette porte, Vous, dont la taille est comme un muid ! ~~~ Cabriolez-vous de la sorte ?","[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"""In my youth,"" said the sage, as he shook his grey locks, ""I kept all my limbs very supple By the use of this ointment--one shilling the box-- Allow me to sell you a couple?""","-- Etant jeune, mon cher enfant, J'avais chaque jointure bonne ; Je me frottais de cet onguent ; Si vous payez je vous en donne.","[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"""You are old,"" said the youth, ""and your jaws are too weak For anything tougher than suet; Yet you finished the goose, with the bones and the beak-- Pray, how did you manage to do it?""","-- Vous etes vieux, et vous mangez Les os comme de la bouillie ; Et jamais rien ne me laissez. ~~~ Comment faites-vous, je vous prie ?","[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"""In my youth,"" said his father, ""I took to the law, And argued each case with my wife; And the muscular strength, which it gave to my jaw, Has lasted the rest of my life.""","-- Etant jeune, je disputais Tous les jours avec votre mere ; C'est ainsi que je me suis fait Un si puissant os maxillaire.","[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"""You are old,"" said the youth, ""one would hardly suppose That your eye was as steady as ever; Yet you balanced an eel on the end of your nose-- What made you so awfully clever?""","-- Vous etes vieux, par quelle adresse Tenez-vous debout sur le nez Une anguille qui se redresse Droit comme un I quand vous sifflez ? ~~~","[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"""I have answered three questions, and that is enough,"" Said his father; ""don't give yourself airs! Do you think I can listen all day to such stuff? Be off, or I'll kick you down stairs!""","-- Cette question est trop sotte ! Cessez de babiller ainsi, Ou je vais, du bout de ma botte, Vous envoyer bien loin d'ici. >>","[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"""That is not said right,"" said the Caterpillar.","<< Ce n'est pas cela, >> dit la Chenille.","[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"""Not _quite_ right, I'm afraid,"" said Alice, timidly; ""some of the words have got altered.""","<< Pas tout a fait, je le crains bien, >> dit Alice timidement. << Tous les mots ne sont pas les memes. >>","[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"""It is wrong from beginning to end,"" said the Caterpillar decidedly, and there was silence for some minutes.","<< C'est tout de travers d'un bout a l'autre, >> dit la Chenille d'un ton decide ; et il se fit un silence de quelques minutes.","[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
The Caterpillar was the first to speak.,La Chenille fut la premiere a reprendre la parole.,"[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"""What size do you want to be?"" it asked.",<< De quelle grandeur voulez-vous etre ? >> demanda-t-elle.,"[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"""Oh, I'm not particular as to size,"" Alice hastily replied; ""only one doesn't like changing so often, you know.""","<< Oh ! je ne suis pas difficile, quant a la taille, >> reprit vivement Alice. ~~~ << Mais vous comprenez bien qu'on n'aime pas a en changer si souvent. >>","[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"""I _don't_ know,"" said the Caterpillar.","<< Je ne comprends pas du tout, >> dit la Chenille.","[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"Alice said nothing: she had never been so much contradicted in her life before, and she felt that she was losing her temper.","Alice se tut ; elle n'avait jamais de sa vie ete si souvent contredite, et elle sentait qu'elle allait perdre patience.","[417, 420, 422, 428, 430, 431, 443, 445]",aligned,41
"""Well, I should like to be a _little_ larger, sir, if you wouldn't mind,"" said Alice: ""three inches is such a wretched height to be.""","""<< J'aimerais bien a etre un petit peu plus grande, si cela vous etait egal, >> dit Alice. << Trois pouces de haut, c'est si peu ! >>","[448, 452, 456]",aligned,42
"""It is a very good height indeed!"" said the Caterpillar angrily, rearing itself upright as it spoke (it was exactly three inches high).","<< C'est une tres-belle taille, >> dit la Chenille en colere, se dressant de toute sa hauteur. (Elle avait tout juste trois pouces de haut.)","[448, 452, 456]",aligned,42
"""But I'm not used to it!"" pleaded poor Alice in a piteous tone.","<< Mais je n'y suis pas habituee, >> repliqua Alice d'un ton piteux,","[448, 452, 456]",aligned,42
"And she thought of herself, ""I wish the creatures wouldn't be so easily offended!""",et elle fit cette reflexion : << Je voudrais bien que ces gens-la ne fussent pas si susceptibles. >>,"[448, 452, 456]",aligned,42
"""You'll get used to it in time,"" said the Caterpillar;","<< Vous finirez par vous y habituer, >> dit la Chenille.","[448, 452, 456]",aligned,42
and it put the hookah into its mouth and began smoking again.,"Elle remit la pipe a sa bouche, et fuma de plus belle.","[448, 452, 456]",aligned,42
This time Alice waited patiently until it chose to speak again.,Cette fois Alice attendit patiemment qu'elle se decidat a parler.,"[448, 452, 456]",aligned,42
"In a minute or two the Caterpillar took the hookah out of its mouth and yawned once or twice, and shook itself.","Au bout de deux ou trois minutes la Chenille sortit le houka de sa bouche, bailla une ou deux fois et se secoua ;","[448, 452, 456]",aligned,42
"Then it got down off the mushroom, and crawled away in the grass, merely remarking as it went, ""One side will make you grow taller, and the other side will make you grow shorter.""","puis elle descendit de dessus le champignon, glissa dans le gazon, et dit tout simplement en s'en allant : << Un cote vous fera grandir, et l'autre vous fera rapetisser.","[448, 452, 456]",aligned,42
"However, at last she stretched her arms round it as far as they would go, and broke off a bit of the edge with each hand.","Enfin elle etendit ses bras tout autour, en les allongeant autant que possible, et, de chaque main, enleva une petite partie du bord du champignon.","[460, 462, 464, 466, 467, 471]",aligned,43
