eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng
"'For the Mouse was swimming away from her as hard as it could go, and making quite a commotion in the pool as it went.'","'En effet, la Souris s'eloignait en nageant de toutes ses forces, si bien que l'eau de la mare en etait tout agitee.'",193,aligned,23428,23543,21741,21858,"En effet, la Souris s'eloignait en nageant de toutes ses forces, si bien que l'eau de la mare en etait tout agitee.
","For the Mouse was swimming away from her as hard as it could go, and making quite a commotion in the pool as it went.
"
"'He says it kills all the rats and--oh dear!"" cried Alice in a sorrowful tone, ""I'm afraid I've offended it again!""'","'il tue tous les rats et aussi -- Oh ! >> reprit Alice d'un ton chagrin, << voila que je vous ai encore offensee ! >>'",194,aligned,23311,23424,21626,21739,"il tue tous les rats et aussi -- Oh ! >> reprit Alice d'un ton chagrin, << voila que je vous ai encore offensee ! ","He says it kills all the rats and--oh dear!"" cried Alice in a sorrowful tone, ""I'm afraid I've offended it again!"""
"'and it belongs to a farmer, you know, and he says it's so useful, it's worth a hundred pounds!'","'Il appartient a un fermier qui ne le donnerait pas pour mille francs, tant il lui est utile ;'",195,aligned,23217,23310,21531,21625,"Il appartient a un fermier qui ne le donnerait pas pour mille francs, tant il lui est utile ; ","and it belongs to a farmer, you know, and he says it's so useful, it's worth a hundred pounds! "
"'And it'll fetch things when you throw them, and it'll sit up and beg for its dinner, and all sorts of things--I can't remember half of them--'","'Il rapporte tres-bien ; il se tient sur ses deux pattes de derriere, et fait le beau pour avoir a manger. Enfin il fait tant de tours que j'en oublie plus de la moitie !'",196,aligned,23047,23216,21390,21531,"Il rapporte tres-bien ; il se tient sur ses deux pattes de derriere, et fait le beau pour avoir a manger. Enfin il fait tant de tours que j'en oublie plus de la moitie ! ","And it'll fetch things when you throw them, and it'll sit up and beg for its dinner, and all sorts of things--I can't remember half of them--a"
"So she called softly after it, ""Mouse dear!",Alice la rappela doucement : << Ma petite Souris !,197,aligned,23545,23595,21860,21903,Alice la rappela doucement : << Ma petite Souris ! ,"So she called softly after it, ""Mouse dear! "
"Do come back again, and we won't talk about cats or dogs either, if you don't like them!""","Revenez, je vous en prie, nous ne parlerons plus ni de chien ni de chat, puisque vous ne les aimez pas !",198,aligned,23596,23700,21904,21992,"Revenez, je vous en prie, nous ne parlerons plus ni de chien ni de chat, puisque vous ne les aimez pas ! ","Do come back again, and we won't talk about cats or dogs either, if you don't like them!"""
"When the Mouse heard this, it turned round and swam slowly back to her: its face was quite pale (with passion, Alice thought), and it said in a low trembling voice, ""Let us get to the shore, and then I'll tell you my history, and you'll understand why it is I hate cats and dogs.""",">> A ces mots la Souris fit volte-face, et se rapprocha tout doucement ; elle etait toute pale (de colere, pensait Alice). ~~~ La Souris dit d'une voix basse et tremblante : << Gagnons la rive, je vous conterai mon histoire, et vous verrez pourquoi je hais les chats et les chiens.",199,aligned,23704,23978,21994,22273,"A ces mots la Souris fit volte-face, et se rapprocha tout doucement ; elle etait toute pale (de colere, pensait Alice). La Souris dit d'une voix basse et tremblante : << Gagnons la rive, je vous conterai mon histoire, et vous verrez pourquoi je hais les chats et les chiens. ","When the Mouse heard this, it turned round and swam slowly back to her: its face was quite pale (with passion, Alice thought), and it said in a low trembling voice, ""Let us get to the shore, and then I'll tell you my history, and you'll understand why it is I hate cats and dogs."""
"It was high time to go, for the pool was getting quite crowded with the birds and animals that had fallen into it: there were a Duck and a Dodo, a Lory and an Eaglet, and several other curious creatures.",">> Il etait grand temps de s'en aller, car la mare se couvrait d'oiseaux et de toutes sortes d'animaux qui y etaient tombes. ~~~ Il y avait un canard, un dodo, un lory, un aiglon, et d'autres betes extraordinaires.",200,aligned,23982,24189,22276,22479,"Il etait grand temps de s'en aller, car la mare se couvrait d'oiseaux et de toutes sortes d'animaux qui y etaient tombes. Il y avait un canard, un dodo, un lory, un aiglon, et d'autres betes extraordinaires. ","It was high time to go, for the pool was getting quite crowded with the birds and animals that had fallen into it: there were a Duck and a Dodo, a Lory and an Eaglet, and several other curious creatures. "
"Alice led the way, and the whole party swam to the shore.","Alice prit les devants, et toute la troupe nagea vers la rive.",201,aligned,24190,24252,22480,22537,"Alice prit les devants, et toute la troupe nagea vers la rive.
","Alice led the way, and the whole party swam to the shore.
"
CHAPTER III.,CHAPITRE III.,202,aligned,24255,24268,22542,22554,"CHAPITRE III.
",CHAPTER III. 
"A Caucus-Race and a Long Tale They were indeed a queer-looking party that assembled on the bank--the birds with draggled feathers, the animals with their fur clinging close to them, and all dripping wet, cross, and uncomfortable.","LA COURSE COCASSE. ~~~ Ils formaient une assemblee bien grotesque ces etres singuliers reunis sur le bord de la mare ; les uns avaient leurs plumes tout en desordre, les autres le poil plaque contre le corps. ~~~ Tous etaient trempes, de mauvaise humeur, et fort mal a l'aise. ~~~ << Comment faire pour nous secher ?",203,aligned,24272,24578,22555,22786,"LA COURSE COCASSE.

Ils formaient une assemblee bien grotesque ces etres singuliers reunis sur le bord de la mare ; les uns avaient leurs plumes tout en desordre, les autres le poil plaque contre le corps. Tous etaient trempes, de mauvaise humeur, et fort mal a l'aise.

<< Comment faire pour nous secher ? ","A Caucus-Race and a Long Tale


They were indeed a queer-looking party that assembled on the bank--the birds with draggled feathers, the animals with their fur clinging close to them, and all dripping wet, cross, and uncomfortable.
"
"The first question of course was, how to get dry again: they had a consultation about this, and after a few minutes it seemed quite natural to Alice to find herself talking familiarly with them, as if she had known them all her life.",">> ce fut la premiere question, cela va sans dire. ~~~ Au bout de quelques instants, il sembla tout naturel a Alice de causer familierement avec ces animaux, comme si elle les connaissait depuis son berceau.",204,aligned,24582,24782,22788,23021,"ce fut la premiere question, cela va sans dire. Au bout de quelques instants, il sembla tout naturel a Alice de causer familierement avec ces animaux, comme si elle les connaissait depuis son berceau. ","The first question of course was, how to get dry again: they had a consultation about this, and after a few minutes it seemed quite natural to Alice to find herself talking familiarly with them, as if she had known them all her life. "
"'Alice kept her eyes anxiously fixed on it, for she felt sure she would catch a bad cold if she did not get dry very soon.'",(No direct equivalent in text),205,aligned,-1,-1,23544,23665,,"Alice kept her eyes anxiously fixed on it, for she felt sure she would catch a bad cold if she did not get dry very soon.
"
"'They all sat down at once, in a large ring, with the Mouse in the middle.'","'Vite, tout le monde s'assit en rond autour de la Souris, sur qui Alice tenait les yeux fixes avec inquietude, car elle se disait : << Je vais attraper un vilain rhume si je ne seche pas bientot.'",206,aligned,25315,25509,23470,23543,"Vite, tout le monde s'assit en rond autour de la Souris, sur qui Alice tenait les yeux fixes avec inquietude, car elle se disait : << Je vais attraper un vilain rhume si je ne seche pas bientot. ","They all sat down at once, in a large ring, with the Mouse in the middle. "
"'Indeed, she had quite a long argument with the Lory, who at last turned sulky, and would only say, ""I am older than you, and must know better;""'","'Elle eut meme une longue discussion avec le Lory, qui, a la fin, lui fit la mine et lui dit d'un air boudeur : << Je suis plus age que vous, et je dois par consequent en savoir plus long. >>'",207,aligned,24783,24970,23022,23164,"Elle eut meme une longue discussion avec le Lory, qui, a la fin, lui fit la mine et lui dit d'un air boudeur : << Je suis plus age que vous, et je dois par consequent en savoir plus long. ","Indeed, she had quite a long argument with the Lory, who at last turned sulky, and would only say, ""I am older than you, and must know better;"""
"'and this Alice would not allow without knowing how old it was, and, as the Lory positively refused to tell its age, there was no more to be said.'","'Alice ne voulut pas accepter cette conclusion avant de savoir l'age du Lory, et comme celui-ci refusa tout net de le lui dire, cela mit un terme au debat.'",208,aligned,24974,25128,23166,23311,"Alice ne voulut pas accepter cette conclusion avant de savoir l'age du Lory, et comme celui-ci refusa tout net de le lui dire, cela mit un terme au debat.
","and this Alice would not allow without knowing how old it was, and, as the Lory positively refused to tell its age, there was no more to be said.
"
"'At last the Mouse, who seemed to be a person of authority among them, called out, ""Sit down, all of you, and listen to me!'","'Enfin la Souris, qui paraissait avoir un certain ascendant sur les autres, leur cria : << Asseyez-vous tous, et ecoutez-moi ! '",209,aligned,25130,25255,23313,23435,"Enfin la Souris, qui paraissait avoir un certain ascendant sur les autres, leur cria : << Asseyez-vous tous, et ecoutez-moi ! ","At last the Mouse, who seemed to be a person of authority among them, called out, ""Sit down, all of you, and listen to me! "
"'_I'll_ soon make you dry enough!""'","'Je vais bientot vous faire secher, je vous en reponds ! >>'",210,aligned,25256,25311,23436,23468,"Je vais bientot vous faire secher, je vous en reponds ! ","_I'll_ soon make you dry enough!"""
"""Ahem!""",>> << Hum !,211,aligned,25516,25521,23668,23673,Hum ! ,"Ahem!"""
"said the Mouse with an important air, ""are you all ready?",>> fit la Souris d'un air d'importance ; << etes-vous prets ?,212,aligned,25525,25583,23675,23732,fit la Souris d'un air d'importance ; << etes-vous prets ? ,"said the Mouse with an important air, ""are you all ready? "
This is the driest thing I know.,Je ne sais rien de plus sec que ceci.,213,aligned,25584,25621,23733,23765,Je ne sais rien de plus sec que ceci. ,This is the driest thing I know. 
"Silence all round, if you please!","Silence dans le cercle, je vous prie.",214,aligned,25622,25659,23766,23799,"Silence dans le cercle, je vous prie. ","Silence all round, if you please! "
"'William the Conqueror, whose cause was favoured by the pope, was soon submitted to by the English, who wanted leaders, and had been of late much accustomed to usurpation and conquest.","<< Guillaume le Conquerant, dont le pape avait embrasse le parti, soumit bientot les Anglais, qui manquaient de chefs, et commencaient a s'accoutumer aux usurpations et aux conquetes des etrangers.",215,aligned,25663,25857,23801,23984,"Guillaume le Conquerant, dont le pape avait embrasse le parti, soumit bientot les Anglais, qui manquaient de chefs, et commencaient a s'accoutumer aux usurpations et aux conquetes des etrangers. ","William the Conqueror, whose cause was favoured by the pope, was soon submitted to by the English, who wanted leaders, and had been of late much accustomed to usurpation and conquest. "
"Edwin and Morcar, the earls of Mercia and Northumbria--'"" ""Ugh!"" ~~~ said the Lory, with a shiver.","Edwin et Morcar, comtes de Mercie et de Northumbrie -- >> >> << Brrr, >> fit le Lory, qui grelottait.",216,aligned,25858,25959,23985,24080,"Edwin et Morcar, comtes de Mercie et de Northumbrie -- >> >>
<< Brrr, >> fit le Lory, qui grelottait.
","Edwin and Morcar, the earls of Mercia and Northumbria--'""

""Ugh!"" said the Lory, with a shiver.
"
"""Not I!"" said the Lory hastily.","""<< Moi ! rien, >> repliqua vivement le Lory.",217,aligned,26065,26106,24167,24197,"Moi ! rien, >> repliqua vivement le Lory.
","Not I!"" said the Lory hastily.
"
""" --I proceed.""","""<< Je continue.""",218,aligned,26149,26161,24237,24249,Je continue. ,--I proceed. 
"""I beg your pardon!"" said the Mouse, frowning, but very politely: ""Did you speak?""","""<< Pardon, >> demanda la Souris en froncant le sourcil, mais fort poliment, << qu'avez-vous dit ? >>",219,aligned,25964,26058,24083,24163,"Pardon, >> demanda la Souris en froncant le sourcil, mais fort poliment, << qu'avez-vous dit ? ","I beg your pardon!"" said the Mouse, frowning, but very politely: ""Did you speak?"""
"""I thought you did,"" said the Mouse.","""<< Ah ! ~~~ je croyais, >> dit la Souris.",220,aligned,26111,26145,24200,24235,"Ah ! je croyais, >> dit la Souris. ","I thought you did,"" said the Mouse. "
"'Edwin and Morcar, the earls of Mercia and Northumbria, declared for him: and even Stigand, the patriotic archbishop of Canterbury, found it advisable--'"" ""Found _what_?""","<< Edwin et Morcar, comtes de Mercie et de Northumbrie, se declarerent en sa faveur, et Stigand, l'archeveque patriote de Cantorbery, trouva cela -- >> >> << Trouva quoi ?",221,aligned,26165,26333,24251,24420,"Edwin et Morcar, comtes de Mercie et de Northumbrie, se declarerent en sa faveur, et Stigand, l'archeveque patriote de Cantorbery, trouva cela -- >> >>
<< Trouva quoi ? ","Edwin and Morcar, the earls of Mercia and Northumbria, declared for him: and even Stigand, the patriotic archbishop of Canterbury, found it advisable--'""

""Found _what_?"""
said the Duck.,>> dit le Canard.,222,aligned,26337,26351,24422,24436,"dit le Canard.
","said the Duck.
"
"""Found _it_,"" the Mouse replied rather crossly: ""of course you know what 'it' means.""","<< Il trouva cela, >> repondit la Souris avec impatience. ~~~ << Assurement vous savez ce que << cela >> veut dire.",223,aligned,26356,26464,24439,24522,"Il trouva cela, >> repondit la Souris avec impatience. << Assurement vous savez ce que << cela >> veut dire. ","Found _it_,"" the Mouse replied rather crossly: ""of course you know what 'it' means."""
"""I know what 'it' means well enough, when _I_ find a thing,"" said the Duck: ""it's generally a frog or a worm.",">> << Je sais parfaitement ce que << cela >> veut dire ; par exemple : quand moi j'ai trouve cela bon ; << cela >> veut dire un ver ou une grenouille, >> ajouta le Canard.",224,aligned,26471,26636,24526,24634,"Je sais parfaitement ce que << cela >> veut dire ; par exemple : quand moi j'ai trouve cela bon ; << cela >> veut dire un ver ou une grenouille, >> ajouta le Canard. ","I know what 'it' means well enough, when _I_ find a thing,"" said the Duck: ""it's generally a frog or a worm. "
"""The question is, what did the archbishop find?""","""<< Mais il s'agit de savoir ce que l'archeveque trouva. >>""",225,aligned,26640,26692,24635,24681,Mais il s'agit de savoir ce que l'archeveque trouva. ,"The question is, what did the archbishop find?"""
"""The Mouse did not notice this question, but hurriedly went on,""","""La Souris, sans prendre garde a cette question, se hata de continuer.""",226,aligned,26696,26765,24684,24746,"La Souris, sans prendre garde a cette question, se hata de continuer. ","The Mouse did not notice this question, but hurriedly went on, "
"""said Alice in a melancholy tone:""","""dit Alice tristement.""",227,aligned,27103,27124,25015,25047,dit Alice tristement. ,said Alice in a melancholy tone: 
"""'--found it advisable to go with Edgar Atheling to meet William and offer him the crown.""","""<< L'archeveque trouva cela de bonne politique d'aller avec Edgar Atheling a la rencontre de Guillaume, pour lui offrir la couronne. >>""",228,aligned,26772,26901,24749,24836,"L'archeveque trouva cela de bonne politique d'aller avec Edgar Atheling a la rencontre de Guillaume, pour lui offrir la couronne. ",--found it advisable to go with Edgar Atheling to meet William and offer him the crown. 
"""William's conduct at first was moderate.""","""Guillaume, d'abord, fut bon prince ; """,229,aligned,26902,26938,24837,24877,"Guillaume, d'abord, fut bon prince ; ",William's conduct at first was moderate. 
"""But the insolence of his Normans--""","""mais l'insolence des vassaux normands -- >>""",230,aligned,26939,26979,24878,24912,mais l'insolence des vassaux normands -- ,But the insolence of his Normans--'
"""How are you getting on now, my dear?""","""Eh bien, comment cela va-t-il, mon enfant ? >>""",231,aligned,26983,27026,24914,24950,"Eh bien, comment cela va-t-il, mon enfant ? ","How are you getting on now, my dear?"""
"""it continued, turning to Alice as it spoke.""","""ajouta-t-elle en se tournant vers Alice.""",232,aligned,27030,27070,24952,24995,"ajouta-t-elle en se tournant vers Alice.
","it continued, turning to Alice as it spoke.
"
"""'As wet as ever,""","""<< Toujours aussi mouillee, >>""",233,aligned,27075,27099,24998,25013,"Toujours aussi mouillee, ","As wet as ever,"""
"""it doesn't seem to dry me at all.""","""<< Je ne seche que d'ennui. >>""",234,aligned,27128,27152,25049,25082,Je ne seche que d'ennui. ,"it doesn't seem to dry me at all."""
"""""I don't know the meaning of half those long words, and, what's more, I don't believe you do either!""",(No direct equivalent in text),235,aligned,-1,-1,25272,25371,,"I don't know the meaning of half those long words, and, what's more, I don't believe you do either!"""
"""said the Dodo solemnly, rising to its feet,""","""dit le Dodo avec emphase, se dressant sur ses pattes,""",236,aligned,27175,27228,25101,25144,"dit le Dodo avec emphase, se dressant sur ses pattes, ","said the Dodo solemnly, rising to its feet, "
"""""I move that the meeting adjourn, for the immediate adoption of more energetic remedies--""","""<< je propose l'ajournement, et l'adoption immediate de mesures energiques. >>""",237,aligned,27232,27304,25146,25234,"je propose l'ajournement, et l'adoption immediate de mesures energiques. ","I move that the meeting adjourn, for the immediate adoption of more energetic remedies--"""
"""""Speak English!""","""<< Parlez francais, >>""",238,aligned,27311,27327,25238,25252,"Parlez francais, ","Speak English!"""
"""said the Eaglet.""","""dit l'Aiglon ; << je ne comprends pas la moitie de ces grands mots, et, qui plus est, je ne crois pas que vous les compreniez vous-meme.""",239,aligned,27331,27467,25254,25270,"dit l'Aiglon ; << je ne comprends pas la moitie de ces grands mots, et, qui plus est, je ne crois pas que vous les compreniez vous-meme. ",said the Eaglet. 
"""""In that case,""","""<< Dans ce cas, >>""",240,aligned,27159,27171,25086,25099,"Dans ce cas, ","In that case,"""
And the Eaglet bent down its head to hide a smile: some of the other birds tittered audibly.,">> L'Aiglon baissa la tete pour cacher un sourire, et quelques-uns des autres oiseaux ricanerent tout haut.",241,aligned,27471,27575,25373,25465,"L'Aiglon baissa la tete pour cacher un sourire, et quelques-uns des autres oiseaux ricanerent tout haut.
","And the Eaglet bent down its head to hide a smile: some of the other birds tittered audibly.
"
"""What I was going to say,"" said the Dodo in an offended tone, ""was, that the best thing to get us dry would be a Caucus-race.""","<< J'allais proposer, >> dit le Dodo d'un ton vexe, << une course cocasse ; c'est ce que nous pouvons faire de mieux pour nous secher.",242,aligned,27580,27711,25468,25592,"J'allais proposer, >> dit le Dodo d'un ton vexe, << une course cocasse ; c'est ce que nous pouvons faire de mieux pour nous secher. ","What I was going to say,"" said the Dodo in an offended tone, ""was, that the best thing to get us dry would be a Caucus-race."""
"""What _is_ a Caucus-race?""",>> << Qu'est-ce qu'une course cocasse ?,243,aligned,27718,27751,25596,25620,Qu'est-ce qu'une course cocasse ? ,"What _is_ a Caucus-race?"""
"said Alice; not that she wanted much to know, but the Dodo had paused as if it thought that _somebody_ ought to speak, and no one else seemed inclined to say anything.",">> demanda Alice ; non qu'elle tint beaucoup a le savoir, mais le Dodo avait fait une pause comme s'il s'attendait a etre questionne par quelqu'un, et personne ne semblait dispose a prendre la parole.",244,aligned,27755,27952,25622,25789,"demanda Alice ; non qu'elle tint beaucoup a le savoir, mais le Dodo avait fait une pause comme s'il s'attendait a etre questionne par quelqu'un, et personne ne semblait dispose a prendre la parole.
","said Alice; not that she wanted much to know, but the Dodo had paused as if it thought that _somebody_ ought to speak, and no one else seemed inclined to say anything.
"
"""Why,"" said the Dodo, ""the best way to explain it is to do it.""","<< La meilleure maniere de l'expliquer, >> dit le Dodo, << c'est de le faire.",245,aligned,27957,28031,25792,25853,"La meilleure maniere de l'expliquer, >> dit le Dodo, << c'est de le faire. ","Why,"" said the Dodo, ""the best way to explain it is to do it."""
"(And, as you might like to try the thing yourself, some winter day, I will tell you how the Dodo managed it.)",">> (Et comme vous pourriez bien, un de ces jours d'hiver, avoir envie de l'essayer, je vais vous dire comment le Dodo s'y prit.)",246,aligned,28036,28159,25856,25963,"Et comme vous pourriez bien, un de ces jours d'hiver, avoir envie de l'essayer, je vais vous dire comment le Dodo s'y prit.)","And, as you might like to try the thing yourself, some winter day, I will tell you how the Dodo managed it.)"
"First it marked out a race-course, in a sort of circle, (""the exact shape doesn't matter,"" it said,) and then all the party were placed along the course, here and there.","D'abord il traca un terrain de course, une espece de cercle ( << Du reste, >> disait-il, << la forme n'y fait rien >> ), et les coureurs furent places indifferemment ca et la sur le terrain.",247,aligned,28161,28351,25966,26135,"D'abord il traca un terrain de course, une espece de cercle ( << Du reste, >> disait-il, << la forme n'y fait rien >> ), et les coureurs furent places indifferemment ca et la sur le terrain. ","First it marked out a race-course, in a sort of circle, (""the exact shape doesn't matter,"" it said,) and then all the party were placed along the course, here and there. "
"There was no ""One, two, three, and away,"" but they began running when they liked, and left off when they liked, so that it was not easy to know when the race was over.","Personne ne cria, << Un, deux, trois, en avant ! ~~~ >> mais chacun partit et s'arreta quand il voulut, de sorte qu'il n'etait pas aise de savoir quand la course finirait.",248,aligned,28352,28519,26136,26303,"Personne ne cria, << Un, deux, trois, en avant ! >> mais chacun partit et s'arreta quand il voulut, de sorte qu'il n'etait pas aise de savoir quand la course finirait. ","There was no ""One, two, three, and away,"" but they began running when they liked, and left off when they liked, so that it was not easy to know when the race was over. "
"However, when they had been running half an hour or so, and were quite dry again, the Dodo suddenly called out ""The race is over!""","Cependant, au bout d'une demi-heure, tout le monde etant sec, le Dodo cria tout a coup : << La course est finie !",249,aligned,28520,28633,26304,26433,"Cependant, au bout d'une demi-heure, tout le monde etant sec, le Dodo cria tout a coup : << La course est finie ! ","However, when they had been running half an hour or so, and were quite dry again, the Dodo suddenly called out ""The race is over!"""
"and they all crowded round it, panting, and asking, ""But who has won?""",>> et les voila tous haletants qui entourent le Dodo et lui demandent : << Qui a gagne ?,250,aligned,28637,28722,26435,26504,et les voila tous haletants qui entourent le Dodo et lui demandent : << Qui a gagne ? ,"and they all crowded round it, panting, and asking, ""But who has won?"""
"This question the Dodo could not answer without a great deal of thought, and it sat for a long time with one finger pressed upon its forehead (the position in which you usually see Shakespeare, in the pictures of him), while the rest waited in silence.",">> Cette question donna bien a reflechir au Dodo ; il resta longtemps assis, un doigt appuye sur le front (pose ordinaire de Shakespeare dans ses portraits) ; tandis que les autres attendaient en silence.",251,aligned,28726,28927,26507,26759,"Cette question donna bien a reflechir au Dodo ; il resta longtemps assis, un doigt appuye sur le front (pose ordinaire de Shakespeare dans ses portraits) ; tandis que les autres attendaient en silence. ","This question the Dodo could not answer without a great deal of thought, and it sat for a long time with one finger pressed upon its forehead (the position in which you usually see Shakespeare, in the pictures of him), while the rest waited in silence. "
"At last the Dodo said, ""_Everybody_ has won, and all must have prizes.""","Enfin le Dodo dit : << Tout le monde a gagne, et tout le monde aura un prix.",252,aligned,28928,29004,26760,26830,"Enfin le Dodo dit : << Tout le monde a gagne, et tout le monde aura un prix. ","At last the Dodo said, ""_Everybody_ has won, and all must have prizes."""
"""But who is to give the prizes?""",>> << Mais qui donnera les prix ?,253,aligned,29011,29038,26834,26864,Mais qui donnera les prix ? ,"But who is to give the prizes?"""
quite a chorus of voices asked.,>> demanderent-ils tous a la fois.,254,aligned,29042,29073,26866,26897,"demanderent-ils tous a la fois.
","quite a chorus of voices asked.
"
"There was exactly one a-piece, all round.",il y en eut juste assez pour faire le tour.,255,aligned,29444,29487,27260,27301,"il y en eut juste assez pour faire le tour.
","There was exactly one a-piece, all round.
"
"Alice had no idea what to do,",Alice ne savait que faire ;,256,aligned,29242,29269,27071,27100,Alice ne savait que faire ; ,"Alice had no idea what to do, "
"and the whole party at once crowded round her, calling out in a confused way, ""Prizes! Prizes!""",et toute la troupe l'entoura aussitot en criant confusement : << Les prix ! Les prix ! >>,257,aligned,29152,29238,26974,27068,et toute la troupe l'entoura aussitot en criant confusement : << Les prix ! Les prix ! ,"and the whole party at once crowded round her, calling out in a confused way, ""Prizes! Prizes!"""
"""Why, _she_, of course,"" said the Dodo, pointing to Alice with one finger;","'<< Elle, cela va sans dire, >> repondit le Dodo, en montrant Alice du doigt,",258,aligned,29078,29151,26900,26973,"Elle, cela va sans dire, >> repondit le Dodo, en montrant Alice du doigt, ","Why, _she_, of course,"" said the Dodo, pointing to Alice with one finger; "
"and in despair she put her hand in her pocket, and pulled out a box of comfits, (luckily the salt water had not got into it), and handed them round as prizes.",pour sortir d'embarras elle mit la main dans sa poche et en tira une boite de dragees (heureusement l'eau salee n'y avait pas penetre) ; puis en donna une en prix a chacun ;,259,aligned,29270,29443,27101,27259,pour sortir d'embarras elle mit la main dans sa poche et en tira une boite de dragees (heureusement l'eau salee n'y avait pas penetre) ; puis en donna une en prix a chacun ; ,"and in despair she put her hand in her pocket, and pulled out a box of comfits, (luckily the salt water had not got into it), and handed them round as prizes. "
"""But she must have a prize herself, you know,"" said the Mouse.","<< Mais il faut aussi qu'elle ait un prix, elle, >> dit la Souris.",260,aligned,29492,29555,27304,27365,"Mais il faut aussi qu'elle ait un prix, elle, >> dit la Souris.
","But she must have a prize herself, you know,"" said the Mouse.
"
"""Of course,"" the Dodo replied very gravely.","<< Comme de raison, >> reprit le Dodo gravement.",261,aligned,29560,29605,27368,27410,"Comme de raison, >> reprit le Dodo gravement. ","Of course,"" the Dodo replied very gravely. "
"""What else have you got in your pocket?""",<< Avez-vous encore quelque chose dans votre poche ?,262,aligned,29609,29658,27412,27450,Avez-vous encore quelque chose dans votre poche ? ,"What else have you got in your pocket?"""
"he went on, turning to Alice.",>> continua-t-il en se tournant vers Alice.,263,aligned,29662,29702,27452,27481,"continua-t-il en se tournant vers Alice.
","he went on, turning to Alice.
"
"""Only a thimble,"" said Alice sadly.","<< Un de ; pas autre chose, >> dit Alice d'un ton chagrin.",264,aligned,29707,29762,27484,27518,"Un de ; pas autre chose, >> dit Alice d'un ton chagrin.
","Only a thimble,"" said Alice sadly.
"
"""Hand it over here,"" said the Dodo.","<< Faites passer, >> dit le Dodo.",265,aligned,29768,29798,27521,27555,"Faites passer, >> dit le Dodo. ","Hand it over here,"" said the Dodo.
"
"Then they all crowded round her once more, while the Dodo solemnly presented the thimble, saying ""We beg your acceptance of this elegant thimble;"" and, when it had finished this short speech, they all cheered.","Tous se grouperent de nouveau autour d'Alice, tandis que le Dodo lui presentait solennellement le de en disant : << Nous vous prions d'accepter ce superbe de. ~~~ >> Lorsqu'il eut fini ce petit discours, tout le monde cria << Hourra !",266,aligned,29799,30029,27557,27766,"Tous se grouperent de nouveau autour d'Alice, tandis que le Dodo lui presentait solennellement le de en disant : << Nous vous prions d'accepter ce superbe de. >> Lorsqu'il eut fini ce petit discours, tout le monde cria << Hourra ! ","Then they all crowded round her once more, while the Dodo solemnly presented the thimble, saying ""We beg your acceptance of this elegant thimble;"" and, when it had finished this short speech, they all cheered.
"
"Alice thought the whole thing very absurd, but they all looked so grave that she did not dare to laugh; and, as she could not think of anything to say, she simply bowed, and took the thimble, looking as solemn as she could.",">> Alice trouvait tout cela bien ridicule, mais les autres avaient l'air si grave, qu'elle n'osait pas rire ; aucune reponse ne lui venant a l'esprit, elle se contenta de faire la reverence, et prit le de de son air le plus serieux.",267,aligned,30033,30262,27768,27991,"Alice trouvait tout cela bien ridicule, mais les autres avaient l'air si grave, qu'elle n'osait pas rire ; aucune reponse ne lui venant a l'esprit, elle se contenta de faire la reverence, et prit le de de son air le plus serieux.
","Alice thought the whole thing very absurd, but they all looked so grave that she did not dare to laugh; and, as she could not think of anything to say, she simply bowed, and took the thimble, looking as solemn as she could.
"
"The next thing was to eat the comfits: this caused some noise and confusion, as the large birds complained that they could not taste theirs, and the small ones choked and had to be patted on the back.","Il n'y avait plus maintenant qu'a manger les dragees ; ce qui ne se fit pas sans un peu de bruit et de desordre, car les gros oiseaux se plaignirent de n'y trouver aucun gout, et il fallut taper dans le dos des petits qui etranglaient.",268,aligned,30264,30499,27993,28193,"Il n'y avait plus maintenant qu'a manger les dragees ; ce qui ne se fit pas sans un peu de bruit et de desordre, car les gros oiseaux se plaignirent de n'y trouver aucun gout, et il fallut taper dans le dos des petits qui etranglaient. ","The next thing was to eat the comfits: this caused some noise and confusion, as the large birds complained that they could not taste theirs, and the small ones choked and had to be patted on the back. "
"""Mine is a long and a sad tale!"" said the Mouse, turning to Alice, and sighing.","La Souris, se tournant vers Alice, soupira et lui dit : << Mon histoire sera longue et trainante. >>",269,aligned,30819,30916,28478,28556,"La Souris, se tournant vers Alice, soupira et lui dit : << Mon histoire sera longue et trainante. ","Mine is a long and a sad tale!"" said the Mouse, turning to Alice, and sighing.
"
"""You promised to tell me your history, you know,"" said Alice, ""and why it is you hate--C and D,"" she added in a whisper, half afraid that it would be offended again.","<< Vous m'avez promis de me raconter votre histoire, >> dit Alice, << et de m'expliquer pourquoi vous detestez -- les chats et les chiens, >> ajouta-t-elle tout bas, craignant encore de deplaire.",270,aligned,30625,30817,28311,28475,"Vous m'avez promis de me raconter votre histoire, >> dit Alice, << et de m'expliquer pourquoi vous detestez -- les chats et les chiens, >> ajouta-t-elle tout bas, craignant encore de deplaire.
","You promised to tell me your history, you know,"" said Alice, ""and why it is you hate--C and D,"" she added in a whisper, half afraid that it would be offended again.
"
