eng_source,eng_idColName,eng_iden,eng_text,eng_startByte,eng_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID,eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng,translations,occurrences,occurrences_tuple,fr_text,fr_startByte,fr_endByte
booknlp,COREF,152,he,27585,27587,24,107,3,M_459,"""I wish you wouldn t come in without knocking,"" he said in the tone of abnormal exasperation that seemed so characteristic of him.",-- Je vous prie de ne jamais entrer sans frapper ! -- lui dit-il avec une exasperation anormale qui paraissait chez lui caracteristique.,309,aligned,30348,30484,27538,27667,"-- Je vous prie de ne jamais entrer sans frapper ! -- lui dit-il avec une exasperation anormale qui paraissait chez lui caracteristique.
","I wish you wouldn t come in without knocking,"" he said in the tone of
abnormal exasperation that seemed so characteristic of him.
",['il'],"[('il', 30410, 30412)]","(('il', 30410, 30412),)",il,30410,30412
booknlp,COREF,152,him,27663,27666,24,107,3,M_460,"""I wish you wouldn t come in without knocking,"" he said in the tone of abnormal exasperation that seemed so characteristic of him.",-- Je vous prie de ne jamais entrer sans frapper ! -- lui dit-il avec une exasperation anormale qui paraissait chez lui caracteristique.,309,aligned,30348,30484,27538,27667,"-- Je vous prie de ne jamais entrer sans frapper ! -- lui dit-il avec une exasperation anormale qui paraissait chez lui caracteristique.
","I wish you wouldn t come in without knocking,"" he said in the tone of
abnormal exasperation that seemed so characteristic of him.
",['lui'],"[('lui', 30402, 30405), ('lui', 30464, 30467)]","(('lui', 30402, 30405), ('lui', 30464, 30467))",,,
booknlp,COREF,152,I,27670,27671,24,108,3,M_461,"""I knocked, but seemingly """,-- J'ai frappe... Probablement que...,308,aligned,30486,30523,27670,27694,"-- J'ai frappe... Probablement que...
","I knocked, but seemingly ","['je', ""j'""]","[(""j'"", 30489, 30491)]","((""j'"", 30489, 30491),)",j',30489,30491
pdnc,qID,Q84-0,you,27707,27710,15,109,3,M_462,"""Perhaps you did. But in my investigations my really very urgent and necessary investigations the slightest disturbance, the jar of a door I must ask you ""","-- Peut-etre bien. Mais, dans mes recherches, des recherches vraiment tres urgentes et tres importantes, le plus leger trouble, le bruit d'une porte... je suis oblige de vous demander...",307,aligned,30525,30711,27699,27851,"-- Peut-etre bien. Mais, dans mes recherches, des recherches vraiment tres urgentes et tres importantes, le plus leger trouble, le bruit d'une porte... je suis oblige de vous demander...
","Perhaps you did. But in my investigations my really very urgent and
necessary investigations the slightest disturbance, the jar of a door I
must ask you ","['tu', 'vous']","[('vous', 30695, 30699)]","(('vous', 30695, 30699),)",,,
booknlp,COREF,152,my,27723,27725,24,109,3,M_463,"""Perhaps you did. But in my investigations my really very urgent and necessary investigations the slightest disturbance, the jar of a door I must ask you ""","-- Peut-etre bien. Mais, dans mes recherches, des recherches vraiment tres urgentes et tres importantes, le plus leger trouble, le bruit d'une porte... je suis oblige de vous demander...",307,aligned,30525,30711,27699,27851,"-- Peut-etre bien. Mais, dans mes recherches, des recherches vraiment tres urgentes et tres importantes, le plus leger trouble, le bruit d'une porte... je suis oblige de vous demander...
","Perhaps you did. But in my investigations my really very urgent and
necessary investigations the slightest disturbance, the jar of a door I
must ask you ","['mon', 'ma', 'mes']","[('mes', 30555, 30558)]","(('mes', 30555, 30558),)",,,
booknlp,COREF,152,my,27741,27743,24,109,3,M_464,"""Perhaps you did. But in my investigations my really very urgent and necessary investigations the slightest disturbance, the jar of a door I must ask you ""","-- Peut-etre bien. Mais, dans mes recherches, des recherches vraiment tres urgentes et tres importantes, le plus leger trouble, le bruit d'une porte... je suis oblige de vous demander...",307,aligned,30525,30711,27699,27851,"-- Peut-etre bien. Mais, dans mes recherches, des recherches vraiment tres urgentes et tres importantes, le plus leger trouble, le bruit d'une porte... je suis oblige de vous demander...
","Perhaps you did. But in my investigations my really very urgent and
necessary investigations the slightest disturbance, the jar of a door I
must ask you ","['mon', 'ma', 'mes']","[('mes', 30555, 30558)]","(('mes', 30555, 30558),)",,,
booknlp,COREF,152,I,27837,27838,24,109,3,M_465,"""Perhaps you did. But in my investigations my really very urgent and necessary investigations the slightest disturbance, the jar of a door I must ask you ""","-- Peut-etre bien. Mais, dans mes recherches, des recherches vraiment tres urgentes et tres importantes, le plus leger trouble, le bruit d'une porte... je suis oblige de vous demander...",307,aligned,30525,30711,27699,27851,"-- Peut-etre bien. Mais, dans mes recherches, des recherches vraiment tres urgentes et tres importantes, le plus leger trouble, le bruit d'une porte... je suis oblige de vous demander...
","Perhaps you did. But in my investigations my really very urgent and
necessary investigations the slightest disturbance, the jar of a door I
must ask you ","['je', ""j'""]","[('je', 30677, 30679)]","(('je', 30677, 30679),)",je,30677,30679
pdnc,qID,Q84-0,you,27848,27851,15,109,3,M_466,"""Perhaps you did. But in my investigations my really very urgent and necessary investigations the slightest disturbance, the jar of a door I must ask you ""","-- Peut-etre bien. Mais, dans mes recherches, des recherches vraiment tres urgentes et tres importantes, le plus leger trouble, le bruit d'une porte... je suis oblige de vous demander...",307,aligned,30525,30711,27699,27851,"-- Peut-etre bien. Mais, dans mes recherches, des recherches vraiment tres urgentes et tres importantes, le plus leger trouble, le bruit d'une porte... je suis oblige de vous demander...
","Perhaps you did. But in my investigations my really very urgent and
necessary investigations the slightest disturbance, the jar of a door I
must ask you ","['tu', 'vous']","[('vous', 30695, 30699)]","(('vous', 30695, 30699),)",,,
pdnc,qID,Q85-0,sir,27867,27870,24,110,3,M_467,"""Certainly, sir. You can turn the lock if you re like that, you know. Any time.""","-- Parfaitement, monsieur !... S'il en est ainsi vous pouvez fermer a clef, n'est-ce pas ? Quelquefois...",306,aligned,30713,30818,27856,27934,"-- Parfaitement, monsieur !... S'il en est ainsi vous pouvez fermer a clef, n'est-ce pas ? Quelquefois...
","Certainly, sir. You can turn the lock if you re like that, you know.
Any time.""",['Monsieur'],"[('Monsieur', 30730, 30738)]","(('Monsieur', 30730, 30738),)",Monsieur,30730,30738
pdnc,qID,Q85-0,You,27872,27875,24,110,3,M_468,"""Certainly, sir. You can turn the lock if you re like that, you know. Any time.""","-- Parfaitement, monsieur !... S'il en est ainsi vous pouvez fermer a clef, n'est-ce pas ? Quelquefois...",306,aligned,30713,30818,27856,27934,"-- Parfaitement, monsieur !... S'il en est ainsi vous pouvez fermer a clef, n'est-ce pas ? Quelquefois...
","Certainly, sir. You can turn the lock if you re like that, you know.
Any time.""",['Toi'],"[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q85-0,you,27897,27900,24,110,3,M_469,"""Certainly, sir. You can turn the lock if you re like that, you know. Any time.""","-- Parfaitement, monsieur !... S'il en est ainsi vous pouvez fermer a clef, n'est-ce pas ? Quelquefois...",306,aligned,30713,30818,27856,27934,"-- Parfaitement, monsieur !... S'il en est ainsi vous pouvez fermer a clef, n'est-ce pas ? Quelquefois...
","Certainly, sir. You can turn the lock if you re like that, you know.
Any time.""","['tu', 'vous']","[('vous', 30762, 30766)]","(('vous', 30762, 30766),)",,,
pdnc,qID,Q85-0,you,27915,27918,24,110,3,M_470,"""Certainly, sir. You can turn the lock if you re like that, you know. Any time.""","-- Parfaitement, monsieur !... S'il en est ainsi vous pouvez fermer a clef, n'est-ce pas ? Quelquefois...",306,aligned,30713,30818,27856,27934,"-- Parfaitement, monsieur !... S'il en est ainsi vous pouvez fermer a clef, n'est-ce pas ? Quelquefois...
","Certainly, sir. You can turn the lock if you re like that, you know.
Any time.""","['tu', 'vous']","[('vous', 30762, 30766)]","(('vous', 30762, 30766),)",,,
exp,exp_name,the stranger,the stranger,27962,27974,24,111,3,M_471,"""A very good idea,"" said the stranger.","-- Bonne idee, repliqua l'etranger.",305,aligned,30820,30855,27938,27975,"-- Bonne idee, repliqua l'etranger.
","A very good idea,"" said the stranger.
","[""l'etranger""]","[(""l'etranger"", 30844, 30854)]","((""l'etranger"", 30844, 30854),)",l'etranger,30844,30854
pdnc,qID,Q87-0,sir,27990,27993,24,112,3,M_472,"""This stror, sir, if I might make so bold as to remark """,-- Cette paille... si j'osais faire observer...,304,aligned,30857,30904,27978,28031,"-- Cette paille... si j'osais faire observer...
","This stror, sir, if I might make so bold as to remark ",['Monsieur'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,152,I,27998,27999,24,112,3,M_473,"""This stror, sir, if I might make so bold as to remark """,-- Cette paille... si j'osais faire observer...,304,aligned,30857,30904,27978,28031,"-- Cette paille... si j'osais faire observer...
","This stror, sir, if I might make so bold as to remark ","['je', ""j'""]","[(""j'"", 30879, 30881)]","((""j'"", 30879, 30881),)",j',30879,30881
booknlp,COREF,152,he,28100,28102,24,113,3,M_474,And he mumbled at her words suspiciously like curses.,"Si cette paille vous gene, portez-la sur la note. Et il murmura quelque chose entre ses dents, -- des mots suspects, comme des maledictions.",302,aligned,30918,31059,28096,28149,"Si cette paille vous gene, portez-la sur la note.

Et il murmura quelque chose entre ses dents, -- des mots suspects, comme des maledictions.
","And he
mumbled at her words suspiciously like curses.
",['il'],"[('il', 30972, 30974)]","(('il', 30972, 30974),)",il,30972,30974
booknlp,COREF,152,He,28151,28153,24,114,3,M_475,"He was so odd, standing there, so aggressive and explosive, bottle in one hand and test-tube in the other, that Mrs. Hall was quite alarmed.","Il etait la, debout, si bizarre, si agressif, une bouteille dans une main, un tube dans l'autre, que madame Hall eut une sorte d'inquietude.",312,aligned,31061,31201,28151,28291,"Il etait la, debout, si bizarre, si agressif, une bouteille dans une main, un tube dans l'autre, que madame Hall eut une sorte d'inquietude. ","He was so odd, standing there, so aggressive and explosive, bottle in
one hand and test-tube in the other, that Mrs. Hall was quite alarmed.
",['Il'],"[('Il', 31061, 31063)]","(('Il', 31061, 31063),)",Il,31061,31063
exp,exp_name,mrs. hall,Mrs. Hall,28263,28272,15,114,3,M_476,"He was so odd, standing there, so aggressive and explosive, bottle in one hand and test-tube in the other, that Mrs. Hall was quite alarmed.","Il etait la, debout, si bizarre, si agressif, une bouteille dans une main, un tube dans l'autre, que madame Hall eut une sorte d'inquietude.",312,aligned,31061,31201,28151,28291,"Il etait la, debout, si bizarre, si agressif, une bouteille dans une main, un tube dans l'autre, que madame Hall eut une sorte d'inquietude. ","He was so odd, standing there, so aggressive and explosive, bottle in
one hand and test-tube in the other, that Mrs. Hall was quite alarmed.
",['Mme Hall'],"[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q89-0,sir,28361,28364,24,114,3,M_477,"""In which case, I should like to know, sir, what you consider ""","-- En ce cas, je desirerais savoir, monsieur, a combien vous estimez...",301,aligned,31235,31306,28323,28383,"-- En ce cas, je desirerais savoir, monsieur, a combien vous estimez...
","In which case, I should like to know,
sir, what you consider ",['Monsieur'],"[('Monsieur', 31271, 31279)]","(('Monsieur', 31271, 31279),)",Monsieur,31271,31279
pdnc,qID,Q89-0,you,28371,28374,24,114,3,M_478,"""In which case, I should like to know, sir, what you consider ""","-- En ce cas, je desirerais savoir, monsieur, a combien vous estimez...",301,aligned,31235,31306,28323,28383,"-- En ce cas, je desirerais savoir, monsieur, a combien vous estimez...
","In which case, I should like to know,
sir, what you consider ","['tu', 'vous']","[('vous', 31291, 31295)]","(('vous', 31291, 31295),)",vous,31291,31295
exp,exp_name,mrs. hall,Mrs. Hall,28467,28476,15,116,3,M_479,"""So be it,"" said Mrs. Hall, taking up the table-cloth and beginning to spread it over the table. ""If you re satisfied, of course ""","-- Soit ! ~~~ dit madame Hall, prenant la nappe et commencant a l'etendre sur la table.",297,aligned,31388,31471,28451,28578,"-- Soit ! dit madame Hall, prenant la nappe et commencant a l'etendre sur la table.
","So be it,"" said Mrs. Hall, taking up the table-cloth and beginning to
spread it over the table. ""If you re satisfied, of course ",['Mme Hall'],"[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q91-1,you,28551,28554,24,116,3,M_480,"""So be it,"" said Mrs. Hall, taking up the table-cloth and beginning to spread it over the table. ""If you re satisfied, of course ""","-- Soit ! ~~~ dit madame Hall, prenant la nappe et commencant a l'etendre sur la table.",297,aligned,31388,31471,28451,28578,"-- Soit ! dit madame Hall, prenant la nappe et commencant a l'etendre sur la table.
","So be it,"" said Mrs. Hall, taking up the table-cloth and beginning to
spread it over the table. ""If you re satisfied, of course ","['tu', 'vous']","[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,152,He,28582,28584,24,117,3,M_481,"He turned and sat down, with his coat-collar toward her.","Il s'assit, le dos tourne, ne montrant plus que le col de son paletot.",296,aligned,31473,31543,28582,28638,"Il s'assit, le dos tourne, ne montrant plus que le col de son paletot. ","He turned and sat down, with his coat-collar toward her.
",['Il'],"[('Il', 31473, 31475)]","(('Il', 31473, 31475),)",Il,31473,31475
booknlp,COREF,152,his,28611,28614,24,117,3,M_482,"He turned and sat down, with his coat-collar toward her.","Il s'assit, le dos tourne, ne montrant plus que le col de son paletot.",296,aligned,31473,31543,28582,28638,"Il s'assit, le dos tourne, ne montrant plus que le col de son paletot. ","He turned and sat down, with his coat-collar toward her.
","['son', 'sa', 'ses', 'le sien']","[('son', 31531, 31534)]","(('son', 31531, 31534),)",son,31531,31534
booknlp,COREF,152,he,28658,28660,24,118,3,M_483,"All the afternoon he worked with the door locked and, as Mrs. Hall testifies, for the most part in silence.","Il travailla jusqu'au soir, la porte fermee a clef, et, ainsi qu'en temoigna madame Hall, silencieusement, presque tout le temps.",295,aligned,31544,31673,28640,28747,"Il travailla jusqu'au soir, la porte fermee a clef, et, ainsi qu'en temoigna madame Hall, silencieusement, presque tout le temps. ","All the afternoon he worked with the door locked and, as Mrs. Hall
testifies, for the most part in silence. ",['il'],"[('il', 31544, 31546)]","(('il', 31544, 31546),)",il,31544,31546
exp,exp_name,mrs. hall,Mrs. Hall,28697,28706,15,118,3,M_484,"All the afternoon he worked with the door locked and, as Mrs. Hall testifies, for the most part in silence.","Il travailla jusqu'au soir, la porte fermee a clef, et, ainsi qu'en temoigna madame Hall, silencieusement, presque tout le temps.",295,aligned,31544,31673,28640,28747,"Il travailla jusqu'au soir, la porte fermee a clef, et, ainsi qu'en temoigna madame Hall, silencieusement, presque tout le temps. ","All the afternoon he worked with the door locked and, as Mrs. Hall
testifies, for the most part in silence. ",['Mme Hall'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,152,I,29038,29039,24,119,3,M_485,"""I can t go on,"" he was raving. ""I _can t_ go on. Three hundred thousand, four hundred thousand! The huge multitude! Cheated! All my life it may take me! ... Patience! Patience indeed! ... Fool! fool!""","-- Je ne peux pas continuer ! repetait-il avec desespoir. Non, je ne peux pas continuer !... Trois cent mille ! Quatre cent mille ! C'est l'infini !... Vole !... Cela peut me prendre toute ma vie... Patience ! patience donc, insense ! insense !",292,aligned,31971,32215,29038,29237,"-- Je ne peux pas continuer ! repetait-il avec desespoir. Non, je ne peux pas continuer !... Trois cent mille ! Quatre cent mille ! C'est l'infini !... Vole !... Cela peut me prendre toute ma vie... Patience ! patience donc, insense ! insense !
","I can t go on,"" he was raving. ""I _can t_ go on. Three hundred
thousand, four hundred thousand! The huge multitude! Cheated! All my
life it may take me! ... Patience! Patience indeed! ... Fool! fool!""","['je', ""j'""]","[('je', 31974, 31976), ('je', 32034, 32036)]","(('je', 31974, 31976), ('je', 32034, 32036))",je,31974,31976
booknlp,COREF,152,he,29054,29056,24,119,3,M_486,"""I can t go on,"" he was raving. ""I _can t_ go on. Three hundred thousand, four hundred thousand! The huge multitude! Cheated! All my life it may take me! ... Patience! Patience indeed! ... Fool! fool!""","-- Je ne peux pas continuer ! repetait-il avec desespoir. Non, je ne peux pas continuer !... Trois cent mille ! Quatre cent mille ! C'est l'infini !... Vole !... Cela peut me prendre toute ma vie... Patience ! patience donc, insense ! insense !",292,aligned,31971,32215,29038,29237,"-- Je ne peux pas continuer ! repetait-il avec desespoir. Non, je ne peux pas continuer !... Trois cent mille ! Quatre cent mille ! C'est l'infini !... Vole !... Cela peut me prendre toute ma vie... Patience ! patience donc, insense ! insense !
","I can t go on,"" he was raving. ""I _can t_ go on. Three hundred
thousand, four hundred thousand! The huge multitude! Cheated! All my
life it may take me! ... Patience! Patience indeed! ... Fool! fool!""",['il'],"[('il', 32010, 32012)]","(('il', 32010, 32012),)",il,32010,32012
booknlp,COREF,152,I,29070,29071,24,119,3,M_487,"""I can t go on,"" he was raving. ""I _can t_ go on. Three hundred thousand, four hundred thousand! The huge multitude! Cheated! All my life it may take me! ... Patience! Patience indeed! ... Fool! fool!""","-- Je ne peux pas continuer ! repetait-il avec desespoir. Non, je ne peux pas continuer !... Trois cent mille ! Quatre cent mille ! C'est l'infini !... Vole !... Cela peut me prendre toute ma vie... Patience ! patience donc, insense ! insense !",292,aligned,31971,32215,29038,29237,"-- Je ne peux pas continuer ! repetait-il avec desespoir. Non, je ne peux pas continuer !... Trois cent mille ! Quatre cent mille ! C'est l'infini !... Vole !... Cela peut me prendre toute ma vie... Patience ! patience donc, insense ! insense !
","I can t go on,"" he was raving. ""I _can t_ go on. Three hundred
thousand, four hundred thousand! The huge multitude! Cheated! All my
life it may take me! ... Patience! Patience indeed! ... Fool! fool!""","['je', ""j'""]","[('je', 31974, 31976), ('je', 32034, 32036)]","(('je', 31974, 31976), ('je', 32034, 32036))",je,32034,32036
booknlp,COREF,152,my,29167,29169,24,119,3,M_488,"""I can t go on,"" he was raving. ""I _can t_ go on. Three hundred thousand, four hundred thousand! The huge multitude! Cheated! All my life it may take me! ... Patience! Patience indeed! ... Fool! fool!""","-- Je ne peux pas continuer ! repetait-il avec desespoir. Non, je ne peux pas continuer !... Trois cent mille ! Quatre cent mille ! C'est l'infini !... Vole !... Cela peut me prendre toute ma vie... Patience ! patience donc, insense ! insense !",292,aligned,31971,32215,29038,29237,"-- Je ne peux pas continuer ! repetait-il avec desespoir. Non, je ne peux pas continuer !... Trois cent mille ! Quatre cent mille ! C'est l'infini !... Vole !... Cela peut me prendre toute ma vie... Patience ! patience donc, insense ! insense !
","I can t go on,"" he was raving. ""I _can t_ go on. Three hundred
thousand, four hundred thousand! The huge multitude! Cheated! All my
life it may take me! ... Patience! Patience indeed! ... Fool! fool!""","['mon', 'ma', 'mes']","[('ma', 32160, 32162)]","(('ma', 32160, 32162),)",ma,32160,32162
booknlp,COREF,152,me,29187,29189,24,119,3,M_489,"""I can t go on,"" he was raving. ""I _can t_ go on. Three hundred thousand, four hundred thousand! The huge multitude! Cheated! All my life it may take me! ... Patience! Patience indeed! ... Fool! fool!""","-- Je ne peux pas continuer ! repetait-il avec desespoir. Non, je ne peux pas continuer !... Trois cent mille ! Quatre cent mille ! C'est l'infini !... Vole !... Cela peut me prendre toute ma vie... Patience ! patience donc, insense ! insense !",292,aligned,31971,32215,29038,29237,"-- Je ne peux pas continuer ! repetait-il avec desespoir. Non, je ne peux pas continuer !... Trois cent mille ! Quatre cent mille ! C'est l'infini !... Vole !... Cela peut me prendre toute ma vie... Patience ! patience donc, insense ! insense !
","I can t go on,"" he was raving. ""I _can t_ go on. Three hundred
thousand, four hundred thousand! The huge multitude! Cheated! All my
life it may take me! ... Patience! Patience indeed! ... Fool! fool!""","['moi', ""m'""]","[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q92-1,Fool,29226,29230,24,119,3,M_490,"""I can t go on,"" he was raving. ""I _can t_ go on. Three hundred thousand, four hundred thousand! The huge multitude! Cheated! All my life it may take me! ... Patience! Patience indeed! ... Fool! fool!""","-- Je ne peux pas continuer ! repetait-il avec desespoir. Non, je ne peux pas continuer !... Trois cent mille ! Quatre cent mille ! C'est l'infini !... Vole !... Cela peut me prendre toute ma vie... Patience ! patience donc, insense ! insense !",292,aligned,31971,32215,29038,29237,"-- Je ne peux pas continuer ! repetait-il avec desespoir. Non, je ne peux pas continuer !... Trois cent mille ! Quatre cent mille ! C'est l'infini !... Vole !... Cela peut me prendre toute ma vie... Patience ! patience donc, insense ! insense !
","I can t go on,"" he was raving. ""I _can t_ go on. Three hundred
thousand, four hundred thousand! The huge multitude! Cheated! All my
life it may take me! ... Patience! Patience indeed! ... Fool! fool!""",['Idiot'],"[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q92-1,fool,29232,29236,24,119,3,M_491,"""I can t go on,"" he was raving. ""I _can t_ go on. Three hundred thousand, four hundred thousand! The huge multitude! Cheated! All my life it may take me! ... Patience! Patience indeed! ... Fool! fool!""","-- Je ne peux pas continuer ! repetait-il avec desespoir. Non, je ne peux pas continuer !... Trois cent mille ! Quatre cent mille ! C'est l'infini !... Vole !... Cela peut me prendre toute ma vie... Patience ! patience donc, insense ! insense !",292,aligned,31971,32215,29038,29237,"-- Je ne peux pas continuer ! repetait-il avec desespoir. Non, je ne peux pas continuer !... Trois cent mille ! Quatre cent mille ! C'est l'infini !... Vole !... Cela peut me prendre toute ma vie... Patience ! patience donc, insense ! insense !
","I can t go on,"" he was raving. ""I _can t_ go on. Three hundred
thousand, four hundred thousand! The huge multitude! Cheated! All my
life it may take me! ... Patience! Patience indeed! ... Fool! fool!""",['idiot'],"[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,mrs. hall,Mrs. Hall,29300,29309,15,120,3,M_492,"There was a noise of hobnails on the bricks in the bar, and Mrs. Hall had very reluctantly to leave the rest of his soliloquy.","On entendait en bas, dans le bar, un grand bruit de souliers a clous, et, bien a contrecoeur, madame Hall finit par renoncer a la suite de ce soliloque.",314,aligned,32217,32369,29240,29366,"On entendait en bas, dans le bar, un grand bruit de souliers a clous, et, bien a contrecoeur, madame Hall finit par renoncer a la suite de ce soliloque. ","There was a noise of hobnails on the bricks in the bar, and Mrs. Hall
had very reluctantly to leave the rest of his soliloquy. ",['Mme Hall'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,152,his,29352,29355,24,120,3,M_493,"There was a noise of hobnails on the bricks in the bar, and Mrs. Hall had very reluctantly to leave the rest of his soliloquy.","On entendait en bas, dans le bar, un grand bruit de souliers a clous, et, bien a contrecoeur, madame Hall finit par renoncer a la suite de ce soliloque.",314,aligned,32217,32369,29240,29366,"On entendait en bas, dans le bar, un grand bruit de souliers a clous, et, bien a contrecoeur, madame Hall finit par renoncer a la suite de ce soliloque. ","There was a noise of hobnails on the bricks in the bar, and Mrs. Hall
had very reluctantly to leave the rest of his soliloquy. ","['son', 'sa', 'ses', 'le sien']","[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,152,his,29446,29449,24,120,3,M_494,"When she returned the room was silent again, save for the faint crepitation of his chair and the occasional clink of a bottle.","Quand elle revint, la chambre etait de nouveau silencieuse, moins le leger craquement du fauteuil et parfois le choc d'une bouteille.",315,aligned,32370,32503,29367,29493,"Quand elle revint, la chambre etait de nouveau silencieuse, moins le leger craquement du fauteuil et parfois le choc d'une bouteille. ","When she
returned the room was silent again, save for the faint crepitation of
his chair and the occasional clink of a bottle. ","['son', 'sa', 'ses', 'le sien']","[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,the stranger,the stranger,29511,29523,24,120,3,M_495,It was all over; the stranger had resumed work.,Tout etait fini ; l'etranger avait repris son travail.,316,aligned,32504,32558,29494,29541,"Tout etait fini ; l'etranger avait repris son travail.
","It was all over; the
stranger had resumed work.
","[""l'etranger""]","[(""l'etranger"", 32522, 32532)]","((""l'etranger"", 32522, 32532),)",l'etranger,32522,32532
booknlp,COREF,152,his,29560,29563,24,121,3,M_496,"When she took in his tea she saw broken glass in the corner of the room under the concave mirror, and a golden stain that had been carelessly wiped.","En lui apportant le the, elle vit des eclats de verre dans un coin, sous le miroir a barbe, et une tache doree qui avait ete sommairement essuyee.",318,aligned,32560,32706,29543,29691,"En lui apportant le the, elle vit des eclats de verre dans un coin, sous le miroir a barbe, et une tache doree qui avait ete sommairement essuyee. ","When she took in his tea she saw broken glass in the corner of the room
under the concave mirror, and a golden stain that had been carelessly
wiped. ","['son', 'sa', 'ses', 'le sien']","[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,152,me,29797,29799,24,122,3,M_497,"""Put it down in the bill,"" snapped her visitor. ""For God s sake don t worry me. If there s damage done, put it down in the bill,""","-- Portez-la sur la note ! repondit aigrement le voyageur. Pour l'amour de Dieu, ne m'ennuyez point ! S'il y a quelque degat, vous l'ajouterez sur la note.",320,aligned,32731,32886,29722,29849,"-- Portez-la sur la note ! repondit aigrement le voyageur. Pour l'amour de Dieu, ne m'ennuyez point ! S'il y a quelque degat, vous l'ajouterez sur la note.
","Put it down in the bill,"" snapped her visitor. ""For God s sake don t
worry me. If there s damage done, put it down in the bill,""","['moi', ""m'""]","[(""m'"", 32815, 32817)]","((""m'"", 32815, 32817),)",m',32815,32817
booknlp,COREF,152,he,29855,29857,24,122,3,M_498,and he went on ticking a list in the exercise book before him.,Et il se remit a consulter une liste dans le cahier ouvert devant lui.,321,aligned,32888,32958,29851,29913,"Et il se remit a consulter une liste dans le cahier ouvert devant lui.
","and he went
on ticking a list in the exercise book before him.
",['il'],"[('il', 32891, 32893)]","(('il', 32891, 32893),)",il,32891,32893
booknlp,COREF,152,him,29909,29912,24,122,3,M_499,and he went on ticking a list in the exercise book before him.,Et il se remit a consulter une liste dans le cahier ouvert devant lui.,321,aligned,32888,32958,29851,29913,"Et il se remit a consulter une liste dans le cahier ouvert devant lui.
","and he went
on ticking a list in the exercise book before him.
",['lui'],"[('lui', 32954, 32957)]","(('lui', 32954, 32957),)",lui,32954,32957
booknlp,COREF,79,I,29916,29917,6,123,3,M_500,"""I ll tell you something,"" said Fearenside, mysteriously.",-- Je vais vous dire une chose !... annonca Fearenside d'un petit air mysterieux.,322,aligned,32964,33045,29916,29972,"-- Je vais vous dire une chose !... annonca Fearenside d'un petit air mysterieux.
","I ll tell you something,"" said Fearenside, mysteriously. ","['je', ""j'""]","[('je', 32967, 32969)]","(('je', 32967, 32969),)",je,32967,32969
pdnc,qID,Q94-0,you,29926,29929,17,123,3,M_501,"""I ll tell you something,"" said Fearenside, mysteriously.",-- Je vais vous dire une chose !... annonca Fearenside d'un petit air mysterieux.,322,aligned,32964,33045,29916,29972,"-- Je vais vous dire une chose !... annonca Fearenside d'un petit air mysterieux.
","I ll tell you something,"" said Fearenside, mysteriously. ","['tu', 'vous']","[('vous', 32975, 32979)]","(('vous', 32975, 32979),)",vous,32975,32979
exp,exp_name,fearenside,Fearenside,29947,29957,6,123,3,M_502,"""I ll tell you something,"" said Fearenside, mysteriously.",-- Je vais vous dire une chose !... annonca Fearenside d'un petit air mysterieux.,322,aligned,32964,33045,29916,29972,"-- Je vais vous dire une chose !... annonca Fearenside d'un petit air mysterieux.
","I ll tell you something,"" said Fearenside, mysteriously. ",['Feartenside'],"[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,teddy henfrey,Teddy Henfrey,30072,30085,17,124,3,M_503,"""Well?"" said Teddy Henfrey.",-- Hein ? fit Teddy Henfrey.,317,aligned,33130,33158,30060,30086,"-- Hein ? fit Teddy Henfrey.
","Well?"" said Teddy Henfrey.
",['Henfrey en peluche'],"[(None, None, None)]","((None, None, None),)",,,
