eng,fr,id,llm alignment result
"Their business there was of a private nature, and had something to do with the specific gravity of their beer.",Affaire d'ordre prive : il s'agissait de baptiser leur biere.,576,not aligned
They had hardly entered the cellar when Mrs. Hall found she had forgotten to bring down a bottle of sarsaparilla from their joint-room.,Ils y etaient a peine quand madame Hall s'apercut qu'elle avait oublie d'apporter une bouteille de salsepareille.,577,not aligned
"As she was the expert and principal operator in this affair, Hall very properly went upstairs for it.","Comme c'etait elle qui officiait, Hall fut la prendre.",578,not aligned
On the landing he was surprised to see that the stranger s door was ajar.,"Sur le palier, il fut surpris de voir entre-baillee la porte de l'etranger.",579,aligned
He went on into his own room and found the bottle as he had been directed.,"Il entra dans sa chambre, a lui, et trouva la bouteille a la place indiquee.",580,aligned
"But returning with the bottle, he noticed that the bolts of the front door had been shot back, that the door was in fact simply on the latch.","Mais, en revenant, il observa que la porte d'entree n'etait plus verrouillee.",581,not aligned
And with a flash of inspiration he connected this with the stranger s room upstairs and the suggestions of Mr. Teddy Henfrey.,"Il se souvenait cependant, et tres nettement, d'avoir tenu la bougie pour eclairer madame Hall lorsque, le soir, elle avait pousse les verrous.",582,not aligned
He distinctly remembered holding the candle while Mrs. Hall shot these bolts overnight.,"Dans une lueur soudaine d'intelligence, il fit un rapprochement entre ce fait, la chambre de l'etranger ouverte, la-haut, et les hypotheses de Teddy Henfrey.",583,not aligned
"At the sight he stopped, gaping, then with the bottle still in his hand went upstairs again.","Il s'arreta, au comble de l'ahurissement ; puis, sa bouteille a la main, il remonta l'escalier.",584,aligned
He rapped at the stranger s door. ~~~ There was no answer.,Il frappa chez l'etranger : pas de reponse.,585,aligned
He rapped again; then pushed the door wide open and entered.,"Ayant frappe de nouveau, il entra.",586,not aligned
"It was as he expected. ~~~ The bed, the room also, was empty.","Comme il s'y attendait, vide le lit, vide la chambre !",587,not aligned
"And what was stranger, even to his heavy intelligence, on the bedroom chair and along the rail of the bed were scattered the garments, the only garments so far as he knew, and the bandages of their guest.","Et, chose inouie, sur la chaise et sur le bord du lit etaient en desordre les vetements de l'hote, les seuls vetements qu'on lui eut jamais vus, ainsi que ses bandeaux.",588,aligned
His big slouch hat even was cocked jauntily over the bed-post.,Et meme son grand et lourd chapeau que l'on voyait plante sur la colonne du lit !...,589,aligned
"As Hall stood there he heard his wife s voice coming out of the depth of the cellar, with that rapid telescoping of the syllables and interrogative cocking up of the final words to a high note, by which the West Sussex villager is wont to indicate a brisk impatience.","Comme il se tenait la, la voix de sa femme sortit des profondeurs de la cave, avec cette maniere d'avaler rapidement les syllabes et de hausser jusqu'a une note aigue les derniers mots d'une interrogation, par laquelle le paysan du comte de Sussex a l'habitude de marquer son impatience.",590,aligned
"""George!",-- George !,591,aligned
"You gart whad a wand?""",Tu as trouve ?,592,not aligned
At that he turned and hurried down to her.,"A cet appel, il tressaillit et sortit precipitamment.",593,not aligned
"""Janny,"" he said, over the rail of the cellar steps, "" tas the truth what Henfrey sez.","-- Janny ! ~~~ lui dit-il par-dessus la rampe de l'escalier, c'est vrai ce que disait Henfrey !...",594,not aligned
,"Il n'est pas dans sa chambre, il n'y est pas.",595,not aligned
"E s not in uz room, e en t. And the front door s onbolted.""",Et la porte de la rue n'est plus verrouillee.,596,not aligned
"At first Mrs. Hall did not understand, and as soon as she did she resolved to see the empty room for herself.","D'abord madame Hall ne comprit pas ; mais, des qu'elle eut saisi, elle voulut voir par elle-meme la chambre vide.",597,aligned
"Hall, still holding the bottle, went first.","Hall, tenant toujours sa bouteille, commenca par redescendre jusqu'en bas.",598,not aligned
"""If e en t there,"" he said, "" is close are.","-- S'il n'y est pas, ses vetements y sont.",599,not aligned
"And what s e doin ithout is close, then?",Et que peut-il faire sans ses vetements ?,600,not aligned
"Tas a most curious business.""","Ma foi, c'est bien singulier.",601,aligned
"As they came up the cellar steps they both, it was afterwards ascertained, fancied they heard the front door open and shut, but seeing it closed and nothing there, neither said a word to the other about it at the time.","Comme ils remontaient, tous deux - ce fut reconnu exact par la suite -, ils crurent entendre la porte de la rue s'ouvrir et se refermer ; pourtant, la voyant close (rien n'apparaissait d'anormal), ni l'un ni l'autre, a ce moment-la, n'en dit un mot.",602,aligned
Mrs. Hall passed her husband in the passage and ran on first upstairs.,Madame Hall depassa son mari dans le corridor et arriva en haut la premiere.,603,not aligned
"Someone sneezed on the staircase. ~~~ Hall, following six steps behind, thought that he heard her sneeze.","Quelqu'un eternua dans l'escalier : Hall, qui suivait a six pas, crut que c'etait sa femme ; elle, etant au-dessus, s'imagina que c'etait lui.",604,not aligned
"She, going on first, was under the impression that Hall was sneezing.",Elle poussa violemment la porte et s'arreta sur le seuil de la chambre.,605,not aligned
She flung open the door and stood regarding the room.,<< Ah bien ! ~~~ en voila une affaire !,606,not aligned
"""Of all the curious!""",>> s'ecria-t-elle.,607,not aligned
"she said. ~~~ She heard a sniff close behind her head as it seemed, and turning, was surprised to see Hall a dozen feet off on the topmost stair. ~~~ But in another moment he was beside her.","Il lui semblait qu'on reniflait tout pres, derriere sa tete : s'etant retournee, elle fut surprise de voir que Hall etait encore sur la derniere marche, eloigne d'une douzaine de pas ; mais, en une seconde, il l'avait rejointe.",608,aligned
She bent forward and put her hand on the pillow and then under the clothes.,"Elle se pencha et mis sa main sur l'oreiller, puis sous les couvertures.",609,aligned
"""Cold,"" she said.",-- Froid !,610,aligned
"""He s been up this hour or more.""",Il est leve depuis une heure au moins.,611,aligned
"As she did so, a most extraordinary thing happened. ~~~ The bed-clothes gathered themselves together, leapt up suddenly into a sort of peak, and then jumped headlong over the bottom rail. ~~~ It was exactly as if a hand had clutched them in the centre and flung them aside.","Elle en etait la quand se produisit une chose invraisemblable : les couvertures se reunirent d'elles-memes, se dresserent en une espece de montagne, et sauterent rapidement par-dessus le pied du lit, tout a fait comme si une main les eut empoignees et jetees de cote.",612,aligned
"Immediately after, the stranger s hat hopped off the bed-post, described a whirling flight in the air through the better part of a circle, and then dashed straight at Mrs. Hall s face.","Aussitot apres, le chapeau fit un bond, tournoya en decrivant presque un cercle et s'elanca droit au nez de madame Hall. ~~~ Aussi rapidement vint l'eponge du lavabo.",613,not aligned
"Then as swiftly came the sponge from the washstand; and then the chair, flinging the stranger s coat and trousers carelessly aside, and laughing drily in a voice singularly like the stranger s, turned itself up with its four legs at Mrs. Hall, seemed to take aim at her for a moment, and charged at her.","Puis la chaise, laissant tomber habits et pantalon, riant sechement d'une voix toute semblable a celle de l'etranger, se tourna avec ses quatre pieds dans la direction de madame Hall, parut un instant la viser et fondit sur elle.",614,aligned
"She screamed and turned, and then the chair legs came gently but firmly against her back and impelled her and Hall out of the room.","La pauvre femme poussa des cris et fit demi-tour ; alors les pieds de la chaise, s'appliquant avec douceur, mais avec fermete, contre son dos, l'obligerent a sortir de la piece, et son mari ensuite.",615,aligned
The door slammed violently and was locked.,La porte battit violemment sur leurs talons et fut refermee a clef.,616,aligned
"The chair and bed seemed to be executing a dance of triumph for a moment, and then abruptly everything was still.","Chaise et lit, pendant une minute, semblerent executer une valse triomphale, et tout brusquement rentra dans le silence.",617,aligned
Mrs. Hall was left almost in a fainting condition in Mr. Hall s arms on the landing.,"Madame Hall tomba presque evanouie dans les bras de son mari, sur le carre.",618,aligned
"It was with the greatest difficulty that Mr. Hall and Millie, who had been roused by her scream of alarm, succeeded in getting her downstairs, and applying the restoratives customary in such cases. ""","Ce fut avec la plus grande difficulte que lui et Millie, qui avait ete reveillee par un cri d'alarme, reussirent a la porter en bas et a lui faire prendre le cordial usite en pareil cas.",619,aligned
"Tas sperits,"" said Mrs. Hall.",-- C'etaient des esprits !,620,not aligned
"""I know tas sperits.",dit madame Hall.,621,not aligned
I ve read in papers of en.,Je suis sure que c'etaient des esprits !...,622,not aligned
"Tables and chairs leaping and dancing..."" ""Take a drop more, Janny,"" said Hall. ""","J'ai deja lu, dans les journaux, des histoires de tables et de sieges qui se soulevent et qui dansent... -- Encore une gorgee, Janny !",623,aligned
"Twill steady ye.""",Cela vous fera du bien.,624,aligned
"""Lock him out,"" said Mrs. Hall.",-- Laissez-le dehors. ~~~ Fermez la porte.,625,not aligned
"""Don t let him come in again.",Ne le laissez plus rentrer.,626,aligned
I half guessed I might ha known.,Je m'en doutais...,627,aligned
"With them goggling eyes and bandaged head, and never going to church of a Sunday.","J'aurais du savoir... Avec ses gros yeux, sa tete couverte de bandeaux...",628,aligned
And all they bottles more n it s right for any one to have.,Il n'allait jamais a l'eglise le dimanche.,629,not aligned
He s put the sperits into the furniture.... My good old furniture!,Et sa collection de bouteilles !...,630,not aligned
Twas in that very chair my poor dear mother used to sit when I was a little girl.,Il a introduit des esprits dans le mobilier !,631,not aligned
"To think it should rise up against me now!""",Mes bons vieux meubles !,632,not aligned
,C'etait juste sur cette chaise que ma pauvre chere maman s'asseyait quand j'etais petite.,633,not aligned
"""Just a drop more, Janny,"" said Hall.",Penser qu'elle a pu se lever contre moi !...,634,not aligned
,"-- Encore une gorgee, Janny !",635,not aligned
"""Your nerves is all upset.""",vos nerfs sont bouleverses.,636,not aligned
"They sent Millie across the street through the golden five o clock sunshine to rouse up Mr. Sandy Wadgers, the blacksmith.","Vers cinq heures, sous les rayons dores du soleil levant, ils envoyerent Millie eveiller M. Sandy Wadgers, le forgeron.",637,aligned
,Elle devait lui presenter les compliments de M.,638,not aligned
Mr. Hall s compliments and the furniture upstairs was behaving most extraordinary.,Hall et lui dire que la-haut les meubles se comportaient de la facon la plus inaccoutumee.,639,not aligned
Would Mr. Wadgers come round?,Aurait-il l'obligeance de venir ?,640,not aligned
"He was a knowing man, was Mr. Wadgers, and very resourceful.","C'etait un homme habile que M. Wadgers, et plein de ressources.",641,aligned
He took quite a grave view of the case.,Il considera le cas avec beaucoup de gravite.,642,aligned
"""Arm darmed if thet ent witchcraft,"" was the view of Mr. Sandy Wadgers.","-- Le diable m'emporte, declara-t-il, si ce n'est pas de la sorcellerie !...",643,aligned
"""You warnt horseshoes for such gentry as he.""",Un homme comme ca n'est pas un client pour vous.,644,aligned
He came round greatly concerned.,Il s'interessa tres vivement a l'affaire.,645,not aligned
"They wanted him to lead the way upstairs to the room, but he didn t seem to be in any hurry.",On lui demanda de passer le premier jusqu'a la chambre ; mais il ne paraissait pas tres presse.,646,aligned
He preferred to talk in the passage.,Il preferait causer dans le corridor.,647,aligned
Over the way Huxter s apprentice came out and began taking down the shutters of the tobacco window.,"Sur ces entrefaites, arriva l'apprenti de Huxter ; il se mit a ouvrir la devanture du bureau de tabac.",648,not aligned
He was called over to join the discussion.,On l'invita a prendre part a la discussion.,649,not aligned
Mr. Huxter naturally followed over in the course of a few minutes.,"Naturellement, M. Huxter parut au bout de quelques minutes.",650,not aligned
The Anglo-Saxon genius for parliamentary government asserted itself; there was a great deal of talk and no decisive action.,Les habitudes parlementaires de la race anglo-saxonne se manifesterent une fois de plus : on bavarda beaucoup et l'on ne prit aucune resolution.,651,aligned
"""Let s have the facts first,"" insisted Mr. Sandy Wadgers.","-- D'abord, les faits ! ~~~ dit M. Sandy Wadgers.",652,aligned
"""Let s be sure we d be acting perfectly right in bustin that there door open.",Assurons-nous que nous sommes dans notre droit en forcant sa porte...,653,aligned
"A door onbust is always open to bustin , but ye can t onbust a door once you ve busted en.""","Une porte fermee, on peut toujours la forcer ; mais ensuite, il n'est pas facile de la remettre en etat...",654,not aligned
"And suddenly and most wonderfully the door of the room upstairs opened of its own accord, and as they looked up in amazement, they saw descending the stairs the muffled figure of the stranger staring more blackly and blankly than ever with those unreasonably large blue glass eyes of his.","Tout a coup, aventure prodigieuse, la porte de la chambre se poussa d'elle-meme, et, comme ils la consideraient muets de surprise, ils virent, descendant l'escalier, la figure emmitouflee de l'etranger, qui roulait des yeux plus noirs et plus blancs que jamais derriere les enormes verres de ses monstrueuses lunettes.",655,aligned
"He came down stiffly and slowly, staring all the time; he walked across the passage staring, then stopped.","Il marchait avec raideur, avec lenteur, toujours farouche. ~~~ Il traversa le vestibule et s'arreta. ~~~ -- Et ceci ?",656,aligned
"""Look there!""",>> dit-il.,657,not aligned
"he said, and their eyes followed the direction of his gloved finger and saw a bottle of sarsaparilla hard by the cellar door.",Tous les yeux suivirent la direction de son doigt gante : on decouvrit la bouteille de salsepareille tout aupres de la porte de la cave.,658,aligned
"Then he entered the parlour, and suddenly, swiftly, viciously, slammed the door in their faces.","Alors l'inconnu penetra dans le salon et, brusquement, grossierement, il leur envoya la porte au nez.",659,aligned
Not a word was spoken until the last echoes of the slam had died away.,Pas un mot ne fut prononce jusqu'a ce que tout bruit eut cesse de retentir.,660,aligned
They stared at one another.,Ils s'examinaient fixement les uns les autres.,661,aligned
"""Well, if that don t lick everything!""","-- Eh bien, celle-la est encore plus forte, par exemple !...",662,aligned
"said Mr. Wadgers, and left the alternative unsaid.",dit M. Wadgers. ~~~ Et il n'acheva pas sa phrase.,663,not aligned
"""I d go in and ask n bout it,"" said Wadgers, to Mr. Hall.","Il ajouta, s'adressant a M. ~~~ Hall : -- A votre place, je l'interrogerais.",664,aligned
"""I d d mand an explanation.""",Je lui demanderais une explication.,665,not aligned
It took some time to bring the landlady s husband up to that pitch.,Il fallut quelque temps pour amener a cette idee le mari de la patronne.,666,aligned
"At last he rapped, opened the door, and got as far as, ""Excuse me "" ""Go to the devil!""","A la fin, il frappa, passa la tete et put dire : -- Excusez-moi... -- Allez au diable !",667,aligned
"said the stranger in a tremendous voice, and ""Shut that door after you.""",cria l'etranger d'une voix terrible. ~~~ Et fermez la porte derriere vous !,668,not aligned
So that brief interview terminated.,Ainsi se termina cette courte visite.,669,aligned
CHAPTER VII.,VII L'ETRANGER DEMASQUE.,670,aligned
"THE UNVEILING OF THE STRANGER The stranger went into the little parlour of the ""Coach and Horses"" about half-past five in the morning, and there he remained until near midday, the blinds down, the door shut, and none, after Hall s repulse, venturing near him.","L'etranger etait entre dans le petit salon de l'auberge vers cinq heures et demie du matin. ~~~ Il y resta jusqu'a midi, les stores baisses, la porte close. ~~~ Personne, apres l'expulsion de Hall, ne s'aventura aupres de lui.",671,aligned
All that time he must have fasted.,Pendant ce temps-la il dut jeuner.,672,aligned
"Thrice he rang his bell, the third time furiously and continuously, but no one answered him.","Plusieurs fois il sonna, la derniere fois d'une maniere furieuse et prolongee : on ne lui repondit point.",673,aligned
"""Him and his go to the devil indeed!""",-- Avec son << Allez au diable !,674,not aligned
said Mrs. Hall.,>> vraiment... disait madame Hall.,675,not aligned
"Presently came an imperfect rumour of the burglary at the vicarage, and two and two were put together.",Alors arriva une vague rumeur de vol commis au presbytere et l'on rapprocha les evenements les uns des autres.,676,aligned
"Hall, assisted by Wadgers, went off to find Mr. Shuckleforth, the magistrate, and take his advice.","Hall, accompagne de Wadgers, sortit pour aller trouver M. Suckleforth, le magistrat, et lui demander son avis.",677,aligned
No one ventured upstairs.,"Personne, apres lui, ne se risqua dans la place.",678,not aligned
How the stranger occupied himself is unknown.,A quoi l'etranger passa-t-il les heures ?,679,not aligned
"Now and then he would stride violently up and down, and twice came an outburst of curses, a tearing of paper, and a violent smashing of bottles.","On l'ignore. ~~~ De temps en temps, on l'entendit marcher a grands pas, de long en large ; deux fois on percut des jurons, un bruit de feuillets dechires, un fracas de bouteilles brisees.",680,aligned
The little group of scared but curious people increased.,"Cependant grossissait le petit groupe des gens effares, mais voulant savoir.",681,aligned
Mrs. Huxter came over; some gay young fellows resplendent in black ready-made jackets and _piqu _ paper ties for it was Whit Monday joined the group with confused interrogations.,"Madame Huxter survint. ~~~ Quelques jeunes gens tres gais, en noir, vetements confectionnes, cols de celluloid, cravates de papier -- c'etait le lundi de la Pentecote -- se joignirent au groupe, avec des questions confuses qui augmentaient le desordre.",682,aligned
Young Archie Harker distinguished himself by going up the yard and trying to peep under the window-blinds.,Le jeune Archie Harker se signala en traversant la cour pour glisser un regard furtif sous les stores baisses du salon.,683,aligned
"He could see nothing, but gave reason for supposing that he did, and others of the Iping youth presently joined him.","Il ne put rien distinguer ; mais il bavarda, laissant croire qu'il avait vu, et d'autres jeunes gens d'Iping firent cercle autour de lui.",684,aligned
"It was the finest of all possible Whit Mondays, and down the village street stood a row of nearly a dozen booths, a shooting gallery, and on the grass by the forge were three yellow and chocolate waggons and some picturesque strangers of both sexes putting up a cocoanut shy.","C'etait bien le plus beau lundi de Pentecote qu'il fut possible de rever. ~~~ Tout le long de la grand-rue etaient alignees une douzaine de baraques : -- un tir ; sur le gazon, aupres de la forge, trois roulottes, jaune et chocolat ; quelques pittoresques forains des deux sexes dressaient un jeu de massacre.",685,aligned
"The gentlemen wore blue jerseys, the ladies white aprons and quite fashionable hats with heavy plumes.","-- Les hommes portaient des jerseys bleus, les femmes des tabliers clairs et des chapeaux a lourdes plumes, tout a fait a la mode.",686,aligned
"Wodger, of the ""Purple Fawn,"" and Mr. Jaggers, the cobbler, who also sold old second-hand ordinary bicycles, were stretching a string of union-jacks and royal ensigns (which had originally celebrated the first Victorian Jubilee) across the road.","Woodyer, du Faon rouge, et M. Jaggers, le savetier, qui vendait aussi des bicyclettes d'occasion, etaient occupes a suspendre, en travers de la rue, des pavillons eclatants qui avaient jadis servi dans le pays a celebrer le premier jubile de la reine Victoria.",687,aligned
"And inside, in the artificial darkness of the parlour, into which only one thin jet of sunlight penetrated, the stranger, hungry we must suppose, and fearful, hidden in his uncomfortable hot wrappings, pored through his dark glasses upon his paper or chinked his dirty little bottles, and occasionally swore savagely at the boys, audible if invisible, outside the windows.","A l'interieur, dans l'obscurite voulue du salon ou n'avait penetre ce jour-la qu'un pauvre petit rayon de soleil, l'etranger, affame -- nous devons le supposer, -- craintif, enveloppe dans ses vetements chauds et incommodes, lisait attentivement son journal a travers ses lunettes fumees, ou entrechoquait ses petites bouteilles sales, et, de temps a autre, pestait bruyamment contre les enfants qu'il entendait, sans les voir, en dehors des fenetres.",688,aligned
"In the corner by the fireplace lay the fragments of half a dozen smashed bottles, and a pungent twang of chlorine tainted the air.","Dans un coin, aupres du foyer, les morceaux d'une demi-douzaine de bouteilles brisees ; une odeur piquante de chlore empoisonnait l'air.",689,aligned
So much we know from what was heard at the time and from what was subsequently seen in the room.,"Voila tout ce que nous savons, d'apres ce que l'on devina d'abord et ce que l'on trouva plus tard dans la chambre.",690,aligned
About noon he suddenly opened his parlour door and stood glaring fixedly at the three or four people in the bar.,"Vers midi, l'etranger ouvrit tout a coup la porte de son salon et apparut, regardant fixement les trois ou quatre personnes qui etaient dans le bar.",691,aligned
"""Mrs. Hall,"" he said.",-- Madame Hall ! ~~~ appela-t-il.,692,aligned
Somebody went sheepishly and called for Mrs. Hall.,Quelqu'un aussitot alla timidement prevenir madame Hall.,693,aligned
"Mrs. Hall appeared after an interval, a little short of breath, but all the fiercer for that.","Apres un moment, celle-ci arriva, un peu essoufflee mais d'autant plus furieuse.",694,aligned
Hall was still out.,Hall etait toujours absent.,695,aligned
"She had deliberated over this scene, and she came holding a little tray with an unsettled bill upon it.",Elle avait prepare la scene et apportait sur un petit plateau la note a regler.,696,not aligned
"""Is it your bill you re wanting, sir?""","-- Est-ce votre note que vous desirez, monsieur ?",697,aligned
"she said. ~~~ ""Why wasn t my breakfast laid?",-- Pourquoi ne m'a-t-on pas donne a dejeuner ?,698,aligned
Why haven t you prepared my meals and answered my bell?,"Pourquoi n'a-t-on ni servi mon repas, ni repondu a mes coups de sonnette ?",699,not aligned
"Do you think I live without eating?""",Pensez-vous que je puisse vivre sans manger ?,700,not aligned
"""Why isn t my bill paid?""","-- Et ma note, pourquoi n'est-elle pas payee ?",701,aligned
said Mrs. Hall.,repliqua madame Hall.,702,aligned
"""That s what I want to know.""",Voila ce que je voudrais bien savoir !,703,aligned
"""I told you three days ago I was awaiting a remittance "" ""I told you two days ago I wasn t going to await no remittances.","-- Je vous ai dit, il y a trois jours, que j'attendais de l'argent... -- Et je vous ai repondu, il y a trois jours, que je n'avais pas a attendre vos entrees de fonds.",704,not aligned
"You can t grumble if your breakfast waits a bit, if my bill s been waiting these five days, can you?""","Vous ne pouvez pas vous plaindre de ce que votre dejeuner est un peu en retard, puisque ma note est bien en retard depuis cinq jours, n'est-ce pas ?",705,aligned
The stranger swore briefly but vividly.,"L'etranger lanca un juron bref, mais energique.",706,aligned
"""Nar, nar!""",-- Non ! ~~~ non !,707,not aligned
from the bar.,entendit-on du dehors.,708,not aligned
"""And I d thank you kindly, sir, if you d keep your swearing to yourself, sir,"" said Mrs. Hall.","-- Je vous serais vraiment obligee, monsieur, si vous vouliez garder vos jurons pour vous.",709,aligned
The stranger stood looking more like an angry diving-helmet than ever.,Les yeux de l'etranger prirent une expression de plus en plus irritee.,710,not aligned
It was universally felt in the bar that Mrs. Hall had the better of him.,"On estima generalement, dans le bar, que madame Hall avait l'avantage sur lui.",711,aligned
His next words showed as much.,La suite de l'entretien montra qu'on ne se trompait pas.,712,not aligned
"""Look here, my good woman "" he began. ~~~ ""Don t good woman _me_,"" said Mrs. Hall.","-- Dites donc, ma brave dame, reprit l'autre... -- Il ne s'agit pas de << brave dame >>.",713,aligned
"""I ve told you my remittance hasn t come."" ~~~ ""Remittance indeed!"" ~~~ said Mrs. Hall.","-- Je vous ai dit que mon argent n'etait pas arrive... -- Votre argent, vraiment !",714,aligned
"""Still, I daresay in my pocket "" ""You told me three days ago that you hadn t anything but a sovereign s worth of silver upon you.""","-- Mais je crois bien que, dans ma poche... -- Vous m'avez dit, il y a trois jours, que vous n'aviez plus sur vous qu'un souverain environ.",715,not aligned
"""Well, I ve found some more "" "" Ul-lo!""","-- Oui, mais j'en ai retrouve d'autres.",716,not aligned
from the bar.,Cris ironiques a l'exterieur : -- Ah !,717,not aligned
"""I wonder where you found it,"" said Mrs. Hall.",ah ! ~~~ -- Je serais curieuse de savoir ou.,718,not aligned
That seemed to annoy the stranger very much.,Le mot parut vivement contrarier l'etranger.,719,aligned
He stamped his foot.,Il frappa du pied.,720,aligned
"""What do you mean?"" ~~~ he said.",-- Que voulez-vous dire ?,721,aligned
"""That I wonder where you found it,"" said Mrs. Hall.",-- Ou donc avez-vous trouve de l'argent ?,722,not aligned
"""And before I take any bills or get any breakfasts, or do any such things whatsoever, you got to tell me one or two things I don t understand, and what nobody don t understand, and what everybody is very anxious to understand.","Et d'ailleurs, avant que je recoive rien, avant que je vous serve a dejeuner ou que je fasse pour vous quoi que ce soit, vous aurez a m'expliquer une ou deux choses que je ne comprends point, que personne ici ne comprend et que tout le monde est tres desireux de comprendre.",723,aligned
"I want to know what you been doing t my chair upstairs, and I want to know how tis your room was empty, and how you got in again.","Je veux savoir ce que vous avez fait a ma chaise, la-haut ; et je veux savoir comment, votre chambre etant vide, on vous y a trouve pourtant.",724,not aligned
"Them as stops in this house comes in by the doors that s the rule of the house, and that you _didn t_ do, and what I want to know is how you _did_ come in.","Mes pensionnaires entrent par les portes, c'est la regle de la maison ; et c'est ce que vous ne faites pas ! ~~~ Je veux savoir comment vous etes rentre. ~~~ Et je veux savoir encore...",725,aligned
"And I want to know "" Suddenly the stranger raised his gloved hands clenched, stamped his foot, and said, ""Stop!""","Soudain l'etranger leva en l'air ses mains toujours gantees, frappa du pied encore une fois et cria : -- Assez !",726,not aligned
with such extraordinary violence that he silenced her instantly.,-- avec tant de violence qu'il fit taire madame Hall.,727,aligned
"""You don t understand,"" he said, ""who I am or what I am.","-- Vous ne comprenez pas, dit-il, qui je suis ni ce que je suis.",728,aligned
I ll show you.,Je vais vous le montrer.,729,aligned
By Heaven!,Parbleu !,730,aligned
"I ll show you.""",je vais vous le montrer !,731,aligned
Then he put his open palm over his face and withdrew it. ~~~ The centre of his face became a black cavity.,"Il mit alors sa main ouverte sur sa figure, et, lorsqu'il la retira, il y avait, au milieu de son visage, un trou noir !",732,aligned
"""Here,"" he said.",-- Tenez !,733,aligned
"He stepped forward and handed Mrs. Hall something which she, staring at his metamorphosed face, accepted automatically.","Et, faisant deux pas en avant, il tendit a madame Hall quelque chose que celle-ci, les yeux en arret sur cette face transformee, accepta machinalement.",734,aligned
"Then, when she saw what it was, she screamed loudly, dropped it, and staggered back.","En voyant ce que c'etait, elle poussa un grand cri, laissa tomber l'objet et recula en chancelant.",735,aligned
The nose it was the stranger s nose! ~~~ pink and shining rolled on the floor.,Le nez -- c'etait le nez rose et luisant de l'etranger -- roula sur le parquet avec un bruit sourd de carton creux.,736,not aligned
"Then he removed his spectacles, and everyone in the bar gasped.","Il ota ses lunettes, et chacun dans le bar demeura bouche bee.",737,aligned
"He took off his hat, and with a violent gesture tore at his whiskers and bandages.","Il enleva son chapeau et, d'un geste violent, arracha ses favoris et ses bandeaux.",738,aligned
For a moment they resisted him.,,739,not aligned
A flash of horrible anticipation passed through the bar.,Un pressentiment passa comme l'eclair a travers le bar.,740,not aligned
"""Oh, my Gard!""",-- Oh ! ~~~ mon Dieu !,741,not aligned
said some one.,cria-t-on.,742,not aligned
Then off they came.,Et tout le monde s'enfuit.,743,aligned
It was worse than anything.,C'etait plus epouvantable qu'on ne peut se le figurer.,744,aligned
"Mrs. Hall, standing open-mouthed and horror-struck, shrieked at what she saw, and made for the door of the house.","Madame Hall, frappee d'horreur, poussa un gemissement et se dirigea vers la porte de la maison.",745,not aligned
Everyone began to move.,Jugez donc !,746,not aligned
"They were prepared for scars, disfigurements, tangible horrors, but nothing!","On s'attendait a voir des balafres, des difformites, des horreurs reelles -- mais rien, rien !",747,aligned
"The bandages and false hair flew across the passage into the bar, making a hobbledehoy jump to avoid them.","Les bandeaux et la perruque traverserent a la volee le corridor et allerent tomber dans le bar, ou les gens firent des sauts de carpe pour ne pas etre atteints.",748,not aligned
Everyone tumbled on everyone else down the steps.,"Et tous de degringoler le perron, en cohue.",749,aligned
"For the man who stood there shouting some incoherent explanation, was a solid gesticulating figure up to the coat-collar of him, and then nothingness, no visible thing at all!","En effet, l'homme qui se tenait la, hurlant une explication incoherente, etait des pieds jusqu'au col un gaillard solide et gesticulant ; mais au-dessus du col, c'etait le neant ! ~~~ Rien ! ~~~ rien que l'on put voir !",750,aligned
"People down the village heard shouts and shrieks, and looking up the street saw the ""Coach and Horses"" violently firing out its humanity.","Les gens, dans le bas du village, entendirent des cris, des clameurs ; en regardant la rue, ils virent l'auberge vomir au-dehors tout son monde.",751,aligned
"They saw Mrs. Hall fall down and Mr. Teddy Henfrey jump to avoid tumbling over her, and then they heard the frightful screams of Millie, who, emerging suddenly from the kitchen at the noise of the tumult, had come upon the headless stranger from behind.","Ils virent madame Hall tomber et Teddy Henfrey sauter pour ne pas culbuter sur elle. ~~~ Ils entendirent les hurlements d'effroi de Millie, qui, surgissant soudain de la cuisine au bruit du tumulte, s'etait heurtee a l'etranger sans tete.",752,aligned
These increased suddenly.,Un veritable sauve-qui-peut.,753,not aligned
"Forthwith everyone all down the street, the sweetstuff seller, cocoanut shy proprietor and his assistant, the swing man, little boys and girls, rustic dandies, smart wenches, smocked elders and aproned gipsies began running towards the inn, and in a miraculously short space of time a crowd of perhaps forty people, and rapidly increasing, swayed and hooted and inquired and exclaimed and suggested, in front of Mrs. Hall s establishment.","Sur-le-champ chacun, d'un bout a l'autre de la rue, le marchand de confiseries, le proprietaire du jeu de massacre et son aide, l'homme de la balancoire, gamins et gamines, elegants de village, pimpantes jeunes filles, vieillards en blouse et bohemiennes a tablier, commencerent a courir ; en un clin d'oeil, une foule de quarante personnes peut-etre fut rassemblee, grossissant d'ailleurs toujours. ~~~ Et ce furent des allees et venues, des huees, des questions, des exclamations, des suppositions, a n'en plus finir, devant l'etablissement de madame Hall.",754,aligned
"Everyone seemed eager to talk at once, and the result was Babel.",Chacun paraissait presse de parler en meme temps que les autres ; resultat : la tour de Babel !,755,aligned
"A small group supported Mrs. Hall, who was picked up in a state of collapse.","Un petit groupe soutenait madame Hall, que l'on avait relevee evanouie.",756,aligned
