eng,fr,id,llm alignment result,group
"""Of course you did.""",-- Certainement !,"[921, 930, 931, 938, 942, 943, 947, 949, 950, 952, 953, 956, 958, 959, 969, 976, 983, 984, 986]",aligned,72
"""It s there again,"" said Mr. Marvel, closing his eyes and clasping his hand on his brow with a tragic gesture. He was suddenly taken by the collar and shaken violently, and left more dazed than ever.","-- La voila encore ! fit M. Marvel en fermant les yeux et en passant la main sur son front, d'un geste tragique. Il fut tout a coup saisi au collet, secoue violemment, et resta plus effare que jamais.","[921, 930, 931, 938, 942, 943, 947, 949, 950, 952, 953, 956, 958, 959, 969, 976, 983, 984, 986]",aligned,72
"""Don t be a fool,"" said the Voice.",-- Ne faites pas la bete ! ajouta la voix.,"[921, 930, 931, 938, 942, 943, 947, 949, 950, 952, 953, 956, 958, 959, 969, 976, 983, 984, 986]",aligned,72
"""I m off my blooming chump,"" said Mr. Marvel. ""It s no good. It s fretting about them blarsted boots. I m off my blessed blooming chump. Or it s spirits.""","-- C'est bon, mon brave, on s'en va... Tout cela est inutile. Il n'y a pas de quoi discuter pour ces bottes eculees. Je m'en vais... Mais... c'est peut-etre des esprits !","[921, 930, 931, 938, 942, 943, 947, 949, 950, 952, 953, 956, 958, 959, 969, 976, 983, 984, 986]",aligned,72
"""Neither one thing nor the other,"" said the Voice. ""Listen!""",-- Non. Ecoutez.,"[921, 930, 931, 938, 942, 943, 947, 949, 950, 952, 953, 956, 958, 959, 969, 976, 983, 984, 986]",aligned,72
"""Chump,"" said Mr. Marvel.","-- Hein, mon brave ?","[921, 930, 931, 938, 942, 943, 947, 949, 950, 952, 953, 956, 958, 959, 969, 976, 983, 984, 986]",aligned,72
"""One minute,"" said the Voice, penetratingly, tremulous with self-control.",-- Une minute ! ~~~ fit la voix vibrante d'energie...,"[921, 930, 931, 938, 942, 943, 947, 949, 950, 952, 953, 956, 958, 959, 969, 976, 983, 984, 986]",aligned,72
"""Well?"" ~~~ said Mr. Thomas Marvel, with a strange feeling of having been dug in the chest by a finger.","-- Alors ?... demanda Marvel, qui venait d'avoir la sensation d'etre touche a la poitrine par un doigt.","[921, 930, 931, 938, 942, 943, 947, 949, 950, 952, 953, 956, 958, 959, 969, 976, 983, 984, 986]",aligned,72
"""You think I m just imagination? ~~~ Just imagination?""","-- Ainsi vous croyez que je suis un esprit, rien qu'un esprit ?","[921, 930, 931, 938, 942, 943, 947, 949, 950, 952, 953, 956, 958, 959, 969, 976, 983, 984, 986]",aligned,72
"""What else _can_ you be?"" said Mr. Thomas Marvel, rubbing the back of his neck.","-- Que seriez-vous, autrement ? dit Marvel en se grattant la nuque.","[921, 930, 931, 938, 942, 943, 947, 949, 950, 952, 953, 956, 958, 959, 969, 976, 983, 984, 986]",aligned,72
"""Very well,"" said the Voice, in a tone of relief. ""Then I m going to throw flints at you till you think differently.""","-- Tres bien ! fit la voix avec un ton de soulagement. Maintenant, je vais vous lancer des pierres jusqu'a ce que vous ayez change d'avis.","[921, 930, 931, 938, 942, 943, 947, 949, 950, 952, 953, 956, 958, 959, 969, 976, 983, 984, 986]",aligned,72
"""But where _are_ yer?""",-- Ou etes-vous donc ?,"[921, 930, 931, 938, 942, 943, 947, 949, 950, 952, 953, 956, 958, 959, 969, 976, 983, 984, 986]",aligned,72
"The Voice made no answer. ~~~ Whizz came a flint, apparently out of the air, and missed Mr. Marvel s shoulder by a hair s-breadth.","La voix ne repondit pas, et une pierre, comme venue du ciel, passa en sifflant : il s'en fallut de l'epaisseur d'un cheveu qu'elle n'atteignit l'epaule de M. Thomas Marvel.","[921, 930, 931, 938, 942, 943, 947, 949, 950, 952, 953, 956, 958, 959, 969, 976, 983, 984, 986]",aligned,72
He was too amazed to dodge.,La stupeur l'empecha de s'esquiver.,"[988, 991, 998]",aligned,73
"Whizz it came, and ricochetted from a bare toe into the ditch.","Une troisieme pierre fendit l'air, ricocha sur un de ses orteils nus dans le fosse.","[988, 991, 998]",aligned,73
Mr. Thomas Marvel jumped a foot and howled aloud.,M. Thomas Marvel sauta a cloche-pied et hurla bien fort.,"[988, 991, 998]",aligned,73
"Then he started to run, tripped over an unseen obstacle, and came head over heels into a sitting position.","Il voulut courir, trebucha contre un obstacle qu'il ne voyait point et, ayant fait une culbute, se retrouva assis par terre.","[988, 991, 998]",aligned,73
"""_Now_,"" said the Voice, as a third stone curved upward and hung in the air above the tramp.","-- A present, -- continua la voix, tandis qu'une derniere pierre, decrivant une courbe dans l'air, restait suspendue au-dessus du chemineau,","[988, 991, 998]",aligned,73
"""Am I imagination?""",-- suis-je encore une hallucination ?,"[988, 991, 998]",aligned,73
"Mr. Marvel by way of reply struggled to his feet, and was immediately rolled over again.","M. Thomas Marvel, pour toute reponse, essaya de reprendre son equilibre : roule de nouveau, il se tint immobile une minute.","[988, 991, 998]",aligned,73
He lay quiet for a moment.,(No direct equivalent in text),"[988, 991, 998]",not aligned,73
"""If you struggle any more,"" said the Voice, ""I shall throw the flint at your head.""","-- Si vous faites un mouvement, ce caillou vous casse la tete.","[988, 991, 998]",aligned,73
"""It s a fair do,"" said Mr. Thomas Marvel, sitting up, taking his wounded toe in hand and fixing his eye on the third missile.","- C'est une belle action ! -- fit M. Thomas Marvel, assis, tenant dans sa main son pied blesse et levant les yeux sur le dernier projectile.","[988, 991, 998]",aligned,73
"""I don t understand it.",-- Je n'y comprends rien.,"[988, 991, 998]",aligned,73
Stones talking.,Des pierres qui parlent !,"[1000, 1005, 1015, 1017]",aligned,74
Put yourself down.,"Descendez donc, allons, vite.","[1000, 1005, 1015, 1017]",aligned,74
Rot away.,(No direct equivalent in text),"[1000, 1005, 1015, 1017]",not aligned,74
I m done.,Je me rends.,"[1000, 1005, 1015, 1017]",aligned,74
The third flint fell.,La pierre tomba.,"[1000, 1005, 1015, 1017]",aligned,74
"""It s very simple,"" said the Voice. ""I m an invisible man.""",-- C'est bien simple. Je suis un homme invisible.,"[1000, 1005, 1015, 1017]",aligned,74
"""Tell us something I don t know,"" said Mr. Marvel, gasping with pain.","-- Dites-moi quelque chose, -- repondit M. Thomas Marvel, haletant :","[1000, 1005, 1015, 1017]",aligned,74
"""Where you ve hid how you do it I _don t_ know.",-- ou etes-vous cache ? Comment avez-vous fait ?,"[1000, 1005, 1015, 1017]",aligned,74
"I m beat.""",Je l'ignore...,"[1000, 1005, 1015, 1017]",aligned,74
"""That s all,"" said the Voice. ""I m invisible.",-- Je suis invisible. C'est tout.,"[1000, 1005, 1015, 1017]",aligned,74
"That s what I want you to understand.""",Voila ce que je vous prie de comprendre...,"[1000, 1005, 1015, 1017]",aligned,74
"""Anyone could see that.",Personne ne pourra croire cela !...,"[1000, 1005, 1015, 1017]",aligned,74
"There is no need for you to be so confounded impatient, mister.","Vous n'avez pas besoin, monsieur, d'etre furieusement impatient.","[1000, 1005, 1015, 1017]",aligned,74
"_Now_ then. Give us a notion. How are you hid?""","Voyons, donnez-nous-en une idee : comment etes-vous cache ?","[1000, 1005, 1015, 1017]",aligned,74
"""I m invisible. That s the great point. And what I want you to understand is this ""","-- Je suis invisible, c'est le grand point. Et voila ce que je vous prie de comprendre...","[1000, 1005, 1015, 1017]",aligned,74
"""But whereabouts?"" interrupted Mr. Marvel.",-- Mais ou etes-vous ? interrompit Marvel.,"[1000, 1005, 1015, 1017]",aligned,74
"""Here! Six yards in front of you.""","-- Ici, a six metres de vous.","[1000, 1005, 1015, 1017]",aligned,74
"""Oh, _come_!'",-- Allons donc !,"[1000, 1005, 1015, 1017]",aligned,74
You ll be telling me next you re just thin air.,Vous allez bientot me dire que vous etes du vent.,"[1019, 1021, 1024, 1025, 1027, 1031, 1036, 1037, 1039]",aligned,75
I m not one of your ignorant tramps,Je ne suis pas de ces vagabonds ignorants...,"[1019, 1021, 1024, 1025, 1027, 1031, 1036, 1037, 1039]",aligned,75
"""Yes, I am thin air. You re looking through me.""",-- Soit ! je suis l'air subtil : c'est a travers moi que vous voyez.,"[1019, 1021, 1024, 1025, 1027, 1031, 1036, 1037, 1039]",aligned,75
"""What! Ain t there any stuff to you. _Vox et_ what is it? jabber.  Is it that?""","-- Ainsi, vous n'avez rien de materiel ? Une voix et, comment dirai-je ? des phrases... des mots... Est-ce cela ?","[1019, 1021, 1024, 1025, 1027, 1031, 1036, 1037, 1039]",aligned,75
"""I am just a human being solid, needing food and drink, needing covering too But I m invisible. You see? Invisible. Simple idea. Invisible.""","Je suis un etre humain, solide, ayant besoin de nourriture, de boissons, de vetements. ~~~ Mais je suis invisible. Y etes-vous ? Invisible ! invisible !","[1019, 1021, 1024, 1025, 1027, 1031, 1036, 1037, 1039]",aligned,75
"""What, real like?""",-- Quoi ? vraiment ?,"[1019, 1021, 1024, 1025, 1027, 1031, 1036, 1037, 1039]",aligned,75
"""Yes, real.""","-- Oui, un etre tres reel.","[1019, 1021, 1024, 1025, 1027, 1031, 1036, 1037, 1039]",aligned,75
"""Let s have a hand of you,"" said Marvel, ""if you _are_ real. It won t be so darn out-of-the-way like, then _Lord_!""","-- Alors, dit Marvel, donnez-moi une de vos mains, si vous etes reel. Je ne suis pas un loqueteux si bizarre que vous ne puissiez... Seigneur !","[1019, 1021, 1024, 1025, 1027, 1031, 1036, 1037, 1039]",aligned,75
"he said, ""how you made me jump! gripping me like that!""","-- ajouta-t-il, -- vous me faites sauter, en me serrant ainsi !","[1019, 1021, 1024, 1025, 1027, 1031, 1036, 1037, 1039]",aligned,75
"He felt the hand that had closed round his wrist with his disengaged fingers, and his fingers went timorously up the arm, patted a muscular chest, and explored a bearded face.","Une fois ses doigts degages, il palpa la main qui avait etreint son poignet, il suivit timidement le bras, il tapota une forte poitrine, il reconnut une figure a barbe","[1019, 1021, 1024, 1025, 1027, 1031, 1036, 1037, 1039]",aligned,75
"Marvel s face was astonishment. ""I m dashed!""",-- avec quel etonnement !,"[1019, 1021, 1024, 1025, 1027, 1031, 1036, 1037, 1039]",aligned,75
"he said. ""If this don t beat cock-fighting! Most remarkable!'",C'est incroyable !,"[1019, 1021, 1024, 1025, 1027, 1031, 1036, 1037, 1039]",aligned,75
"Not a bit of you visible except ""","Il n'y a pas un bout de votre personne qui soit visible, sauf...","[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",aligned,76
He scrutinised the apparently empty space keenly.,Et il scrutait attentivement l'espace vide en apparence.,"[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",aligned,76
"""You aven t been eatin bread and cheese?"" he asked, holding the invisible arm.",-- N'avez-vous pas mange recemment du pain et du fromage ? demanda-t-il.,"[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",aligned,76
"""You re quite right, and it s not quite assimilated into the system.""","-- Oui, vous avez raison : cela ne s'est pas encore assimile.","[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",aligned,76
"""Ah!"" said Mr. Marvel.",-- Ah ! voila qui est vraiment surnaturel !,"[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",aligned,76
"""Sort of ghostly, though.""",(No direct equivalent in text),"[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",not aligned,76
"""Of course, all this isn t half so wonderful as you think.""",-- Tout cela n'est pas aussi effrayant que vous le croyez.,"[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",aligned,76
"""It s quite wonderful enough for _my_ modest wants,"" said Mr. Thomas Marvel.",-- Ca l'est deja bien assez pour moi...,"[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",aligned,76
"""Howjer manage it! How the dooce is it done?""",-- Mais comment vous y etes-vous pris ? Comment diable cela se fait-il ?,"[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",aligned,76
"""It s too long a story. And besides """,-- C'est une trop longue histoire. Et d'ailleurs...,"[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",aligned,76
"""I tell you, the whole business fairly beats me,"" said Mr. Marvel.","-- Je vous le repete, tout cela est prodigieux !","[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",aligned,76
"""What I want to say at present is this: I need help.""",-- Ecoutez ce que j'ai a vous dire. J'ai besoin d'aide.,"[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",aligned,76
I have come to that,(No direct equivalent in text),"[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",not aligned,76
I came upon you suddenly.,"Je vous ai rencontre. Je suis tombe sur vous, a l'improviste.","[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",aligned,76
"I was wandering, mad with rage, naked, impotent.","J'etais egare, fou de rage, nu, impuissant...","[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",aligned,76
I could have murdered.,J'aurais commis un meurtre...,"[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",aligned,76
And I saw you,Et je vous ai vu...,"[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",aligned,76
"""_Lord_!""",-- Seigneur !,"[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",aligned,76
"""I came up behind you hesitated went on ""","-- Je me suis approche de vous, j'ai hesite, j'ai poursuivi ma route.","[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",aligned,76
Mr. Marvel s expression was eloquent.,La physionomie de Marvel exprimait la terreur.,"[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",aligned,76
""" then stopped.""","-- Puis, je me suis arrete.","[1041, 1044, 1045, 1048, 1050, 1051, 1055, 1059]",aligned,76
This is the man for me.,C'est l'homme qu'il me faut.,"[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
So I turned back and came to you.,"Alors, je me suis ravise, je suis venu a vous, et...","[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
"~~~ And ""Lord!"" said Mr. Marvel.",-- Seigneur ! gemit de nouveau Marvel.,"[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
"""But I m all in a tizzy.",Je suis tout etourdi.,"[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
May I ask How is it?,Puis-je vous adresser une question ? Comment se fait-il ?...,"[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
"And what you may be requiring in the way of help? Invisible!""","Qu'est-ce que vous pouvez bien, vous, invisible, me demander comme secours ?","[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
"""I want you to help me get clothes and shelter and then, with other things.","Je vous prie de m'aider a trouver des vetements, un abri, les autres choses indispensables.","[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
I ve left them long enough.,J'ai abandonne tout ce qui etait a moi...,"[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
If you won t well!,"Si vous ne voulez pas, soit !...","[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
But you _will must_.,"Mais vous m'aiderez, il le faut.","[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
"""Look here,"" said Mr. Marvel.","-- Je suis trop abasourdi, fit Marvel.","[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
"~~~ ""I m too flabbergasted.",Ne me bouleversez pas davantage.,"[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
Don t knock me about any more.,Laissez-moi.,"[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
And leave me go.,Il faut que je reprenne un peu de calme.,"[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
I must get steady a bit.,Vous m'avez a peu pres ecrase un orteil...,"[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
And you ve pretty near broken my toe.,Tout cela est insense !,"[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
It s all so unreasonable.,"Personne sur la dune. Rien la-haut ! Rien de visible a plusieurs milles, que la nature !","[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
"~~~ Empty downs, empty sky.","Voila qu'une voix arrive a mon oreille, une voix venant du ciel, puis des pierres, puis un coup de poing...","[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
Nothing visible for miles except the bosom of Nature.,Mon Dieu !,"[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
And then comes a voice.,"-- Rassemblez vos esprits, car il faut absolument faire la besogne que je vous ai assignee.","[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
A voice out of heaven!,M. Marvel enfla ses joues ; ses yeux devinrent tout ronds.,"[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
And stones!,"-- Oui, je vous ai choisi, insista la voix.","[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
"And a fist Lord!""","Vous etes le seul etre, exception faite des quelques imbeciles de la-bas, qui sache l'existence de cette chose invraisemblable : un homme invisible.","[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
"""Pull yourself together,"" said the Voice, ""for you have to do the job I ve chosen for you.""",Il faut que vous m'assistiez.,"[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
"Mr. Marvel blew out his cheeks, and his eyes were round.","Aidez-moi, je ferai pour vous ce que je pourrai : un homme invisible est un homme puissant.","[1061, 1064, 1074, 1085, 1086, 1088, 1090]",aligned,77
"""I ve chosen you,"" said the Voice.",(No direct equivalent in text),"[1061, 1064, 1074, 1085, 1086, 1088, 1090]",not aligned,77
"""You are the only man except some of those fools down there, who knows there is such a thing as an invisible man.",(No direct equivalent in text),"[1061, 1064, 1074, 1085, 1086, 1088, 1090]",not aligned,77
You have to be my helper.,(No direct equivalent in text),"[1061, 1064, 1074, 1085, 1086, 1088, 1090]",not aligned,77
Help me and I will do great things for you.,(No direct equivalent in text),"[1061, 1064, 1074, 1085, 1086, 1088, 1090]",not aligned,77
~~~ An invisible man is a man of power.,(No direct equivalent in text),"[1061, 1064, 1074, 1085, 1086, 1088, 1090]",not aligned,77
"""But if you betray me,"" he said, ""if you fail to do as I direct you""","'-- Mais si vous me trahissez, si vous negligez de suivre mes instructions...'","[1092, 1094, 1097]",aligned,78
He paused and tapped Mr. Marvel's shoulder smartly.,Il fit une pause et frappa vigoureusement sur l'epaule de M. Marvel.,"[1092, 1094, 1097]",aligned,78
Mr. Marvel gave a yelp of terror at the touch.,"Celui-ci poussa un gemissement de terreur et, s'eloignant du poing redoutable :","[1092, 1094, 1097]",aligned,78
"""I don't want to betray you,"" said Mr. Marvel, edging away from the direction of the fingers.",-- Je n'ai pas l'intention de vous trahir.,"[1092, 1094, 1097]",aligned,78
"""Don't you go a-thinking that, whatever you do.""",N'allez pas croire cela.,"[1092, 1094, 1097]",aligned,78
"""All I want to do is to help you just tell me what I got to do.""","Quoi que vous fassiez, je desire vous aider. Seulement, dites-moi ce que j'aurai a faire...","[1092, 1094, 1097]",aligned,78
(Lord!),Seigneur !...',"[1092, 1094, 1097]",aligned,78
"Great and strange ideas transcending experience often have less effect upon men and women than smaller, more tangible considerations.","Et de grandes idees etranges, qui depassent l'experience, ont parfois moins d'effet sur les hommes et les femmes que de petites considerations plus prochaines.","[1103, 1107, 1110, 1115]",aligned,79
"Iping was gay with bunting, and everybody was in gala dress.",Iping etait joyeux et pare. Chacun avait revetu ses habits de fete.,"[1103, 1107, 1110, 1115]",aligned,79
Whit Monday had been looked forward to for a month or more.,Les rejouissances de ce lundi de Pentecote etaient attendues depuis un mois et plus.,"[1103, 1107, 1110, 1115]",aligned,79
"By the afternoon even those who believed in the Unseen were beginning to resume their little amusements in a tentative fashion, on the supposition that he had quite gone away, and with the sceptics he was already a jest.","Dans l'apres-midi, les gens meme qui croyaient a l'homme invisible commencerent a reprendre leurs petites distractions ou du moins essayerent d'y revenir, supposant qu'il etait definitivement parti. Quant aux sceptiques, toute l'histoire n'etait pour eux qu'une farce.","[1103, 1107, 1110, 1115]",aligned,79
"But people, sceptics and believers alike, were remarkably sociable all that day.","Ce qui est sur, c'est que tout le monde, credules et incredules egalement, fut extremement gai ce jour-la.","[1103, 1107, 1110, 1115]",aligned,79
"Haysman s meadow was gay with a tent, in which Mrs. Bunting and other ladies were preparing tea, while, without, the Sunday-school children ran races and played games under the noisy guidance of the curate and the Misses Cuss and Sackbut.","Le pre de Haysman etait decore d'une tente, ou madame Bunting et d'autres dames preparaient le the, tandis que les enfants faisaient des courses et jouaient a divers jeux sous la direction benevole et bruyante de mesdemoiselles Cuss et Sackbut.","[1103, 1107, 1110, 1115]",aligned,79
"No doubt there was a slight uneasiness in the air, but people for the most part had the sense to conceal whatever imaginative qualms they experienced.","Sans doute, il y avait dans l'air une certaine inquietude ; mais les gens, pour la plupart, avaient le bon esprit de dissimuler tout ce que leur imagination leur faisait eprouver de malaise.","[1103, 1107, 1110, 1115]",aligned,79
"On the village green an inclined strong [rope? ], down which, clinging the while to a pulley-swung handle, one could be hurled violently against a sack at the other end, came in for considerable favour among the adolescents, as also did the swings and the cocoanut shies.","Sur la place du village etait en grande faveur, surtout aupres des jeunes gens, un cable incline le long duquel, en se suspendant a une poulie pourvue d'une poignee, on glissait rapidement jusqu'a un gros sac place a l'autre extremite. Grand succes aussi pour les balancoires et les jeux de massacre.","[1103, 1107, 1110, 1115]",aligned,79
"There was also promenading, and the steam organ attached to a small roundabout filled the air with a pungent flavour of oil and with equally pungent music.","Il y avait encore un orgue a vapeur, attache a un petit manege de chevaux de bois, et qui remplissait l'air d'une acre odeur de graisse chaude et d'une musique moins desagreable.","[1103, 1107, 1110, 1115]",aligned,79
"Members of the club, who had attended church in the morning, were splendid in badges of pink and green, and some of the gayer-minded had also adorned their bowler hats with brilliant-coloured favours of ribbon.","Les membres du club, qui avaient assiste a l'office dans la matinee, etaient superbes sous leurs insignes roses et verts ; les plus joyeux avaient orne leur chapeau de rubans aux couleurs eclatantes.","[1103, 1107, 1110, 1115]",aligned,79
"He was a short, stout person in an extraordinarily shabby top hat, and he appeared to be very much out of breath.","Il paraissait hors d'haleine, ses joues se gonflaient tres fort.","[1118, 1122]",aligned,80
His cheeks were alternately limp and tightly puffed.,(No direct equivalent in text),"[1118, 1122]",not aligned,80
"His mottled face was apprehensive, and he moved with a sort of reluctant alacrity.",Sa figure coloree semblait craintive. Il s'agitait avec la vivacite de quelqu'un qui se debat.,"[1118, 1122]",aligned,80
"He turned the corner of the church, and directed his way to the ""Coach and Horses.""",Il tourna l'angle de l'eglise et se dirigea vers l'auberge que nous connaissons.,"[1118, 1122]",aligned,80
"Among others old Fletcher remembers seeing him, and indeed the old gentleman was so struck by his peculiar agitation that he inadvertently allowed a quantity of whitewash to run down the brush into the sleeve of his coat while regarding him.","Par parenthese, le vieux Fletcher se rappelle l'avoir vu : il fut meme si frappe de cette agitation anormale que, par inadvertance, tandis qu'il regardait, il laissa une quantite de son lait de chaux lui descendre le long du pinceau jusque dans la manche.","[1118, 1122]",aligned,80
"He stopped at the foot of the ""Coach and Horses"" steps, and, according to Mr. Huxter, appeared to undergo a severe internal struggle before he could induce himself to enter the house.","Il s'arreta devant le perron de l'auberge et, d'apres M. Huxter, parut en proie a une lutte interieure avant de pouvoir se decider a entrer.","[1124, 1126]",aligned,81
"Finally he marched up the steps, and was seen by Mr. Huxter to turn to the left and open the door of the parlour.","Finalement, il gravit les marches ; M. Huxter le vit tourner a gauche et ouvrir la porte du salon.","[1124, 1126]",aligned,81
Mr. Huxter heard voices from within the room and from the bar apprising the man of his error.,"M. Huxter entendit meme des voix qui, de l'interieur de la piece et du bar, avertissaient l'homme de son erreur.","[1124, 1126]",aligned,81
"The stranger, after some hesitation, leant against one of the gate-posts, produced a short clay pipe, and prepared to fill it.","-- Apres un peu d'hesitation, il s'accota contre un des montants de la grille, tira de sa poche une petite pipe en terre et se mit a la bourrer.","[1131, 1133]",aligned,82
His fingers trembled while doing so.,Ses doigts tremblaient.,"[1131, 1133]",aligned,82
"He lit it clumsily, and folding his arms began to smoke in a languid attitude, an attitude which his occasional glances up the yard altogether belied.","Il l'alluma gauchement et, croisant les bras, commenca de fumer dans une attitude languissante que dementaient d'ailleurs des coups d'oeil rapides jetes de temps a autre sur la cour.","[1131, 1133]",aligned,82
"Directly he saw Huxter he gave a sort of gasp, and turning sharply to the left, began to run.","Des qu'il eut apercu Huxter, il poussa une sorte de soupir convulsif et, tournant vivement a gauche, il se mit a courir.","[1138, 1140, 1141, 1147]",aligned,83
"""Stop, thief!"" cried Huxter, and set off after him.",-- Au voleur ! arretez-le ! -- cria Huxter en s'elancant a sa poursuite.,"[1138, 1140, 1141, 1147]",aligned,83
Mr. Huxter's sensations were vivid but brief.,"Les sensations de M. Huxter furent vives, mais breves.","[1138, 1140, 1141, 1147]",aligned,83
He saw the man just before him and spurting briskly for the church corner and the hill road.,"Il vit l'homme, juste devant lui, bondir avec agilite vers l'angle de l'eglise, dans la direction des dunes ;","[1138, 1140, 1141, 1147]",aligned,83
"He saw the village flags and festivities beyond, and a face or so turned towards him.",il le vit depasser les drapeaux et les oriflammes du village en fete : deux ou trois figures seulement s'etaient tournees vers lui.,"[1138, 1140, 1141, 1147]",aligned,83
"He bawled, ""Stop!"" again.",De nouveau M. Huxter brailla : << Arretez-le !... Au voleur !... >>,"[1138, 1140, 1141, 1147]",aligned,83
"He had hardly gone ten strides before his shin was caught in some mysterious fashion, and he was no longer running, but flying with inconceivable rapidity through the air.","Mais il n'avait pas fait dix enjambees que sa cheville fut saisie par une etreinte mysterieuse : il ne courut plus, il fendit l'espace avec une incroyable rapidite ;","[1138, 1140, 1141, 1147]",aligned,83
He saw the ground suddenly close to his face.,"soudain sa tete se rapprocha du sol, et, du monde, il ne vit plus que trente-six chandelles, indifferent des lors a tout ce qui pouvait arriver.","[1138, 1140, 1141, 1147]",aligned,83
"The world seemed to splash into a million whirling specks of light, and subsequent proceedings interested him no more.",(No direct equivalent in text),"[1138, 1140, 1141, 1147]",not aligned,83
CHAPTER XI.,(No direct equivalent in text),"[1138, 1140, 1141, 1147]",not aligned,83
The stranger's scattered garments had been removed by Mrs. Hall and the room tidied up.,Les vetements eparpilles de l'etranger avaient ete enleves par Mme Hall ; on avait remis en ordre la chambre a coucher.,"[1152, 1154, 1169, 1171]",aligned,84
"And on the table under the window where the stranger had been wont to work, Cuss had hit almost at once on three big books in manuscript labelled ""Diary.""","Sur la table, devant la fenetre ou l'etranger avait ordinairement travaille, Cuss avait trouve trois gros livres manuscrits intitules Journal.","[1152, 1154, 1169, 1171]",aligned,84
"""Diary!"" said Cuss, putting the three books on the table. ""Now, at any rate, we shall learn something.""","-- Journal ! -- repeta Cuss, en s'asseyant et en placant deux des volumes de maniere a supporter le troisieme, qu'il ouvrit.","[1152, 1154, 1169, 1171]",aligned,84
The Vicar stood with his hands on the table.,(No direct equivalent in text),"[1152, 1154, 1169, 1171]",not aligned,84
"""Diary,"" repeated Cuss, sitting down, putting two volumes to support the third, and opening it.","-- Journal ! -- repeta Cuss, en s'asseyant et en placant deux des volumes de maniere a supporter le troisieme, qu'il ouvrit.","[1152, 1154, 1169, 1171]",aligned,84
"""H m no name on the fly-leaf. ~~~ Bother! ~~~ cypher. And figures.""",-- Hem ! pas de nom sur la feuille de garde ; c'est ennuyeux !... Des chiffres... Et des figures...,"[1152, 1154, 1169, 1171]",aligned,84
The vicar came round to look over his shoulder.,Le pasteur vint regarder par-dessus son epaule.,"[1152, 1154, 1169, 1171]",aligned,84
Cuss turned the pages over with a face suddenly disappointed.,"Cuss tourna les pages, le visage subitement desappointe.","[1152, 1154, 1169, 1171]",aligned,84
"""I'm dear me! It's all cypher, Bunting.""","-- Sapristi ! rien que des chiffres, Bunting.","[1152, 1154, 1169, 1171]",aligned,84
"""There are no diagrams?"" ~~~ asked Mr. Bunting.","-- N'y a-t-il pas des figures, des dessins qui jettent quelque lumiere ?...","[1152, 1154, 1169, 1171]",aligned,84
"""No illustrations throwing light """,-- Voyez vous-meme...,"[1152, 1154, 1169, 1171]",aligned,84
