eng_source,eng_idColName,eng_iden,eng_text,fr_text,eng_startByte,eng_endByte,fr_startByte,fr_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID,check
booknlp,COREF,302,I,Je,90138,90139,92384,92386,23,234,7,M_965,correct
pdnc,qID,Q132-0,Louisa's ,Louisa,90145,90154,92397,92403,32,234,7,M_966,wrong
pdnc,qID,Q132-0,she,elle,90180,90183,92425,92429,32,234,7,M_967,correct
pdnc,qID,Q132-0,herself,elle-meme,90189,90196,92441,92450,32,234,7,M_968,correct
pdnc,qID,Q132-0,she,elle,90231,90234,92441,92445,32,234,7,M_969,correct
exp,exp_name,mrs. archer,Mrs. Archer,Mrs Archer,90301,90312,92555,92565,25,235,7,M_970,correct
exp,exp_name,mrs. van der luyden,Mrs. van der Luyden,Mrs van der Luyden,90462,90481,92733,92751,32,235,7,M_971,correct
pdnc,qID,Q133-0,Adeline,Adeline,90632,90639,92908,92915,25,236,7,M_972,correct
exp,exp_name,mrs. van der luyden,Mrs. van der Luyden,Mrs van der Luyden,90902,90921,93211,93229,32,237,7,M_973,correct
exp,exp_name,old mrs. mingott,old Mrs. Mingott,la vieille Mrs Mingott,90967,90983,93290,93312,36,237,7,M_974,correct
exp,exp_name,mr. sillerton jackson,Mr. Sillerton Jackson,Mr Sillerton Jackson,91067,91088,93403,93423,22,237,7,M_975,correct
exp,exp_name,the countess olenska,the Countess Olenska,La comtesse Olenska,91151,91171,93482,93501,6,237,7,M_976,correct
exp,exp_name,luydens,Luydens,les van der Luyden,91204,91211,93525,93543,13,237,7,M_977,correct
booknlp,COREF,275,their,les,91247,91252,93525,93528,13,237,7,M_978,correct
exp,exp_name,the duke of st. austrey,the Duke of St. Austrey,du duc de Saint-Austrey,91261,91284,93579,93602,41,237,7,M_979,correct
exp,exp_name,lawrence lefferts,Lawrence Lefferts,Lawrence Lefferts,91391,91408,93739,93756,11,238,7,M_980,correct
booknlp,COREF,224,his,sa,91462,91465,93816,93818,11,238,7,M_981,correct
exp,exp_name,the countess olenska,the Countess Olenska,La comtesse Olenska,91647,91667,94034,94053,6,240,8,M_982,correct
booknlp,COREF,235,her,sa,91678,91681,94066,94068,6,240,8,M_983,correct
booknlp,COREF,235,She,Elle,91691,91694,94123,94127,6,241,8,M_984,correct
exp,exp_name,newland archer,Newland Archer,Newland Archer,91724,91738,94078,94092,35,241,8,M_985,correct
booknlp,COREF,235,she,elle,91827,91830,94123,94127,6,241,8,M_986,correct
booknlp,COREF,235,Her,elle,91854,91857,94304,94308,6,241,8,M_987,correct
booknlp,COREF,235,she,elle,91927,91930,94304,94308,6,241,8,M_988,correct
booknlp,COREF,235,her,sa,91979,91982,94364,94366,6,241,8,M_989,correct
exp,exp_name,medora manson,Medora Manson,Medora Manson,91989,92002,94373,94386,43,241,8,M_990,wrong
booknlp,COREF,230,herself,s',92029,92036,94438,94440,43,241,8,M_991,correct
exp,exp_name,medora,Medora,Medora,92083,92089,94460,94466,43,242,8,M_992,correct
booknlp,COREF,230,her,elle,92206,92209,94616,94620,43,242,8,M_993,correct
booknlp,COREF,230,she,elle,92268,92271,94700,94704,43,242,8,M_994,correct
booknlp,COREF,230,her,elle,92295,92298,94616,94620,43,242,8,M_995,correct
booknlp,COREF,230,her,sa,92326,92329,94760,94762,43,242,8,M_996,correct
booknlp,COREF,230,her,elle,92359,92362,94616,94620,43,242,8,M_997,correct
booknlp,COREF,230,her,elle,92397,92400,94616,94620,43,242,8,M_998,correct
booknlp,COREF,235,her,elle,92417,92420,95025,95029,6,242,8,M_999,correct
booknlp,COREF,235,her,la,92454,92457,95091,95093,6,242,8,M_1000,correct
booknlp,COREF,235,her,la,92491,92494,95153,95155,6,242,8,M_1001,correct
booknlp,COREF,235,her,sa,92557,92560,94863,94865,6,242,8,M_1002,correct
booknlp,COREF,235,she,elle,92586,92589,95025,95029,6,242,8,M_1003,correct
booknlp,COREF,235,her,son,92604,92607,94901,94904,6,242,8,M_1004,correct
exp,exp_name,ellen,Ellen,,92827,92832,,,6,243,8,M_1005,wrong
exp,exp_name,mingott,Mingott,,92833,92840,,,36,243,8,M_1006,wrong
booknlp,COREF,235,her,lui,92849,92852,95311,95314,6,243,8,M_1007,correct
booknlp,COREF,235,her,lui,92891,92894,95311,95314,6,243,8,M_1008,correct
booknlp,COREF,235,her,lui,92986,92989,95311,95314,6,243,8,M_1009,correct
exp,exp_name,medora,Medora,,93028,93034,,,43,243,8,M_1010,wrong
booknlp,COREF,235,she,,93130,93133,,,6,243,8,M_1011,wrong
booknlp,COREF,235,her,,93159,93162,,,6,243,8,M_1012,wrong
booknlp,COREF,235,she,,93214,93217,,,6,243,8,M_1013,wrong
booknlp,COREF,235,her,,93227,93230,,,6,243,8,M_1014,wrong
booknlp,COREF,235,her,,93282,93285,,,6,243,8,M_1015,wrong
exp,exp_name,ellen,Ellen,Ellen,93315,93320,95809,95814,6,243,8,M_1016,correct
exp,exp_name,medora,Medora,Medora,93429,93435,95980,95986,43,244,8,M_1017,correct
exp,exp_name,ellen,Ellen,Ellen,93486,93491,96097,96102,6,244,8,M_1018,correct
booknlp,COREF,261,her,ses,93515,93518,96118,96121,6,244,8,M_1019,correct
booknlp,COREF,261,her,ses,93559,93562,96118,96121,6,244,8,M_1020,correct
booknlp,COREF,261,She,Elle,93593,93596,96309,96313,6,244,8,M_1021,correct
booknlp,COREF,261,her,elle,93840,93843,96522,96526,6,244,8,M_1022,correct
exp,exp_name,thorley,Thorley,Thorley,93875,93882,96471,96478,48,244,8,M_1023,correct
exp,exp_name,chivers,Chivers,Mrs Thorley Chivers,93883,93890,96467,96486,27,244,8,M_1024,correct
exp,exp_name,the marchioness manson,the Marchioness Manson,marquise Manson,93995,94017,96584,96599,54,244,8,M_1025,correct
exp,exp_name,chivers,Chivers,Chivers,94342,94349,96958,96965,27,245,8,M_1026,wrong
exp,exp_name,ellen,Ellen,Ellen,94455,94460,97079,97084,6,245,8,M_1027,correct
exp,exp_name,ellen,Ellen,Ellen,94581,94586,97250,97255,6,245,8,M_1028,correct
booknlp,COREF,261,she,elle,94659,94662,97329,97333,6,245,8,M_1029,correct
booknlp,COREF,261,She,Elle,94847,94850,97504,97508,6,245,8,M_1030,correct
exp,exp_name,medora,Medora,Medora,94926,94932,97589,97595,43,245,8,M_1031,correct
booknlp,COREF,230,her,elle,95071,95074,97504,97508,43,245,8,M_1032,correct
booknlp,COREF,230,her,elle,95124,95127,97504,97508,43,245,8,M_1033,correct
exp,exp_name,ellen,Ellen,Ellen,95154,95159,97840,97845,6,245,8,M_1034,correct
booknlp,COREF,261,she,elle,95207,95210,97877,97881,6,245,8,M_1035,correct
booknlp,COREF,261,herself,se,95215,95222,97846,97848,6,245,8,M_1036,wrong
booknlp,COREF,261,her,elle-meme,95270,95273,97877,97886,6,245,8,M_1037,wrong
exp,exp_name,newland archer,Newland Archer,Archer,95313,95327,97963,97969,35,246,8,M_1038,correct
exp,exp_name,the countess olenska,the Countess Olenska,La comtesse Olenska,95362,95382,98021,98040,6,246,8,M_1039,correct
exp,exp_name,luyden,Luyden,Luyden,95401,95407,98084,98090,12,246,8,M_1040,correct
booknlp,COREF,235,she,elle,95532,95535,98198,98202,6,246,8,M_1041,correct
booknlp,COREF,235,She,Elle,95557,95560,98306,98310,6,246,8,M_1042,correct
booknlp,COREF,235,her,elle,95635,95638,98306,98310,6,246,8,M_1043,correct
booknlp,COREF,235,she,elle,95650,95653,98306,98310,6,246,8,M_1044,correct
booknlp,COREF,235,she,Elle,95827,95830,98433,98437,6,247,8,M_1045,correct
booknlp,COREF,235,her,,95853,95856,,,6,247,8,M_1046,wrong
exp,exp_name,newland archer,Newland Archer,Newland Archer,95914,95928,98579,98593,35,247,8,M_1047,correct
booknlp,COREF,235,her,elle,95961,95964,98433,98437,6,247,8,M_1048,wrong
booknlp,COREF,235,her,sa,95990,95993,98677,98679,6,247,8,M_1049,correct
booknlp,COREF,235,she,elle,96046,96049,98775,98779,6,247,8,M_1050,correct
booknlp,COREF,235,her,elle,96094,96097,98775,98779,6,247,8,M_1051,correct
booknlp,COREF,235,her,elle,96160,96163,98868,98872,6,247,8,M_1052,correct
booknlp,COREF,235,she,lui,96390,96393,99185,99188,6,247,8,M_1053,wrong
exp,exp_name,janey,Janey,Janey,96493,96498,99156,99161,9,247,8,M_1054,correct
booknlp,COREF,235,her,lui,96523,96526,99185,99188,6,247,8,M_1055,correct
exp,exp_name,archer,Archer,,96627,96633,,,35,247,8,M_1056,wrong
booknlp,COREF,235,her,,96653,96656,,,6,247,8,M_1057,wrong
booknlp,COREF,235,she,,96697,96700,,,6,247,8,M_1058,wrong
booknlp,COREF,235,her,,96724,96727,,,6,247,8,M_1059,wrong
booknlp,COREF,235,her,,96739,96742,,,6,247,8,M_1060,wrong
booknlp,COREF,235,her,,96767,96770,,,6,247,8,M_1061,wrong
exp,exp_name,luydens,Luydens,,96961,96968,,,13,248,8,M_1062,wrong
exp,exp_name,duke,Duke,Duc,97022,97026,99530,99533,41,248,8,M_1063,correct
exp,exp_name,archer,Archer,Archer,97094,97100,99598,99604,35,248,8,M_1064,correct
exp,exp_name,duke,Duke,Duc,97214,97218,99723,99726,41,248,8,M_1065,correct
exp,exp_name,luydens,Luydens,Luyden,97241,97248,99756,99762,13,248,8,M_1066,correct
exp,exp_name,duke,Duke,Duc,97250,97254,99733,99736,41,248,8,M_1067,correct
exp,exp_name,struthers,Struthers,Struthers,97318,97327,99790,99799,53,248,8,M_1068,correct
exp,exp_name,luydens,Luydens,,97686,97693,,,13,249,8,M_1069,wrong
booknlp,COREF,275,their,leur,97703,97708,100301,100305,13,249,8,M_1070,correct
exp,exp_name,luyden,Luyden,,97840,97846,,,12,249,8,M_1071,wrong
exp,exp_name,mrs. van der luyden,Mrs. van der Luyden,Mrs van der Luyden,97910,97929,100520,100538,32,249,8,M_1072,correct
exp,exp_name,mrs. archer,Mrs. Archer,Mrs Archer,97972,97983,100584,100594,25,249,8,M_1073,correct
exp,exp_name,the countess olenska,The Countess Olenska,La comtesse Olenska,98357,98377,100999,101018,6,250,8,M_1074,correct
exp,exp_name,archer,Archer,Archer,98426,98432,101158,101164,35,250,8,M_1075,correct
booknlp,COREF,235,hers,celui,98587,98591,101213,101218,6,250,8,M_1076,correct
booknlp,COREF,235,her,elle,98658,98661,101271,101275,6,250,8,M_1077,correct
exp,exp_name,the duke of st. austrey,The Duke of St. Austrey,Le duc de Saint-Austrey,98669,98692,101331,101354,41,251,8,M_1078,correct
exp,exp_name,the countess olenska,the Countess Olenska,La comtesse Olenska,98781,98801,101469,101488,6,251,8,M_1079,correct
exp,exp_name,the duke,the Duke,le duc,98844,98852,101536,101542,41,251,8,M_1080,correct
exp,exp_name,the duke,the Duke,le duc,99562,99570,102122,102128,41,252,8,M_1081,correct
exp,exp_name,the countess olenska,the Countess Olenska,La comtesse Olenska,99591,99611,102145,102164,6,252,8,M_1082,correct
exp,exp_name,the duke,the Duke,le duc,99702,99710,102291,102297,41,252,8,M_1083,correct
booknlp,COREF,1245,his,ses,99734,99737,102328,102331,41,252,8,M_1084,correct
exp,exp_name,mrs. lovell mingott,Mrs. Lovell Mingott,Mrs Lovell Mingott,99750,99769,102343,102361,30,252,8,M_1085,correct
exp,exp_name,chivers,Chivers,Chivers,99786,99793,102379,102386,27,252,8,M_1086,wrong
exp,exp_name,newland archer,Newland Archer,Newland,100167,100181,102760,102767,35,252,8,M_1087,wrong
exp,exp_name,archer,Archer,Archer,100601,100607,103004,103010,35,253,8,M_1088,correct
pdnc,qID,Q135-0,you,,100659,100662,,,35,254,8,M_1089,wrong
pdnc,qID,Q135-0,May,,100683,100686,,,15,254,8,M_1090,wrong
pdnc,qID,Q136-0,You,Vous,100737,100740,103121,103125,6,255,8,M_1091,correct
pdnc,qID,Q136-0,the Duke,le duc,100746,100754,103143,103149,41,255,8,M_1092,correct
pdnc,qID,Q137-0,him,le,100790,100793,103166,103168,41,256,8,M_1093,correct
pdnc,qID,Q137-0,He,Il,100817,100819,103201,103203,41,256,8,M_1094,correct
pdnc,qID,Q137-0,he,Il,100845,100847,103201,103203,41,256,8,M_1095,correct
booknlp,COREF,1245,He,Il,100948,100950,103330,103332,41,256,8,M_1096,correct
pdnc,qID,Q138-0,he,,101025,101027,,,41,256,8,M_1097,wrong
exp,exp_name,luydens,Luydens,,101228,101235,,,13,257,8,M_1098,wrong
exp,exp_name,duke,Duke,Duc,101237,101241,103641,103644,41,257,8,M_1099,correct
pdnc,qID,Q139-0,May ,May,101546,101550,103926,103929,15,258,8,M_1100,correct
pdnc,qID,Q139-0,you,vous,101637,101640,104029,104033,35,258,8,M_1101,correct
pdnc,qID,Q139-0,her,,101664,101667,,,15,258,8,M_1102,wrong
exp,exp_name,newland archer,Newland Archer,Newland,101671,101685,104060,104067,35,259,8,M_1103,wrong
pdnc,qID,Q141-0,you,vous,101841,101844,104153,104157,35,260,8,M_1104,correct
pdnc,qID,Q145-0,you,vous,102056,102059,104412,104416,35,264,8,M_1105,correct
pdnc,qID,Q145-0,yourselves,,102081,102091,,,35,264,8,M_1106,wrong
pdnc,qID,Q145-0,you,vous,102130,102133,104412,104416,35,264,8,M_1107,correct
exp,exp_name,archer,Archer,Archer,102137,102143,104511,104517,35,265,8,M_1108,correct
pdnc,qID,Q146-0,you,vous,102180,102183,104553,104557,6,265,8,M_1109,correct
pdnc,qID,Q147-1,You,m',102404,102407,104736,104738,35,267,8,M_1110,wrong
pdnc,qID,Q148-1,you,vous,102694,102697,105000,105004,6,268,8,M_1111,correct
pdnc,qID,Q148-1,you,vous,102722,102725,105028,105032,6,268,8,M_1112,correct
pdnc,qID,Q149-0,you,vous,102917,102920,105217,105221,35,269,8,M_1113,correct
pdnc,qID,Q149-0,May,May,103005,103008,105318,105321,15,269,8,M_1114,correct
pdnc,qID,Q149-0,you,vous,103023,103026,105334,105338,35,269,8,M_1115,correct
pdnc,qID,Q149-0,her,la,103054,103057,105365,105367,15,269,8,M_1116,correct
exp,exp_name,madame olenska,Madame Olenska,la comtesse Olenska,103248,103262,105546,105565,6,270,8,M_1117,correct
exp,exp_name,archer,Archer,Archer,103272,103278,105519,105525,35,270,8,M_1118,correct
exp,exp_name,may welland,May Welland,May,103283,103294,105575,105578,15,270,8,M_1119,correct
booknlp,COREF,226,her,sa,103309,103312,105511,105513,15,270,8,M_1120,wrong
booknlp,COREF,226,her,sa,103325,103328,105627,105629,15,270,8,M_1121,correct
booknlp,COREF,226,her,ses,103392,103395,105668,105671,15,270,8,M_1122,correct
exp,exp_name,archer,Archer,Archer,103476,103482,105766,105772,35,271,8,M_1123,correct
pdnc,qID,Q150-1,you,Voyez,103508,103511,105774,105779,6,271,8,M_1124,correct
pdnc,qID,Q150-1,she,elle,103516,103519,105786,105790,15,271,8,M_1125,correct
pdnc,qID,Q150-1,the Duke,le duc,103551,103559,105817,105823,41,271,8,M_1126,correct
booknlp,COREF,241,me,moi,103596,103598,105877,105880,6,272,8,M_1127,correct
exp,exp_name,madame olenska,Madame Olenska,la comtesse Olenska,103617,103631,105886,105905,6,272,8,M_1128,correct
booknlp,COREF,241,her,son,103680,103683,105926,105929,6,272,8,M_1129,correct
exp,exp_name,mr. van der luyden,Mr. van der Luyden,,103853,103871,,,23,273,8,M_1130,wrong
exp,exp_name,archer,Archer,Archer,103969,103975,106264,106270,35,273,8,M_1131,correct
exp,exp_name,madame olenska,Madame Olenska,lui,104054,104068,106330,106333,6,274,8,M_1132,correct
booknlp,COREF,241,her,lui,104078,104081,106330,106333,6,274,8,M_1133,correct
booknlp,COREF,241,I,je,104143,104144,106397,106399,6,275,8,M_1134,correct
pdnc,qID,Q153-0,you,vous,104158,104161,106400,106404,35,275,8,M_1135,correct
booknlp,COREF,241,she,elle,104164,104167,106420,106424,6,275,8,M_1136,correct
exp,exp_name,archer,Archer,Archer,104239,104245,106477,106483,35,276,8,M_1137,correct
booknlp,COREF,241,she,elle,104330,104333,106612,106616,6,276,8,M_1138,correct
booknlp,COREF,241,she,elle,104361,104364,106612,106616,6,276,8,M_1139,correct
exp,exp_name,lawrence lefferts,Lawrence Lefferts,Lawrence Lefferts,104415,104432,106660,106677,11,277,8,M_1140,correct
booknlp,COREF,224,his,,104464,104467,,,11,277,8,M_1141,wrong
exp,exp_name,gertrude lefferts,Gertrude Lefferts,Gertrude Lefferts,104504,104521,106720,106737,8,277,8,M_1142,wrong
booknlp,COREF,279,she,sa,104530,104533,106710,106712,8,277,8,M_1143,wrong
booknlp,COREF,279,her,son,104562,104565,106767,106770,8,277,8,M_1144,correct
booknlp,COREF,279,I,je,104598,104599,106800,106802,8,277,8,M_1145,correct
booknlp,COREF,241,her,elle,104681,104684,106902,106906,6,277,8,M_1146,correct
exp,exp_name,archer,Archer,Archer,104741,104747,106956,106962,35,277,8,M_1147,wrong
booknlp,COREF,241,her,la,104818,104821,107026,107028,6,277,8,M_1148,correct
exp,exp_name,mrs. lovell mingott,Mrs. Lovell Mingott,,104825,104844,,,30,277,8,M_1149,wrong
exp,exp_name,mrs. archer,Mrs. Archer,Mrs Archer,104852,104863,107081,107091,25,277,8,M_1150,correct
exp,exp_name,luydens,Luydens,ils,104891,104898,107148,107151,13,277,8,M_1151,correct
booknlp,COREF,275,they,ils,104906,104910,107148,107151,13,277,8,M_1152,correct
booknlp,COREF,275,they,ils,104959,104963,107201,107204,13,277,8,M_1153,correct
exp,exp_name,mrs. van der luyden,Mrs. van der Luyden,Mrs van der Luyden,105028,105047,107277,107295,32,278,8,M_1154,correct
pdnc,qID,Q155-0,you,vous,105149,105152,107415,107419,35,278,8,M_1155,correct
pdnc,qID,Q155-0,Newland,Newland,105159,105166,107434,107441,35,278,8,M_1156,correct
pdnc,qID,Q155-0,yourself,vous,105178,105186,107415,107419,35,278,8,M_1157,correct
pdnc,qID,Q155-0,Madame Olenska,Mme Olenska,105205,105219,107468,107479,6,278,8,M_1158,correct
booknlp,COREF,241,I,j',105222,105223,107482,107484,6,278,8,M_1159,correct
pdnc,qID,Q155-0,your,votre,105229,105233,107493,107498,35,278,8,M_1160,correct
exp,exp_name,henry,Henry,Henry,105241,105246,107505,107510,23,278,8,M_1161,correct
pdnc,qID,Q155-0,he,il,105247,105249,107514,107516,23,278,8,M_1162,wrong
booknlp,COREF,241,her,elle,105311,105314,107591,107595,6,279,8,M_1163,correct
booknlp,COREF,241,she,elle,105328,105331,107591,107595,6,279,8,M_1164,correct
booknlp,COREF,241,I,je,105385,105386,107618,107620,6,279,8,M_1165,correct
pdnc,qID,Q156-0,May ,May,105401,105405,107636,107639,15,279,8,M_1166,correct
pdnc,qID,Q156-0,The Duke,Le duc,105424,105432,107656,107662,41,279,8,M_1167,correct
pdnc,qID,Q156-0,her,,105440,105443,,,15,279,8,M_1168,wrong
exp,exp_name,the countess olenska,The Countess Olenska,La comtesse Olenska,105486,105506,107775,107794,6,281,9,M_1169,correct
exp,exp_name,newland archer,Newland Archer,Archer,105557,105571,107820,107826,35,281,9,M_1170,correct
booknlp,COREF,241,she,Mme Olenska,105683,105686,107976,107987,6,281,9,M_1171,correct
exp,exp_name,medora,Medora,Medora,105751,105757,108067,108073,43,281,9,M_1172,correct
booknlp,COREF,241,her,la,105878,105881,108242,108244,6,282,9,M_1173,correct
exp,exp_name,archer,Archer,Archer,105942,105948,108274,108280,35,282,9,M_1174,correct
exp,exp_name,winsett,Winsett,Winsett,106056,106063,108350,108357,34,282,9,M_1175,correct
booknlp,COREF,323,he,il,106070,106072,108377,108379,34,282,9,M_1176,correct
booknlp,COREF,323,he,lui,106126,106128,108405,108408,34,282,9,M_1177,wrong
exp,exp_name,winsett,Winsett,Winsett,106137,106144,108428,108435,34,282,9,M_1178,correct
booknlp,COREF,323,his,sa,106170,106173,108488,108490,34,282,9,M_1179,correct
booknlp,COREF,323,he,il,106185,106187,108471,108473,34,282,9,M_1180,correct
exp,exp_name,archer,Archer,Archer,106215,106221,108501,108507,35,282,9,M_1181,correct
exp,exp_name,madame olenska,Madame Olenska,,106375,106389,,,6,283,9,M_1182,wrong
exp,exp_name,archer,Archer,Archer,106503,106509,108709,108715,35,283,9,M_1183,correct
booknlp,COREF,241,her,sa,106594,106597,108867,108869,6,283,9,M_1184,correct
booknlp,COREF,241,her,sa,106601,106604,108867,108869,6,283,9,M_1185,correct
booknlp,COREF,241,her,sa,106627,106630,108867,108869,6,283,9,M_1186,correct
booknlp,COREF,226,May,May,106755,106758,109025,109028,15,284,9,M_1187,correct
booknlp,COREF,226,her,elle,106802,106805,109103,109107,15,284,9,M_1188,correct
booknlp,COREF,226,her,elle,106826,106829,109103,109107,15,284,9,M_1189,correct
booknlp,COREF,226,she,elle,106845,106848,109103,109107,15,284,9,M_1190,correct
booknlp,COREF,226,her,elle,106902,106905,109103,109107,15,284,9,M_1191,correct
booknlp,COREF,226,her,elle,106920,106923,109103,109107,15,284,9,M_1192,wrong
exp,exp_name,mrs. welland,Mrs. Welland,Mrs Welland,106955,106967,109226,109237,26,284,9,M_1193,correct
exp,exp_name,archer,Archer,Archer,107282,107288,109580,109586,35,285,9,M_1194,correct
exp,exp_name,mrs. welland,Mrs. Welland,Mrs Welland,107798,107810,109896,109907,26,286,9,M_1195,correct
booknlp,COREF,226,May,May,108035,108038,110134,110137,15,287,9,M_1196,correct
exp,exp_name,the countess olenska,the Countess Olenska,La comtesse Olenska,108042,108062,110142,110161,6,287,9,M_1197,wrong
booknlp,COREF,226,May,May,108306,108309,110420,110423,15,287,9,M_1198,correct
booknlp,COREF,226,her,sa,108353,108356,110456,110458,15,287,9,M_1199,correct
booknlp,COREF,226,May,,108613,108616,,,15,287,9,M_1200,wrong
booknlp,COREF,226,her,,108749,108752,,,15,287,9,M_1201,wrong
exp,exp_name,madame olenska,Madame Olenska,Mme Olenska,108797,108811,110585,110596,6,288,9,M_1202,correct
booknlp,COREF,241,she,elle,108898,108901,110659,110663,6,288,9,M_1203,correct
booknlp,COREF,241,she,elle,108938,108941,110659,110663,6,288,9,M_1204,correct
booknlp,COREF,241,she,elle,108963,108966,110659,110663,6,288,9,M_1205,correct
exp,exp_name,archer,Archer,Archer,109773,109779,111485,111491,35,289,9,M_1206,correct
exp,exp_name,the countess olenska,the Countess Olenska,La comtesse Olenska,110097,110117,111794,111813,6,290,9,M_1207,correct
booknlp,COREF,235,her,elle,110138,110141,111834,111838,6,290,9,M_1208,correct
booknlp,COREF,235,her,elle,110159,110162,111834,111838,6,290,9,M_1209,correct
booknlp,COREF,235,she,,110182,110185,,,6,290,9,M_1210,wrong
exp,exp_name,newland archer,Newland Archer,Newland Archer,110460,110474,112147,112161,35,291,9,M_1211,correct
exp,exp_name,may welland,May Welland,May,111190,111201,112921,112924,15,291,9,M_1212,correct
exp,exp_name,olenska,Olenska,Olenska,111214,111221,112956,112963,6,291,9,M_1213,correct
exp,exp_name,archer,Archer,,111636,111642,,,35,293,9,M_1214,wrong
exp,exp_name,medora manson,Medora Manson,,111947,111960,,,43,293,9,M_1215,wrong
booknlp,COREF,226,May,May,112714,112717,114210,114213,15,294,9,M_1216,correct
exp,exp_name,mr. welland,Mr. Welland,Mr Welland,112764,112775,114230,114240,24,294,9,M_1217,correct
booknlp,COREF,335,his,,112825,112828,,,24,294,9,M_1218,wrong
exp,exp_name,archer,Archer,Archer,113173,113179,114604,114610,35,294,9,M_1219,correct
exp,exp_name,archer,Archer,Archer,114408,114414,115842,115848,35,295,9,M_1220,correct
exp,exp_name,madame olenska,Madame Olenska,Mme Olenska,114552,114566,115998,116009,6,295,9,M_1221,correct
exp,exp_name,julius beaufort,Julius Beaufort,Julius Beaufort,114873,114888,116264,116279,10,296,9,M_1222,wrong
exp,exp_name,madame olenska,Madame Olenska,Mme Olenska,114989,115003,116291,116302,6,296,9,M_1223,correct
exp,exp_name,beaufort,Beaufort,Beaufort,115006,115014,116344,116352,10,297,9,M_1224,correct
exp,exp_name,archer,Archer,Archer,115236,115242,116625,116631,35,298,9,M_1225,correct
pdnc,qID,Q160-0,You,Vous,115518,115521,116918,116922,6,301,9,M_1226,correct
exp,exp_name,luydens,Luydens,,115796,115803,,,13,302,9,M_1227,wrong
exp,exp_name,luydens,Luydens,Luyden,115943,115950,117381,117387,13,303,9,M_1228,correct
pdnc,qID,Q162-0,you,vous,116133,116136,117586,117590,6,304,9,M_1229,correct
pdnc,qID,Q164-0,You,Vous,116436,116439,117877,117881,6,306,9,M_1230,correct
pdnc,qID,Q166-0,Nastasia,Nastasia,116563,116571,118016,118024,33,307,9,M_1231,correct
pdnc,qID,Q166-1,you,vous,116664,116667,118116,118120,35,307,9,M_1232,correct
pdnc,qID,Q166-1,your,votre,116686,116690,118138,118143,35,307,9,M_1233,correct
pdnc,qID,Q167-0,you,vous,116834,116837,118303,118307,35,309,9,M_1234,correct
pdnc,qID,Q168-0,you,vous,116907,116910,118392,118396,6,310,9,M_1235,correct
pdnc,qID,Q168-0,Beaufort,Beaufort,116934,116942,118423,118431,10,310,9,M_1236,wrong
pdnc,qID,Q169-0,you,vous,117008,117011,118500,118504,35,311,9,M_1237,correct
pdnc,qID,Q169-0,Mr. Beaufort,Mr Beaufort,117026,117038,118542,118553,10,311,9,M_1238,correct
exp,exp_name,beaufort,Beaufort,Beaufort,117163,117171,118696,118704,10,311,9,M_1239,correct
pdnc,qID,Q172-0,you,vous,117446,117449,118984,118988,35,313,9,M_1240,correct
pdnc,qID,Q172-0,you,vous,117587,117590,119150,119154,35,313,9,M_1241,correct
pdnc,qID,Q173-0,your,vos,117740,117744,119354,119357,6,315,9,M_1242,correct
pdnc,qID,Q173-0,you,,117758,117761,,,6,315,9,M_1243,wrong
exp,exp_name,luyden,Luyden,Luyden,118582,118588,120218,120224,12,317,9,M_1244,correct
exp,exp_name,archer,Archer,Archer,118599,118605,120226,120232,35,317,9,M_1245,correct
pdnc,qID,Q175-1,you,vous,118791,118794,120444,120448,6,318,9,M_1246,correct
exp,exp_name,luydens,Luydens,,118809,118816,,,13,318,9,M_1247,wrong
booknlp,COREF,275,they,eux,118855,118859,120606,120609,13,319,9,M_1248,correct
booknlp,COREF,275,them,eux,118936,118940,120606,120609,13,319,9,M_1249,correct
exp,exp_name,luydens,Luydens,,119071,119078,,,13,321,9,M_1250,wrong
exp,exp_name,archer,Archer,Archer,119086,119092,120784,120790,35,321,9,M_1251,correct
pdnc,qID,Q177-1,her,la,119209,119212,120881,120883,32,321,9,M_1252,correct
booknlp,COREF,275,they,ils,119221,119225,120913,120916,13,321,9,M_1253,correct
booknlp,COREF,275,their,leur,119384,119389,121086,121090,13,325,9,M_1254,correct
booknlp,COREF,275,they,ils,119412,119416,121114,121117,13,325,9,M_1255,correct
booknlp,COREF,275,themselves,se,119422,119432,121118,121120,13,325,9,M_1256,wrong
exp,exp_name,luydens,Luydens,,119571,119578,,,13,326,9,M_1257,wrong
booknlp,COREF,275,they,ils,119583,119587,121289,121292,13,326,9,M_1258,correct
booknlp,COREF,275,them,les,119627,119631,121319,121322,13,326,9,M_1259,correct
exp,exp_name,nastasia,Nastasia,Nastasia,119634,119642,121334,121342,33,327,9,M_1260,correct
pdnc,qID,Q181-0,you,vous,119756,119759,121502,121506,35,328,9,M_1261,correct
booknlp,COREF,241,me,,119787,119789,,,6,328,9,M_1262,wrong
pdnc,qID,Q181-0,you,vous,119791,119794,121528,121532,35,328,9,M_1263,correct
booknlp,COREF,241,me,,119803,119805,,,6,328,9,M_1264,wrong
booknlp,COREF,241,I,je,119810,119811,121554,121556,6,328,9,M_1265,correct
exp,exp_name,madame olenska,Madame Olenska,,119828,119842,,,6,328,9,M_1266,wrong
pdnc,qID,Q182-0,you,vous,119898,119901,121647,121651,6,329,9,M_1267,correct
