eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng
"""Look here--what day is Easter this year?""",(No direct equivalent in text),2226,not aligned,-1,-1,280385,280425,,"Look here--what day is Easter this
year?"""
"It was thought ""very English"" to have a country-house lent to one, and the fact gave a last touch of distinction to what was generally conceded to be the most brilliant wedding of the year; but where the house was no one was permitted to know, except the parents of bride and groom, who, when taxed with the knowledge, pursed their lips and said mysteriously: ""Ah, they didn't tell us--"" which was manifestly true, since there was no need to.",(No direct equivalent in text),2231,not aligned,-1,-1,296270,296713,,"It was thought ""very English""
to have a country-house lent to one, and the fact gave a last touch of
distinction to what was generally conceded to be the most brilliant
wedding of the year; but where the house was no one was permitted to
know, except the parents of bride and groom, who, when taxed with the
knowledge, pursed their lips and said mysteriously:  ""Ah, they didn't
tell us--"" which was manifestly true, since there was no need to.
"
Archer had sat up half the night trying to vary the wording of his thanks for the last batch of presents from men friends and ex-lady-loves;,(No direct equivalent in text),2259,not aligned,-1,-1,282625,282765,,"Archer had sat up half the night trying to vary the wording
of his thanks for the last batch of presents from men friends and
ex-lady-loves; "
"The bridesmaids' eight bouquets of white lilac and lilies-of-the-valley had been sent in due time, as well as the gold and sapphire sleeve-links of the eight ushers and the best man's cat's-eye scarf-pin;",(No direct equivalent in text),2260,not aligned,-1,-1,282420,282624,,"The bridesmaids' eight bouquets of white lilac and lilies-of-the-valley
had been sent in due time, as well as the gold and sapphire
sleeve-links of the eight ushers and the best man's cat's-eye
scarf-pin; "
"""Oh Newland, how wonderful! I'm so glad! But, dearest, why do you keep on laughing? Do hush, or you'll wake Mamma.""","-- Je suis si heureuse ! Mais, mon cheri, pourquoi ris-tu comme ca ? Tais-toi. Tu vas reveiller maman.",2269,aligned,-1,-1,280906,281022,,"Oh Newland, how wonderful!  I'm so glad!  But, dearest, why do you
keep on laughing?  Do hush, or you'll wake Mamma."""
He threw back his head with a long laugh.,(No direct equivalent in text),2273,not aligned,-1,-1,280679,280720,,"He threw back his head with a long laugh.
"
"""The first week, did you say?""",(No direct equivalent in text),2278,not aligned,-1,-1,280649,280677,,"The first week, did you say?"""
"Yet there was a time when Archer had had definite and rather aggressive opinions on all such problems, and when everything concerning the manners and customs of his little tribe had seemed to him fraught with world-wide significance.","Pourtant il y eut un temps ou Archer avait eu des opinions definies et plutot aggressives sur tous ces problemes, et ou tout ce qui concernait les moeurs et les coutumes de sa petite tribu lui avait semble plein d'importance mondiale.",2288,aligned,-1,-1,286817,287050,,"Yet there was a time when Archer had had definite
and rather aggressive opinions on all such problems, and when
everything concerning the manners and customs of his little tribe had
seemed to him fraught with world-wide significance.
"
"and it seemed inconceivable to Archer that grown-up people should work themselves into a state of agitation over such trifles, and that the matter should have been decided (in the negative) by Mrs. Welland's saying, with indignant tears: ""I should as soon turn the reporters loose in my house.""","et il trouvait inconcevable que l'on s'agitat ainsi pour ces enfantillages, et que la question ait ete resolue (par la negative) par Mrs Welland disant, les larmes de colere aux yeux : << J'aimerais autant lacher les reporters dans ma maison ! >>",2289,aligned,-1,-1,286520,286814,,"and
it seemed inconceivable to Archer that grown-up people should work
themselves into a state of agitation over such trifles, and that the
matter should have been decided (in the negative) by Mrs. Welland's
saying, with indignant tears:  ""I should as soon turn the reporters
loose in my house."""
"A stormy discussion as to whether the wedding presents should be ""shown"" had darkened the last hours before the wedding;",Une discussion houleuse sur la question de savoir si les cadeaux de noces seraient exposes : les dernieres heures avant le mariage en avaient ete assombries.,2290,aligned,-1,-1,286399,286519,,"A stormy discussion as to whether the wedding presents
should be ""shown"" had darkened the last hours before the wedding; "
"The things that had filled his days seemed now like a nursery parody of life, or like the wrangles of mediaeval schoolmen over metaphysical terms that nobody had ever understood.","Les choses qui avaient rempli ses jours lui semblaient maintenant comme une parodie enfantine de la vie, ou comme les querelles des scolastiques du moyen age sur des termes metaphysiques que personne n'avait jamais compris.",2291,aligned,-1,-1,286219,286397,,"The things that had filled his
days seemed now like a nursery parody of life, or like the wrangles of
mediaeval schoolmen over metaphysical terms that nobody had ever
understood. "
Archer wondered how many flaws Lefferts's keen eyes would discover in the ritual of his divinity;,Archer se demandait combien de defauts les yeux perspicaces de Lefferts decouvriraient dans le rituel de sa divinite ;,2293,aligned,-1,-1,286039,286136,,"Archer wondered how many flaws Lefferts's keen eyes would discover in
the ritual of his divinity; "
"It's to be served at small tables, in the new English fashion.""",(No direct equivalent in text),2300,not aligned,-1,-1,285163,285225,,"It's to be served
at small tables, in the new English fashion."""
then he suddenly recalled that he too had once thought such questions important.,puis il se rappela soudain qu'il avait lui aussi juge ces questions importantes autrefois.,2301,aligned,-1,-1,286137,286217,,"then he suddenly recalled that he too had
once thought such questions important. "
Archer considered.,(No direct equivalent in text),2321,not aligned,-1,-1,403638,403656,,"Archer
considered.
"
There was no mistaking the sincerity of his distress or the strength of his determination: he had evidently resolved to let everything go by the board but the supreme need of thus putting himself on record.,(No direct equivalent in text),2322,not aligned,-1,-1,403430,403636,,"There was no
mistaking the sincerity of his distress or the strength of his
determination: he had evidently resolved to let everything go by the
board but the supreme need of thus putting himself on record. "
"""You knew--?""",(No direct equivalent in text),2327,not aligned,-1,-1,404361,404372,,"You knew--?"""
"""~~~""",(No direct equivalent in text),2342,not aligned,-1,-1,-1,-1,,
"""Archer's gaze, wandering away to the blank walls of the office, rested on a hanging calendar surmounted by the rugged features of the President of the United States. That such a conversation should be going on anywhere within the millions of square miles subject to his rule seemed as strange as anything that the imagination could invent.""",(No direct equivalent in text),2346,not aligned,-1,-1,405115,405455,,"Archer's gaze, wandering away to the blank walls of the office, rested
on a hanging calendar surmounted by the rugged features of the
President of the United States.  That such a conversation should be
going on anywhere within the millions of square miles subject to his
rule seemed as strange as anything that the imagination could invent.
"
"""Whereas it's far from being as simple as that.""",(No direct equivalent in text),2347,not aligned,-1,-1,406172,406218,,"Whereas it's
far from being as simple as that."""
"""If Madame Olenska's relations understood what these things were, their opposition to her returning would no doubt be as unconditional as her own; but they seem to regard her husband's wish to have her back as proof of an irresistible longing for domestic life.""",(No direct equivalent in text),2349,not aligned,-1,-1,405872,406132,,"If Madame Olenska's relations
understood what these things were, their opposition to her returning
would no doubt be as unconditional as her own; but they seem to regard
her husband's wish to have her back as proof of an irresistible longing
for domestic life."""
"That's all, Monsieur.""",(No direct equivalent in text),2351,not aligned,-1,-1,407234,407255,,"That's
all, Monsieur."""
"Dr. Ashmore, the new Rector of St. Matthew's, had been chosen because he was very ""advanced"": his sermons were considered bold in thought and novel in language.  (No direct equivalent in text)","Ce n'etait certes pas l'etat de la societe. La societe, -- si toutefois elle existait encore ! -- offrait plutot un spectacle digne des maledictions bibliques et, du reste, chacun savait quelles etaient les intentions du reverend Dr Ashmore quand il avait choisi comme texte un passage de Jeremie pour son sermon d'action de graces.",2371,aligned,372898,373230,-1,-1,"Ce n'etait certes pas l'etat de la societe. La societe, -- si toutefois elle existait encore ! -- offrait plutot un spectacle digne des maledictions bibliques et, du reste, chacun savait quelles etaient les intentions du reverend Dr Ashmore quand il avait choisi comme texte un passage de Jeremie pour son sermon d'action de graces.
",
"Archer had been wont to smile at these annual vaticinations of his mother's; but this year even he was obliged to acknowledge, as he listened to an enumeration of the changes, that the ""trend"" was visible. (No direct equivalent in text)","-- C'est egal, c'est un singulier texte pour un jour d'actions de graces, observa Miss Jackson, et son hotesse reprit sechement : -- Il nous engage a remercier le ciel pour le peu qui nous reste.",2381,aligned,373321,373516,-1,-1,"-- C'est egal, c'est un singulier texte pour un jour d'actions de graces, observa Miss Jackson, et son hotesse reprit sechement : -- Il nous engage a remercier le ciel pour le peu qui nous reste.
",
"When he fulminated against fashionable society he always spoke of its ""trend""; and to Mrs. Archer it was terrifying and yet fascinating to feel herself part of a community that was trending. (No direct equivalent in text)","Ce n'etait certes pas l'etat de la societe. La societe, -- si toutefois elle existait encore ! -- offrait plutot un spectacle digne des maledictions bibliques et, du reste, chacun savait quelles etaient les intentions du reverend Dr Ashmore quand il avait choisi comme texte un passage de Jeremie pour son sermon d'action de graces.",2383,aligned,372898,373230,-1,-1,"Ce n'etait certes pas l'etat de la societe. La societe, -- si toutefois elle existait encore ! -- offrait plutot un spectacle digne des maledictions bibliques et, du reste, chacun savait quelles etaient les intentions du reverend Dr Ashmore quand il avait choisi comme texte un passage de Jeremie pour son sermon d'action de graces.
",
"It was thus, Archer reflected, that New York managed its transitions: conspiring to ignore them till they were well over, and then, in all good faith, imagining that they had taken place in a preceding age. There was always a traitor in the citadel; and after he (or generally she) had surrendered the keys, what was the use of pretending that it was impregnable? Once people had tasted of Mrs. Struthers's easy Sunday hospitality they were not likely to sit at home remembering that her champagne was transmuted Shoe-Polish.",(No direct equivalent in text),2392,not aligned,-1,-1,413983,414509,,"It was thus, Archer reflected, that New York managed its transitions:
conspiring to ignore them till they were well over, and then, in all
good faith, imagining that they had taken place in a preceding age.
There was always a traitor in the citadel; and after he (or generally
she) had surrendered the keys, what was the use of pretending that it
was impregnable?  Once people had tasted of Mrs. Struthers's easy
Sunday hospitality they were not likely to sit at home remembering that
her champagne was transmuted Shoe-Polish.
"
May's blush remained permanently vivid: it seemed to have a significance beyond that implied by the recognition of Madame Olenska's social bad faith.,(No direct equivalent in text),2398,not aligned,-1,-1,415662,415811,,"May's blush remained permanently vivid: it seemed to have a
significance beyond that implied by the recognition of Madame Olenska's
social bad faith.
"
"""I've no doubt we all seem alike to foreigners,"" said Miss Jackson tartly.",(No direct equivalent in text),2399,not aligned,-1,-1,415814,415887,,"I've no doubt we all seem alike to foreigners,"" said Miss Jackson
tartly.
"
"""Ah, well--"" Mrs. Archer sighed again.",(No direct equivalent in text),2401,not aligned,-1,-1,416051,416088,,"Ah, well--"" Mrs. Archer sighed again.
"
"His mother, with less than her usual sensitiveness to atmosphere, still insisted: ""I've always thought that people like the Countess Olenska, who have lived in aristocratic societies, ought to help us to keep up our social distinctions, instead of ignoring them.""",(No direct equivalent in text),2403,not aligned,-1,-1,415396,415659,,"His mother, with less than her usual sensitiveness to atmosphere, still
insisted:  ""I've always thought that people like the Countess Olenska,
who have lived in aristocratic societies, ought to help us to keep up
our social distinctions, instead of ignoring them."""
"""A pity? ~~~ In God's name, why?""",(No direct equivalent in text),2411,not aligned,-1,-1,420372,420400,,"A pity?  In God's name, why?"""
"Perhaps--perhaps. I know he was to see some of the influential people today. Of course, Mr. Jackson reluctantly conceded, ""it's to be hoped they can tide him over--this time anyhow. I shouldn't like to think of poor Regina's spending the rest of her life in some shabby foreign watering-place for bankrupts.""",(No direct equivalent in text),2418,not aligned,-1,-1,-1,-1,,
"Archer said nothing. It seemed to him so natural--however tragic--that money ill-gotten should be cruelly expiated, that his mind, hardly lingering over Mrs. Beaufort's doom, wandered back to closer questions.",(No direct equivalent in text),2420,not aligned,-1,-1,418517,418727,,"Archer said nothing.  It seemed to him so natural--however tragic--that
money ill-gotten should be cruelly expiated, that his mind, hardly
lingering over Mrs. Beaufort's doom, wandered back to closer questions.
"
"She bent over to lower the wick, and as the light struck up on her white shoulders and the clear curves of her face he thought: ""How young she is! For what endless years this life will have to go on!"" He felt, with a kind of horror, his own strong youth and the bounding blood in his veins.",(No direct equivalent in text),2435,not aligned,-1,-1,424742,425034,,"She bent over to lower the wick, and as the light struck up
on her white shoulders and the clear curves of her face he thought:
""How young she is!  For what endless years this life will have to go
on!""

He felt, with a kind of horror, his own strong youth and the bounding
blood in his veins. "
The wells of the brass double-inkstand danced in their sockets.,(No direct equivalent in text),2448,not aligned,-1,-1,420681,420744,,"The wells of the brass double-inkstand danced in their
sockets.
"
New York was inexorable in its condemnation of business irregularities. So far there had been no exception to its tacit rule that those who broke the law of probity must pay; and every one was aware that even Beaufort and Beaufort's wife would be offered up unflinchingly to this principle. But to be obliged to offer them up would be not only painful but inconvenient. The disappearance of the Beauforts would leave a considerable void in their compact little circle; and those who were too ignorant or too careless to shudder at the moral catastrophe bewailed in advance the loss of the best ball-room in New York.,(No direct equivalent in text),2470,not aligned,-1,-1,428102,428720,,"New York was inexorable in its condemnation of business irregularities.
So far there had been no exception to its tacit rule that those who
broke the law of probity must pay; and every one was aware that even
Beaufort and Beaufort's wife would be offered up unflinchingly to this
principle.  But to be obliged to offer them up would be not only
painful but inconvenient.  The disappearance of the Beauforts would
leave a considerable void in their compact little circle; and those who
were too ignorant or too careless to shudder at the moral catastrophe
bewailed in advance the loss of the best ball-room in New York.
"
"""What is it? I can't be disturbed.""",(No direct equivalent in text),2480,not aligned,-1,-1,430918,430952,,"What
is it?  I can't be disturbed."""
"'The sitting-room window on the ground floor, where she usually throned, was tenanted by the inadequate figure of her daughter, Mrs. Welland, who signed a haggard welcome as she caught sight of Archer; and at the door he was met by May.'",(No direct equivalent in text),2494,not aligned,-1,-1,431821,432056,,"The sitting-room window on the ground
floor, where she usually throned, was tenanted by the inadequate figure
of her daughter, Mrs. Welland, who signed a haggard welcome as she
caught sight of Archer; and at the door he was met by May. "
"'Archer handed the note to his senior partner, and a few minutes later was crawling northward in a crowded horse-car, which he exchanged at Fourteenth Street for one of the high staggering omnibuses of the Fifth Avenue line.'",(No direct equivalent in text),2497,not aligned,-1,-1,431507,431730,,"Archer handed the note to his senior partner, and a few minutes later
was crawling northward in a crowded horse-car, which he exchanged at
Fourteenth Street for one of the high staggering omnibuses of the Fifth
Avenue line. "
'It was after twelve o'clock when this laborious vehicle dropped him at old Catherine's.',(No direct equivalent in text),2498,not aligned,-1,-1,431732,431819,,"It was after twelve o'clock when this laborious vehicle
dropped him at old Catherine's. "
"She seemed, at that time, though obviously distressed, in complete control of her body and brain.",(No direct equivalent in text),2505,not aligned,-1,-1,433566,433663,,"She seemed, at that time, though obviously distressed, in complete
control of her body and brain. "
"But the alarm had been great; and proportionately great was the indignation when it was gathered from Mrs. Mingott's fragmentary phrases that Regina Beaufort had come to ask her--incredible effrontery!--to back up her husband, see them through--not to ""desert"" them, as she called it--in fact to induce the whole family to cover and condone their monstrous dishonour.",(Partially covered in the previous French sentence),2508,aligned,-1,-1,434283,434650,,"But
the alarm had been great; and proportionately great was the indignation
when it was gathered from Mrs. Mingott's fragmentary phrases that
Regina Beaufort had come to ask her--incredible effrontery!--to back up
her husband, see them through--not to ""desert"" them, as she called
it--in fact to induce the whole family to cover and condone their
monstrous dishonour.
"
"So much, with tears and gasps of horror, Mrs. Welland imparted, blanched and demolished by the unwonted obligation of having at last to fix her eyes on the unpleasant and the discreditable. ""If only I could keep it from your father-in-law: he always says: 'Augusta, for pity's sake, don't destroy my last illusions'--and how am I to prevent his knowing these horrors?"" ~~~ the poor lady wailed. ""After all, Mamma, he won't have SEEN them,"" her daughter suggested; and Mrs. Welland sighed: ""Ah, no; thank heaven he's safe in bed. And Dr. Bencomb has promised to keep him there till poor Mamma is better, and Regina has been got away somewhere.""",(No direct equivalent in text),2520,not aligned,-1,-1,435097,435739,,"So much, with tears and gasps of horror, Mrs. Welland imparted,
blanched and demolished by the unwonted obligation of having at last to
fix her eyes on the unpleasant and the discreditable.  ""If only I could
keep it from your father-in-law: he always says: 'Augusta, for pity's
sake, don't destroy my last illusions'--and how am I to prevent his
knowing these horrors?"" the poor lady wailed.

""After all, Mamma, he won't have SEEN them,"" her daughter suggested;
and Mrs. Welland sighed:  ""Ah, no; thank heaven he's safe in bed.  And
Dr. Bencomb has promised to keep him there till poor Mamma is better,
and Regina has been got away somewhere."""
"Archer had seated himself near the window and was gazing out blankly at the deserted thoroughfare. It was evident that he had been summoned rather for the moral support of the stricken ladies than because of any specific aid that he could render. Mr. Lovell Mingott had been telegraphed for, and messages were being despatched by hand to the members of the family living in New York; and meanwhile there was nothing to do but to discuss in hushed tones the consequences of Beaufort's dishonour and of his wife's unjustifiable action.",(No direct equivalent in text),2521,not aligned,-1,-1,435742,436277,,"Archer had seated himself near the window and was gazing out blankly at
the deserted thoroughfare.  It was evident that he had been summoned
rather for the moral support of the stricken ladies than because of any
specific aid that he could render.  Mr. Lovell Mingott had been
telegraphed for, and messages were being despatched by hand to the
members of the family living in New York; and meanwhile there was
nothing to do but to discuss in hushed tones the consequences of
Beaufort's dishonour and of his wife's unjustifiable action.
"
"""Yes, it would be more becoming in Regina to hide her own countenance than to talk about other people's,"" Mrs. Lovell Mingott agreed.",(No direct equivalent in text),2522,not aligned,-1,-1,437277,437409,,"Yes, it would be more becoming in Regina to hide her own countenance
than to talk about other people's,"" Mrs. Lovell Mingott agreed. "
"""An adventurer like Lemuel Struthers might build up the millions of his Shoe Polish on any number of shady dealings; but unblemished honesty was the noblesse oblige of old financial New York.""",(No direct equivalent in text),2523,not aligned,-1,-1,437799,437989,,"An
adventurer like Lemuel Struthers might build up the millions of his
Shoe Polish on any number of shady dealings; but unblemished honesty
was the noblesse oblige of old financial New York. "
"""As Mr. Letterblair had said, a wife's place was at her husband's side when he was in trouble;""",(No direct equivalent in text),2524,not aligned,-1,-1,438242,438335,,"As Mr. Letterblair had said, a wife's
place was at her husband's side when he was in trouble; "
"The announcement was received in silence. Mrs. Welland sighed resignedly, and May rose from her seat and went to gather up some newspapers that had been scattered on the floor.",(No direct equivalent in text),2539,not aligned,-1,-1,438992,439169,,"The announcement was received in silence.  Mrs. Welland sighed
resignedly, and May rose from her seat and went to gather up some
newspapers that had been scattered on the floor.
"
"""I suppose it must be done,"" Mrs. Lovell Mingott continued, as if hoping to be contradicted; and May turned back toward the middle of the room. ""Of course it must be done,"" she said. ""Granny knows what she wants, and we must carry out all her wishes.""",(No direct equivalent in text),2540,not aligned,-1,-1,439172,439423,,"I suppose it must be done,"" Mrs. Lovell Mingott continued, as if
hoping to be contradicted; and May turned back toward the middle of the
room.

""Of course it must be done,"" she said.  ""Granny knows what she wants,
and we must carry out all her wishes. "
There'll be just time before luncheon.,(No direct equivalent in text),2541,not aligned,-1,-1,439872,439910,,"There'll be just
time before luncheon."""
"I suppose Uncle Lovell will be back by tomorrow night, and with Granny improving so much it doesn't seem right to ask Newland to give up an important engagement for the firm--does it? She paused, as if for an answer, and Mrs. Welland hastily declared: ""Oh, of course not, darling. Your Granny would be the last person to wish it.""",(No direct equivalent in text),2542,not aligned,-1,-1,-1,-1,,
That afternoon the announcement of the Beaufort failure was in all the papers.,(No direct equivalent in text),2555,not aligned,-1,-1,443080,443158,,"That afternoon the announcement of the Beaufort failure was in all the
papers. "
"Every one agreed with her, but no one condescended to enquire what the Beauforts really meant to do.",(No direct equivalent in text),2556,not aligned,-1,-1,445349,445449,,"Every one agreed with her, but no one
condescended to enquire what the Beauforts really meant to do.
"
The whole of New York was darkened by the tale of Beaufort's dishonour.,(No direct equivalent in text),2562,not aligned,-1,-1,443402,443473,,"The whole of New York was darkened by the tale of Beaufort's dishonour.
"
"There had never, as Mr. Letterblair said, been a worse case in his memory, nor, for that matter, in the memory of the far-off Letterblair who had given his name to the firm.",(No direct equivalent in text),2566,not aligned,-1,-1,443474,443647,,"There had never, as Mr. Letterblair said, been a worse case in his
memory, nor, for that matter, in the memory of the far-off Letterblair
who had given his name to the firm. "
"Society must manage to get on without the Beauforts, and there was an end of it--except indeed for such hapless victims of the disaster as Medora Manson, the poor old Miss Lannings, and certain other misguided ladies of good family who, if only they had listened to Mr. Henry van der Luyden ...",(No direct equivalent in text),2572,not aligned,-1,-1,444687,444981,,"Society must manage to get on
without the Beauforts, and there was an end of it--except indeed for
such hapless victims of the disaster as Medora Manson, the poor old
Miss Lannings, and certain other misguided ladies of good family who,
if only they had listened to Mr. Henry van der Luyden ...
"
"The bank had continued to take in money for a whole day after its failure was inevitable; and as many of its clients belonged to one or another of the ruling clans, Beaufort's duplicity seemed doubly cynical.",(No direct equivalent in text),2573,not aligned,-1,-1,443649,443857,,"The bank had continued to take in
money for a whole day after its failure was inevitable; and as many of
its clients belonged to one or another of the ruling clans, Beaufort's
duplicity seemed doubly cynical. "
"If Mrs. Beaufort had not taken the tone that such misfortunes (the word was her own) were ""the test of friendship,"" compassion for her might have tempered the general indignation against her husband.",(No direct equivalent in text),2575,not aligned,-1,-1,443859,444058,,"If Mrs. Beaufort had not taken the
tone that such misfortunes (the word was her own) were ""the test of
friendship,"" compassion for her might have tempered the general
indignation against her husband. "
Archer had never been more indifferent to the requirements of form; but his impulse to do Lawrence Lefferts a physical injury was only momentary.,(No direct equivalent in text),2577,not aligned,-1,-1,442469,442614,,"Archer had never been more indifferent to the requirements of form; but
his impulse to do Lawrence Lefferts a physical injury was only
momentary. "
"It was just like Ellen, Mrs. Welland's tired voice implied, to place the family in such a dilemma.",(No direct equivalent in text),2591,not aligned,-1,-1,448371,448469,,"It was just like Ellen, Mrs. Welland's tired
voice implied, to place the family in such a dilemma. "
"""It's always one thing after another,"" the poor lady grieved, in one of her rare revolts against fate; ""the only thing that makes me think Mamma must be less well than Dr. Bencomb will admit is this morbid desire to have Ellen come at once, however inconvenient it is to meet her.""",(No direct equivalent in text),2592,not aligned,-1,-1,448472,448751,,"It's always one
thing after another,"" the poor lady grieved, in one of her rare revolts
against fate; ""the only thing that makes me think Mamma must be less
well than Dr. Bencomb will admit is this morbid desire to have Ellen
come at once, however inconvenient it is to meet her."""
"The words had been thoughtless, as the utterances of impatience often are; and Mr. Welland was upon them with a pounce.",(No direct equivalent in text),2593,not aligned,-1,-1,448754,448873,,"The words had been thoughtless, as the utterances of impatience often
are; and Mr. Welland was upon them with a pounce.
"
"""Augusta,"" he said, turning pale and laying down his fork, ""have you any other reason for thinking that Bencomb is less to be relied on than he was? Have you noticed that he has been less conscientious than usual in following up my case or your mother's?""",(No direct equivalent in text),2594,not aligned,-1,-1,448876,449130,,"Augusta,"" he said, turning pale and laying down his fork, ""have you
any other reason for thinking that Bencomb is less to be relied on than
he was?  Have you noticed that he has been less conscientious than
usual in following up my case or your mother's?"""
"Mr. Welland's brow remained clouded, and it was evident that his perturbed imagination had fastened at once on this last remark.",(No direct equivalent in text),2595,not aligned,-1,-1,449802,449930,,"Mr. Welland's brow remained clouded, and it was evident that his
perturbed imagination had fastened at once on this last remark. "
"""Yes: your mother's a very old woman; and for all we know Bencomb may not be as successful with very old people. As you say, my dear, it's always one thing after another; and in another ten or fifteen years I suppose I shall have the pleasing duty of looking about for a new doctor. It's always better to make such a change before it's absolutely necessary.""",(No direct equivalent in text),2596,not aligned,-1,-1,449933,450291,,"Yes:
your mother's a very old woman; and for all we know Bencomb may not be
as successful with very old people.  As you say, my dear, it's always
one thing after another; and in another ten or fifteen years I suppose
I shall have the pleasing duty of looking about for a new doctor.  It's
always better to make such a change before it's absolutely necessary."""
And having arrived at this Spartan decision Mr. Welland firmly took up his fork.,(No direct equivalent in text),2597,not aligned,-1,-1,450293,450373,,"And having arrived at this Spartan decision Mr. Welland firmly took up
his fork.
"
"""But all the while,"" Mrs. Welland began again, as she rose from the luncheon-table, and led the way into the wilderness of purple satin and malachite known as the back drawing-room, ""I don't see how Ellen's to be got here tomorrow evening; and I do like to have things settled for at least twenty-four hours ahead.""",(No direct equivalent in text),2598,not aligned,-1,-1,450376,450689,,"But all the while,"" Mrs. Welland began again, as she rose from the
luncheon-table, and led the way into the wilderness of purple satin and
malachite known as the back drawing-room, ""I don't see how Ellen's to
be got here tomorrow evening; and I do like to have things settled for
at least twenty-four hours ahead."""
"Archer turned from the fascinated contemplation of a small painting representing two Cardinals carousing, in an octagonal ebony frame set with medallions of onyx.",(No direct equivalent in text),2600,not aligned,-1,-1,450692,450854,,"Archer turned from the fascinated contemplation of a small painting
representing two Cardinals carousing, in an octagonal ebony frame set
with medallions of onyx.
"
"As she settled herself in her corner she said: ""I didn't want to worry Mamma by raising fresh obstacles; but how can you meet Ellen tomorrow, and bring her back to New York, when you're going to Washington?""",(already aligned above),2606,aligned,-1,-1,451470,451677,,"As she settled herself in her corner she said:  ""I didn't want
to worry Mamma by raising fresh obstacles; but how can you meet Ellen
tomorrow, and bring her back to New York, when you're going to
Washington?"""
"It was Mrs. Welland's turn to grow pale as the endless consequences of her blunder unrolled themselves before her; but she managed to laugh, and take a second helping of scalloped oysters, before she said, struggling back into her old armour of cheerfulness: ""My dear, how could you imagine such a thing? I only meant that, after the decided stand Mamma took about its being Ellen's duty to go back to her husband, it seems strange that she should be seized with this sudden whim to see her, when there are half a dozen other grandchildren that she might have asked for. But we must never forget that Mamma, in spite of her wonderful vitality, is a very old woman.""",(No direct equivalent in text),2611,not aligned,-1,-1,449133,449799,,"It was Mrs. Welland's turn to grow pale as the endless consequences of
her blunder unrolled themselves before her; but she managed to laugh,
and take a second helping of scalloped oysters, before she said,
struggling back into her old armour of cheerfulness: ""My dear, how
could you imagine such a thing?  I only meant that, after the decided
stand Mamma took about its being Ellen's duty to go back to her
husband, it seems strange that she should be seized with this sudden
whim to see her, when there are half a dozen other grandchildren that
she might have asked for.  But we must never forget that Mamma, in
spite of her wonderful vitality, is a very old woman."""
"How little they knew of each other, after all!",(No direct equivalent in text),2612,not aligned,-1,-1,457592,457638,,"How little
they knew of each other, after all! "
"""I meant to go to Washington to see you. I'd made all my arrangements--I very nearly crossed you in the train.""",(No direct equivalent in text),2613,not aligned,-1,-1,456907,457017,,"I meant to go to Washington to see you.  I'd made all my
arrangements--I very nearly crossed you in the train."""
"""Oh, no, no--she's much better--she's all right, really. There--we've passed it!"" he exclaimed, as if that made all the difference.",(No direct equivalent in text),2614,not aligned,-1,-1,456486,456617,,"Oh, no, no--she's much better--she's all right, really.  There--we've
passed it!"" he exclaimed, as if that made all the difference. "
"Her hand remained in his, and as the carriage lurched across the gang-plank onto the ferry he bent over, unbuttoned her tight brown glove, and kissed her palm as if he had kissed a relic.",(No direct equivalent in text),2615,not aligned,-1,-1,456619,456806,,"Her hand
remained in his, and as the carriage lurched across the gang-plank onto
the ferry he bent over, unbuttoned her tight brown glove, and kissed
her palm as if he had kissed a relic. "
"She disengaged herself with a faint smile, and he said: ""You didn't expect me today?""",(No direct equivalent in text),2616,not aligned,-1,-1,456808,456892,,"She disengaged herself with a
faint smile, and he said: ""You didn't expect me today?"""
"""Oh, no.""",(No direct equivalent in text),2617,not aligned,-1,-1,456896,456903,,"Oh, no."""
"""Oh--"" she exclaimed, as if terrified by the narrowness of their escape.",(No direct equivalent in text),2619,not aligned,-1,-1,457021,457092,,"Oh--"" she exclaimed, as if terrified by the narrowness of their escape.
"
"""Do you know--I hardly remembered you?""",(No direct equivalent in text),2620,not aligned,-1,-1,457095,457132,,"Do you know--I hardly remembered you?"""
"""Hardly remembered me?""",(No direct equivalent in text),2621,not aligned,-1,-1,457136,457157,,"Hardly remembered me?"""
"""If only it doesn't mean--poor Granny!""",(No direct equivalent in text),2622,not aligned,-1,-1,456445,456482,,"If only it doesn't mean--poor Granny!"""
"""I mean: how shall I explain? I--it's always so. EACH TIME YOU HAPPEN TO ME ALL OVER AGAIN.""",(No direct equivalent in text),2623,not aligned,-1,-1,457161,457253,,"I mean: how shall I explain?  I--it's always so.  EACH TIME YOU HAPPEN
TO ME ALL OVER AGAIN."""
"""Does it--do I too: to you?"" he insisted.",(No direct equivalent in text),2624,not aligned,-1,-1,457286,457326,,"Does it--do I too: to you?"" he insisted.
"
"She nodded, looking out of the window.",(No direct equivalent in text),2625,not aligned,-1,-1,457328,457366,,"She nodded, looking out of the window.
"
"""Ellen--Ellen--Ellen!""",(No direct equivalent in text),2626,not aligned,-1,-1,457369,457389,,"Ellen--Ellen--Ellen!"""
"She made no answer, and he sat in silence, watching her profile grow indistinct against the snow-streaked dusk beyond the window.",(No direct equivalent in text),2627,not aligned,-1,-1,457392,457521,,"She made no answer, and he sat in silence, watching her profile grow
indistinct against the snow-streaked dusk beyond the window. "
"What had she been doing in all those four long months, he wondered?",(No direct equivalent in text),2628,not aligned,-1,-1,457523,457590,,"What had
she been doing in all those four long months, he wondered? "
