eng_source,eng_idColName,eng_iden,eng_text,eng_startByte,eng_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID,eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng,translations,occurrences,occurrences_tuple,fr_text,fr_startByte,fr_endByte
booknlp,COREF,105,I,70806,70807,14,224,5,M_760,"Oh, yes, I am sure I shall.","Oh ! ~~~ oui, bien sur.",766,aligned,82453,82472,70797,70824,"Oh ! oui, bien sur. ","Oh, yes, I am sure I shall. ","['je', ""j'""]","[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,105,I,70816,70817,14,224,5,M_761,"Oh, yes, I am sure I shall.","Oh ! ~~~ oui, bien sur.",766,aligned,82453,82472,70797,70824,"Oh ! oui, bien sur. ","Oh, yes, I am sure I shall. ","['je', ""j'""]","[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,105,I,70916,70917,14,224,5,M_763,Is it likely that I would have brought you here if it were I?,Est-ce que je vous aurais amenes ici si j'avais ete coupable ?,771,aligned,82561,82623,70898,70959,Est-ce que je vous aurais amenes ici si j'avais ete coupable ? ,Is it likely that I would have brought you here if it were I? ,"['je', ""j'""]","[('je', 82572, 82574), (""j'"", 82601, 82603)]","(('je', 82572, 82574), (""j'"", 82601, 82603))",je,82572.0,82574.0
booknlp,COREF,105,I,70957,70958,14,224,5,M_764,Is it likely that I would have brought you here if it were I?,Est-ce que je vous aurais amenes ici si j'avais ete coupable ?,771,aligned,82561,82623,70898,70959,Est-ce que je vous aurais amenes ici si j'avais ete coupable ? ,Is it likely that I would have brought you here if it were I? ,"['je', ""j'""]","[('je', 82572, 82574), (""j'"", 82601, 82603)]","(('je', 82572, 82574), (""j'"", 82601, 82603))",je,82572.0,82574.0
booknlp,COREF,105,I,70980,70981,14,224,5,M_765,"Oh, dear! oh, dear! I know that I shall go mad!","Oh, mon Dieu ! mon Dieu ! je crois que je vais devenir fou.",768,aligned,82624,82683,70960,71007,"Oh, mon Dieu ! mon Dieu ! je crois que je vais devenir fou. ","Oh, dear! oh, dear! I know that I shall go mad!""","['je', ""j'""]","[('je', 82650, 82652), ('je', 82663, 82665)]","(('je', 82650, 82652), ('je', 82663, 82665))",je,82650.0,82652.0
booknlp,COREF,105,I,70992,70993,14,224,5,M_766,"Oh, dear! oh, dear! I know that I shall go mad!","Oh, mon Dieu ! mon Dieu ! je crois que je vais devenir fou.",768,aligned,82624,82683,70960,71007,"Oh, mon Dieu ! mon Dieu ! je crois que je vais devenir fou. ","Oh, dear! oh, dear! I know that I shall go mad!""","['je', ""j'""]","[('je', 82650, 82652), ('je', 82663, 82665)]","(('je', 82650, 82652), ('je', 82663, 82665))",je,82650.0,82652.0
pdnc,qID,Q161-0,You,71083,71086,19,225,5,M_767,"""You have no reason for fear, Mr. Sholto,"" said Holmes, kindly, putting his hand upon his shoulder. ~~~ ""Take my advice, and drive down to the station to report this matter to the police. ~~~ Offer to assist them in every way.","<< Vous n'avez aucune raison de vous tourmenter, Mr Sholto, dit Holmes avec bonte en mettant la main sur son epaule ; suivez seulement mon conseil : prenez une voiture et allez raconter toute l'affaire a la police, en lui proposant de l'aider autant que vous le pourrez.",772,aligned,82764,83031,71083,71300,"Vous n'avez aucune raison de vous tourmenter, Mr Sholto, dit Holmes avec bonte en mettant la main sur son epaule ; suivez seulement mon conseil : prenez une voiture et allez raconter toute l'affaire a la police, en lui proposant de l'aider autant que vous le pourrez. ","You have no reason for fear, Mr. Sholto,"" said Holmes, kindly, putting his hand upon his shoulder. ""Take my advice, and drive down to the station to report this matter to the police. Offer to assist them in every way. ",['Toi'],"[(None, None, None)]","((None, None, None),)",Vous,82764.0,82768.0
pdnc,qID,Q161-0,Mr. Sholto,71112,71122,19,225,5,M_768,"""You have no reason for fear, Mr. Sholto,"" said Holmes, kindly, putting his hand upon his shoulder. ~~~ ""Take my advice, and drive down to the station to report this matter to the police. ~~~ Offer to assist them in every way.","<< Vous n'avez aucune raison de vous tourmenter, Mr Sholto, dit Holmes avec bonte en mettant la main sur son epaule ; suivez seulement mon conseil : prenez une voiture et allez raconter toute l'affaire a la police, en lui proposant de l'aider autant que vous le pourrez.",772,aligned,82764,83031,71083,71300,"Vous n'avez aucune raison de vous tourmenter, Mr Sholto, dit Holmes avec bonte en mettant la main sur son epaule ; suivez seulement mon conseil : prenez une voiture et allez raconter toute l'affaire a la police, en lui proposant de l'aider autant que vous le pourrez. ","You have no reason for fear, Mr. Sholto,"" said Holmes, kindly, putting his hand upon his shoulder. ""Take my advice, and drive down to the station to report this matter to the police. Offer to assist them in every way. ",['Monsieur Sholto'],"[(None, None, None)]","((None, None, None),)",Mr Sholto,82810.0,82819.0
exp,exp_name,holmes,Holmes,71130,71136,14,225,5,M_769,"""You have no reason for fear, Mr. Sholto,"" said Holmes, kindly, putting his hand upon his shoulder. ~~~ ""Take my advice, and drive down to the station to report this matter to the police. ~~~ Offer to assist them in every way.","<< Vous n'avez aucune raison de vous tourmenter, Mr Sholto, dit Holmes avec bonte en mettant la main sur son epaule ; suivez seulement mon conseil : prenez une voiture et allez raconter toute l'affaire a la police, en lui proposant de l'aider autant que vous le pourrez.",772,aligned,82764,83031,71083,71300,"Vous n'avez aucune raison de vous tourmenter, Mr Sholto, dit Holmes avec bonte en mettant la main sur son epaule ; suivez seulement mon conseil : prenez une voiture et allez raconter toute l'affaire a la police, en lui proposant de l'aider autant que vous le pourrez. ","You have no reason for fear, Mr. Sholto,"" said Holmes, kindly, putting his hand upon his shoulder. ""Take my advice, and drive down to the station to report this matter to the police. Offer to assist them in every way. ",['Holmes'],"[('Holmes', 82825, 82831)]","(('Holmes', 82825, 82831),)",Holmes,82825.0,82831.0
booknlp,COREF,105,his,71154,71157,14,225,5,M_770,"""You have no reason for fear, Mr. Sholto,"" said Holmes, kindly, putting his hand upon his shoulder. ~~~ ""Take my advice, and drive down to the station to report this matter to the police. ~~~ Offer to assist them in every way.","<< Vous n'avez aucune raison de vous tourmenter, Mr Sholto, dit Holmes avec bonte en mettant la main sur son epaule ; suivez seulement mon conseil : prenez une voiture et allez raconter toute l'affaire a la police, en lui proposant de l'aider autant que vous le pourrez.",772,aligned,82764,83031,71083,71300,"Vous n'avez aucune raison de vous tourmenter, Mr Sholto, dit Holmes avec bonte en mettant la main sur son epaule ; suivez seulement mon conseil : prenez une voiture et allez raconter toute l'affaire a la police, en lui proposant de l'aider autant que vous le pourrez. ","You have no reason for fear, Mr. Sholto,"" said Holmes, kindly, putting his hand upon his shoulder. ""Take my advice, and drive down to the station to report this matter to the police. Offer to assist them in every way. ","['son', 'sa', 'ses', 'le sien']","[('son', 82866, 82869)]","(('son', 82866, 82869),)",son,82786.0,82789.0
booknlp,COREF,105,my,71188,71190,14,225,5,M_771,"""You have no reason for fear, Mr. Sholto,"" said Holmes, kindly, putting his hand upon his shoulder. ~~~ ""Take my advice, and drive down to the station to report this matter to the police. ~~~ Offer to assist them in every way.","<< Vous n'avez aucune raison de vous tourmenter, Mr Sholto, dit Holmes avec bonte en mettant la main sur son epaule ; suivez seulement mon conseil : prenez une voiture et allez raconter toute l'affaire a la police, en lui proposant de l'aider autant que vous le pourrez.",772,aligned,82764,83031,71083,71300,"Vous n'avez aucune raison de vous tourmenter, Mr Sholto, dit Holmes avec bonte en mettant la main sur son epaule ; suivez seulement mon conseil : prenez une voiture et allez raconter toute l'affaire a la police, en lui proposant de l'aider autant que vous le pourrez. ","You have no reason for fear, Mr. Sholto,"" said Holmes, kindly, putting his hand upon his shoulder. ""Take my advice, and drive down to the station to report this matter to the police. Offer to assist them in every way. ","['mon', 'ma', 'mes']","[('mon', 82896, 82899)]","(('mon', 82896, 82899),)",mon,82896.0,82899.0
pdnc,qID,Q161-1,your,71326,71330,19,225,5,M_772,"We shall wait here until your return.""",Nous allons attendre ici votre retour.,773,aligned,83032,83070,71301,71338,Nous allons attendre ici votre retour. ,"We shall wait here until your return.""","['ton', 'ta', 'tes', 'votre', 'vos']","[('votre', 83057, 83062)]","(('votre', 83057, 83062),)",votre,83057.0,83062.0
exp,exp_name,sherlock holmes,Sherlock Holmes,71462,71477,14,227,6,M_773,"Chapter VI Sherlock Holmes Gives a Demonstration ""Now, Watson,"" said Holmes, rubbing his hands, ""we have half an hour to ourselves.","vi Theorie de Sherlock Holmes. ~~~ << Maintenant, Watson, dit Holmes en se frottant les mains, nous avons une bonne demi-heure devant nous, tachons d'en profiter.",775,aligned,83177,83336,71451,71583,"vi

Theorie de Sherlock Holmes.
<< Maintenant, Watson, dit Holmes en se frottant les mains, nous avons une bonne demi-heure devant nous, tachons d'en profiter. ","Chapter VI Sherlock Holmes Gives a Demonstration

""Now, Watson,"" said Holmes, rubbing his hands, ""we have half an hour to ourselves. ",['Sherlock Holmes'],"[('Sherlock Holmes', 83192, 83207)]","(('Sherlock Holmes', 83192, 83207),)",,,
pdnc,qID,Q162-0,Watson,71507,71513,21,228,6,M_774,"Chapter VI Sherlock Holmes Gives a Demonstration ""Now, Watson,"" said Holmes, rubbing his hands, ""we have half an hour to ourselves.","vi Theorie de Sherlock Holmes. ~~~ << Maintenant, Watson, dit Holmes en se frottant les mains, nous avons une bonne demi-heure devant nous, tachons d'en profiter.",775,aligned,83177,83336,71451,71583,"vi

Theorie de Sherlock Holmes.
<< Maintenant, Watson, dit Holmes en se frottant les mains, nous avons une bonne demi-heure devant nous, tachons d'en profiter. ","Chapter VI Sherlock Holmes Gives a Demonstration

""Now, Watson,"" said Holmes, rubbing his hands, ""we have half an hour to ourselves. ",['Watson'],"[('Watson', 83224, 83230)]","(('Watson', 83224, 83230),)",Watson,83224.0,83230.0
exp,exp_name,holmes,Holmes,71521,71527,14,228,6,M_775,"Chapter VI Sherlock Holmes Gives a Demonstration ""Now, Watson,"" said Holmes, rubbing his hands, ""we have half an hour to ourselves.","vi Theorie de Sherlock Holmes. ~~~ << Maintenant, Watson, dit Holmes en se frottant les mains, nous avons une bonne demi-heure devant nous, tachons d'en profiter.",775,aligned,83177,83336,71451,71583,"vi

Theorie de Sherlock Holmes.
<< Maintenant, Watson, dit Holmes en se frottant les mains, nous avons une bonne demi-heure devant nous, tachons d'en profiter. ","Chapter VI Sherlock Holmes Gives a Demonstration

""Now, Watson,"" said Holmes, rubbing his hands, ""we have half an hour to ourselves. ",['Holmes'],"[('Holmes', 83201, 83207), ('Holmes', 83236, 83242)]","(('Holmes', 83201, 83207), ('Holmes', 83236, 83242))",Holmes,83201.0,83207.0
booknlp,COREF,105,his,71537,71540,14,228,6,M_776,"Chapter VI Sherlock Holmes Gives a Demonstration ""Now, Watson,"" said Holmes, rubbing his hands, ""we have half an hour to ourselves.","vi Theorie de Sherlock Holmes. ~~~ << Maintenant, Watson, dit Holmes en se frottant les mains, nous avons une bonne demi-heure devant nous, tachons d'en profiter.",775,aligned,83177,83336,71451,71583,"vi

Theorie de Sherlock Holmes.
<< Maintenant, Watson, dit Holmes en se frottant les mains, nous avons une bonne demi-heure devant nous, tachons d'en profiter. ","Chapter VI Sherlock Holmes Gives a Demonstration

""Now, Watson,"" said Holmes, rubbing his hands, ""we have half an hour to ourselves. ","['son', 'sa', 'ses', 'le sien']","[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,105,My,71612,71614,14,228,6,M_777,"Let us make good use of it. ~~~ My case is, as I have told you, almost complete; but we must not err on the side of over-confidence.","Comme je vous l'ai dit, mon opinion est a peu pres faite, mais il ne faut pas que ma presomption m'entraine sur une fausse piste.",776,aligned,83337,83466,71584,71712,"Comme je vous l'ai dit, mon opinion est a peu pres faite, mais il ne faut pas que ma presomption m'entraine sur une fausse piste. ","Let us make good use of it. My case is, as I have told you, almost complete; but we must not err on the side of over-confidence. ",['Mon'],"[('Mon', 83361, 83364)]","(('Mon', 83361, 83364),)",ma,83395.0,83397.0
booknlp,COREF,105,I,71627,71628,14,228,6,M_778,"Let us make good use of it. ~~~ My case is, as I have told you, almost complete; but we must not err on the side of over-confidence.","Comme je vous l'ai dit, mon opinion est a peu pres faite, mais il ne faut pas que ma presomption m'entraine sur une fausse piste.",776,aligned,83337,83466,71584,71712,"Comme je vous l'ai dit, mon opinion est a peu pres faite, mais il ne faut pas que ma presomption m'entraine sur une fausse piste. ","Let us make good use of it. My case is, as I have told you, almost complete; but we must not err on the side of over-confidence. ","['je', ""j'""]","[('je', 83343, 83345)]","(('je', 83343, 83345),)",je,83343.0,83345.0
pdnc,qID,Q162-1,you,71639,71642,21,228,6,M_779,"Let us make good use of it. ~~~ My case is, as I have told you, almost complete; but we must not err on the side of over-confidence.","Comme je vous l'ai dit, mon opinion est a peu pres faite, mais il ne faut pas que ma presomption m'entraine sur une fausse piste.",776,aligned,83337,83466,71584,71712,"Comme je vous l'ai dit, mon opinion est a peu pres faite, mais il ne faut pas que ma presomption m'entraine sur une fausse piste. ","Let us make good use of it. My case is, as I have told you, almost complete; but we must not err on the side of over-confidence. ","['tu', 'vous']","[('vous', 83346, 83350)]","(('vous', 83346, 83350),)",vous,83346.0,83350.0
booknlp,COREF,105,he,71830,71832,14,230,6,M_780,"'""Surely,"" said he, with something of the air of a clinical professor expounding to his class.'","'""Sans aucun doute, affirma-t-il en prenant le ton doctoral d'un professeur qui fait une conference.'",777,aligned,83603,83701,71816,71908,"Sans aucun doute, affirma-t-il en prenant le ton doctoral d'un professeur qui fait une conference. ","Surely,"" said he, with something of the air of a clinical professor expounding to his class. ",['il'],"[('il', 83631, 83633)]","(('il', 83631, 83633),)",il,83631.0,83633.0
booknlp,COREF,105,his,71898,71901,14,230,6,M_781,"'""Surely,"" said he, with something of the air of a clinical professor expounding to his class.'","'""Sans aucun doute, affirma-t-il en prenant le ton doctoral d'un professeur qui fait une conference.'",777,aligned,83603,83701,71816,71908,"Sans aucun doute, affirma-t-il en prenant le ton doctoral d'un professeur qui fait une conference. ","Surely,"" said he, with something of the air of a clinical professor expounding to his class. ","['son', 'sa', 'ses', 'le sien']","[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,106,your,71945,71949,21,230,6,M_782,"""Just sit in the corner there, that your footprints may not complicate matters.","Asseyez-vous la, dans ce coin ; de facon que vos empreintes ne puissent pas me gener plus tard.",780,aligned,83702,83797,71910,71988,"Asseyez-vous la, dans ce coin ; de facon que vos empreintes ne puissent pas me gener plus tard. ","Just sit in the corner there, that your footprints may not complicate matters. ","['ton', 'ta', 'tes', 'votre', 'vos']","[('vos', 83747, 83750)]","(('vos', 83747, 83750),)",vos,83747.0,83750.0
booknlp,COREF,105,He,72135,72137,14,230,6,M_783,"He carried the lamp across to it, muttering his observations aloud the while, but addressing them to himself rather than to me.","Il prit la lampe pour mieux s'eclairer, tout en marmottant quelques reflexions qui s'adressaient plutot a lui-meme qu'a moi.",798,aligned,84013,84137,72135,72262,"Il prit la lampe pour mieux s'eclairer, tout en marmottant quelques reflexions qui s'adressaient plutot a lui-meme qu'a moi. ","He carried the lamp across to it, muttering his observations aloud the while, but addressing them to himself rather than to me. ",['Il'],"[('Il', 84013, 84015)]","(('Il', 84013, 84015),)",Il,84013.0,84015.0
booknlp,COREF,105,his,72179,72182,14,230,6,M_784,"He carried the lamp across to it, muttering his observations aloud the while, but addressing them to himself rather than to me.","Il prit la lampe pour mieux s'eclairer, tout en marmottant quelques reflexions qui s'adressaient plutot a lui-meme qu'a moi.",798,aligned,84013,84137,72135,72262,"Il prit la lampe pour mieux s'eclairer, tout en marmottant quelques reflexions qui s'adressaient plutot a lui-meme qu'a moi. ","He carried the lamp across to it, muttering his observations aloud the while, but addressing them to himself rather than to me. ","['son', 'sa', 'ses', 'le sien']","[(None, None, None)]","((None, None, None),)",lui-meme,84119.0,84127.0
booknlp,COREF,105,himself,72236,72243,14,230,6,M_785,"He carried the lamp across to it, muttering his observations aloud the while, but addressing them to himself rather than to me.","Il prit la lampe pour mieux s'eclairer, tout en marmottant quelques reflexions qui s'adressaient plutot a lui-meme qu'a moi.",798,aligned,84013,84137,72135,72262,"Il prit la lampe pour mieux s'eclairer, tout en marmottant quelques reflexions qui s'adressaient plutot a lui-meme qu'a moi. ","He carried the lamp across to it, muttering his observations aloud the while, but addressing them to himself rather than to me. ",['lui-même'],"[(None, None, None)]","((None, None, None),)",lui-meme,84119.0,84127.0
pdnc,qID,Q164-2,Watson,72630,72636,21,230,6,M_786,"See here, Watson! This is really a very pretty demonstration.","Voyez vous-meme, Watson ; quel precieux indice !",800,aligned,84604,84652,72620,72681,"Voyez vous-meme, Watson ; quel precieux indice ! ","See here, Watson! This is really a very pretty demonstration.""",['Watson'],"[('Watson', 84621, 84627)]","(('Watson', 84621, 84627),)",Watson,84621.0,84627.0
pdnc,qID,Q166-0,You,72851,72854,21,232,6,M_787,"You see here on the sill is the boot-mark, a heavy boot with the broad metal heel, and beside it is the mark of the timber-toe.""","Regardez sur le rebord de la fenetre, vous voyez la marque d'une chaussure epaisse, garnie d'un gros talon ferre, et a cote cette autre marque toute ronde.",791,aligned,84859,85014,72851,72978,"Regardez sur le rebord de la fenetre, vous voyez la marque d'une chaussure epaisse, garnie d'un gros talon ferre, et a cote cette autre marque toute ronde.
","You see here on the sill is the boot-mark, a heavy boot with the broad metal heel, and beside it is the mark of the timber-toe.""",['Toi'],"[(None, None, None)]","((None, None, None),)",vous,84897.0,84901.0
exp,exp_name,wooden-legged man,wooden-legged man,72992,73009,23,233,6,M_788,"""It is the wooden-legged man.""",-- L'homme a la jambe de bois aurait donc passe par la ?,790,aligned,85016,85072,72982,73010,"-- L'homme a la jambe de bois aurait donc passe par la ?
","It is the wooden-legged man.""",['homme a la jambe de bois'],"[('homme a la jambe de bois', 85021, 85045)]","(('homme a la jambe de bois', 85021, 85045),)",L'homme a la jambe de bois,85019.0,85045.0
pdnc,qID,Q168-0,you,73096,73099,21,234,6,M_789,"Could you scale that wall, doctor?""","Seriez-vous capable d'escalader ce mur, vous, docteur ?",788,aligned,85202,85257,73090,73124,"Seriez-vous capable d'escalader ce mur, vous, docteur ? ","Could you scale that wall, doctor?""","['tu', 'vous']","[('vous', 85209, 85213), ('vous', 85242, 85246)]","(('vous', 85209, 85213), ('vous', 85242, 85246))",vous,85209.0,85213.0
pdnc,qID,Q168-0,doctor,73117,73123,21,234,6,M_790,"Could you scale that wall, doctor?""","Seriez-vous capable d'escalader ce mur, vous, docteur ?",788,aligned,85202,85257,73090,73124,"Seriez-vous capable d'escalader ce mur, vous, docteur ? ","Could you scale that wall, doctor?""",['medecin'],"[(None, None, None)]","((None, None, None),)",docteur,85248.0,85255.0
pdnc,qID,Q170-0,you,73435,73438,21,237,6,M_791,"But suppose you had a friend up here who lowered you this good stout rope which I see in the corner, securing one end of it to this great hook in the wall.","Mais supposez que vous ayez dans cette chambre un ami qui vous jetat une grosse corde semblable a celle que je vois la dans le coin, apres l'avoir assujettie par son extremite a ce fort crochet fiche dans le mur.",810,aligned,85564,85776,73423,73578,"Mais supposez que vous ayez dans cette chambre un ami qui vous jetat une grosse corde semblable a celle que je vois la dans le coin, apres l'avoir assujettie par son extremite a ce fort crochet fiche dans le mur. ","But suppose you had a friend up here who lowered you this good stout rope which I see in the corner, securing one end of it to this great hook in the wall. ","['tu', 'vous']","[('vous', 85582, 85586), ('vous', 85622, 85626)]","(('vous', 85582, 85586), ('vous', 85622, 85626))",vous,85582.0,85586.0
booknlp,COREF,106,you,73472,73475,21,237,6,M_792,"But suppose you had a friend up here who lowered you this good stout rope which I see in the corner, securing one end of it to this great hook in the wall.","Mais supposez que vous ayez dans cette chambre un ami qui vous jetat une grosse corde semblable a celle que je vois la dans le coin, apres l'avoir assujettie par son extremite a ce fort crochet fiche dans le mur.",810,aligned,85564,85776,73423,73578,"Mais supposez que vous ayez dans cette chambre un ami qui vous jetat une grosse corde semblable a celle que je vois la dans le coin, apres l'avoir assujettie par son extremite a ce fort crochet fiche dans le mur. ","But suppose you had a friend up here who lowered you this good stout rope which I see in the corner, securing one end of it to this great hook in the wall. ","['tu', 'vous']","[('vous', 85582, 85586), ('vous', 85622, 85626)]","(('vous', 85582, 85586), ('vous', 85622, 85626))",vous,85582.0,85586.0
pdnc,qID,Q170-0,you,73597,73600,21,237,6,M_793,"Then, I think, if you were an active man, You might swarm up, wooden leg and all.","Il me semble alors qu'avec un peu d'adresse vous pourriez vous hisser jusqu'ici, meme avec une jambe de bois.",811,aligned,85777,85886,73579,73660,"Il me semble alors qu'avec un peu d'adresse vous pourriez vous hisser jusqu'ici, meme avec une jambe de bois. ","Then, I think, if you were an active man, You might swarm up, wooden leg and all. ","['tu', 'vous']","[('vous', 85821, 85825), ('vous', 85835, 85839)]","(('vous', 85821, 85825), ('vous', 85835, 85839))",vous,85821.0,85825.0
pdnc,qID,Q170-0,You,73621,73624,21,237,6,M_794,"Then, I think, if you were an active man, You might swarm up, wooden leg and all.","Il me semble alors qu'avec un peu d'adresse vous pourriez vous hisser jusqu'ici, meme avec une jambe de bois.",811,aligned,85777,85886,73579,73660,"Il me semble alors qu'avec un peu d'adresse vous pourriez vous hisser jusqu'ici, meme avec une jambe de bois. ","Then, I think, if you were an active man, You might swarm up, wooden leg and all. ",['Toi'],"[(None, None, None)]","((None, None, None),)",vous,85821.0,85825.0
pdnc,qID,Q170-0,You,73661,73664,21,237,6,M_795,"You would depart, of course, in the same fashion, and your ally would draw up the rope, untie it from the hook, shut the window, snib it on the inside, and get away in the way that he originally came.","Vous pourriez aussi bien redescendre de la meme facon. ~~~ Votre complice remonterait alors la corde, la detacherait du crochet et la jetterait dans un coin, puis, apres avoir ferme la fenetre, il reprendrait le chemin par lequel il etait venu.",812,aligned,85887,86127,73661,73861,"Vous pourriez aussi bien redescendre de la meme facon. Votre complice remonterait alors la corde, la detacherait du crochet et la jetterait dans un coin, puis, apres avoir ferme la fenetre, il reprendrait le chemin par lequel il etait venu. ","You would depart, of course, in the same fashion, and your ally would draw up the rope, untie it from the hook, shut the window, snib it on the inside, and get away in the way that he originally came. ",['Toi'],"[(None, None, None)]","((None, None, None),)",Vous,85887.0,85891.0
booknlp,COREF,106,your,73715,73719,21,237,6,M_796,"You would depart, of course, in the same fashion, and your ally would draw up the rope, untie it from the hook, shut the window, snib it on the inside, and get away in the way that he originally came.","Vous pourriez aussi bien redescendre de la meme facon. ~~~ Votre complice remonterait alors la corde, la detacherait du crochet et la jetterait dans un coin, puis, apres avoir ferme la fenetre, il reprendrait le chemin par lequel il etait venu.",812,aligned,85887,86127,73661,73861,"Vous pourriez aussi bien redescendre de la meme facon. Votre complice remonterait alors la corde, la detacherait du crochet et la jetterait dans un coin, puis, apres avoir ferme la fenetre, il reprendrait le chemin par lequel il etait venu. ","You would depart, of course, in the same fashion, and your ally would draw up the rope, untie it from the hook, shut the window, snib it on the inside, and get away in the way that he originally came. ","['ton', 'ta', 'tes', 'votre', 'vos']","[('votre', 85942, 85947)]","(('votre', 85942, 85947),)",Votre,85942.0,85947.0
exp,exp_name,holmes,Holmes,74404,74410,14,239,6,M_797,"""Yes, the ally!"" repeated Holmes, pensively.","-- Oui, l'aide, repeta Holmes pensif.",820,aligned,86667,86704,74379,74422,"-- Oui, l'aide, repeta Holmes pensif. ","Yes, the ally!"" repeated Holmes, pensively. ",['Holmes'],"[('Holmes', 86690, 86696)]","(('Holmes', 86690, 86696),)",Holmes,86690.0,86696.0
booknlp,COREF,105,I,74527,74528,14,239,6,M_798,"I fancy that this ally breaks fresh ground in the annals of crime in this country, though parallel cases suggest themselves from India, and, if my memory serves me, from Senegambia.""","Il apporte un element nouveau dans les annales criminelles de notre pays, quoique des cas semblables se soient rencontres dans les Indes et, si j'ai bonne memoire, en Senegambie.",821,aligned,86819,86997,74527,74708,"Il apporte un element nouveau dans les annales criminelles de notre pays, quoique des cas semblables se soient rencontres dans les Indes et, si j'ai bonne memoire, en Senegambie.
","I fancy that this ally breaks fresh ground in the annals of crime in this country, though parallel cases suggest themselves from India, and, if my memory serves me, from Senegambia.""","['je', ""j'""]","[(""j'"", 86963, 86965)]","((""j'"", 86963, 86965),)",,,
booknlp,COREF,105,my,74671,74673,14,239,6,M_799,"I fancy that this ally breaks fresh ground in the annals of crime in this country, though parallel cases suggest themselves from India, and, if my memory serves me, from Senegambia.""","Il apporte un element nouveau dans les annales criminelles de notre pays, quoique des cas semblables se soient rencontres dans les Indes et, si j'ai bonne memoire, en Senegambie.",821,aligned,86819,86997,74527,74708,"Il apporte un element nouveau dans les annales criminelles de notre pays, quoique des cas semblables se soient rencontres dans les Indes et, si j'ai bonne memoire, en Senegambie.
","I fancy that this ally breaks fresh ground in the annals of crime in this country, though parallel cases suggest themselves from India, and, if my memory serves me, from Senegambia.""","['mon', 'ma', 'mes']","[(None, None, None)]","((None, None, None),)",j',86963.0,86965.0
booknlp,COREF,105,me,74688,74690,14,239,6,M_800,"I fancy that this ally breaks fresh ground in the annals of crime in this country, though parallel cases suggest themselves from India, and, if my memory serves me, from Senegambia.""","Il apporte un element nouveau dans les annales criminelles de notre pays, quoique des cas semblables se soient rencontres dans les Indes et, si j'ai bonne memoire, en Senegambie.",821,aligned,86819,86997,74527,74708,"Il apporte un element nouveau dans les annales criminelles de notre pays, quoique des cas semblables se soient rencontres dans les Indes et, si j'ai bonne memoire, en Senegambie.
","I fancy that this ally breaks fresh ground in the annals of crime in this country, though parallel cases suggest themselves from India, and, if my memory serves me, from Senegambia.""","['moi', ""m'""]","[(None, None, None)]","((None, None, None),)",j',86963.0,86965.0
exp,exp_name,small,small,74848,74853,25,241,6,M_801,"""The grate is much too small,"" he answered.",l'ouverture est bien trop etroite.,827,aligned,87181,87215,74826,74868,"l'ouverture est bien trop etroite.
","The grate is much too small,"" he answered. ",['petit'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,105,he,74856,74858,14,241,6,M_802,"""The grate is much too small,"" he answered.",l'ouverture est bien trop etroite.,827,aligned,87181,87215,74826,74868,"l'ouverture est bien trop etroite.
","The grate is much too small,"" he answered. ",['il'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,105,I,74870,74871,14,241,6,M_803,"""I had already considered that possibility.""","J'y ai deja pense, repondit Holmes,",826,aligned,87140,87175,74870,74912,"J'y ai deja pense, repondit Holmes, ","I had already considered that possibility.""","['je', ""j'""]","[(""j'"", 87140, 87142)]","((""j'"", 87140, 87142),)",J',87140.0,87142.0
pdnc,qID,Q176-0,You,74942,74945,21,243,6,M_804,"""You will not apply my precept,"" he said, shaking his head.","Vous ne voulez pas appliquer mes procedes, dit-il en secouant la tete.",824,aligned,87253,87323,74942,75000,"Vous ne voulez pas appliquer mes procedes, dit-il en secouant la tete. ","You will not apply my precept,"" he said, shaking his head. ",['Toi'],"[(None, None, None)]","((None, None, None),)",Vous,87253.0,87257.0
booknlp,COREF,105,my,74961,74963,14,243,6,M_805,"""You will not apply my precept,"" he said, shaking his head.","Vous ne voulez pas appliquer mes procedes, dit-il en secouant la tete.",824,aligned,87253,87323,74942,75000,"Vous ne voulez pas appliquer mes procedes, dit-il en secouant la tete. ","You will not apply my precept,"" he said, shaking his head. ","['mon', 'ma', 'mes']","[('mes', 87282, 87285)]","(('mes', 87282, 87285),)",mes,87282.0,87285.0
booknlp,COREF,105,he,74974,74976,14,243,6,M_806,"""You will not apply my precept,"" he said, shaking his head.","Vous ne voulez pas appliquer mes procedes, dit-il en secouant la tete.",824,aligned,87253,87323,74942,75000,"Vous ne voulez pas appliquer mes procedes, dit-il en secouant la tete. ","You will not apply my precept,"" he said, shaking his head. ",['il'],"[('il', 87300, 87302)]","(('il', 87300, 87302),)",il,87300.0,87302.0
