eng_source,eng_idColName,eng_iden,eng_text,eng_startByte,eng_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID,eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng,translations,occurrences,occurrences_tuple,fr_text,fr_startByte,fr_endByte
exp,exp_name,mlle. blanche,Mlle. Blanche,17850,17863,7,70,1,M_261,"Mlle. Blanche, with her mother and her cousin, the Marquis, know very well that, as things now stand, we are ruined.""","car Mlle Blanche, sa mere et le marquis (son cousin au troisieme degre) savent tres bien que nous sommes ruines.",159,aligned,14040,14152,17850,17966,"car Mlle Blanche, sa mere et le marquis (son cousin au troisieme degre) savent tres bien que nous sommes ruines.
","Mlle.
Blanche, with her mother and her cousin, the Marquis, know very well
that, as things now stand, we are ruined.""",['Mlle. Se bloquer'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,50,her,17870,17873,7,70,1,M_262,"Mlle. Blanche, with her mother and her cousin, the Marquis, know very well that, as things now stand, we are ruined.""","car Mlle Blanche, sa mere et le marquis (son cousin au troisieme degre) savent tres bien que nous sommes ruines.",159,aligned,14040,14152,17850,17966,"car Mlle Blanche, sa mere et le marquis (son cousin au troisieme degre) savent tres bien que nous sommes ruines.
","Mlle.
Blanche, with her mother and her cousin, the Marquis, know very well
that, as things now stand, we are ruined.""","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('sa', 14058, 14060), ('son', 14081, 14084)]","(('sa', 14058, 14060), ('son', 14081, 14084))",sa,14058,14060
booknlp,COREF,50,her,17885,17888,7,70,1,M_263,"Mlle. Blanche, with her mother and her cousin, the Marquis, know very well that, as things now stand, we are ruined.""","car Mlle Blanche, sa mere et le marquis (son cousin au troisieme degre) savent tres bien que nous sommes ruines.",159,aligned,14040,14152,17850,17966,"car Mlle Blanche, sa mere et le marquis (son cousin au troisieme degre) savent tres bien que nous sommes ruines.
","Mlle.
Blanche, with her mother and her cousin, the Marquis, know very well
that, as things now stand, we are ruined.""","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('sa', 14058, 14060), ('son', 14081, 14084)]","(('sa', 14058, 14060), ('son', 14081, 14084))",son,14081,14084
pdnc,qID,Q48-0,we,17952,17954,12,70,1,M_264,"Mlle. Blanche, with her mother and her cousin, the Marquis, know very well that, as things now stand, we are ruined.""","car Mlle Blanche, sa mere et le marquis (son cousin au troisieme degre) savent tres bien que nous sommes ruines.",159,aligned,14040,14152,17850,17966,"car Mlle Blanche, sa mere et le marquis (son cousin au troisieme degre) savent tres bien que nous sommes ruines.
","Mlle.
Blanche, with her mother and her cousin, the Marquis, know very well
that, as things now stand, we are ruined.""","['nous', 'on']","[('nous', 14133, 14137)]","(('nous', 14133, 14137),)",nous,14133,14137
pdnc,qID,Q49-0,the General,17977,17988,16,71,1,M_265,"""And is the General at last in love?""",-- Et le general est amoureux fou ?,160,aligned,14154,14189,17970,18005,"-- Et le general est amoureux fou ?
","And is the General at last in love?""",['le general'],"[('le general', 14160, 14170)]","(('le general', 14160, 14170),)",le general,14160,14170
pdnc,qID,Q50-0,you,18137,18140,4,72,1,M_266,"Listen to me. Take these 700 florins, and go and play roulette with them. Win as much for me as you can, for I am badly in need of money.""","Tenez, voici sept cents florins, allez a la roulette et gagnez pour moi le plus possible. Il me faut de l'argent.",149,aligned,14220,14333,18041,18178,"Tenez, voici sept cents florins, allez a la roulette et gagnez pour moi le plus possible. Il me faut de l'argent.
","Listen to me. Take these 700 florins,
and go and play roulette with them. Win as much for me as you can, for
I am badly in need of money.""","['tu', 'vous']","[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q51-0,her,19048,19051,12,73,1,M_268,"Again, therefore, I put to myself the question: ""Do I, or do I not love her?""","Et une fois de plus, je me demandai : << L'aime-je ?",141,aligned,14945,14997,18976,19052,"Et une fois de plus, je me demandai : << L'aime-je ? ","Again, therefore, I put to myself the
question: ""Do I, or do I not love her?""","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,a man,a man,20276,20281,2,73,1,M_269,"Hitherto (I concluded) she had looked upon me in the same light that the old Empress did upon her servant the Empress who hesitated not to unrobe herself before her slave, since she did not account a slave a man.",C'est un peu l'imperatrice antique qui se deshabillait devant un esclave.,212,aligned,15835,15908,20070,20282,C'est un peu l'imperatrice antique qui se deshabillait devant un esclave. ,"Hitherto (I concluded) she had looked upon me in the
same light that the old Empress did upon her servant the Empress who
hesitated not to unrobe herself before her slave, since she did not
account a slave a man. ",['un homme'],"[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,polina,Polina,20294,20300,12,73,1,M_270,"Yes, often Polina must have taken me for something less than a man!",Un outchitel n'est pas un homme...,211,aligned,15909,15943,20283,20350,"Un outchitel n'est pas un homme...
","Yes, often Polina must have taken me for
something less than a man!
",['Polina'],"[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,a man,a man,20344,20349,2,73,1,M_271,"Yes, often Polina must have taken me for something less than a man!",Un outchitel n'est pas un homme...,211,aligned,15909,15943,20283,20350,"Un outchitel n'est pas un homme...
","Yes, often Polina must have taken me for
something less than a man!
",['un homme'],"[('un homme', 15932, 15940)]","(('un homme', 15932, 15940),)",un homme,15932,15940
exp,exp_name,a man,a man,26028,26033,2,81,2,M_272,"For instance, a gentleman may stake, say, five or ten louis d or seldom more, unless he is a very rich man, when he may stake, say, a thousand francs; but, he must do this simply for the love of the game itself simply for sport, simply in order to observe the process of winning or of losing, and, above all things, as a man who remains quite uninterested in the possibility of his issuing a winner.","De plus, il est tres aristocratique de ne pas remarquer combien tout cet entourage est vulgaire et crapuleux. Il serait pourtant tout aussi aristocratique de le remarquer et de l'examiner avec une lorgnette ; le tout a titre de distraction. La vie est-elle autre chose que l'amusement des gentlemen ? Le gentleman ne vit que pour observer la foule. La trop regarder pourtant ne convient pas.",174,aligned,20801,21192,25709,26108,"De plus, il est tres aristocratique de ne pas remarquer combien tout cet entourage est vulgaire et crapuleux. Il serait pourtant tout aussi aristocratique de le remarquer et de l'examiner avec une lorgnette ; le tout a titre de distraction. La vie est-elle autre chose que l'amusement des gentlemen ? Le gentleman ne vit que pour observer la foule. La trop regarder pourtant ne convient pas. ","For instance, a gentleman may stake, say, five or ten
louis d or seldom more, unless he is a very rich man, when he may
stake, say, a thousand francs; but, he must do this simply for the love
of the game itself simply for sport, simply in order to observe the
process of winning or of losing, and, above all things, as a man who
remains quite uninterested in the possibility of his issuing a winner.
",['un homme'],"[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,polina,Polina,31143,31149,12,85,2,M_292,"I had a feeling that, once I had begun to play for Polina, I should wreck my own fortunes.",Il me semblait qu'en jouant pour Paulina je ruinais mes propres chances.,243,aligned,22788,22860,31092,31182,Il me semblait qu'en jouant pour Paulina je ruinais mes propres chances. ,"I had a feeling that, once I had begun to play for
Polina, I should wreck my own fortunes. ",['Polina'],"[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,the croupier,the croupier,31838,31850,15,85,2,M_293,The result was that the croupier paid me out three times my total stake!,On me paya deux fois ma mise.,265,aligned,23320,23349,31818,31890,On me paya deux fois ma mise. ,"The result was that
the croupier paid me out three times my total stake! ",['le croupier'],"[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,polina alexandrovna,Polina Alexandrovna,32332,32351,12,85,2,M_294,"I was paid out another 800 g lden, and, snatching up my pile of 1600, departed in search of Polina Alexandrovna.","On me donna encore huit cents florins ; et, prenant le tout, je m'en allai trouver Paulina.",272,aligned,23612,23703,32240,32352,"On me donna encore huit cents florins ; et, prenant le tout, je m'en allai trouver Paulina.
","I was paid out
another 800 g lden, and, snatching up my pile of 1600, departed in
search of Polina Alexandrovna.
",['Polina Alexandrovna'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,47,her,32437,32440,12,86,2,M_295,"I found the whole party walking in the park, and was able to get an interview with her only after supper.","Ils se promenaient tous dans le parc, et je ne pus la voir qu'au souper.",270,aligned,23705,23777,32354,32459,"Ils se promenaient tous dans le parc, et je ne pus la voir qu'au souper. ","I found the whole party walking in the park, and was able to get an
interview with her only after supper. ","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('la', 23756, 23758)]","(('la', 23756, 23758),)",la,23756,23758
exp,exp_name,the frenchman,the Frenchman,32470,32483,8,86,2,M_296,"This time the Frenchman was absent from the meal, and the General seemed to be in a more expansive vein.","Le Francais n'etait pas la, et le general put profiter de cette absence pour me dire tout ce qu'il avait sur le coeur.",269,aligned,23778,23896,32460,32564,"Le Francais n'etait pas la, et le general put profiter de cette absence pour me dire tout ce qu'il avait sur le coeur. ","This time the Frenchman was
absent from the meal, and the General seemed to be in a more expansive
vein. ",['le Francais'],"[('le Francais', 23778, 23789)]","(('le Francais', 23778, 23789),)",le Francais,23778,23789
exp,exp_name,the general,the General,32514,32525,16,86,2,M_297,"This time the Frenchman was absent from the meal, and the General seemed to be in a more expansive vein.","Le Francais n'etait pas la, et le general put profiter de cette absence pour me dire tout ce qu'il avait sur le coeur.",269,aligned,23778,23896,32460,32564,"Le Francais n'etait pas la, et le general put profiter de cette absence pour me dire tout ce qu'il avait sur le coeur. ","This time the Frenchman was
absent from the meal, and the General seemed to be in a more expansive
vein. ",['le general'],"[('le general', 23809, 23819)]","(('le general', 23809, 23819),)",le general,23809,23819
booknlp,COREF,150,he,32585,32587,16,86,2,M_298,"Among other things, he thought it necessary to remind me that he would be sorry to see me playing at the gaming-tables.","Entre autres choses, il me fit observer qu'il ne desirait pas me voir a la table de jeu.",268,aligned,23897,23985,32565,32684,"Entre autres choses, il me fit observer qu'il ne desirait pas me voir a la table de jeu. ","Among other things, he thought it necessary to remind me that he
would be sorry to see me playing at the gaming-tables. ",['il'],"[('il', 23918, 23920), ('il', 23940, 23942)]","(('il', 23918, 23920), ('il', 23940, 23942))",il,23918,23920
booknlp,COREF,150,he,32627,32629,16,86,2,M_299,"Among other things, he thought it necessary to remind me that he would be sorry to see me playing at the gaming-tables.","Entre autres choses, il me fit observer qu'il ne desirait pas me voir a la table de jeu.",268,aligned,23897,23985,32565,32684,"Entre autres choses, il me fit observer qu'il ne desirait pas me voir a la table de jeu. ","Among other things, he thought it necessary to remind me that he
would be sorry to see me playing at the gaming-tables. ",['il'],"[('il', 23918, 23920), ('il', 23940, 23942)]","(('il', 23918, 23920), ('il', 23940, 23942))",il,23940,23942
booknlp,COREF,150,his,32688,32691,16,86,2,M_300,"In his opinion, such conduct would greatly compromise him especially if I were to lose much.","D'apres lui, il etait tres dangereux pour moi que j'y parusse.",256,aligned,23986,24048,32685,32777,"D'apres lui, il etait tres dangereux pour moi que j'y parusse.
","In his opinion,
such conduct would greatly compromise him especially if I were to lose
much. ","['son', 'sa', 'ses', 'le sien']","[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,him,32739,32742,16,86,2,M_301,"In his opinion, such conduct would greatly compromise him especially if I were to lose much.","D'apres lui, il etait tres dangereux pour moi que j'y parusse.",256,aligned,23986,24048,32685,32777,"D'apres lui, il etait tres dangereux pour moi que j'y parusse.
","In his opinion,
such conduct would greatly compromise him especially if I were to lose
much. ",['lui'],"[('lui', 23994, 23997)]","(('lui', 23994, 23997),)",lui,23994,23997
pdnc,qID,Q52-0,you,32791,32794,4,86,2,M_302,"""And even if you were to _win_ much I should be compromised,"" he added in a meaning sort of way.","-- Et en tout cas, moi, je serais compromis, repeta-t-il avec importance.",257,aligned,24050,24123,32779,32874,"-- Et en tout cas, moi, je serais compromis, repeta-t-il avec importance. ","And even if you were to _win_ much I should be compromised,"" he
added in a meaning sort of way. ","['tu', 'vous']","[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,I,32814,32815,16,86,2,M_303,"""And even if you were to _win_ much I should be compromised,"" he added in a meaning sort of way.","-- Et en tout cas, moi, je serais compromis, repeta-t-il avec importance.",257,aligned,24050,24123,32779,32874,"-- Et en tout cas, moi, je serais compromis, repeta-t-il avec importance. ","And even if you were to _win_ much I should be compromised,"" he
added in a meaning sort of way. ","['je', ""j'""]","[('je', 24074, 24076)]","(('je', 24074, 24076),)",je,24074,24076
booknlp,COREF,150,he,32840,32842,16,86,2,M_304,"""And even if you were to _win_ much I should be compromised,"" he added in a meaning sort of way.","-- Et en tout cas, moi, je serais compromis, repeta-t-il avec importance.",257,aligned,24050,24123,32779,32874,"-- Et en tout cas, moi, je serais compromis, repeta-t-il avec importance. ","And even if you were to _win_ much I should be compromised,"" he
added in a meaning sort of way. ",['il'],"[('il', 24104, 24106)]","(('il', 24104, 24106),)",il,24104,24106
booknlp,COREF,150,I,32886,32887,16,86,2,M_305,"""Of course I have no _right_ to order your actions, but you yourself will agree that...""","Je n'ai pas le droit de regler votre conduite. ~~~ Mais, comprenez vous-meme...",254,aligned,24124,24199,32876,32962,"Je n'ai pas le droit de regler votre conduite. Mais, comprenez vous-meme...
","Of course I have no _right_ to order
your actions, but you yourself will agree that...""","['je', ""j'""]","[('je', 24124, 24126)]","(('je', 24124, 24126),)",je,24124,24126
pdnc,qID,Q52-1,your,32913,32917,4,86,2,M_306,"""Of course I have no _right_ to order your actions, but you yourself will agree that...""","Je n'ai pas le droit de regler votre conduite. ~~~ Mais, comprenez vous-meme...",254,aligned,24124,24199,32876,32962,"Je n'ai pas le droit de regler votre conduite. Mais, comprenez vous-meme...
","Of course I have no _right_ to order
your actions, but you yourself will agree that...""","['ton', 'ta', 'tes', 'votre', 'vos']","[('votre', 24155, 24160)]","(('votre', 24155, 24160),)",votre,24155,24160
pdnc,qID,Q52-1,you,32931,32934,4,86,2,M_307,"""Of course I have no _right_ to order your actions, but you yourself will agree that...""","Je n'ai pas le droit de regler votre conduite. ~~~ Mais, comprenez vous-meme...",254,aligned,24124,24199,32876,32962,"Je n'ai pas le droit de regler votre conduite. Mais, comprenez vous-meme...
","Of course I have no _right_ to order
your actions, but you yourself will agree that...""","['tu', 'vous']","[('vous', 24187, 24191)]","(('vous', 24187, 24191),)",vous,24187,24191
booknlp,COREF,150,he,32974,32976,16,86,2,M_308,"As usual, he did not finish his sentence.","Ici, selon son habitude, il ne finit pas.",249,aligned,24201,24242,32964,33005,"Ici, selon son habitude, il ne finit pas. ","As usual, he did not
finish his sentence. ",['il'],"[('il', 24226, 24228)]","(('il', 24226, 24228),)",il,24226,24228
booknlp,COREF,150,his,32992,32995,16,86,2,M_309,"As usual, he did not finish his sentence.","Ici, selon son habitude, il ne finit pas.",249,aligned,24201,24242,32964,33005,"Ici, selon son habitude, il ne finit pas. ","As usual, he did not
finish his sentence. ","['son', 'sa', 'ses', 'le sien']","[('son', 24212, 24215)]","(('son', 24212, 24215),)",son,24212,24215
exp,exp_name,polina,Polina,33242,33248,12,86,2,M_310,"At last, when ascending to my own room, I succeeded in handing Polina her winnings, and told her that, next time, I should not play for her.","En rentrant chez moi, j'eus le temps d'apprendre son gain a Paulina, et je lui declarai que desormais je ne jouerais plus pour elle.",251,aligned,24352,24484,33179,33319,"En rentrant chez moi, j'eus le temps d'apprendre son gain a Paulina, et je lui declarai que desormais je ne jouerais plus pour elle.
","At last, when
ascending to my own room, I succeeded in handing Polina her winnings,
and told her that, next time, I should not play for her.
",['Polina'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,47,her,33249,33252,12,86,2,M_311,"At last, when ascending to my own room, I succeeded in handing Polina her winnings, and told her that, next time, I should not play for her.","En rentrant chez moi, j'eus le temps d'apprendre son gain a Paulina, et je lui declarai que desormais je ne jouerais plus pour elle.",251,aligned,24352,24484,33179,33319,"En rentrant chez moi, j'eus le temps d'apprendre son gain a Paulina, et je lui declarai que desormais je ne jouerais plus pour elle.
","At last, when
ascending to my own room, I succeeded in handing Polina her winnings,
and told her that, next time, I should not play for her.
","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('elle', 24479, 24483), ('lui', 24427, 24430), ('son', 24401, 24404)]","(('elle', 24479, 24483), ('lui', 24427, 24430), ('son', 24401, 24404))",elle,24479,24483
booknlp,COREF,47,her,33272,33275,12,86,2,M_312,"At last, when ascending to my own room, I succeeded in handing Polina her winnings, and told her that, next time, I should not play for her.","En rentrant chez moi, j'eus le temps d'apprendre son gain a Paulina, et je lui declarai que desormais je ne jouerais plus pour elle.",251,aligned,24352,24484,33179,33319,"En rentrant chez moi, j'eus le temps d'apprendre son gain a Paulina, et je lui declarai que desormais je ne jouerais plus pour elle.
","At last, when
ascending to my own room, I succeeded in handing Polina her winnings,
and told her that, next time, I should not play for her.
","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('elle', 24479, 24483), ('lui', 24427, 24430), ('son', 24401, 24404)]","(('elle', 24479, 24483), ('lui', 24427, 24430), ('son', 24401, 24404))",lui,24427,24430
booknlp,COREF,47,her,33315,33318,12,86,2,M_313,"At last, when ascending to my own room, I succeeded in handing Polina her winnings, and told her that, next time, I should not play for her.","En rentrant chez moi, j'eus le temps d'apprendre son gain a Paulina, et je lui declarai que desormais je ne jouerais plus pour elle.",251,aligned,24352,24484,33179,33319,"En rentrant chez moi, j'eus le temps d'apprendre son gain a Paulina, et je lui declarai que desormais je ne jouerais plus pour elle.
","At last, when
ascending to my own room, I succeeded in handing Polina her winnings,
and told her that, next time, I should not play for her.
","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('elle', 24479, 24483), ('lui', 24427, 24430), ('son', 24401, 24404)]","(('elle', 24479, 24483), ('lui', 24427, 24430), ('son', 24401, 24404))",son,24401,24404
booknlp,COREF,47,she,33332,33335,12,87,2,M_314,"""Why not?"" she asked excitedly.",-- Pourquoi donc ? demanda-t-elle avec inquietude.,250,aligned,24486,24536,33322,33352,"-- Pourquoi donc ? demanda-t-elle avec inquietude.
","Why not?"" she asked excitedly.
",['elle'],"[('elle', 24515, 24519)]","(('elle', 24515, 24519),)",elle,24515,24519
pdnc,qID,Q55-0,you,33479,33482,4,89,2,M_315,"""Then are you so certain that your roulette-playing will get us out of our difficulties?"" she inquired with a quizzical smile.",-- Vous avez raison. La roulette est votre salut ! dit-elle avec un sourire moqueur.,247,aligned,24585,24669,33470,33595,"-- Vous avez raison. La roulette est votre salut ! dit-elle avec un sourire moqueur.
","Then are you so certain that your roulette-playing will get us out of
our difficulties?"" she inquired with a quizzical smile.
","['tu', 'vous']","[('vous', 24588, 24592)]","(('vous', 24588, 24592),)",vous,24588,24592
pdnc,qID,Q55-0,your,33499,33503,4,89,2,M_316,"""Then are you so certain that your roulette-playing will get us out of our difficulties?"" she inquired with a quizzical smile.",-- Vous avez raison. La roulette est votre salut ! dit-elle avec un sourire moqueur.,247,aligned,24585,24669,33470,33595,"-- Vous avez raison. La roulette est votre salut ! dit-elle avec un sourire moqueur.
","Then are you so certain that your roulette-playing will get us out of
our difficulties?"" she inquired with a quizzical smile.
","['ton', 'ta', 'tes', 'votre', 'vos']","[('votre', 24622, 24627)]","(('votre', 24622, 24627),)",votre,24622,24627
booknlp,COREF,47,she,33559,33562,12,89,2,M_317,"""Then are you so certain that your roulette-playing will get us out of our difficulties?"" she inquired with a quizzical smile.",-- Vous avez raison. La roulette est votre salut ! dit-elle avec un sourire moqueur.,247,aligned,24585,24669,33470,33595,"-- Vous avez raison. La roulette est votre salut ! dit-elle avec un sourire moqueur.
","Then are you so certain that your roulette-playing will get us out of
our difficulties?"" she inquired with a quizzical smile.
",['elle'],"[('elle', 24640, 24644)]","(('elle', 24640, 24644),)",elle,24640,24644
pdnc,qID,Q57-0,you,33692,33695,12,90,2,M_318,"I said very seriously, ""Yes,"" and then added: ""Possibly my certainty about winning may seem to you ridiculous; yet, pray leave me in peace.""","-- Pre-ci-se-ment. Quant a l'espoir de gagner toujours, c'est peut-etre ridicule, j'en conviens. Et puis ?... ~~~ Je demande seulement qu'on me laisse tranquille.",246,aligned,24673,24832,33597,33736,"-- Pre-ci-se-ment.

Quant a l'espoir de gagner toujours, c'est peut-etre ridicule, j'en conviens. Et puis ?... Je demande seulement qu'on me laisse tranquille.
","I said very seriously, ""Yes,"" and then added: ""Possibly my certainty
about winning may seem to you ridiculous; yet, pray leave me in peace.""","['tu', 'vous']","[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,47,she,33751,33754,12,91,2,M_319,"Nonetheless she insisted that I ought to go halves with her in the day s winnings, and offered me 800 g lden on condition that henceforth, I gambled only on those terms; but I refused to do so, once and for all stating, as my reason, that I found myself unable to play on behalf of any one else,","Paulina Alexandrovna m'offrit de partager le gain du jour, en me proposant de continuer a jouer dans ces conditions. ~~~ Je refusai ; je declarai qu'il etait impossible de jouer pour les autres,",245,aligned,24834,25024,33739,34034,"Paulina Alexandrovna m'offrit de partager le gain du jour, en me proposant de continuer a jouer dans ces conditions. Je refusai ; je declarai qu'il etait impossible de jouer pour les autres, ","Nonetheless she insisted that I ought to go halves with her in the
day s winnings, and offered me 800 g lden on condition that henceforth,
I gambled only on those terms; but I refused to do so, once and for
all stating, as my reason, that I found myself unable to play on behalf
of any one else, ",['elle'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,47,her,33795,33798,12,91,2,M_320,"Nonetheless she insisted that I ought to go halves with her in the day s winnings, and offered me 800 g lden on condition that henceforth, I gambled only on those terms; but I refused to do so, once and for all stating, as my reason, that I found myself unable to play on behalf of any one else,","Paulina Alexandrovna m'offrit de partager le gain du jour, en me proposant de continuer a jouer dans ces conditions. ~~~ Je refusai ; je declarai qu'il etait impossible de jouer pour les autres,",245,aligned,24834,25024,33739,34034,"Paulina Alexandrovna m'offrit de partager le gain du jour, en me proposant de continuer a jouer dans ces conditions. Je refusai ; je declarai qu'il etait impossible de jouer pour les autres, ","Nonetheless she insisted that I ought to go halves with her in the
day s winnings, and offered me 800 g lden on condition that henceforth,
I gambled only on those terms; but I refused to do so, once and for
all stating, as my reason, that I found myself unable to play on behalf
of any one else, ","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,47,I,34144,34145,12,92,2,M_321,"""Well, absurd though it be, I place great hopes on your playing of roulette,"" she remarked musingly; ""wherefore, you ought to play as my partner and on equal shares; wherefore, of course, you will do as I wish.""","-- Et pourtant, tout sot que cela soit, moi aussi je n'ai d'espoir que dans la roulette. ~~~ Il faut donc absolument jouer pour moi. ~~~ Et je veux que vous partagiez.",276,aligned,25084,25243,34117,34326,"-- Et pourtant, tout sot que cela soit, moi aussi je n'ai d'espoir que dans la roulette. Il faut donc absolument jouer pour moi. Et je veux que vous partagiez. ","Well, absurd though it be, I place great hopes on your playing of
roulette,"" she remarked musingly; ""wherefore, you ought to play as my
partner and on equal shares; wherefore, of course, you will do as I
wish.""","['je', ""j'""]","[('je', 25134, 25136), ('je', 25216, 25218)]","(('je', 25134, 25136), ('je', 25216, 25218))",je,25134,25136
booknlp,COREF,47,she,34194,34197,12,92,2,M_322,"""Well, absurd though it be, I place great hopes on your playing of roulette,"" she remarked musingly; ""wherefore, you ought to play as my partner and on equal shares; wherefore, of course, you will do as I wish.""","-- Et pourtant, tout sot que cela soit, moi aussi je n'ai d'espoir que dans la roulette. ~~~ Il faut donc absolument jouer pour moi. ~~~ Et je veux que vous partagiez.",276,aligned,25084,25243,34117,34326,"-- Et pourtant, tout sot que cela soit, moi aussi je n'ai d'espoir que dans la roulette. Il faut donc absolument jouer pour moi. Et je veux que vous partagiez. ","Well, absurd though it be, I place great hopes on your playing of
roulette,"" she remarked musingly; ""wherefore, you ought to play as my
partner and on equal shares; wherefore, of course, you will do as I
wish.""",['elle'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,47,my,34250,34252,12,92,2,M_323,"""Well, absurd though it be, I place great hopes on your playing of roulette,"" she remarked musingly; ""wherefore, you ought to play as my partner and on equal shares; wherefore, of course, you will do as I wish.""","-- Et pourtant, tout sot que cela soit, moi aussi je n'ai d'espoir que dans la roulette. ~~~ Il faut donc absolument jouer pour moi. ~~~ Et je veux que vous partagiez.",276,aligned,25084,25243,34117,34326,"-- Et pourtant, tout sot que cela soit, moi aussi je n'ai d'espoir que dans la roulette. Il faut donc absolument jouer pour moi. Et je veux que vous partagiez. ","Well, absurd though it be, I place great hopes on your playing of
roulette,"" she remarked musingly; ""wherefore, you ought to play as my
partner and on equal shares; wherefore, of course, you will do as I
wish.""","['mon', 'ma', 'mes']","[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,47,I,34319,34320,12,92,2,M_324,"""Well, absurd though it be, I place great hopes on your playing of roulette,"" she remarked musingly; ""wherefore, you ought to play as my partner and on equal shares; wherefore, of course, you will do as I wish.""","-- Et pourtant, tout sot que cela soit, moi aussi je n'ai d'espoir que dans la roulette. ~~~ Il faut donc absolument jouer pour moi. ~~~ Et je veux que vous partagiez.",276,aligned,25084,25243,34117,34326,"-- Et pourtant, tout sot que cela soit, moi aussi je n'ai d'espoir que dans la roulette. Il faut donc absolument jouer pour moi. Et je veux que vous partagiez. ","Well, absurd though it be, I place great hopes on your playing of
roulette,"" she remarked musingly; ""wherefore, you ought to play as my
partner and on equal shares; wherefore, of course, you will do as I
wish.""","['je', ""j'""]","[('je', 25134, 25136), ('je', 25216, 25218)]","(('je', 25134, 25136), ('je', 25216, 25218))",je,25216,25218
booknlp,COREF,47,she,34334,34337,12,93,2,M_325,Then she left me without listening to any further protests on my part.,Elle sortit sans ecouter davantage mes observations.,277,aligned,25260,25312,34329,34399,"Elle sortit sans ecouter davantage mes observations.
","Then she left me without listening to any further protests on my part.
",['elle'],"[('elle', 25260, 25264)]","(('elle', 25260, 25264),)",elle,25260,25264
booknlp,COREF,47,she,34424,34427,12,95,3,M_326,On the morrow she said not a word to me about gambling.,"Hier, de toute la journee, elle ne me dit pas un mot a propos du jeu.",282,aligned,25327,25396,34410,34465,"Hier, de toute la journee, elle ne me dit pas un mot a propos du jeu. ",On the morrow she said not a word to me about gambling. ,['elle'],"[('elle', 25354, 25358)]","(('elle', 25354, 25358),)",elle,25354,25358
booknlp,COREF,47,she,34475,34478,12,95,3,M_327,"In fact, she purposely avoided me, although her old manner to me had not changed: the same serene coolness was hers on meeting me a coolness that was mingled even with a spice of contempt and dislike.","Elle evitait d'ailleurs de me parler. Ses manieres etaient changees. Elle me traitait negligemment, me marquant a peine son mepris.",281,aligned,25397,25528,34466,34666,"Elle evitait d'ailleurs de me parler. Ses manieres etaient changees. Elle me traitait negligemment, me marquant a peine son mepris. ","In fact, she
purposely avoided me, although her old manner to me had not changed:
the same serene coolness was hers on meeting me a coolness that was
mingled even with a spice of contempt and dislike. ",['elle'],"[('elle', 25397, 25401), ('elle', 25466, 25470)]","(('elle', 25397, 25401), ('elle', 25466, 25470))",,,
booknlp,COREF,47,her,34510,34513,12,95,3,M_328,"In fact, she purposely avoided me, although her old manner to me had not changed: the same serene coolness was hers on meeting me a coolness that was mingled even with a spice of contempt and dislike.","Elle evitait d'ailleurs de me parler. Ses manieres etaient changees. Elle me traitait negligemment, me marquant a peine son mepris.",281,aligned,25397,25528,34466,34666,"Elle evitait d'ailleurs de me parler. Ses manieres etaient changees. Elle me traitait negligemment, me marquant a peine son mepris. ","In fact, she
purposely avoided me, although her old manner to me had not changed:
the same serene coolness was hers on meeting me a coolness that was
mingled even with a spice of contempt and dislike. ","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('elle', 25397, 25401), ('elle', 25466, 25470), ('son', 25517, 25520), ('ses', 25435, 25438)]","(('elle', 25397, 25401), ('elle', 25466, 25470), ('son', 25517, 25520), ('ses', 25435, 25438))",,,
