eng_source,eng_idColName,eng_iden,eng_text,fr_text,eng_startByte,eng_endByte,fr_startByte,fr_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID
booknlp,COREF,180,I,,104095,104096,,,8,282,7,M_1270
pdnc,qID,Q189-1,you,,104185,104188,,,4,282,7,M_1271
booknlp,COREF,180,I,,104235,104236,,,8,282,7,M_1272
booknlp,COREF,180,he,,104248,104250,,,8,282,7,M_1273
booknlp,COREF,180,he,,104274,104276,,,8,282,7,M_1274
booknlp,COREF,180,I,,104317,104318,,,8,282,7,M_1275
pdnc,qID,Q189-2,you,,104349,104352,,,4,282,7,M_1276
booknlp,COREF,180,I,,104415,104416,,,8,282,7,M_1277
pdnc,qID,Q189-2,her,,104427,104430,,,12,282,7,M_1278
booknlp,COREF,180,he,,104460,104462,,,8,283,7,M_1279
booknlp,COREF,180,his,,104473,104476,,,8,283,7,M_1280
exp,exp_name,polina,Polina,,104545,104551,,,12,283,7,M_1281
exp,exp_name,polina,POLINA,,105026,105032,,,12,285,7,M_1282
pdnc,qID,Q191-0,you,,105449,105452,,,8,288,7,M_1283
pdnc,qID,Q191-0,Mlle,,105462,105466,,,12,288,7,M_1284
booknlp,COREF,50,herself,,105483,105490,,,7,288,7,M_1285
pdnc,qID,Q191-1,you,,105533,105536,,,8,288,7,M_1286
pdnc,qID,Q191-1,you,,105541,105544,,,8,288,7,M_1287
pdnc,qID,Q191-1,you,,105625,105628,,,8,288,7,M_1288
pdnc,qID,Q191-1,you,,105679,105682,,,8,288,7,M_1289
pdnc,qID,Q191-1,you,,105716,105719,,,8,288,7,M_1290
pdnc,qID,Q192-0,your,,105855,105859,,,4,289,7,M_1291
pdnc,qID,Q192-0,you,,105963,105966,,,4,289,7,M_1292
pdnc,qID,Q193-1,you,,106013,106016,,,8,290,7,M_1293
pdnc,qID,Q193-1,you,,106082,106085,,,8,290,7,M_1294
pdnc,qID,Q193-1,Monsieur de Griers,,106143,106161,,,8,290,7,M_1295
pdnc,qID,Q195-0,You,,106412,106415,,,8,293,7,M_1296
pdnc,qID,Q195-0,Master Frenchman,,106453,106469,,,8,293,7,M_1297
exp,exp_name,polina,Polina,,107036,107042,,,12,293,7,M_1298
booknlp,COREF,47,she,,107085,107088,,,12,293,7,M_1299
booknlp,COREF,47,she,,107115,107118,,,12,293,7,M_1300
booknlp,COREF,47,her,,107338,107341,,,12,293,7,M_1301
booknlp,COREF,47,her,,107442,107445,,,12,293,7,M_1302
booknlp,COREF,47,her,,107471,107474,,,12,293,7,M_1303
exp,exp_name,polina,Polina,,107541,107547,,,12,293,7,M_1304
booknlp,COREF,47,herself,,107548,107555,,,12,293,7,M_1305
booknlp,COREF,47,her,,107576,107579,,,12,293,7,M_1306
booknlp,COREF,47,herself,,107611,107618,,,12,293,7,M_1307
booknlp,COREF,47,her,,107690,107693,,,12,293,7,M_1308
booknlp,COREF,47,her,,107744,107747,,,12,293,7,M_1309
pdnc,qID,Q196-0,you,,107924,107927,,,4,296,8,M_1310
pdnc,qID,Q196-1,you,,107944,107947,,,4,296,8,M_1311
pdnc,qID,Q196-1,you,,107989,107992,,,4,296,8,M_1312
pdnc,qID,Q196-1,your,,108010,108014,,,4,296,8,M_1313
pdnc,qID,Q197-0,you,,108036,108039,,,10,297,8,M_1314
pdnc,qID,Q199-0,you,,108251,108254,,,10,299,8,M_1315
pdnc,qID,Q200-0,you,,108320,108323,,,4,300,8,M_1316
pdnc,qID,Q200-0,you,,108338,108341,,,4,300,8,M_1317
pdnc,qID,Q200-0,you,,108375,108378,,,4,300,8,M_1318
pdnc,qID,Q201-0,you,,108414,108417,,,10,301,8,M_1319
pdnc,qID,Q201-0,Mr. Astley,,108423,108433,,,10,301,8,M_1320
pdnc,qID,Q201-1,you,,108547,108550,,,10,301,8,M_1321
exp,exp_name,astley,Astley,,108811,108817,,,10,302,8,M_1322
booknlp,COREF,54,he,,108864,108866,,,10,302,8,M_1323
booknlp,COREF,54,himself,,108876,108883,,,10,302,8,M_1324
booknlp,COREF,54,I,,108999,109000,,,10,304,8,M_1325
booknlp,COREF,54,he,,109017,109019,,,10,304,8,M_1326
booknlp,COREF,54,him,,109091,109094,,,10,305,8,M_1327
booknlp,COREF,54,him,,109132,109135,,,10,305,8,M_1328
exp,exp_name,polina,Polina,,109151,109157,,,12,305,8,M_1329
exp,exp_name,astley,Astley,,109341,109347,,,10,305,8,M_1330
exp,exp_name,a man,a man,,109348,109353,,,2,305,8,M_1331
exp,exp_name,polina,Polina,,109417,109423,,,12,305,8,M_1332
booknlp,COREF,54,him,,109457,109460,,,10,305,8,M_1333
booknlp,COREF,54,he,,109471,109473,,,10,305,8,M_1334
booknlp,COREF,47,her,,109489,109492,,,12,305,8,M_1335
booknlp,COREF,54,he,,109521,109523,,,10,305,8,M_1336
booknlp,COREF,54,himself,,109545,109552,,,10,305,8,M_1337
booknlp,COREF,54,his,,109562,109565,,,10,305,8,M_1338
booknlp,COREF,54,him,,109642,109645,,,10,305,8,M_1339
booknlp,COREF,54,him,,109669,109672,,,10,305,8,M_1340
booknlp,COREF,54,him,,109955,109958,,,10,305,8,M_1341
exp,exp_name,the frenchman,the Frenchman,,110068,110081,,,8,305,8,M_1342
exp,exp_name,mr. astley,Mr. Astley,,110118,110128,,,10,306,8,M_1343
booknlp,COREF,54,he,,110151,110153,,,10,306,8,M_1344
booknlp,COREF,54,he,,110209,110211,,,10,306,8,M_1345
booknlp,COREF,54,he,,110221,110223,,,10,306,8,M_1346
exp,exp_name,the frenchman,the Frenchman,,110281,110294,,,8,306,8,M_1347
booknlp,COREF,54,he,,110296,110298,,,10,306,8,M_1348
booknlp,COREF,54,he,,110390,110392,,,10,306,8,M_1349
booknlp,COREF,54,his,,110426,110429,,,10,306,8,M_1350
pdnc,qID,Q205-0,this Marquis,,110509,110521,,,8,308,8,M_1351
pdnc,qID,Q205-0,Mlle. Polina ,,110526,110539,,,12,308,8,M_1352
pdnc,qID,Q205-0,you,,110539,110542,,,4,308,8,M_1353
pdnc,qID,Q207-0,you,,110756,110759,,,4,311,8,M_1354
booknlp,COREF,54,me,,110801,110803,,,10,311,8,M_1355
booknlp,COREF,54,him,,110972,110975,,,10,312,8,M_1356
exp,exp_name,polina,Polina,,111027,111033,,,12,312,8,M_1357
exp,exp_name,the baron,the Baron,,111067,111076,,,14,312,8,M_1358
exp,exp_name,the general,the General,,111098,111109,,,16,312,8,M_1359
exp,exp_name,de griers,De Griers,,111163,111172,,,8,312,8,M_1360
exp,exp_name,astley,Astley,,111223,111229,,,10,312,8,M_1361
pdnc,qID,Q209-0,you,vous,111278,111281,54924.0,54928.0,10,313,8,M_1362
pdnc,qID,Q209-1,you,vous,111316,111319,83331.0,83335.0,10,313,8,M_1363
pdnc,qID,Q209-1,you,vous,111345,111348,83331.0,83335.0,10,313,8,M_1364
pdnc,qID,Q209-1,your,votre,111349,111353,83345.0,83350.0,10,313,8,M_1365
pdnc,qID,Q209-1,this Frenchman,ce petit Francais,111395,111409,83392.0,83409.0,8,313,8,M_1366
booknlp,COREF,54,I,Je,111463,111464,83466.0,83468.0,10,314,8,M_1367
exp,exp_name,mr. astley,Mr. Astley,,111495,111505,,,10,314,8,M_1368
pdnc,qID,Q210-1,Mlle. Polina ,miss Paulina,111515,111528,83497.0,83509.0,12,314,8,M_1369
pdnc,qID,Q210-1,you,vous,111534,111537,83513.0,83517.0,4,314,8,M_1370
booknlp,COREF,54,yourself,,111538,111546,,,10,314,8,M_1371
pdnc,qID,Q210-1,you,,111714,111717,,,4,314,8,M_1372
booknlp,COREF,54,my,,111763,111765,,,10,314,8,M_1373
booknlp,COREF,54,I,,111776,111777,,,10,314,8,M_1374
pdnc,qID,Q210-1,you,,111789,111792,,,4,314,8,M_1375
booknlp,COREF,54,yourself,,111806,111814,,,10,314,8,M_1376
pdnc,qID,Q210-1,Mlle. Polina s,sa,111854,111868,83642.0,83644.0,12,314,8,M_1377
pdnc,qID,Q210-1,she,elle,111941,111944,83697.0,83701.0,12,314,8,M_1378
pdnc,qID,Q210-1,you,vous,111974,111977,83726.0,83730.0,4,314,8,M_1379
pdnc,qID,Q210-1,you,vous,111994,111997,83726.0,83730.0,4,314,8,M_1380
pdnc,qID,Q210-1,the Baron,ce baron,112015,112024,83760.0,83768.0,14,314,8,M_1381
pdnc,qID,Q210-1,he,il,112066,112068,83791.0,83793.0,14,314,8,M_1382
pdnc,qID,Q210-1,he,il,112091,112093,83791.0,83793.0,14,314,8,M_1383
pdnc,qID,Q210-1,his,il,112110,112113,83791.0,83793.0,14,314,8,M_1384
pdnc,qID,Q210-1,Mlle. Polina,,112203,112215,,,12,314,8,M_1385
pdnc,qID,Q210-1,she,elle,112261,112264,83939.0,83943.0,12,314,8,M_1386
pdnc,qID,Q210-1,you,vous,112290,112293,83956.0,83960.0,4,314,8,M_1387
pdnc,qID,Q210-1,her,elle,112310,112313,83939.0,83943.0,12,314,8,M_1388
pdnc,qID,Q211-0,you,vous,112347,112350,84016.0,84020.0,10,315,8,M_1389
exp,exp_name,mr. astley,Mr. Astley,M. Astley,112391,112401,84068.0,84077.0,10,315,8,M_1390
pdnc,qID,Q211-1,you,vous,112432,112435,84101.0,84105.0,10,315,8,M_1391
pdnc,qID,Q211-1,Mlle. Polina,Mlle Paulina,112498,112510,84166.0,84178.0,12,315,8,M_1392
booknlp,COREF,47,herself,elle-meme,112511,112518,84179.0,84188.0,12,315,8,M_1393
booknlp,COREF,54,he,Il,112532,112534,84192.0,84194.0,10,316,8,M_1394
pdnc,qID,Q212-0,Your,Vos,112566,112570,84227.0,84230.0,4,317,8,M_1395
booknlp,COREF,54,he,il,112594,112596,84283.0,84285.0,10,317,8,M_1396
booknlp,COREF,54,his,,112619,112622,,,10,317,8,M_1397
booknlp,COREF,54,I,j',112649,112650,84256.0,84258.0,10,317,8,M_1398
pdnc,qID,Q212-1,you,vous,112676,112679,84318.0,84322.0,4,317,8,M_1399
booknlp,COREF,54,I,je,112745,112746,84395.0,84397.0,10,317,8,M_1400
booknlp,COREF,54,I,je,112779,112780,84395.0,84397.0,10,317,8,M_1401
pdnc,qID,Q212-1,your,vous,112809,112813,84401.0,84405.0,4,317,8,M_1402
pdnc,qID,Q213-0,You,,112836,112839,,,10,318,8,M_1403
exp,exp_name,polina,Polina,Paulina,113015,113021,84636.0,84643.0,12,318,8,M_1404
exp,exp_name,astley,Astley,Astley,113034,113040,84670.0,84676.0,10,318,8,M_1405
booknlp,COREF,47,her,elle,113054,113057,84651.0,84655.0,12,318,8,M_1406
booknlp,COREF,54,him,,113108,113111,,,10,318,8,M_1407
exp,exp_name,polina,Polina,Paulina,113144,113150,84764.0,84771.0,12,318,8,M_1408
booknlp,COREF,47,her,elle,113384,113387,84946.0,84950.0,12,318,8,M_1409
exp,exp_name,astley,Astley,,113652,113658,,,10,319,8,M_1410
pdnc,qID,Q214-1,you,vous,113735,113738,85127.0,85131.0,10,319,8,M_1411
pdnc,qID,Q214-1,you,vous,113785,113788,85127.0,85131.0,10,319,8,M_1412
pdnc,qID,Q214-1,your,votre,113835,113839,85228.0,85233.0,10,319,8,M_1413
pdnc,qID,Q215-0,you,vous,113917,113920,85314.0,85318.0,10,321,8,M_1414
pdnc,qID,Q215-0,the General,general,113932,113943,85336.0,85343.0,16,321,8,M_1415
pdnc,qID,Q215-0,De Griers,lui,114064,114073,85422.0,85425.0,8,321,8,M_1416
pdnc,qID,Q215-0,his,lui,114107,114110,85422.0,85425.0,8,321,8,M_1417
pdnc,qID,Q215-0,he,il,114120,114122,85416.0,85418.0,8,321,8,M_1418
pdnc,qID,Q215-0,he,,114249,114251,,,8,321,8,M_1419
pdnc,qID,Q215-0,De Griers,,114254,114263,,,8,321,8,M_1420
pdnc,qID,Q215-0,you,,114324,114327,,,10,321,8,M_1421
pdnc,qID,Q215-0,he,il,114338,114340,85578.0,85580.0,8,321,8,M_1422
pdnc,qID,Q215-0,he,il,114378,114380,85578.0,85580.0,8,321,8,M_1423
pdnc,qID,Q215-0,his,il,114403,114406,85578.0,85580.0,8,321,8,M_1424
pdnc,qID,Q215-0,Mlle. Polina s,,114412,114426,,,12,321,8,M_1425
pdnc,qID,Q215-0,Mlle. Polina,,114475,114487,,,12,321,8,M_1426
pdnc,qID,Q215-0,she,elle,114603,114606,85756.0,85760.0,12,321,8,M_1427
pdnc,qID,Q215-0,the Frenchman,lui,114631,114644,85807.0,85810.0,8,321,8,M_1428
pdnc,qID,Q215-0,she,elle,114652,114655,85756.0,85760.0,12,321,8,M_1429
pdnc,qID,Q215-0,her,la,114729,114732,85905.0,85907.0,12,321,8,M_1430
pdnc,qID,Q215-0,she,,114772,114775,,,12,321,8,M_1431
pdnc,qID,Q215-0,this precious Baron,,114843,114862,,,14,321,8,M_1432
pdnc,qID,Q215-0,you,,114895,114898,,,10,321,8,M_1433
pdnc,qID,Q215-0,the General,,114911,114922,,,16,321,8,M_1434
pdnc,qID,Q215-0,Mlle. Blanche de Cominges,,114944,114969,,,7,321,8,M_1435
booknlp,COREF,73,He,,114971,114973,,,8,321,8,M_1436
booknlp,COREF,73,he,,115028,115030,,,8,321,8,M_1437
pdnc,qID,Q215-0,your,,115082,115086,,,10,321,8,M_1438
pdnc,qID,Q215-0,Your,vos,115106,115110,86201.0,86204.0,10,321,8,M_1439
pdnc,qID,Q215-0,you,vous,115134,115137,86214.0,86218.0,10,321,8,M_1440
exp,exp_name,mr. astley,Mr. Astley,M. Astley,115170,115180,86248.0,86257.0,10,322,8,M_1441
booknlp,COREF,54,I,je,115207,115208,86323.0,86325.0,10,323,8,M_1442
booknlp,COREF,54,I,je,115215,115216,86323.0,86325.0,10,323,8,M_1443
pdnc,qID,Q216-0,you,vous,115246,115249,86349.0,86353.0,4,323,8,M_1444
booknlp,COREF,54,he,,115255,115257,,,10,323,8,M_1445
pdnc,qID,Q216-1,Mlle. Blanche,Mlle Blanche,115300,115313,86355.0,86367.0,7,323,8,M_1446
booknlp,COREF,54,I,,115323,115324,,,10,323,8,M_1447
pdnc,qID,Q217-0,Mlle. Blanche,Mlle Blanche,115354,115367,86446.0,86458.0,7,324,8,M_1448
exp,exp_name,polina,Polina,Paulina,115486,115492,86546.0,86553.0,12,324,8,M_1449
pdnc,qID,Q218-0,Mlle. Blanche,Mlle Blanche,115543,115556,86587.0,86599.0,7,325,8,M_1450
pdnc,qID,Q218-0,the Baron,le baron,115632,115641,86653.0,86661.0,14,325,8,M_1451
pdnc,qID,Q218-0,the Baroness,,115646,115658,,,6,325,8,M_1452
pdnc,qID,Q220-0,you,,115760,115763,,,4,327,8,M_1453
pdnc,qID,Q220-0,Mlle. Blanche,Mlle Blanche,115769,115782,86803.0,86815.0,7,327,8,M_1454
pdnc,qID,Q220-0,she,Elle,115821,115824,86867.0,86871.0,7,327,8,M_1455
pdnc,qID,Q220-0,Mlle. Blanche,Mlle Blanche,115918,115931,86803.0,86815.0,7,327,8,M_1456
pdnc,qID,Q220-0,Mlle. de Cominges,Elle,115949,115966,86867.0,86871.0,7,327,8,M_1457
booknlp,COREF,50,her,la,115976,115979,86919.0,86921.0,7,327,8,M_1458
exp,exp_name,cominges,Cominges,de Comminges,116001,116009,86902.0,86914.0,23,327,8,M_1459
pdnc,qID,Q220-0,De Griers,De Grillet,116076,116085,86990.0,87000.0,8,327,8,M_1460
pdnc,qID,Q220-0,they,eux,116208,116212,87076.0,87079.0,8,327,8,M_1461
pdnc,qID,Q220-0,the _Marquisate_ de Griers,le marquisat de Grillet,116273,116299,87165.0,87188.0,8,327,8,M_1462
pdnc,qID,Q220-0,De Griers,,116404,116413,,,8,327,8,M_1463
pdnc,qID,Q220-0,the said  Marquis,le marquisat de Grillet,116498,116515,87165.0,87188.0,8,327,8,M_1464
pdnc,qID,Q221-0,he,Il,116559,116561,87329.0,87331.0,8,328,8,M_1465
pdnc,qID,Q222-0,Mlle. Blanche,Mlle Blanche,116611,116624,87390.0,87402.0,7,329,8,M_1466
pdnc,qID,Q222-0,she,elle,116680,116683,87557.0,87561.0,7,329,8,M_1467
pdnc,qID,Q222-0,the Baroness,la baronne,116735,116747,87454.0,87464.0,6,329,8,M_1468
pdnc,qID,Q222-0,she,elle,116786,116789,87557.0,87561.0,7,329,8,M_1469
pdnc,qID,Q224-0,you,,116832,116835,,,4,331,8,M_1470
pdnc,qID,Q224-0,she,,116841,116844,,,7,331,8,M_1471
exp,exp_name,a man,a man,,116915,116920,,,2,331,8,M_1472
pdnc,qID,Q224-0,Mlle. Blanche,,117123,117136,,,7,331,8,M_1473
pdnc,qID,Q224-0,her,,117196,117199,,,7,331,8,M_1474
pdnc,qID,Q224-0,she,,117288,117291,,,7,331,8,M_1475
pdnc,qID,Q224-0,her,,117359,117362,,,7,331,8,M_1476
pdnc,qID,Q224-0,Mlle. Zelma,,117475,117486,,,7,331,8,M_1477
pdnc,qID,Q224-0,she,,117503,117506,,,7,331,8,M_1478
exp,exp_name,madame,Madame,,117533,117539,,,5,331,8,M_1479
pdnc,qID,Q224-0,She,,117567,117570,,,7,331,8,M_1480
pdnc,qID,Q224-0,her,,117625,117628,,,7,331,8,M_1481
pdnc,qID,Q224-0,her,,117640,117643,,,7,331,8,M_1482
pdnc,qID,Q224-0,you,,117704,117707,,,4,331,8,M_1483
pdnc,qID,Q224-0,Mlle. Zelma,,117779,117790,,,7,331,8,M_1484
pdnc,qID,Q224-0,her,,117799,117802,,,7,331,8,M_1485
pdnc,qID,Q224-0,her,,117836,117839,,,7,331,8,M_1486
pdnc,qID,Q224-0,her,,117850,117853,,,7,331,8,M_1487
pdnc,qID,Q224-0,him,,117893,117896,,,16,331,8,M_1488
pdnc,qID,Q224-0,she,,117974,117977,,,7,331,8,M_1489
pdnc,qID,Q224-0,Mlle. Zelma,,118054,118065,,,7,331,8,M_1490
pdnc,qID,Q224-0,her,,118096,118099,,,7,331,8,M_1491
pdnc,qID,Q224-0,her,,118147,118150,,,7,331,8,M_1492
pdnc,qID,Q224-0,she,,118164,118167,,,7,331,8,M_1493
pdnc,qID,Q224-0,she,,118200,118203,,,7,331,8,M_1494
pdnc,qID,Q224-0,her,,118211,118214,,,7,331,8,M_1495
pdnc,qID,Q224-0,you,,118399,118402,,,4,331,8,M_1496
pdnc,qID,Q226-0,Mlle. Zelma,Elle,118724,118735,88990.0,88994.0,7,333,8,M_1497
pdnc,qID,Q226-0,her,Elle,118780,118783,88990.0,88994.0,7,333,8,M_1498
pdnc,qID,Q226-0,Mlle. Zelma ,Elle,119031,119043,88990.0,88994.0,7,333,8,M_1499
pdnc,qID,Q226-0,her,elle,119117,119120,88990.0,88994.0,7,333,8,M_1500
pdnc,qID,Q226-0,she,elle,119148,119151,89372.0,89376.0,7,333,8,M_1501
pdnc,qID,Q226-0,her,elle,119175,119178,89403.0,89407.0,7,333,8,M_1502
pdnc,qID,Q226-0,her,elle,119226,119229,89403.0,89407.0,7,333,8,M_1503
pdnc,qID,Q226-0,she,elle,119246,119249,89403.0,89407.0,7,333,8,M_1504
pdnc,qID,Q226-0,her,elle,119273,119276,89437.0,89441.0,7,333,8,M_1505
pdnc,qID,Q226-0,her,la,119298,119301,89513.0,89515.0,7,333,8,M_1506
exp,exp_name,baron burmergelm,Baron Burmergelm,baron Wourmergelm,119311,119327,89490.0,89507.0,14,333,8,M_1507
pdnc,qID,Q226-0,her,la,119349,119352,89513.0,89515.0,7,333,8,M_1508
pdnc,qID,Q226-0,his,,119380,119383,,,14,333,8,M_1509
pdnc,qID,Q226-0,Mlle.,Elle,119403,119408,89581.0,89585.0,7,333,8,M_1510
pdnc,qID,Q226-0,him,,119444,119447,,,14,333,8,M_1511
pdnc,qID,Q226-0,her,,119453,119456,,,7,333,8,M_1512
pdnc,qID,Q226-0,him,le,119485,119488,89672.0,89674.0,14,333,8,M_1513
pdnc,qID,Q226-0,her,elle,119502,119505,88990.0,88994.0,7,333,8,M_1514
pdnc,qID,Q226-0,the Baroness,la baronne,119572,119584,89724.0,89734.0,6,333,8,M_1515
pdnc,qID,Q226-0,Mlle.,Mlle,119616,119621,89279.0,89283.0,7,333,8,M_1516
pdnc,qID,Q226-0,you,vous,119653,119656,89101.0,89105.0,4,333,8,M_1517
pdnc,qID,Q226-0,Mlle. Zelma,Elle,119823,119834,88990.0,88994.0,7,333,8,M_1518
pdnc,qID,Q226-0,his,sa,119838,119841,89985.0,89987.0,14,333,8,M_1519
pdnc,qID,Q226-0,you,vous,119888,119891,89101.0,89105.0,4,333,8,M_1520
pdnc,qID,Q226-0,Mlle.,Mlle,119893,119898,89279.0,89283.0,7,333,8,M_1521
exp,exp_name,madame,Madame,elle,119915,119921,90034.0,90038.0,5,333,8,M_1522
exp,exp_name,general,General,elle,119922,119929,88990.0,88994.0,16,333,8,M_1523
pdnc,qID,Q226-0,she,elle,119957,119960,88990.0,88994.0,7,333,8,M_1524
pdnc,qID,Q226-0,she,,120034,120037,,,7,333,8,M_1525
pdnc,qID,Q226-0,she,elle,120075,120078,88990.0,88994.0,7,333,8,M_1526
pdnc,qID,Q226-0,she,elle,120145,120148,90144.0,90148.0,7,333,8,M_1527
pdnc,qID,Q226-0,the unfortunate General,le pauvre general,120242,120265,90236.0,90253.0,16,333,8,M_1528
pdnc,qID,Q226-0,her,elle,120280,120283,90391.0,90395.0,7,333,8,M_1529
pdnc,qID,Q226-0,De Griers,de Grillet,120316,120325,90291.0,90301.0,8,333,8,M_1530
pdnc,qID,Q226-0,the latter,ce dernier,120346,120356,90315.0,90325.0,8,333,8,M_1531
pdnc,qID,Q226-0,her,,120393,120396,,,7,333,8,M_1532
pdnc,qID,Q226-0,you,vous,120411,120414,89101.0,89105.0,4,333,8,M_1533
pdnc,qID,Q226-0,Mlle.,Mlle,120487,120492,89279.0,89283.0,7,333,8,M_1534
pdnc,qID,Q226-0,the Baron,le baron,120538,120547,89487.0,89495.0,14,333,8,M_1535
pdnc,qID,Q226-0,the Baroness,la baronne,120552,120564,89724.0,89734.0,6,333,8,M_1536
booknlp,COREF,50,herself,se,120574,120581,89735.0,89737.0,7,333,8,M_1537
pdnc,qID,Q226-0,her,elle,120607,120610,88990.0,88994.0,7,333,8,M_1538
pdnc,qID,Q226-0,You,,120658,120661,,,4,333,8,M_1539
pdnc,qID,Q226-0,yours,,120729,120734,,,4,333,8,M_1540
pdnc,qID,Q226-0,she,,120790,120793,,,7,333,8,M_1541
pdnc,qID,Q226-0,the General,,120828,120839,,,16,333,8,M_1542
pdnc,qID,Q226-0,Mlle. Polina,,120848,120860,,,12,333,8,M_1543
pdnc,qID,Q226-0,you,vous,120871,120874,90362.0,90366.0,4,333,8,M_1544
pdnc,qID,Q227-1,Mr. Astley,monsieur Astley,121044,121054,90630.0,90645.0,10,334,8,M_1545
pdnc,qID,Q227-1,you,vous,121064,121067,90650.0,90654.0,10,334,8,M_1546
pdnc,qID,Q227-1,this Mlle. Blanche,Mlle Blanche,121132,121150,90728.0,90740.0,7,334,8,M_1547
pdnc,qID,Q227-1,you,vous,121155,121158,90650.0,90654.0,10,334,8,M_1548
pdnc,qID,Q227-1,the General,le general,121189,121200,90795.0,90805.0,16,334,8,M_1549
pdnc,qID,Q227-1,Mlle. Polina,Mlle Paulina,121220,121232,90828.0,90840.0,12,334,8,M_1550
exp,exp_name,mlle. blanche,Mlle. Blanche,Mlle Blanche,121303,121316,90728.0,90740.0,7,334,8,M_1551
pdnc,qID,Q227-2,you,,121330,121333,,,10,334,8,M_1552
pdnc,qID,Q228-0,you,vous,121379,121382,90965.0,90969.0,4,335,8,M_1553
pdnc,qID,Q228-1,you,vous,121426,121429,90980.0,90984.0,4,335,8,M_1554
pdnc,qID,Q228-1,you,vous,121486,121489,90965.0,90969.0,4,335,8,M_1555
pdnc,qID,Q228-1,the General,le general,121509,121520,91095.0,91105.0,16,335,8,M_1556
pdnc,qID,Q228-1,Mlle. Blanche,miss Blanche,121538,121551,91124.0,91136.0,7,335,8,M_1557
pdnc,qID,Q228-1,the unhappy man,ce general,121572,121587,91251.0,91261.0,16,335,8,M_1558
pdnc,qID,Q228-1,her,elle,121611,121614,91196.0,91200.0,7,335,8,M_1559
pdnc,qID,Q228-1,Mlle. Polina,miss Paulina,121619,121631,91209.0,91221.0,12,335,8,M_1560
pdnc,qID,Q228-1,this Frenchwoman,miss Blanche,121654,121670,91124.0,91136.0,7,335,8,M_1561
pdnc,qID,Q228-1,De Griers,de Grillet,121704,121713,91325.0,91335.0,8,335,8,M_1562
pdnc,qID,Q228-1,the General,le general,121721,121732,91095.0,91105.0,16,335,8,M_1563
pdnc,qID,Q228-1,He,il,121778,121780,91040.0,91042.0,16,335,8,M_1564
pdnc,qID,Q228-1,his,lui,121810,121813,91419.0,91422.0,16,335,8,M_1565
pdnc,qID,Q228-1,him,lui,121832,121835,91419.0,91422.0,16,335,8,M_1566
pdnc,qID,Q228-1,his,lui,121841,121844,91419.0,91422.0,16,335,8,M_1567
pdnc,qID,Q228-1,he,,121877,121879,,,16,335,8,M_1568
pdnc,qID,Q228-1,him,,121899,121902,,,16,335,8,M_1569
pdnc,qID,Q228-1,he,,121940,121942,,,16,335,8,M_1570
exp,exp_name,a man,a man,,121947,121952,,,2,335,8,M_1571
pdnc,qID,Q228-1,Mlle. Polina,miss Paulina,122053,122065,91209.0,91221.0,12,335,8,M_1572
pdnc,qID,Q228-2,you,vous,122142,122145,90965.0,90969.0,4,335,8,M_1573
pdnc,qID,Q228-2,your,vous,122170,122174,90965.0,90969.0,4,335,8,M_1574
pdnc,qID,Q228-2,you,vous,122243,122246,90965.0,90969.0,4,335,8,M_1575
pdnc,qID,Q229-1,Mlle. Polina,Mlle Paulina,122310,122322,91823.0,91835.0,12,336,8,M_1576
pdnc,qID,Q229-1,this Mlle. Blanche,Mlle Blanche,122339,122357,91862.0,91874.0,7,336,8,M_1577
booknlp,COREF,47,herself,elle,122376,122383,91884.0,91888.0,12,336,8,M_1578
pdnc,qID,Q229-1,her Frenchman,elle,122397,122410,91884.0,91888.0,7,336,8,M_1579
pdnc,qID,Q229-1,she,,122423,122426,,,12,336,8,M_1580
pdnc,qID,Q229-1,Mlle. Blanche,Mlle Blanche,122467,122480,91862.0,91874.0,7,336,8,M_1581
pdnc,qID,Q229-1,her,,122540,122543,,,12,336,8,M_1582
pdnc,qID,Q229-1,this Frenchwoman,Mlle Blanche,122570,122586,91862.0,91874.0,7,336,8,M_1583
pdnc,qID,Q229-1,the Baron,le baron,122621,122630,92127.0,92135.0,14,336,8,M_1584
pdnc,qID,Q229-1,she,,122726,122729,,,12,336,8,M_1585
booknlp,COREF,47,herself,elle-meme,122730,122737,92160.0,92169.0,12,336,8,M_1586
pdnc,qID,Q229-1,the Baron,le baron,122764,122773,92127.0,92135.0,14,336,8,M_1587
pdnc,qID,Q230-0,You,Vous,122837,122840,92237.0,92241.0,4,337,8,M_1588
pdnc,qID,Q230-0,this Mlle. de Cominges,cette,122874,122896,92262.0,92267.0,7,337,8,M_1589
pdnc,qID,Q230-0,the General,general,122900,122911,92304.0,92311.0,16,337,8,M_1590
pdnc,qID,Q230-0,Mlle. Polina,miss Paulina,122956,122968,92319.0,92331.0,12,337,8,M_1591
pdnc,qID,Q230-0,the General,general,122970,122981,92304.0,92311.0,16,337,8,M_1592
pdnc,qID,Q230-0,the General,du general,123053,123064,92301.0,92311.0,16,337,8,M_1593
pdnc,qID,Q230-0,this madman,ce fou,123109,123120,92438.0,92444.0,16,337,8,M_1594
pdnc,qID,Q231-0,the General,,123467,123478,,,16,338,8,M_1595
exp,exp_name,mr. astley,Mr. Astley,,123508,123518,,,10,339,8,M_1596
pdnc,qID,Q234-0,the General,le general,123779,123790,93047.0,93057.0,16,341,8,M_1597
