eng,fr,id,llm alignment result,group
"CHAPTER 12 ""Mrs. Allen,"" said Catherine the next morning, ""will there be any harm in my calling on Miss Tilney today? I shall not be easy till I have explained everything.""","TOME II CHAPITRE I. Madame, dit Catherine le lendemain a Mistriss Allen, y aurait-il quelque inconvenient que j'allasse aujourd'hui chez Miss Tilney ? Je n'aurai point de tranquillite que je ne lui aie explique comment les choses se sont passees.","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
"""Go, by all means, my dear; only put on a white gown; Miss Tilney always wears white.""","-- Eh bien, ma chere, repondit Mistriss Allen, allez-y, seulement mettez une robe blanche ; Miss Tilney en porte toujours une.","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
"Catherine cheerfully complied, and being properly equipped, was more impatient than ever to be at the pump-room, that she might inform herself of General Tilney s lodgings, for though she believed they were in Milsom Street, she was not certain of the house, and Mrs. Allen s wavering convictions only made it more doubtful.","Catherine fut bientot prete, et, avec plus d'empressement que jamais, elle alla a la Pump-Room pour s'informer du logement du general Tilney. Elle croyait qu'il logeait dans Milsom-Street, mais elle n'en etait pas bien sure ; elle ignorait le numero de la maison, et les explications que Mistriss Allen avait voulu lui donner avaient augmente ses incertitudes au lieu de les dissiper.","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
"To Milsom Street she was directed, and having made herself perfect in the number, hastened away with eager steps and a beating heart to pay her visit, explain her conduct, and be forgiven; tripping lightly through the church-yard, and resolutely turning away her eyes, that she might not be obliged to see her beloved Isabella and her dear family, who, she had reason to believe, were in a shop hard by.","Quand elle eut appris ce qu'elle desirait savoir, elle s'achemina promptement vers l'endroit ou demeurait M. Tilney, non sans eprouver de tres-fortes palpitations de coeur et sans avoir la tete entierement remplie de tout ce qu'elle avait a dire pour se justifier. En chemin elle apercut sa chere Isabelle qui etait dans un magasin avec toute sa famille : elle detourna la tete dans la crainte d'etre forcee de s'arreter et elle arriva ainsi, sans rencontrer d'obstacles a la maison du General.","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
"She reached the house without any impediment, looked at the number, knocked at the door, and inquired for Miss Tilney.","Apres s'etre assuree du numero, elle frappa a la porte et demanda Miss Tilney.","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
"The man believed Miss Tilney to be at home, but was not quite certain. Would she be pleased to send up her name? She gave her card.","Le laquais dit qu'il croyait que sa maitresse etait a la maison, qu'il n'en etait cependant pas bien sur ; il demanda a Catherine son nom ; celle-ci lui remit sa carte.","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
"In a few minutes the servant returned, and with a look which did not quite confirm his words, said he had been mistaken, for that Miss Tilney was walked out.","Quelques minutes apres il revint et lui dit, d'un ton qui s'accordait mal avec ses paroles, qu'il s'etait trompe, que Miss Tilney etait sortie.","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
"Catherine, with a blush of mortification, left the house. She felt almost persuaded that Miss Tilney _was_ at home, and too much offended to admit her; and as she retired down the street, could not withhold one glance at the drawing-room windows, in expectation of seeing her there, but no one appeared at them.","Catherine rougit, se retira, mais tres-persuadee que Miss Tilney etait chez elle, et qu'elle se croyait trop offensee pour la recevoir. En s'en allant, elle retourna la tete, pensant que peut-etre Miss Tilney se serait mise a la fenetre pour la regarder ; mais elle ne l'apercut nullement ; ayant fait quelques pas elle ne put s'empecher de jeter encore un coup-d'oeil sur cette maison ;","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
"At the bottom of the street, however, she looked back again, and then, not at a window, but issuing from the door, she saw Miss Tilney herself. She was followed by a gentleman, whom Catherine believed to be her father, and they turned up towards Edgar s Buildings.","alors elle vit Miss Tilney, non pas a la fenetre, mais a la porte de la maison, d'ou elle sortait accompagnee d'un cavalier que Catherine crut reconnaitre pour M. Tilney pere. Tous deux se dirigerent du cote d'Edgar's-Building.","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
"Catherine, in deep mortification, proceeded on her way. She could almost be angry herself at such angry incivility; but she checked the resentful sensation; she remembered her own ignorance. She knew not how such an offence as hers might be classed by the laws of worldly politeness, to what a degree of unforgivingness it might with propriety lead, nor to what rigours of rudeness in return it might justly make her amenable.","Catherine, profondement humiliee, s'en voulait a elle-meme de s'etre exposee a ce manque d'egards, dont elle etait extremement choquee. Elle tachait cependant de reprimer cette sensation, en pensant a l'ignorance dans laquelle elle etait des usages du monde ; ignorance qui pouvait l'empecher de juger exactement combien un tel procede etait offensant pour elle. Elle en etait neanmoins bien affligee ;","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
"Dejected and humbled, she had even some thoughts of not going with the others to the theatre that night; but it must be confessed that they were not of long continuance, for she soon recollected, in the first place, that she was without any excuse for staying at home; and, in the second, that it was a play she wanted very much to see.",elle forma meme un moment la resolution de ne pas aller le soir au spectacle ; mais elle ne la tint pas long-tems ; elle pensa d'abord qu'elle n'avait aucun pretexte a donner pour rester a la maison ; de plus on jouait une piece qu'elle desirait voir ;,"[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
"To the theatre accordingly they all went; no Tilneys appeared to plague or please her; she feared that, amongst the many perfections of the family, a fondness for plays was not to be ranked; but perhaps it was because they were habituated to the finer performances of the London stage, which she knew, on Isabella s authority, rendered everything else of the kind ""quite horrid.""","enfin elle regardait comme probable qu'elle n'aurait ni a craindre la presence des Tilney, ni a s'en rejouir, parce qu'elle avait cru avoir remarque que le gout du spectacle n'etait pas le leur ; habitues a la perfection de ceux de Londres, ils devaient regarder tous les autres avec dedain, suivant ce que lui avait dit Isabelle.","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
"She was not deceived in her own expectation of pleasure; the comedy so well suspended her care that no one, observing her during the first four acts, would have supposed she had any wretchedness about her.","Elle ne fut pas trompee dans l'attente du plaisir qu'elle s'etait promis en voyant la piece que l'on jouait. Celle-ci l'occupa si fortement que quiconque l'aurait observee pendant les quatre premiers actes, ne se serait en aucune maniere doute des grands chagrins dont elle etait affligee.","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
"On the beginning of the fifth, however, the sudden view of Mr. Henry Tilney and his father, joining a party in the opposite box, recalled her to anxiety and distress. The stage could no longer excite genuine merriment no longer keep her whole attention. Every other look upon an average was directed towards the opposite box; and, for the space of two entire scenes, did she thus watch Henry Tilney, without being once able to catch his eye.","Cependant au commencement du cinquieme acte l'apparition du general Tilney et de son fils, qui entrerent dans une loge, reveilla toutes ses anxietes et sa detresse. La piece n'eut plus le pouvoir de fixer son attention qu'elle porta sur cette loge. Pendant deux scenes entieres elle ne cessa d'avoir les yeux fixes sur M. Henri Tilney, sans rencontrer une seule fois les siens ;","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
No longer could he be suspected of indifference for a play; his notice was never withdrawn from the stage during two whole scenes.,"elle ne pouvait le croire indifferent au spectacle, puisqu'il s'en etait entierement occupe pendant tout ce tems.","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
"At length, however, he did look towards her, and he bowed but such a bow! No smile, no continued observance attended it; his eyes were immediately returned to their former direction.","A la fin cependant ses regards parcoururent la salle et s'arreterent sur la loge ou etait Catherine ; il la vit, il la salua ; mais quel salut ! Pas un sourire, pas un signe ; ses yeux reprirent aussitot leur premiere direction.","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
Catherine was restlessly miserable; she could almost have run round to the box in which he sat and forced him to hear her explanation.,"Catherine etait profondement malheureuse ; elle aurait volontiers couru a la loge de M. Tilney, pour le forcer a ecouter l'explication qu'elle desirait lui donner.","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
"Feelings rather natural than heroic possessed her; instead of considering her own dignity injured by this ready condemnation instead of proudly resolving, in conscious innocence, to show her resentment towards him who could harbour a doubt of it, to leave to him all the trouble of seeking an explanation, and to enlighten him on the past only by avoiding his sight, or flirting with somebody else she took to herself all the shame of misconduct, or at least of its appearance, and was only eager for an opportunity of explaining its cause.","Les sentimens naturels la dominaient bien plus que ceux d'une heroique fierte. Au lieu de considerer sa propre dignite offensee par une si prompte condamnation ; au lieu de prendre quelque orgueilleuse resolution inspiree par la conscience de son innocence, pour faire connaitre son ressentiment a celui qui avait pu se permettre d'en douter, et le laisser livre aux troubles et aux tourmens de l'incertitude ; au lieu de dedaigner de lui faire connaitre la verite, de fuir ses regards, d'affecter la gaiete et une liberte entiere d'esprit, en riant avec un autre cavalier ; Catherine etait triste ; elle rappelait en elle-meme ce qui s'etait passe, se trouvait seule coupable, du moins en apparence, et cherchait avec empressement l'occasion de s'expliquer.","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
"The play concluded the curtain fell Henry Tilney was no longer to be seen where he had hitherto sat, but his father remained, and perhaps he might be now coming round to their box.","~~~ La piece finie, la toile tomba. Henri sortit de sa loge avant son pere, et venant vers la loge de Catherine,","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
"She was right; in a few minutes he appeared, and, making his way through the then thinning rows, spoke with like calm politeness to Mrs. Allen and her friend.","il lui offrit ainsi qu'a Mistriss Allen ses devoirs, avec une politesse froide.","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
"Not with such calmness was he answered by the latter: ""Oh! Mr. Tilney, I have been quite wild to speak to you, and make my apologies. You must have thought me so rude; but indeed it was not my own fault, was it, Mrs. Allen?'","Catherine fut bien loin de conserver du calme en lui repondant : ah ! M. Tilney, s'empressa-t-elle de dire, sans faire attention au lieu ou elle etait, combien je desirais vous voir et me justifier ! Vous devez avoir ete bien mecontent de moi ; mais veritablement il n'y avait aucunement de ma faute, n'est-il pas vrai, Mistriss Allen ?'","[1088, 1090, 1091, 1095, 1102, 1107, 1113, 1114, 1118, 1120, 1122, 1123, 1158, 1168, 1169, 1171, 1178, 1182]",aligned,34
And then what could I do?,Que pouvais-je faire alors ?,"[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"But I had ten thousand times rather have been with you; now had not I, Mrs. Allen?""","J'aurais mille fois mieux aime aller avec vous ; mais on m'avait assuree que vous etiez bien loin. N'est-ce pas ainsi, dites Mistriss Allen, que les choses se sont passees ?","[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"""My dear, you tumble my gown,"" was Mrs. Allen s reply.","-- Ma chere, ne me serrez pas tant, vous froissez ma robe, fut la reponse de Mistriss.","[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"Her assurance, however, standing sole as it did, was not thrown away; it brought a more cordial, more natural smile into his countenance, and he replied in a tone which retained only a little affected reserve: ""We were much obliged to you at any rate for wishing us a pleasant walk after our passing you in Argyle Street: you were so kind as to look back on purpose.""","-- Son assertion n'etait pas necessaire ; le ton que Catherine mit a ce qu'elle disait etait un temoignage evident de la verite de ses paroles et de la nature de ses sentimens. ~~~ Un sourire, un air de satisfaction remplacerent la froide politesse de M. Tilney ; il ne lui resta plus qu'un peu de reserve dans les manieres. -- Nous vous sommes obliges, dit-il, d'avoir bien voulu nous souhaiter du plaisir dans notre promenade ; quand nous vous avons rencontree dans Argyle-Street. Vous avez meme eu la bonte de vous retourner plusieurs fois, par ce meme motif sans doute.","[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"""But indeed I did not wish you a pleasant walk; I never thought of such a thing; but I begged Mr. Thorpe so earnestly to stop; I called out to him as soon as ever I saw you; now, Mrs. Allen, did not Oh! You were not there; but indeed I did; and, if Mr. Thorpe would only have stopped, I would have jumped out and run after you.""","-- Mais, mon Dieu, je n'ai pas eu la moindre pensee de vous souhaiter une bonne promenade ; je priais au contraire vivement M. Thorpe d'arreter ; je l'en ai supplie aussitot que je vous ai vu ; Mistriss Allen ne peut vous l'assurer, elle n'etait pas avec nous, mais en honneur, la chose est telle ; et si M. Thorpe eut consenti a arreter sa voiture, j'en serais descendue pour courir apres vous.","[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"Is there a Henry in the world who could be insensible to such a declaration? Henry Tilney at least was not. With a yet sweeter smile, he said everything that need be said of his sister s concern, regret, and dependence on Catherine s honour.","Il n'y a pas au monde un homme qui puisse etre insensible a un pareil aveu, aussi M. Tilney en sentit tout le prix. Il lui dit avec le sourire le plus aimable tout ce qui etait capable de la rassurer. Il lui parla du regret que sa soeur avait eu d'avoir ete privee de sa societe.","[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"""Oh! Do not say Miss Tilney was not angry,"" cried Catherine, ""because I know she was; for she would not see me this morning when I called; I saw her walk out of the house the next minute after my leaving it; I was hurt, but I was not affronted. Perhaps you did not know I had been there.""","Oh ! ne dites pas cela, s'ecria Catherine ; Miss Tilney a ete tres-fachee, j'en suis sure, puisqu'elle n'a pas voulu me voir ce matin, quand je suis allee chez elle. ~~~ Je l'ai vue sortir un moment apres qu'elle eut refuse de me recevoir ; j'en ai ete bien affligee, mais non pas offensee. Peut-etre ne savez-vous pas cette circonstance !","[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"""I was not within at the time; but I heard of it from Eleanor, and she has been wishing ever since to see you, to explain the reason of such incivility; but perhaps I can do it as well. It was nothing more than that my father they were just preparing to walk out, and he being hurried for time, and not caring to have it put off made a point of her being denied. That was all, I do assure you. She was very much vexed, and meant to make her apology as soon as possible.""","-- Je n'etais pas alors a la maison ; mais Eleonore m'a tout dit : elle aurait desire vous voir pour vous dire la raison de cette incivilite ; je puis y suppleer, je la connais. Mon pere devait sortir ; il etait tard, il etait presse, et comme il n'avait pas sa voiture, il n'a pu retarder. Voila le motif du refus que vous avez eprouve, ma soeur en a ete tres-contrariee, et son desir est de s'en justifier pres de vous le plutot qu'il lui sera possible.","[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"Catherine s mind was greatly eased by this information, yet a something of solicitude remained, from which sprang the following question, thoroughly artless in itself, though rather distressing to the gentleman: ""But, Mr. Tilney, why were _you_ less generous than your sister? If she felt such confidence in my good intentions, and could suppose it to be only a mistake, why should _you_ be so ready to take offence?""","Catherine fut bien soulagee par cette explication. Il lui restait cependant encore quelques sujets d'inquietude qu'elle exprima avec une naivete faite pour troubler a son tour celui a qui elle parlait. -- M. Tilney, vous etes donc moins genereux que votre soeur, puisqu'elle a assez de confiance dans mes intentions, pour croire qu'il y a eu un mal entendu ? Pourquoi etes-vous plus dispose a me croire coupable ?","[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"""Me! I take offence!""",-- Moi ! vous croire coupable ?,"[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"""Nay, I am sure by your look, when you came into the box, you were angry.""","-- Oui, j'en suis sure, je l'ai vu dans vos yeux ; quand vous etes arrive au spectacle, vous etiez tres-fache.","[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"""I angry! I could have no right.""",-- Moi fache ! Je n'en ai pas le droit.,"[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"""Well, nobody would have thought you had no right who saw your face.""","-- Eh bien ! ~~~ en vous voyant, personne ne pouvait s'y tromper, ni croire que vous n'en eussiez pas le droit.","[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"He replied by asking her to make room for him, and talking of the play.","Il repondit en demandant a Catherine la permission de l'accompagner ; il parla de la piece ; il resta quelque tems et fut si aimable que Catherine fut entierement rassuree, quand il la quitta.","[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"He remained with them some time, and was only too agreeable for Catherine to be contented when he went away. Before they parted, however, it was agreed that the projected walk should be taken as soon as possible; and, setting aside the misery of his quitting their box, she was, upon the whole, left one of the happiest creatures in the world.","Avant de se separer, il fut convenu que le projet de promenade serait repris le plutot possible, et Catherine, qui etait si malheureuse en allant au spectacle, en revint la plus heureuse personne du monde.","[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"While talking to each other, she had observed with some surprise that John Thorpe, who was never in the same part of the house for ten minutes together, was engaged in conversation with General Tilney; and she felt something more than surprise when she thought she could perceive herself the object of their attention and discourse. What could they have to say of her? She feared General Tilney did not like her appearance: she found it was implied in his preventing her admittance to his daughter, rather than postpone his own walk a few minutes.","Tandis qu'elle s'entretenait avec M. Tilney, elle avait observe avec quelque surprise que John Thorpe, qui ne restait jamais dix minutes a la meme place, etait engage dans une conversation avec le general Tilney. ~~~ Elle se sentit tres-embarrassee en s'apercevant qu'elle etait pour quelque chose dans cette conversation. Que pouvaient-ils dire d'elle ? Elle craignit que son exterieur n'eut deplu au General et que pour cette raison, bien plus que par la crainte de retarder sa promenade de quelques minutes, il ne se fut oppose au desir que sa fille avait de la voir.","[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"""How came Mr. Thorpe to know your father?""",<< Comment se fait-il que M. Thorpe connaisse M. votre pere >> fut la question que son inquietude la forca de faire a M. Tilney :,"[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"was her anxious inquiry, as she pointed them out to her companion.","celui-ci n'en savait rien ; il ne put lui repondre autre chose, sinon que son pere, etant militaire, devait connaitre beaucoup de monde.","[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"He knew nothing about it; but his father, like every military man, had a very large acquaintance.",(No direct equivalent in text),"[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",not aligned,35
"When the entertainment was over, Thorpe came to assist them in getting out. Catherine was the immediate object of his gallantry; and, while they waited in the lobby for a chair, he prevented the inquiry which had travelled from her heart almost to the tip of her tongue, by asking, in a consequential manner, whether she had seen him talking with General Tilney: ""He is a fine old fellow, upon my soul! Stout, active looks as young as his son. I have a great regard for him, I assure you: a gentleman-like, good sort of fellow as ever lived.""","Quand John Thorpe quitta le General, il revint pres de Mistriss Allen et de Catherine pour les accompagner : celle-ci etait l'objet particulier de ses attentions. Au milieu de tous les discours inconsideres qu'il lui tenait suivant sa coutume, il prevint une question qu'elle n'osait lui faire, malgre tout le desir qu'elle en avait. ~~~ Il lui demanda d'un air important, si elle avait remarque qu'il avait long-tems cause avec le General. C'est un bon vieux, sur mon ame ; il est vigoureux, actif, il a autant de vivacite que son fils dans les yeux. Ma foi, je le considere fort : c'est un bon gentilhomme, un bon vivant, s'il en fut jamais.","[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"""But how came you to know him?""",-- Comment l'avez-vous connu ?,"[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"""Know him! There are few people much about town that I do not know. I have met him forever at the Bedford; and I knew his face again today the moment he came into the billiard-room. One of the best players we have, by the by; and we had a little touch together, though I was almost afraid of him at first: the odds were five to four against me; and, if I had not made one of the cleanest strokes that perhaps ever was made in this world I took his ball exactly but I could not make you understand it without a table; however, I _did_ beat him. A very fine fellow; as rich as a Jew. I should like to dine with him; I dare say he gives famous dinners. But what do you think we have been talking of? You. Yes, by heavens!","-- Comment ! Il n'y a, ma foi, personne dans le pays que je ne connaisse. Je l'ai rencontre une fois a Bedfort ; ici je l'ai reconnu en entrant dans la salle de billard. ~~~ C'est un des meilleurs joueurs qui existent. Nous sommes a peu-pres de la meme force ; d'abord je le craignais ; il avait, ma foi, cinq ou six points de plus que moi, et si je n'eusse fait un des plus beaux coups de billard que l'on ait jamais vu... Tenez, j'ai touche la bille exactement... ~~~ Mais il me faudrait un billard pour vous faire comprendre cela ; enfin il a ete battu et ferme encore. ~~~ C'est un bon homme ; il est riche comme un juif. J'aimerais a diner chez lui. Je vous assure qu'il donne de fameux diners. De qui croyez-vous que nous ayons parle ? De vous ! Oui pardieu de vous, et le General trouve que vous etes la plus jolie fille qui soit a Bath.","[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"And the general thinks you the finest girl in Bath.""",-- Quelle deraison ! Comment pouvez-vous me dire une pareille chose ?,"[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"""Oh! Nonsense! How can you say so?""","-- Que croyez-vous que je lui aie repondu : (en baissant la voix) General, je suis de votre avis.","[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"""And what do you think I said?"" lowering his voice ""well done, general, said I; I am quite of your mind.""",(No direct equivalent in text),"[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",not aligned,35
"Here Catherine, who was much less gratified by his admiration than by General Tilney s, was not sorry to be called away by Mr. Allen. Thorpe, however, would see her to her chair, and, till she entered it, continued the same kind of delicate flattery, in spite of her entreating him to have done. That General Tilney, instead of disliking, should admire her, was very delightful; and she joyfully thought that there was not one of the family whom she need now fear to meet. The evening had done more, much more, for her than could have been expected.","Catherine moins flattee des expressions de l'admiration de John que des eloges que le general Tilney lui avait accordes, ne fut pas fachee d'etre dans ce moment appelee par Mistriss Allen. Thorpe voulut les conduire toutes deux chez elles et continua pendant le chemin a leur debiter toutes les galanteries dont il etait capable. Elles y faisaient peu d'attention. Au lieu d'avoir deplu au pere de Henri, ainsi que Catherine le craignait, il avait parle d'elle avec eloge, c'etait tout ce qui l'occupait alors ; elle n'avait donc plus a craindre de rencontrer aucune des personnes de cette famille. Ainsi cette soiree, qui lui avait inspire tant de craintes, avait ete dans le fait plus heureuse pour elle qu'elle n'aurait ose l'esperer.","[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
CHAPTER 13,CHAPITRE II.,"[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
"Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday have now passed in review before the reader; the events of each day, its hopes and fears, mortifications and pleasures, have been separately stated, and the pangs of Sunday only now remain to be described, and close the week.","Nous avons successivement mis sous les yeux du lecteur tous les evenemens qui sont arrives a Catherine depuis le lundi jusqu'au samedi inclusivement : nous avons soigneusement detaille les esperances, les craintes, les contrarietes, les plaisirs qui l'ont alternativement affectee pendant ce tems, de sorte que pour completer l'histoire de la semaine, il ne nous reste plus qu'a rapporter ce qui lui est survenu le dimanche.","[1184, 1195, 1196, 1198, 1203, 1205, 1207, 1210, 1212, 1213, 1215, 1216, 1218, 1220, 1221, 1225, 1227, 1230, 1231, 1234, 1246, 1254]",aligned,35
