eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng
"""Nay, but there is no such confounded hurry.  Who knows when we may be together again? Not but that I shall be down again by the end of a fortnight, and a devilish long fortnight it will appear to me.""","-- Vous en avez encore le tems ; qui sait quand nous nous retrouverons ensemble, je vais etre absent pendant quinze jours qui me sembleront diablement longs.",1143,aligned,226480,226637,-1,-1,"-- Vous en avez encore le tems ; qui sait quand nous nous retrouverons ensemble, je vais etre absent pendant quinze jours qui me sembleront diablement longs.
",
"""May we? But I never sing.  Well, I wish you a good journey. I dine with Miss Tilney today, and must now be going home.""","-- Je ne sais point de chansons, je ne chante jamais, dit Catherine en se levant ; je vous reitere mes souhaits de bon voyage ; je dine aujourd'hui chez Miss Tilney, il est tems que j'aille m'y preparer.",1145,aligned,226275,226478,-1,-1,"-- Je ne sais point de chansons, je ne chante jamais, dit Catherine en se levant ; je vous reitere mes souhaits de bon voyage ; je dine aujourd'hui chez Miss Tilney, il est tems que j'aille m'y preparer.
",
But for particulars Isabella could well afford to wait.,(No direct equivalent in text),1154,not aligned,-1,-1,198838,198893,,"But for particulars Isabella
could well afford to wait. "
"He made no answer; but after a minute s silence burst out with, ""A famous good thing this marrying scheme, upon my soul! A clever fancy of Morland s and Belle s. What do you think of it, Miss Morland?  _I_ say it is no bad notion.""","il ne repondit pas. Apres quelques minutes de silence, sur mon ame, dit-il, ce projet de mariage est excellent ; c'est une bonne idee de Morland et d'Isabelle ; qu'en pensez-vous Miss Morland ?",1162,aligned,225562,225755,-1,-1,"il ne repondit pas. Apres quelques minutes de silence, sur mon ame, dit-il, ce projet de mariage est excellent ; c'est une bonne idee de Morland et d'Isabelle ; qu'en pensez-vous Miss Morland ?
",
"""And I hope I hope, Miss Morland, _you_ will not be sorry to see me.""",'-- J'espere que vous ne serez pas non plus fachee de m'y voir.',1170,aligned,-1,-1,201791,201858,,"And I hope I hope, Miss Morland, _you_ will not be sorry to see me."""
"""It was to Catherine the most surprising insensibility.""",(No direct equivalent in text),1187,not aligned,-1,-1,204136,204190,,"It was to Catherine the most surprising
insensibility. "
"""The disclosure, however, of the great secret of James s going to Fullerton the day before, did raise some emotion in Mrs. Allen. She could not listen to that with perfect calmness, but repeatedly regretted the necessity of its concealment, wished she could have known his intention, wished she could have seen him before he went, as she should certainly have troubled him with her best regards to his father and mother, and her kind compliments to all the Skinners.""",(No direct equivalent in text),1193,not aligned,-1,-1,204191,204656,,"The disclosure, however, of the great secret of James s
going to Fullerton the day before, did raise some emotion in Mrs.
Allen. She could not listen to that with perfect calmness, but
repeatedly regretted the necessity of its concealment, wished she could
have known his intention, wished she could have seen him before he
went, as she should certainly have troubled him with her best regards
to his father and mother, and her kind compliments to all the Skinners.
"
"""And so he hardly looked once at you the whole day?""",(No direct equivalent in text)  *This English sentence is implied in the French but not explicitly stated.*,1199,aligned,-1,-1,206764,206814,,"And so he hardly looked once at you the whole day?"""
"""Oh! Don't defend her! And then the brother, he, who had appeared so attached to you! Good heavens! ~~~ Well, some people's feelings are incomprehensible.""","""-- Oh ! oui, defendez-la. Et son frere, lui qui semblait vous etre si attache ! Bon Dieu, comme les sentimens des hommes sont incomprehensibles !""",1200,aligned,232198,232343,-1,-1,"-- Oh ! oui, defendez-la. Et son frere, lui qui semblait vous etre si attache ! Bon Dieu, comme les sentimens des hommes sont incomprehensibles ! ",
"What do you mean?""",(No direct equivalent in text),1216,not aligned,-1,-1,51409,51426,,"What do you mean?"""
"His taste and manners were beyond a doubt decidedly inferior; for, within her hearing, he not only protested against every thought of dancing himself, but even laughed openly at Henry for finding it possible.",(No direct equivalent in text),1227,not aligned,-1,-1,209177,209385,,"His taste and manners were beyond a doubt decidedly
inferior; for, within her hearing, he not only protested against every
thought of dancing himself, but even laughed openly at Henry for
finding it possible. "
"But you are not aware of the consequences; it will involve you in a very cruel embarrassment, and certainly bring on a disagreement between us.""'",(No direct equivalent in text),1228,not aligned,-1,-1,212203,212346,,"But you are not aware of the
consequences; it will involve you in a very cruel embarrassment, and
certainly bring on a disagreement between us."""
"_He_ cannot be the instigator of the three villains in horsemen s greatcoats, by whom she will hereafter be forced into a traveling-chaise and four, which will drive off with incredible speed.",(No direct equivalent in text),1236,not aligned,-1,-1,209630,209822,,"_He_ cannot be the
instigator of the three villains in horsemen s greatcoats, by whom she
will hereafter be forced into a traveling-chaise and four, which will
drive off with incredible speed. "
"Miss Tilney took pains to be near her, and Henry asked her to dance.",(No direct equivalent in text),1239,not aligned,-1,-1,208606,208674,,"Miss
Tilney took pains to be near her, and Henry asked her to dance.
"
"Ten to one but he guesses the reason, and that is exactly what I want to avoid, so I shall insist on his keeping his conjecture to himself.""",(No direct equivalent in text),1244,not aligned,-1,-1,208116,208255,,"Ten to one but he
guesses the reason, and that is exactly what I want to avoid, so I
shall insist on his keeping his conjecture to himself."""
"Isabella shrugged her shoulders and smiled, the only explanation of this extraordinary change which could at that time be given;",(No direct equivalent in text),1248,not aligned,-1,-1,213051,213179,,"Isabella shrugged her shoulders and smiled, the only explanation of
this extraordinary change which could at that time be given; "
"Amazingly conceited, I am sure. I took him down several times, you know, in my way.""","mais il est suffisant j'en suis sure. Je n'aimerais pas ses assiduites. (No direct equivalent for ""I took him down several times, you know, in my way."")",1281,aligned,-1,-1,215873,215956,,"Amazingly
conceited, I am sure. I took him down several times, you know, in my
way."""
'Four hundred pounds!',~~~ Quatre cents livres !',1287,aligned,243867,243889,-1,-1, Quatre cents livres ! ,
I know how much your heart is in it.,(No direct equivalent in text),1328,not aligned,-1,-1,222348,222384,,I know how much your heart is in it. 
"""I am very sorry for it,"" said Catherine dejectedly; ""if I had known this before """,(No direct equivalent in text),1339,not aligned,-1,-1,221732,221811,,"I am very sorry for it,"" said Catherine dejectedly; ""if I had known
this before "
"The circumstances of the morning had led Catherine's feelings through the varieties of suspense, security, and disappointment; but they were now safely lodged in perfect bliss;","Les evenemens de la veille et du jour avaient fait eprouver a Catherine les divers sentimens de l'incertitude, du plaisir et de la contrariete ; maintenant elle ne ressentait plus que celui du bonheur.",1344,aligned,252282,252483,-1,-1,"Les evenemens de la veille et du jour avaient fait eprouver a Catherine les divers sentimens de l'incertitude, du plaisir et de la contrariete ; maintenant elle ne ressentait plus que celui du bonheur. ",
"Everything honourable and soothing, every present enjoyment, and every future hope was contained in it; and her acceptance, with only the saving clause of Papa and Mamma's approbation, was eagerly given.","Cette invitation renfermait tout pour elle, jouissances pour le present, esperance pour l'avenir. Elle ne fit donc nulle difficulte pour donner son consentement, avec la reserve toutefois qu'elle aurait l'approbation de ses pere et mere.",1347,aligned,251433,251670,-1,-1,"Cette invitation renfermait tout pour elle, jouissances pour le present, esperance pour l'avenir. Elle ne fit donc nulle difficulte pour donner son consentement, avec la reserve toutefois qu'elle aurait l'approbation de ses pere et mere. ",
To have her company so warmly solicited!,(No direct equivalent in text),1348,not aligned,-1,-1,223908,223948,,"To have her
company so warmly solicited! "
"Northanger Abbey! These were thrilling words, and wound up Catherine's feelings to the highest point of ecstasy.","Northanger-Abbaye ! Comme ce nom retentit aux oreilles de Catherine, il mit le comble a l'emotion que la demande du General lui avait causee.",1351,aligned,250934,251075,-1,-1,"Northanger-Abbaye ! Comme ce nom retentit aux oreilles de Catherine, il mit le comble a l'emotion que la demande du General lui avait causee. ",
"'Wherever she felt attachment, she had been able to create it.'",(No direct equivalent in text),1355,not aligned,-1,-1,225726,225787,,"Wherever she felt attachment, she had been able to create it.
"
"With all the chances against her of house, hall, place, park, court, and cottage, Northanger turned up an abbey, and she was to be its inhabitant.",(No direct equivalent in text),1364,not aligned,-1,-1,226665,226811,,"With all the chances against
her of house, hall, place, park, court, and cottage, Northanger turned
up an abbey, and she was to be its inhabitant. "
A distinction to which they had been born gave no pride.  Their superiority of abode was no more to them than their superiority of person.,(No direct equivalent in text),1368,not aligned,-1,-1,-1,-1,,
"""it is so out of the way.""",(No direct equivalent in text),1374,not aligned,-1,-1,228624,228648,,"it is so out of the way."""
"""One's eyes must be somewhere, and you know what a foolish trick I have of fixing mine, when my thoughts are an hundred miles off.""","""il faut bien que mes yeux se portent quelque part ; au surplus vous connaissez que c'est en moi une espece de manie que d'avoir l'air de fixer un objet, tandis que ma pensee est a mille lieues de la.""",1381,aligned,257715,257914,-1,-1,"il faut bien que mes yeux se portent quelque part ; au surplus vous connaissez que c'est en moi une espece de manie que d'avoir l'air de fixer un objet, tandis que ma pensee est a mille lieues de la. ",
All that is best known to yourself.,(No direct equivalent in text),1402,not aligned,-1,-1,234250,234285,,All that is best known to yourself. 
But you may be assured that I am the last person in the world to judge you severely.,(No direct equivalent in text),1404,not aligned,-1,-1,234415,234499,,"But you may be assured that I am the last
person in the world to judge you severely. "
"""Since that is the case, I am sure I shall not tease you any further. John desired me to speak to you on the subject, and therefore I have.",(No direct equivalent in text),1439,not aligned,-1,-1,233360,233498,,"Since that is the case, I am sure I shall not tease you any further.
John desired me to speak to you on the subject, and therefore I have.
"
"""And are you sure it is my brother's doing?""",Etes-vous sure aussi que ce soit par la faute de mon frere ?,1501,aligned,273438,273498,-1,-1,"Etes-vous sure aussi que ce soit par la faute de mon frere ?
",
"Catherine blushed for her friend, and said, ""Isabella is wrong. But I am sure she cannot mean to torment, for she is very much attached to my brother. ~~~ She has been in love with him ever since they first met, and while my father's consent was uncertain, she fretted herself almost into a fever. You know she must be attached to him.""","'Catherine rougit pour son amie. Isabelle a tort, dit-elle ; mais je suis sure que c'est sans le savoir ; car elle est tendrement attachee a mon frere : elle l'a aime des le premier jour qu'elle l'a vu ; tant que le consentement de mon pere a leur union a ete incertain, l'inquietude lui a donne la fievre. Vous pouvez juger par-la de son attachement.'",1511,aligned,273910,274260,-1,-1,"Catherine rougit pour son amie. Isabelle a tort, dit-elle ; mais je suis sure que c'est sans le savoir ; car elle est tendrement attachee a mon frere : elle l'a aime des le premier jour qu'elle l'a vu ; tant que le consentement de mon pere a leur union a ete incertain, l'inquietude lui a donne la fievre. Vous pouvez juger par-la de son attachement.
",
"""My dear Miss Morland,"" said Henry, ""in this amiable solicitude for your brother's comfort, may you not be a little mistaken? Are you not carried a little too far? Would he thank you, either on his own account or Miss Thorpe's, for supposing that her affection, or at least her good behaviour, is only to be secured by her seeing nothing of Captain Tilney? Is he safe only in solitude? ~~~ Or is her heart constant to him only when unsolicited by anyone else?""","'-- mais, ma chere Miss Morland, cette aimable sollicitude pour le bonheur de votre frere ne vous induit-elle pas dans une certaine erreur ? N'allez-vous pas un peu trop loin ? Croyez-vous qu'il se trouve satisfait de savoir que ce n'est qu'a l'absence du capitaine Tilney qu'il est redevable de l'affection de Miss Thorpe ; que ce n'est qu'a une espece de solitude ou elle serait reduite que tient la bonne conduite de celle-ci, sur la constance de laquelle il ne pourrait compter qu'autant qu'un autre ne lui adresserait pas ses hommages.'",1513,aligned,-1,-1,-1,-1,,
"""Well,"" said Catherine, after some moments consideration, ""_you_ may be able to guess at your brother's intentions from all this; but I am sure I cannot. But is not your father uncomfortable about it? ~~~ Does not he want Captain Tilney to go away?""","'-- Eh bien ! dit Catherine, apres quelques momens de reflexion, d'apres cela vous pouvez presumer quelles sont les intentions de votre frere ; pour moi, je ne le puis pas. Votre pere ne pourrait-il nous aider dans cette circonstance ? Ne pourrait-il faire en sorte que le capitaine partit ?'",1515,aligned,275619,275909,-1,-1,"-- Eh bien ! dit Catherine, apres quelques momens de reflexion, d'apres cela vous pouvez presumer quelles sont les intentions de votre frere ; pour moi, je ne le puis pas. Votre pere ne pourrait-il nous aider dans cette circonstance ? Ne pourrait-il faire en sorte que le capitaine partit ?
",
"""Well! Nay, if it is to be guesswork, let us all guess for ourselves. To be guided by second-hand conjecture is pitiful. The premises are before you. My brother is a lively and perhaps sometimes a thoughtless young man; he has had about a week's acquaintance with your friend, and he has known her engagement almost as long as he has known her.""","'-- Eh bien ! Rien. Quand on n'a que des conjectures a former, il faut les garder pour soi. Il serait ridicule de les prendre pour la base d'une decision. Vous connaissez les faits. Mon frere est un jeune homme ardent, peut-etre quelquefois inconsidere ; il connait depuis une semaine votre amie et les engagemens qu'elle a contractes.'",1516,aligned,275283,275617,-1,-1,"-- Eh bien ! Rien. Quand on n'a que des conjectures a former, il faut les garder pour soi. Il serait ridicule de les prendre pour la base d'une decision. Vous connaissez les faits. Mon frere est un jeune homme ardent, peut-etre quelquefois inconsidere ; il connait depuis une semaine votre amie et les engagemens qu'elle a contractes.
",
"""I think Mr. Morland would acknowledge a difference. No man is offended by another man's admiration of the woman he loves; it is the woman only who can make it a torment.""",'-- Je crois que M. Morland en connait bien la difference. Un homme n'est jamais offense de l'admiration d'un autre homme pour la femme qu'il aime ; c'est la femme seule qui peut causer sa peine.',1519,aligned,273714,273908,-1,-1,"-- Je crois que M. Morland en connait bien la difference. Un homme n'est jamais offense de l'admiration d'un autre homme pour la femme qu'il aime ; c'est la femme seule qui peut causer sa peine.
",
"""Is it my brother's attentions to Miss Thorpe, or Miss Thorpe's admission of them, that gives the pain?""","'-- Sont-ce les soins que mon frere rend a Miss Thorpe, ou la maniere dont celle-ci accueille ces soins qui sont la cause du chagrin de votre frere ?'",1521,aligned,273520,273668,-1,-1,"-- Sont-ce les soins que mon frere rend a Miss Thorpe, ou la maniere dont celle-ci accueille ces soins qui sont la cause du chagrin de votre frere ?
",
"""Yes, I think so; for you must know your brother's heart.""",'-- Je croyais que vous deviez parfaitement connaitre le coeur de votre frere.',1523,aligned,275080,275157,-1,-1,"-- Je croyais que vous deviez parfaitement connaitre le coeur de votre frere.
",
"""My brother's heart, as you term it, on the present occasion, I assure you I can only guess at.""","'-- Dans la circonstance presente, ce ne sont que des conjectures que je puis former par rapport a son coeur.'",1524,aligned,275159,275267,-1,-1,"-- Dans la circonstance presente, ce ne sont que des conjectures que je puis former par rapport a son coeur.
",
"But the merit of the curricle did not all belong to the horses; Henry drove so well so quietly without making any disturbance, without parading to her, or swearing at them: so different from the only gentleman-coachman whom it was in her power to compare him with!","Ce n'etait pas leur bonte, leur legerete seules qui frappaient Catherine d'admiration. Elle en avait bien plus pour le conducteur ! Sans se facher ! sans jurer ! sans se vanter ! ! ! !",1539,aligned,-1,-1,253829,254093,,"But the merit of the curricle did not all belong to the horses;
Henry drove so well so quietly without making any disturbance, without
parading to her, or swearing at them: so different from the only
gentleman-coachman whom it was in her power to compare him with! "
You haven't finished your description.,Vous n'avez surement pas fini votre description.,1591,aligned,290840,290888,-1,-1,Vous n'avez surement pas fini votre description. ,
"The general, perceiving how her eye was employed, began to talk of the smallness of the room and simplicity of the furniture, where everything, being for daily use, pretended only to comfort, etc. ; flattering himself, however, that there were some apartments in the Abbey not unworthy her notice and was proceeding to mention the costly gilding of one in particular, when, taking out his watch, he stopped short to pronounce it with surprise within twenty minutes of five!","le General remarquant avec quelle attention elle considerait tout, parla du peu d'etendue de l'appartement, de la simplicite des meubles qui, servant journellement, devaient n'etre que commodes, et il lui dit qu'il croyait que l'abbaye renfermait cependant quelques appartemens qui n'etaient pas indignes de fixer ses regards. Il se disposait deja a lui montrer les riches ornemens de l'un d'eux, lorsque tirant sa montre, il s'arreta et dit avec surprise : dans vingt minutes, il sera cinq heures.",1628,aligned,298348,298846,-1,-1,"le General remarquant avec quelle attention elle considerait tout, parla du peu d'etendue de l'appartement, de la simplicite des meubles qui, servant journellement, devaient n'etre que commodes, et il lui dit qu'il croyait que l'abbaye renfermait cependant quelques appartemens qui n'etaient pas indignes de fixer ses regards. Il se disposait deja a lui montrer les riches ornemens de l'un d'eux, lorsque tirant sa montre, il s'arreta et dit avec surprise : dans vingt minutes, il sera cinq heures. ",
"The sight of it made her start; and, forgetting everything else, she stood gazing on it in motionless wonder.","A cette vue, elle s'arreta ; oubliant tout le reste, elle demeura immobile, les yeux attaches sur ce coffre.",1633,aligned,300556,300664,-1,-1,"A cette vue, elle s'arreta ; oubliant tout le reste, elle demeura immobile, les yeux attaches sur ce coffre. ",
Quelles etranges conjectures devait-elle faire ? (No direct equivalent in text),Quelles etranges conjectures devait-elle faire ?,1645,aligned,301789,301837,-1,-1,Quelles etranges conjectures devait-elle faire ? ,
"With this spirit she sprang forward, and her confidence did not deceive her.",(No direct equivalent in text),1660,not aligned,-1,-1,269278,269354,,"With this spirit she sprang forward, and her confidence
did not deceive her. "
"Mr. Allen's house, he was sure, must be exactly of the true size for rational happiness.",(No direct equivalent in text),1667,not aligned,-1,-1,-1,-1,,
The general's good humour increased.,La bonne humeur du General s'accrut a cette reponse.,1668,aligned,306457,306509,-1,-1,La bonne humeur du General s'accrut a cette reponse. ,
and most heartily did she rejoice in the happier circumstances attending her entrance within walls so solemn!,(No direct equivalent in text),1673,not aligned,-1,-1,273664,273773,,"and most heartily did she
rejoice in the happier circumstances attending her entrance within
walls so solemn! "
"The storm too abroad so dreadful! She had not been used to feel alarm from wind, but now every blast seemed fraught with awful intelligence. The manuscript so wonderfully found, so wonderfully accomplishing the morning s prediction, how was it to be accounted for? What could it contain? To whom could it relate? By what means could it have been so long concealed? And how singularly strange that it should fall to her lot to discover it!",(No direct equivalent in text),1692,not aligned,-1,-1,281180,281618,,"The storm too
abroad so dreadful! She had not been used to feel alarm from wind, but
now every blast seemed fraught with awful intelligence. The manuscript
so wonderfully found, so wonderfully accomplishing the morning s
prediction, how was it to be accounted for? What could it contain? To
whom could it relate? By what means could it have been so long
concealed? And how singularly strange that it should fall to her lot to
discover it! "
"It was not absolutely ebony and gold; but it was japan, black and yellow japan of the handsomest kind; and as she held her candle, the yellow had very much the effect of gold.",(No direct equivalent in text),1698,not aligned,-1,-1,276490,276665,,"It was not
absolutely ebony and gold; but it was japan, black and yellow japan of
the handsomest kind; and as she held her candle, the yellow had very
much the effect of gold. "
"~~~ In short, she could not sleep till she had examined it.",~~~,1705,aligned,-1,-1,276851,276907,," In
short, she could not sleep till she had examined it. "
"""This is so favourite a walk of mine,"" said Miss Tilney, ""that I always think it the best and nearest way. But perhaps it may be damp."" It was a narrow winding path through a thick grove of old Scotch firs; and Catherine, struck by its gloomy aspect, and eager to enter it, could not, even by the general's disapprobation, be kept from stepping forward.","'-- C'est ici ma promenade favorite, dit Miss Tilney, j'ai toujours trouve que cette allee etait la meilleure et la plus propre ; il est possible qu'elle soit un peu sombre. C'etait un sentier etroit et tournant, pratique dans la partie touffue d'un petit bois. Attiree par l'obscurite meme de ce sentier, Catherine mourait d'envie de s'y engager, malgre l'avis du General, qui voyant le desir qu'elle avait, lui fit encore, mais inutilement, quelques sages observations sur le danger auquel elle exposait sa sante.'",1752,aligned,334209,334724,-1,-1,"-- C'est ici ma promenade favorite, dit Miss Tilney, j'ai toujours trouve que cette allee etait la meilleure et la plus propre ; il est possible qu'elle soit un peu sombre.

C'etait un sentier etroit et tournant, pratique dans la partie touffue d'un petit bois. Attiree par l'obscurite meme de ce sentier, Catherine mourait d'envie de s'y engager, malgre l'avis du General, qui voyant le desir qu'elle avait, lui fit encore, mais inutilement, quelques sages observations sur le danger auquel elle exposait sa sante. ",
"""I am particularly fond of this spot,"" said her companion, with a sigh. ""It was my mother's favourite walk."" Catherine had never heard Mrs. Tilney mentioned in the family before, and the interest excited by this tender remembrance showed itself directly in her altered countenance, and in the attentive pause with which she waited for something more.","'J'aime particulierement cette promenade, dit Miss Tilney, avec un soupir, parce que c'etait celle que ma mere preferait. Jusques-la Catherine n'avait jamais entendu parler dans cette famille de Mist. Tilney ; le vif interet que cette phrase lui inspira, devint visible dans toute sa personne, le silence dans lequel elle resta pendant quelques minutes, semblait montrer qu'elle attendait ce que pouvait ajouter son amie, qui reprit a la fin :'",1755,aligned,335222,335665,-1,-1,"J'aime particulierement cette promenade, dit Miss Tilney, avec un soupir, parce que c'etait celle que ma mere preferait.

Jusques-la Catherine n'avait jamais entendu parler dans cette famille de Mist. Tilney ; le vif interet que cette phrase lui inspira, devint visible dans toute sa personne, le silence dans lequel elle resta pendant quelques minutes, semblait montrer qu'elle attendait ce que pouvait ajouter son amie, qui reprit a la fin : ",
"""A mother would have been always present. A mother would have been a constant friend; her influence would have been beyond all other."" ""Was she a very charming woman? Was she handsome? Was there any picture of her in the abbey? And why had she been so partial to that grove? Was it from dejection of spirits?"" were questions now eagerly poured forth; the first three received a ready affirmative, the two others were passed by; and Catherine's interest in the deceased Mrs. Tilney augmented with every question, whether answered or not.","'On est toujours avec sa mere, c'est une bonne et veritable amie ; son influence dirige notre sort. -- Etait-elle bien belle ? Y a-t-il quelqu'un de ses portraits a l'abbaye ? Pourquoi aimait-elle tant ce lieu ? Qu'est-ce qui a cause sa maladie ? Telles furent les questions que Catherine fit sans interruption et presque sans reflexion. Miss Tilney repondit affirmativement aux deux premieres. Sur les autres elle garda le silence. Ce qui ne fit qu'augmenter l'interet que Catherine ressentait deja pour Mist. Tilney.'",1761,aligned,336740,337258,-1,-1,"On est toujours avec sa mere, c'est une bonne et veritable amie ; son influence dirige notre sort.

-- Etait-elle bien belle ? Y a-t-il quelqu'un de ses portraits a l'abbaye ? Pourquoi aimait-elle tant ce lieu ? Qu'est-ce qui a cause sa maladie ? Telles furent les questions que Catherine fit sans interruption et presque sans reflexion. Miss Tilney repondit affirmativement aux deux premieres. Sur les autres elle garda le silence. Ce qui ne fit qu'augmenter l'interet que Catherine ressentait deja pour Mist. Tilney. ",
"""Her picture, I suppose,"" blushing at the consummate art of her own question, ""hangs in your father's room?""","'Le portrait de votre mere, dit-elle, en rougissant de la multiplicite de ses questions, est sans doute dans l'appartement de votre pere ?'",1763,aligned,-1,-1,-1,-1,,
"At length he appeared; and, whatever might have been the gloom of his meditations, he could still smile with _them_. Miss Tilney, understanding in part her friend's curiosity to see the house, soon revived the subject; and her father being, contrary to Catherine's expectations, unprovided with any pretence for further delay, beyond that of stopping five minutes to order refreshments to be in the room by their return, was at last ready to escort them.","'A la fin, il arriva ; quelle que fut l'horreur de ses souvenirs ; il parut le sourire sur les levres. Eleonore qui savait combien Catherine desirait voir la maison, renouvella la proposition de la lui montrer. Celle-ci s'attendait a eprouver encore quelques nouveaux delais, parce que le General demanda le tems d'ordonner qu'on preparat dans l'appartement quelques rafraichissemens pour leur retour.'",1770,aligned,340277,340677,-1,-1,"A la fin, il arriva ; quelle que fut l'horreur de ses souvenirs ; il parut le sourire sur les levres. Eleonore qui savait combien Catherine desirait voir la maison, renouvella la proposition de la lui montrer. Celle-ci s'attendait a eprouver encore quelques nouveaux delais, parce que le General demanda le tems d'ordonner qu'on preparat dans l'appartement quelques rafraichissemens pour leur retour. ",
"""What say you, Eleanor? Speak your opinion, for ladies can best tell the taste of ladies in regard to places as well as men. I think it would be acknowledged by the most impartial eye to have many recommendations. The house stands among fine meadows facing the south-east, with an excellent kitchen-garden in the same aspect; the walls surrounding which I built and stocked myself about ten years ago, for the benefit of my son. It is a family living, Miss Morland; and the property in the place being chiefly my own, you may believe I take care that it shall not be a bad one. Did Henry's income depend solely on this living, he would not be ill-provided for. Perhaps it may seem odd, that with only two younger children, I should think any profession necessary for him; and certainly there are moments when we could all wish him disengaged from every tie of business. But though I may not exactly make converts of you young ladies, I am sure your father, Miss Morland, would agree with me in thinking it expedient to give every young man some employment.","'Qu'en dites-vous, Eleonore ? Votre opinion sera, pour Miss Morland, preferable a la mienne ; une dame s'en rapporte plus volontiers a une autre dame qu'a un homme. Je crois cependant qu'aux yeux meme les plus indifferens Woodstown n'est pas sans quelque merite. La maison est tournee au sud-est. Il y a devant un superbe jardin potager ; de belles prairies entourent l'enclos, dont les murs ont ete soigneusement construits par moi, il y a dix ans. Il formera le benefice de mon fils ; c'est un bien de famille, Miss Morland ; les ameliorations sont toutes mon ouvrage : vous ne sauriez croire combien j'ai pris de peines pour l'entretenir en bon etat. Quand la fortune de Henri devrait etre bornee au revenu de ce bien, mon fils ne serait pas malheureux... Il paraitra peut-etre etrange que n'ayant que lui et deux autres enfans, j'aie cru necessaire de lui faire embrasser un genre de vie dont les occupations a notre grand regret sont penibles, et neanmoins necessaires. Je n'ose me flatter que de jeunes dames soient de mon avis sur ce dernier point ; mais je suis sur, Miss Morland que Monsieur votre pere pense comme moi, et qu'il croit tres-utile pour les jeunes gens qu'ils soient dans la necessite de s'occuper.'",1775,aligned,326355,327575,-1,-1,"Qu'en dites-vous, Eleonore ? Votre opinion sera, pour Miss Morland, preferable a la mienne ; une dame s'en rapporte plus volontiers a une autre dame qu'a un homme. Je crois cependant qu'aux yeux meme les plus indifferens Woodstown n'est pas sans quelque merite. La maison est tournee au sud-est. Il y a devant un superbe jardin potager ; de belles prairies entourent l'enclos, dont les murs ont ete soigneusement construits par moi, il y a dix ans. Il formera le benefice de mon fils ; c'est un bien de famille, Miss Morland ; les ameliorations sont toutes mon ouvrage : vous ne sauriez croire combien j'ai pris de peines pour l'entretenir en bon etat. Quand la fortune de Henri devrait etre bornee au revenu de ce bien, mon fils ne serait pas malheureux... Il paraitra peut-etre etrange que n'ayant que lui et deux autres enfans, j'aie cru necessaire de lui faire embrasser un genre de vie dont les occupations a notre grand regret sont penibles, et neanmoins necessaires. Je n'ose me flatter que de jeunes dames soient de mon avis sur ce dernier point ; mais je suis sur, Miss Morland que Monsieur votre pere pense comme moi, et qu'il croit tres-utile pour les jeunes gens qu'ils soient dans la necessite de s'occuper. ",
"""But perhaps it might be more agreeable to her to make those her first object. The weather was at present favourable, and at this time of year the uncertainty was very great of its continuing so. Which would she prefer? He was equally at her service. Which did his daughter think would most accord with her fair friend's wishes? But he thought he could discern. Yes, he certainly read in Miss Morland's eyes a judicious desire of making use of the present smiling weather. But when did she judge amiss? The abbey would be always safe and dry. He yielded implicitly, and would fetch his hat and attend them in a moment.""","'Je voudrais savoir le gout de Miss Morland : allons Eleonore, dites-moi ce qui fera le plus de plaisir a votre amie. Mais je m'en doute... Je lis dans ses yeux qu'elle prefere profiter de ce beau soleil... Cela prouve sa prudence ; l'abbaye sera toujours la : nous pourrons la voir dans tous les tems... Je vous obeis ; permettez que j'aille prendre mon chapeau, je reviens a l'instant.'",1782,aligned,328792,329178,-1,-1,"Je voudrais savoir le gout de Miss Morland : allons Eleonore, dites-moi ce qui fera le plus de plaisir a votre amie. Mais je m'en doute... Je lis dans ses yeux qu'elle prefere profiter de ce beau soleil... Cela prouve sa prudence ; l'abbaye sera toujours la : nous pourrons la voir dans tous les tems... Je vous obeis ; permettez que j'aille prendre mon chapeau, je reviens a l'instant.
",
"He left the room, and Catherine, with a disappointed, anxious face, began to speak of her unwillingness that he should be taking them out of doors against his own inclination, under a mistaken idea of pleasing her; but she was stopped by Miss Tilney's saying, with a little confusion, ""I believe it will be wisest to take the morning while it is so fine; and do not be uneasy on my father's account; he always walks out at this time of day.""","'Il sortit, et Catherine, avec un visage triste et d'un air d'impatience, commencait a exprimer combien il est desagreable d'avoir l'air de faire avec plaisir ce que l'on faisait malgre soi, lorsque Miss Tilney l'arreta, en lui disant avec douceur : je crois aussi qu'il est plus sage de profiter du beau tems et de ne pas deranger les habitudes de mon pere, qui va toujours se promener a cette heure du jour.'",1783,aligned,329180,329588,-1,-1,"Il sortit, et Catherine, avec un visage triste et d'un air d'impatience, commencait a exprimer combien il est desagreable d'avoir l'air de faire avec plaisir ce que l'on faisait malgre soi, lorsque Miss Tilney l'arreta, en lui disant avec douceur : je crois aussi qu'il est plus sage de profiter du beau tems et de ne pas deranger les habitudes de mon pere, qui va toujours se promener a cette heure du jour.
",
