eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng
"Catherine began to feel something of disappointment she was tired of being continually pressed against by people, the generality of whose faces possessed nothing to interest, and with all of whom she was so wholly unacquainted that she could not relieve the irksomeness of imprisonment by the exchange of a syllable with any of her fellow captives; and when at last arrived in the tea-room, she felt yet more the awkwardness of having no party to join, no acquaintance to claim, no gentleman to assist them.","Les peines confiees deviennent plus douces. Mais la pas un voisin, pas un ami, avec lequel on puisse s'entretenir des souffrances que l'on endure dans cette reunion de plaisirs ; changement continuel de voisin equivaut a un delaissement complet. Quelle contenance garderont-elles dans la salle du the ? Leur isolement est complet ; M. Allen ne revient pas ; elles n'ont pas une personne, pas un seul gentleman qui vienne leur offrir ses soins. Que faire ?",155,aligned,17652,18108,15693,16200,"Les peines confiees deviennent plus douces. Mais la pas un voisin, pas un ami, avec lequel on puisse s'entretenir des souffrances que l'on endure dans cette reunion de plaisirs ; changement continuel de voisin equivaut a un delaissement complet.

Quelle contenance garderont-elles dans la salle du the ? Leur isolement est complet ; M. Allen ne revient pas ; elles n'ont pas une personne, pas un seul gentleman qui vienne leur offrir ses soins. Que faire ? ","Catherine began to feel
something of disappointment she was tired of being continually pressed
against by people, the generality of whose faces possessed nothing to
interest, and with all of whom she was so wholly unacquainted that she
could not relieve the irksomeness of imprisonment by the exchange of a
syllable with any of her fellow captives; and when at last arrived in
the tea-room, she felt yet more the awkwardness of having no party to
join, no acquaintance to claim, no gentleman to assist them. "
"They saw nothing of Mr. Allen; and after looking about them in vain for a more eligible situation, were obliged to sit down at the end of a table, at which a large party were already placed, without having anything to do there, or anybody to speak to, except each other.","ou se mettre ?... Il faut se resoudre, apres avoir long-tems regarde de tous cotes, a prendre les places qui restent au bout d'une longue table deja occupee. Elles etaient bien embarrassees de leur personne, et ne savaient que dire.",156,aligned,18109,18342,16201,16471,"ou se mettre ?... Il faut se resoudre, apres avoir long-tems regarde de tous cotes, a prendre les places qui restent au bout d'une longue table deja occupee.

Elles etaient bien embarrassees de leur personne, et ne savaient que dire.
","They saw
nothing of Mr. Allen; and after looking about them in vain for a more
eligible situation, were obliged to sit down at the end of a table, at
which a large party were already placed, without having anything to do
there, or anybody to speak to, except each other.
"
"Mrs. Allen congratulated herself, as soon as they were seated, on having preserved her gown from injury.","Mistriss Allen, prenant enfin la parole, se felicita beaucoup d'avoir preserve sa robe de tous les accidens dont elle avait ete menacee depuis leur arrivee.",157,aligned,18344,18500,16473,16577,"Mistriss Allen, prenant enfin la parole, se felicita beaucoup d'avoir preserve sa robe de tous les accidens dont elle avait ete menacee depuis leur arrivee. ","Mrs. Allen congratulated herself, as soon as they were seated, on
having preserved her gown from injury. "
"They were not long able, however, to enjoy the repose of the eminence they had so laboriously gained.","Il ne lui etait pas donne de pouvoir jouir long-tems sur cette banquette, si laborieusement conquise, d'une tranquillite parfaite.",158,aligned,17289,17419,15509,15610,"Il ne lui etait pas donne de pouvoir jouir long-tems sur cette banquette, si laborieusement conquise, d'une tranquillite parfaite. ","They were not long able, however, to enjoy the repose of the eminence
they had so laboriously gained. "
"""Are you, indeed?",-- Deja !...,159,aligned,50884,50896,45930,45946,-- Deja !... ,"Are you, indeed? "
"Yes, that I do. There is nothing I would not do for those who are really my friends.",je ne puis concevoir une amitie faible. Ce n'est pas le caractere de la mienne ; tous mes sentimens sont passionnes.,160,aligned,52655,52771,47447,47531,je ne puis concevoir une amitie faible. Ce n'est pas le caractere de la mienne ; tous mes sentimens sont passionnes. ,"Yes, that I do. There is nothing I would not do for those who are
really my friends. "
"Oh! I must tell you, that just after we parted yesterday, I saw a young man looking at you so earnestly I am sure he is in love with you.","Je puis vous dire aussi qu'hier quand vous passiez, j'ai vu un jeune homme vous regarder si attentivement, si long-tems, que je suis sure qu'il est amoureux de vous.",161,aligned,53586,53751,48357,48494,"Je puis vous dire aussi qu'hier quand vous passiez, j'ai vu un jeune homme vous regarder si attentivement, si long-tems, que je suis sure qu'il est amoureux de vous. ","Oh! I must tell you, that just after we
parted yesterday, I saw a young man looking at you so earnestly I am
sure he is in love with you."""
"I know you very well; you have so much animation, which is exactly what Miss Andrews wants, for I must confess there is something amazingly insipid about her.","je dois meme convenir qu'il y a en elle quelque chose qui eloigne, et qu'elle peut sembler insipide quand on ne la connait pas assez.",162,aligned,53452,53585,48198,48356,"je dois meme convenir qu'il y a en elle quelque chose qui eloigne, et qu'elle peut sembler insipide quand on ne la connait pas assez. ","I know you very well; you have so much animation, which is exactly
what Miss Andrews wants, for I must confess there is something
amazingly insipid about her. "
How can you say so?,"-- Je vous connais tres-bien : vous avez de la vivacite, et Miss Andrews en manque absolument :",163,aligned,53356,53451,48175,48194,"-- Je vous connais tres-bien : vous avez de la vivacite, et Miss Andrews en manque absolument : ","How can you say so?"""
"Oh, dear! cried Catherine, colouring.","-- Oh ! ma chere, dit Catherine, en rougissant, comment pouvez-vous parler ainsi ?",164,aligned,53273,53355,-1,-1,"-- Oh ! ma chere, dit Catherine, en rougissant, comment pouvez-vous parler ainsi ? ",
"Now, if I were to hear anybody speak slightingly of you, I should fire up in a moment: but that is not at all likely, for you are just the kind of girl to be a great favourite with the men.","Mais cela n'arrivera pas, car vous etes precisement de ce genre de femmes qui plaisent a tous les hommes.",165,aligned,53167,53272,-1,-1,"Mais cela n'arrivera pas, car vous etes precisement de ce genre de femmes qui plaisent a tous les hommes. ",
"The men think us incapable of real friendship, you know, and I am determined to show them the difference.","Maintenant si j'entendais dire de vous un seul mot, qui ne fut pas a votre louange, je prendrais feu a l'instant...",166,aligned,53051,53166,47834,47939,"Maintenant si j'entendais dire de vous un seul mot, qui ne fut pas a votre louange, je prendrais feu a l'instant... ","The men think us incapable
of real friendship, you know, and I am determined to show them the
difference. "
"I told Captain Hunt at one of our assemblies this winter that if he was to tease me all night, I would not dance with him, unless he would allow Miss Andrews to be as beautiful as an angel.","Les hommes nous croyent incapables d'avoir de l'amitie entre nous, je suis determinee a leur prouver le contraire...",167,aligned,52934,53050,47644,47833,"Les hommes nous croyent incapables d'avoir de l'amitie entre nous, je suis determinee a leur prouver le contraire... ","I told
Captain Hunt at one of our assemblies this winter that if he was to
tease me all night, I would not dance with him, unless he would allow
Miss Andrews to be as beautiful as an angel. "
I have no notion of loving people by halves; it is not my nature. My attachments are always excessively strong.,"Je disais au capitaine Hunt, cet hiver au bal, que je ne danserais pas avec lui de toute la soiree, s'il ne convenait que Miss Andrews etait belle comme un ange.",168,aligned,52772,52933,47532,47643,"Je disais au capitaine Hunt, cet hiver au bal, que je ne danserais pas avec lui de toute la soiree, s'il ne convenait que Miss Andrews etait belle comme un ange. ","I have no notion of loving people by halves; it is
not my nature. My attachments are always excessively strong. "
Scold them! Do you scold them for not admiring her?,"-- Assurement, il n'est rien que je ne fasse pour les personnes qui sont vraiment mes amies :",169,aligned,52561,52654,47392,47443,"-- Assurement, il n'est rien que je ne fasse pour les personnes qui sont vraiment mes amies : ","Scold them! Do you scold them for not admiring her?"""
"Yes, pretty well; but are they all horrid, are you sure they are all horrid?","-- Tout autant, je vous l'assure ; car une de mes bonnes amies, Miss Andrews, la plus douce creature qui existe, les a tous lus, et m'a assuree qu'ils etaient tels.",170,aligned,51950,52114,46906,46982,"-- Tout autant, je vous l'assure ; car une de mes bonnes amies, Miss Andrews, la plus douce creature qui existe, les a tous lus, et m'a assuree qu'ils etaient tels. ","Yes, pretty well; but are they all horrid, are you sure they are all
horrid?"""
"I think her as beautiful as an angel, and I am so vexed with the men for not admiring her!","Je la trouve belle comme un ange, et je suis toujours a quereller tous les hommes de ma connaissance, parce qu'ils ne l'admirent pas autant que je le fais.",171,aligned,52281,52436,47261,47351,"Je la trouve belle comme un ange, et je suis toujours a quereller tous les hommes de ma connaissance, parce qu'ils ne l'admirent pas autant que je le fais. ","I
think her as beautiful as an angel, and I am so vexed with the men for
not admiring her! "
But do not tell me I would not be told upon any account.,~~~ Mais ne me le dites pas. Je n'aime pas a savoir les choses d'avance.,172,aligned,51107,51176,46094,46150, Mais ne me le dites pas. Je n'aime pas a savoir les choses d'avance. ,"But do not tell me I would not be told
upon any account. "
"Oh! Yes, quite; what can it be?",-- Oh oui ! j'en suis bien impatiente. Qu'est-ce que cela peut etre ?,173,aligned,51038,51107,46062,46093,-- Oh oui ! j'en suis bien impatiente. Qu'est-ce que cela peut etre ? ,"Oh! Yes, quite; what can it be? "
I scold them all amazingly about it.,"-- Vous les querellez ! Comment vous osez les quereller, parce qu'ils ne la trouvent pas aussi belle que vous le voudriez !",174,aligned,52437,52560,47352,47388,"-- Vous les querellez ! Comment vous osez les quereller, parce qu'ils ne la trouvent pas aussi belle que vous le voudriez ! ","I scold them all amazingly about it."""
Are not you wild to know?,Vous avez bien envie de le savoir ?,175,aligned,51002,51037,46033,46058,Vous avez bien envie de le savoir ? ,"Are not you wild to know?"""
Oh! I would not tell you what is behind the black veil for the world!,pour le monde entier ; je ne vous dirais pas ce qui est derriere ce voile.,176,aligned,50927,51001,45963,46032,pour le monde entier ; je ne vous dirais pas ce qui est derriere ce voile. ,"Oh! I would not tell you what is
behind the black veil for the world! "
How delightful!,Quelle charmante lecture !...,177,aligned,50897,50926,45947,45962,Quelle charmante lecture !... ,How delightful! 
Oh! I am delighted with the book!,J'aime ce roman a la folie :,178,aligned,51265,51293,46220,46253,J'aime ce roman a la folie : ,Oh! I am delighted with the book! 
"I know it must be a skeleton, I am sure it is Laurentina's skeleton.",Il me semble que ce doit etre un squelette : je suis sure que c'est celui de Laurencia.,179,aligned,51177,51264,-1,-1,Il me semble que ce doit etre un squelette : je suis sure que c'est celui de Laurencia. ,
"I assure you, if it had not been to meet you, I would not have come away from it for all the world.","je vous assure que si ce n'eut ete pour venir avec vous, rien au monde ne me l'aurait fait quitter.",180,aligned,51340,51439,46306,46405,"je vous assure que si ce n'eut ete pour venir avec vous, rien au monde ne me l'aurait fait quitter. ","I assure you, if it had not been
to meet you, I would not have come away from it for all the world."""
"Dear creature! How much I am obliged to you; and when you have finished Udolpho, we will read the Italian together; and I have made out a list of ten or twelve more of the same kind for you.","-- Charmante Creature ! Comme elle est aimable ! Combien je vous suis obligee ! Quand vous aurez fini Udolpho, nous lirons ensemble l'Italien. -- Vous l'avez ! Oh que j'en suis contente ! ~~~ En avez-vous encore d'autres ?",181,aligned,-1,-1,46409,46599,,"Dear creature! How much I am obliged to you; and when you have
finished Udolpho, we will read the Italian together; and I have made
out a list of ten or twelve more of the same kind for you."""
"Have you, indeed! How glad I am! What are they all?","-- Oui surement : j'ai encore le Chateau de Wolfenbach, Clermont, les Avis mysterieux, la Necromancie de la foret noire, la Cloche de minuit, l'Orphelin du Rhin, les horribles Mysteres.",182,aligned,51659,51844,46603,46654,"-- Oui surement : j'ai encore le Chateau de Wolfenbach, Clermont, les Avis mysterieux, la Necromancie de la foret noire, la Cloche de minuit, l'Orphelin du Rhin, les horribles Mysteres. ","Have you, indeed! How glad I am! What are they all?"""
"I will read you their names directly; here they are, in my pocketbook. Castle of Wolfenbach, Clermont, Mysterious Warnings, Necromancer of the Black Forest, Midnight Bell, Orphan of the Rhine, and Horrid Mysteries. Those will last us some time.","En voila, je pense, pour quelque tems. -- Oui ! ~~~ cela est charmant : mais sont-ils tous aussi terribles ?",183,aligned,51845,51949,46658,46902,"En voila, je pense, pour quelque tems. -- Oui ! cela est charmant : mais sont-ils tous aussi terribles ? ","I will read you their names directly; here they are, in my pocketbook.
Castle of Wolfenbach, Clermont, Mysterious Warnings, Necromancer of the
Black Forest, Midnight Bell, Orphan of the Rhine, and Horrid Mysteries.
Those will last us some time."""
"Yes, quite sure; for a particular friend of mine, a Miss Andrews, a sweet girl, one of the sweetest creatures in the world, has read every one of them.",(No direct equivalent in text),184,not aligned,-1,-1,46986,47137,,"Yes, quite sure; for a particular friend of mine, a Miss Andrews, a
sweet girl, one of the sweetest creatures in the world, has read every
one of them. "
"I wish you knew Miss Andrews, you would be delighted with her. She is netting herself the sweetest cloak you can conceive.","Je voudrais que vous connussiez cette aimable Miss Andrews ; vous en seriez enchantee. Elle s'est fait, elle-meme la plus jolie robe que vous puissiez vous imaginer.",185,aligned,52115,52280,47138,47260,"Je voudrais que vous connussiez cette aimable Miss Andrews ; vous en seriez enchantee. Elle s'est fait, elle-meme la plus jolie robe que vous puissiez vous imaginer. ","I wish you knew Miss Andrews, you would be delighted with
her. She is netting herself the sweetest cloak you can conceive. "
I should like to spend my whole life in reading it.,je pourrais passer ma vie entiere a le lire :,186,aligned,51294,51339,46254,46305,je pourrais passer ma vie entiere a le lire : ,"I should like
to spend my whole life in reading it. "
"Catherine coloured, and disclaimed again.","-- Catherine rougit beaucoup, et se recria.",187,aligned,53752,53795,48496,48537,"-- Catherine rougit beaucoup, et se recria. ","Catherine coloured, and disclaimed again.
"
"I do not pretend to say that I was not very much pleased with him; but while I have Udolpho to read, I feel as if nobody could make me miserable.'","En verite ; ma chere,... je ne cache pas que j'ai eu du plaisir a le voir ; mais quand je puis lire Udolphe, je ne pense plus a lui, je ne regrette plus personne !...",188,aligned,54653,54819,49307,49452,"En verite ; ma chere,... je ne cache pas que j'ai eu du plaisir a le voir ; mais quand je puis lire Udolphe, je ne pense plus a lui, je ne regrette plus personne !... ","I do not pretend to say that I was not very
much pleased with him; but while I have Udolpho to read, I feel as if
nobody could make me miserable. "
"""No, indeed, I should not.",-- Malheureuse ! ~~~ Non !...,189,aligned,54627,54652,49281,49306,-- Malheureuse ! Non !... ,"No, indeed, I should not. "
"Everything is so insipid, so uninteresting, that does not relate to the beloved object!","tout ce qui ne parle pas de l'objet prefere est si insipide, a si peu d'interet !...",190,aligned,54226,54310,48917,49004,"tout ce qui ne parle pas de l'objet prefere est si insipide, a si peu d'interet !... ","Everything is so insipid, so
uninteresting, that does not relate to the beloved object! "
"""Not see him again! My dearest creature, do not talk of it.","-- Ne jamais le revoir ! pauvre chere ame ! ne parlez pas ainsi,",191,aligned,54487,54551,49167,49225,"-- Ne jamais le revoir ! pauvre chere ame ! ne parlez pas ainsi, ","Not see him again! My dearest creature, do not talk of it. "
"""But you should not persuade me that I think so very much about Mr. Tilney, for perhaps I may never see him again.""","-- Ne croyez donc pas que je sois entierement occupee de M. Tilney, d'un homme que peut-etre je ne reverrai jamais.",192,aligned,54371,54486,49050,49163,"-- Ne croyez donc pas que je sois entierement occupee de M. Tilney, d'un homme que peut-etre je ne reverrai jamais. ","But you should not persuade me that I think so very much about Mr.
Tilney, for perhaps I may never see him again."""
"I can perfectly comprehend your feelings.""",Ah ! je comprends a merveille votre apparente indifference.,193,aligned,54311,54370,49005,49046,Ah ! je comprends a merveille votre apparente indifference. ,"I can
perfectly comprehend your feelings."""
"Where the heart is really attached, I know very well how little one can be pleased with the attention of anybody else.","quand le coeur est vraiment touche, on est peu sensible aux soins des indifferens ;",194,aligned,54142,54225,48798,48916,"quand le coeur est vraiment touche, on est peu sensible aux soins des indifferens ; ","Where the heart is
really attached, I know very well how little one can be pleased with
the attention of anybody else. "
"Nay, I cannot blame you"" speaking more seriously ""your feelings are easily understood.","je ne puis vous blamer, ajouta-t-elle avec sentiment ; je vous comprends parfaitement ;",195,aligned,54054,54141,48711,48797,"je ne puis vous blamer, ajouta-t-elle avec sentiment ; je vous comprends parfaitement ; ","Nay, I cannot blame you"" speaking
more seriously ""your feelings are easily understood. "
"""It is very true, upon my honour, but I see how it is; you are indifferent to everybody s admiration, except that of one gentleman, who shall be nameless.","mais je sais, dit-elle, avec un air de finesse, que vous etes indifferente a l'admiration des hommes, excepte a celle d'un certain gentleman, dont cependant vous savez a peine le nom ;",196,aligned,53869,54053,48557,48710,"mais je sais, dit-elle, avec un air de finesse, que vous etes indifferente a l'admiration des hommes, excepte a celle d'un certain gentleman, dont cependant vous savez a peine le nom ; ","It is very true, upon my honour, but I see how it
is; you are indifferent to everybody s admiration, except that of one
gentleman, who shall be nameless. "
Isabella laughed.,-- Isabelle riant l'assura sur son honneur que c'etait l'exacte verite ;,197,aligned,53796,53868,48538,48555,-- Isabelle riant l'assura sur son honneur que c'etait l'exacte verite ; ,Isabella laughed. 
"I am sure you would be miserable if you thought so!""",je suis sure que vous seriez tres-malheureuse de penser ce que vous dites.,198,aligned,54552,54626,49226,49277,je suis sure que vous seriez tres-malheureuse de penser ce que vous dites. ,"I am sure
you would be miserable if you thought so!"""
Oh!,Oh !,199,aligned,53276,53280,43382,43385,Oh ! ,Oh! 
I remember Miss Andrews could not get through the first volume.,Je me souviens que Miss Andrews n'a jamais pu en lire le premier volume jusqu'a la fin.,200,aligned,55354,55441,49854,49917,Je me souviens que Miss Andrews n'a jamais pu en lire le premier volume jusqu'a la fin. ,"I
remember Miss Andrews could not get through the first volume."""
but new books do not fall in our way.,"mais pour des livres nouveaux, nous n'en avons point a la maison.",201,aligned,55186,55251,49747,49784,"mais pour des livres nouveaux, nous n'en avons point a la maison. ","but new books do not fall in our way."""
The dreadful black veil!,"cet epouvantable voile noir,",202,aligned,54825,54853,49457,49481,"cet epouvantable voile noir, ",The dreadful black veil! 
"It is so odd to me, that you should never have read Udolpho before;",Je suis vraiment etonnee que vous lisiez ce livre pour la premiere fois.,203,aligned,54974,55046,49560,49627,Je suis vraiment etonnee que vous lisiez ce livre pour la premiere fois. ,"It is so odd to me, that you should never have read Udolpho before;
"
but I suppose Mrs. Morland objects to novels.,"Mistriss Morland, je le suppose, vous empeche de lire des romans.",204,aligned,55047,55112,49628,49673,"Mistriss Morland, je le suppose, vous empeche de lire des romans. ","but I suppose Mrs. Morland objects to novels."""
"No, she does not.",Non pas du tout ;,205,aligned,55116,55133,49677,49694,Non pas du tout ; ,"No, she does not. "
She very often reads Sir Charles Grandison herself;,elle lit elle-meme souvent Sir Charles Grandisson ;,206,aligned,55134,55185,49695,49746,elle lit elle-meme souvent Sir Charles Grandisson ; ,"She very often reads Sir Charles Grandison herself;
"
"That is an amazing horrid book, is it not?","C'est la un roman bien ennuyeux, bien extraordinaire, n'est-il pas vrai ?",207,aligned,55280,55353,49811,49853,"C'est la un roman bien ennuyeux, bien extraordinaire, n'est-il pas vrai ? ","That is an amazing horrid book, is it not? "
Sir Charles Grandison!,Sir Charles Grandisson !,208,aligned,55255,55279,49788,49810,Sir Charles Grandisson ! ,Sir Charles Grandison! 
"My dear Isabella, I am sure there must be Laurentina's skeleton behind it.","ma chere Isabelle, je l'ai toujours dans l'esprit, je gagerais que c'est le squelette de Laurencia qui est derriere.",209,aligned,54854,54970,-1,-1,"ma chere Isabelle, je l'ai toujours dans l'esprit, je gagerais que c'est le squelette de Laurencia qui est derriere. ",
"""It is not like Udolpho at all; but yet I think it is very entertaining.""",-- Il ne ressemble nullement a Udolphe ; mais je vous assure qu'il est aussi fort interessant.,210,aligned,55442,55536,49921,49992,-- Il ne ressemble nullement a Udolphe ; mais je vous assure qu'il est aussi fort interessant. ,"It is not like Udolpho at all; but yet I think it is very
entertaining."""
"""""Good heaven! Tis James!"" was uttered at the same moment by Catherine; and, on catching the young men s eyes, the horse was immediately checked with a violence which almost threw him on his haunches, and the servant having now scampered up, the gentlemen jumped out, and the equipage was delivered to his care.""","""-- Eh, c'est James, dit Catherine. La reconnaissance se fit promptement, et a l'instant le cheval fut arrete si brusquement, qu'il faillit tomber sur sa croupe, et que le laquais manqua etre jette a terre.""",211,aligned,61379,61584,54934,55244,"-- Eh, c'est James, dit Catherine. La reconnaissance se fit promptement, et a l'instant le cheval fut arrete si brusquement, qu'il faillit tomber sur sa croupe, et que le laquais manqua etre jette a terre. ","Good heaven!  Tis James!"" was uttered at the same moment by Catherine;
and, on catching the young men s eyes, the horse was immediately
checked with a violence which almost threw him on his haunches, and the
servant having now scampered up, the gentlemen jumped out, and the
equipage was delivered to his care.
"
"""Catherine, by whom this meeting was wholly unexpected, received her brother with the liveliest pleasure; and he, being of a very amiable disposition, and sincerely attached to her, gave every proof on his side of equal satisfaction, which he could have leisure to do, while the bright eyes of Miss Thorpe were incessantly challenging his notice; and to her his devoirs were speedily paid, with a mixture of joy and embarrassment which might have informed Catherine, had she been more expert in the development of other people s feelings, and less simply engrossed by her own, that her brother thought her friend quite as pretty as she could do herself.""","""Les deux jeunes gens s'elancerent hors de la voiture. Catherine, pour qui cette rencontre etait imprevue, accueillit son frere avec le plus grand plaisir : James, qui l'aimait tendrement, n'en ressentait pas un moins vif ; il le lui temoignait et le lui exprimait, autant toutefois que le lui permettait Miss Thorpe, qui cherchait a fixer sur elle toute son attention, soit en lui adressant sans cesse la parole, soit en le considerant avec des yeux qui exprimaient un melange de joie et d'embarras capables, si Catherine avait eu plus d'experience ou moins de simplicite, de l'eclairer sur la nature des sentimens de son amie ; mais elle croyait ces sentimens de la meme nature que ceux qu'Isabelle lui temoignait a elle-meme, et elle n'y appercevait point de difference.""",212,aligned,61585,62357,55246,55898,"Les deux jeunes gens s'elancerent hors de la voiture. Catherine, pour qui cette rencontre etait imprevue, accueillit son frere avec le plus grand plaisir : James, qui l'aimait tendrement, n'en ressentait pas un moins vif ; il le lui temoignait et le lui exprimait, autant toutefois que le lui permettait Miss Thorpe, qui cherchait a fixer sur elle toute son attention, soit en lui adressant sans cesse la parole, soit en le considerant avec des yeux qui exprimaient un melange de joie et d'embarras capables, si Catherine avait eu plus d'experience ou moins de simplicite, de l'eclairer sur la nature des sentimens de son amie ; mais elle croyait ces sentimens de la meme nature que ceux qu'Isabelle lui temoignait a elle-meme, et elle n'y appercevait point de difference.
","Catherine, by whom this meeting was wholly unexpected, received her
brother with the liveliest pleasure; and he, being of a very amiable
disposition, and sincerely attached to her, gave every proof on his
side of equal satisfaction, which he could have leisure to do, while
the bright eyes of Miss Thorpe were incessantly challenging his notice;
and to her his devoirs were speedily paid, with a mixture of joy and
embarrassment which might have informed Catherine, had she been more
expert in the development of other people s feelings, and less simply
engrossed by her own, that her brother thought her friend quite as
pretty as she could do herself.
"
"""John Thorpe, who in the meantime had been giving orders about the horses, soon joined them, and from him she directly received the amends which were her due; for while he slightly and carelessly touched the hand of Isabella, on her he bestowed a whole scrape and half a short bow.""","""John Thorpe, qui s'etait d'abord occupe de son cheval, rejoignit sa soeur et son amie, qui le presenterent a Miss Morland.""",213,aligned,62359,62481,55900,56180,"John Thorpe, qui s'etait d'abord occupe de son cheval, rejoignit sa soeur et son amie, qui le presenterent a Miss Morland. ","John Thorpe, who in the meantime had been giving orders about the
horses, soon joined them, and from him she directly received the amends
which were her due; for while he slightly and carelessly touched the
hand of Isabella, on her he bestowed a whole scrape and half a short
bow. "
"""He was a stout young man of middling height, who, with a plain face and ungraceful form, seemed fearful of being too handsome unless he wore the dress of a groom, and too much like a gentleman unless he were easy where he ought to be civil, and impudent where he might be allowed to be easy.""","""C'etait un jeune homme assez epais, d'une taille moyenne, ayant les traits gros, les manieres communes, et neanmoins fort content de sa personne et de ses agremens. Il croyait imiter le ton des jeunes seigneurs, mais il n'en etait que la caricature ; s'il voulait avoir la mine d'un cavalier, c'etait comme un palefrenier qu'il s'habillait ; il affectait un air delibere avec les personnes auxquelles il devait du respect, et allait jusqu'a l'impertinence dans les occasions ou il devait etre le plus reserve.""",214,aligned,62482,62991,56181,56472,"C'etait un jeune homme assez epais, d'une taille moyenne, ayant les traits gros, les manieres communes, et neanmoins fort content de sa personne et de ses agremens. Il croyait imiter le ton des jeunes seigneurs, mais il n'en etait que la caricature ; s'il voulait avoir la mine d'un cavalier, c'etait comme un palefrenier qu'il s'habillait ; il affectait un air delibere avec les personnes auxquelles il devait du respect, et allait jusqu'a l'impertinence dans les occasions ou il devait etre le plus reserve. ","He was a stout young man of middling height, who, with a plain
face and ungraceful form, seemed fearful of being too handsome unless
he wore the dress of a groom, and too much like a gentleman unless he
were easy where he ought to be civil, and impudent where he might be
allowed to be easy. "
"""He took out his watch: ""How long do you think we have been running it from Tetbury, Miss Morland?""","""Il salua legerement Catherine, qu'il fixa cependant, tout en prenant et secouant fortement en signe d'amitie la main de sa soeur, ainsi que les jeunes gens ont coutume de le faire entr'eux ; regardant ensuite a sa montre : combien de tems, dit-il : croyez-vous, Miss Morland, que nous ayons mis a venir de Tetbury ici ?""",215,aligned,62992,63311,56473,56570,"Il salua legerement Catherine, qu'il fixa cependant, tout en prenant et secouant fortement en signe d'amitie la main de sa soeur, ainsi que les jeunes gens ont coutume de le faire entr'eux ; regardant ensuite a sa montre : combien de tems, dit-il : croyez-vous, Miss Morland, que nous ayons mis a venir de Tetbury ici ? ","He took out his watch: ""How long do you think we
have been running it from Tetbury, Miss Morland?"""
"""""I know it must be five-and-twenty,"" said he, ""by the time we have been doing it. It is now half after one; we drove out of the inn-yard at Tetbury as the town clock struck eleven; and I defy any man in England to make my horse go less than ten miles an hour in harness; that makes it exactly twenty-five.""""","""-- Jamais, dit-il, mon cheval attele a la voiture ne fait moins de dix milles par heure : nous sommes partis de Tetbury a onze heures precises ; il est maintenant une heure et demie : ainsi, il n'y a pas de doute, que nous n'ayons fait vingt-cinq milles.""",216,aligned,63676,63930,56887,57191,"-- Jamais, dit-il, mon cheval attele a la voiture ne fait moins de dix milles par heure : nous sommes partis de Tetbury a onze heures precises ; il est maintenant une heure et demie : ainsi, il n'y a pas de doute, que nous n'ayons fait vingt-cinq milles. ","I know it must be five-and-twenty,"" said he, ""by the
time we have been doing it. It is now half after one; we drove out of
the inn-yard at Tetbury as the town clock struck eleven; and I defy any
man in England to make my horse go less than ten miles an hour in
harness; that makes it exactly twenty-five."""
"""""_Three_-and-twenty!"" cried Thorpe, ""five-and-twenty if it is an inch.""""","""-- Vingt-trois milles ! s'ecria Thorpe ; il y en a vingt-cinq bien mesures.""",217,aligned,63395,63470,56658,56727,-- Vingt-trois milles ! s'ecria Thorpe ; il y en a vingt-cinq bien mesures. ,"_Three_-and-twenty!"" cried Thorpe, ""five-and-twenty if it is an inch."""
"""Morland remonstrated, pleaded the authority of road-books, innkeepers, and milestones; but his friend disregarded them all; he had a surer test of distance.""","""-- James allegua l'autorite des livres de poste, des conducteurs de voitures, des bornes milliaires. -- Toutes ces autorites furent nulles pour John, qui pretendit avoir une regle plus sure pour en juger.""",218,aligned,63471,63675,56729,56885,"-- James allegua l'autorite des livres de poste, des conducteurs de voitures, des bornes milliaires. -- Toutes ces autorites furent nulles pour John, qui pretendit avoir une regle plus sure pour en juger. ","Morland remonstrated, pleaded the authority of road-books, innkeepers,
and milestones; but his friend disregarded them all; he had a surer
test of distance. "
"""""Oh, these odious gigs!"" said Isabella, looking up. ""How I detest them."" But this detestation, though so just, was of short duration, for she looked again and exclaimed, ""Delightful! Mr. Morland and my brother!""","""Ces odieux gigs, dit Isabelle, je les abhorre. C'etait bien le sentiment qu'elle eprouvait a la vue de celui-la ; mais apres avoir considere les deux personnes qui etaient dedans, elle changea subitement de facon de penser et de parler, elle s'ecria avec l'accent du plaisir : M. Morland ! mon frere !""",219,aligned,61077,61378,54721,54930,"Ces odieux gigs, dit Isabelle, je les abhorre. C'etait bien le sentiment qu'elle eprouvait a la vue de celui-la ; mais apres avoir considere les deux personnes qui etaient dedans, elle changea subitement de facon de penser et de parler, elle s'ecria avec l'accent du plaisir : M. Morland ! mon frere ! ","Oh, these odious gigs!"" said Isabella, looking up. ""How I detest
them."" But this detestation, though so just, was of short duration, for
she looked again and exclaimed, ""Delightful! Mr. Morland and my
brother!"""
"""""You have lost an hour,"" said Morland; ""it was only ten o clock when we came from Tetbury.""""","""-- Tu te trompes, dit James, dix heures sonnaient quand nous sommes partis.""",220,aligned,63931,64006,57195,57284,"-- Tu te trompes, dit James, dix heures sonnaient quand nous sommes partis. ","You have lost an hour,"" said Morland; ""it was only ten o clock when we
came from Tetbury."""
