eng,fr,id,llm alignment result,group
"This she had been prepared for when she entered the house; but meant, having once talked him handsomely over, to be no farther incommoded by any troublesome topic, and to wander at large amongst all the Mistresses and Misses of Highbury, and their card-parties.","elle se preparait, une fois ce sujet dangereux epuise, a entrer dans l'intimite des dames et des demoiselles d'Highbury et a assister a leurs parties de cartes ;","[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",aligned,104
"She had not been prepared to have Jane Fairfax succeed Mr. Elton; but he was actually hurried off by Miss Bates, she jumped away from him at last abruptly to the Coles, to usher in a letter from her niece.","mais elle ne s'attendait pas a voir Jane Fairfax succeder a M. Elton ; quoi qu'il en soit, ce dernier fut rapidement expedie par Mlle Bates qui l'abandonna brusquement au profit d'une lettre de sa niece.","[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",aligned,104
"""Oh! yes--Mr. Elton, I understand--certainly as to dancing--Mrs. Cole was telling me that dancing at the rooms at Bath was--Mrs. Cole was so kind as to sit some time with us, talking of Jane; for as soon as she came in, she began inquiring after her, Jane is so very great a favourite there. Whenever she is with us, Mrs. Cole does not know how to shew her kindness enough; and I must say that Jane deserves it as much as any body can.","-- Mme Cole a ete assez bonne pour nous faire une longue visite : des son arrivee elle a demande des nouvelles de Jane, elle a une vraie predilection pour elle. Quand Jane est ici, Mme Cole ne sait comment lui temoigner son affection. Je disais donc qu'elle avait demande des nouvelles en arrivant :","[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",aligned,104
"And so she began inquiring after her directly, saying, 'I know you cannot have heard from Jane lately, because it is not her time for writing;' and when I immediately said, 'But indeed we have, we had a letter this very morning,' I do not know that I ever saw any body more surprized. 'Have you, upon your honour?' said she; 'well, that is quite unexpected.","<< Je sais que vous ne pouvez pas avoir des nouvelles recentes de Jane ; ce n'est pas le moment de sa lettre >> et quand j'ai repondu : << Mais vraiment nous avons recu une lettre ce matin meme >>, je n'ai jamais vu quelqu'un de plus surpris : << Est-ce possible, dit-elle, voila qui est tout a fait inattendu.","[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",aligned,104
"Do let me hear what she says.'""",Et que vous dit-elle ? >>,"[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",aligned,104
"Emma's politeness was at hand directly, to say, with smiling interest-- ""Have you heard from Miss Fairfax so lately?","Emma fit preuve de son habituelle politesse, en souriant d'un air d'interet et repondit : -- Je me rejouis de cette surprise ;","[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",aligned,104
I am extremely happy.,j'espere qu'elle est en bonne sante ?,"[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",aligned,104
"I hope she is well?""",(No direct equivalent in text),"[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",not aligned,104
"""Thank you.","-- Merci, vous etes bien bonne !","[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",aligned,104
"You are so kind!""",reprit la credule demoiselle en cherchant fievreusement la lettre.,"[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",aligned,104
"replied the happily deceived aunt, while eagerly hunting for the letter.--""Oh! here it is.","La voici ; je savais bien qu'elle n'etait pas loin, mais j'avais mis mon carnet a aiguilles dessus de sorte qu'elle etait un peu cachee ;","[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",aligned,104
"I was sure it could not be far off; but I had put my huswife upon it, you see, without being aware, and so it was quite hid, but I had it in my hand so very lately that I was almost sure it must be on the table.","je l'avais eue en main il y a si peu de temps, que j'etais a peu pres sure qu'elle ne pouvait etre que sur la table.","[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",aligned,104
"I was reading it to Mrs. Cole, and since she went away, I was reading it again to my mother, for it is such a pleasure to her--a letter from Jane--that she can never hear it often enough; so I knew it could not be far off, and here it is, only just under my huswife--and since you are so kind as to wish to hear what she says;--but, first of all, I really must, in justice to Jane, apologise for her writing so short a letter--only two pages you see--hardly two--and in general she fills the whole paper and crosses half.","Je l'ai lue a Mme Cole et depuis son depart je la relisais a ma mere, car une lettre de Jane est un si grand plaisir pour elle qu'elle ne se lasse pas de l'entendre. Je dois avant tout m'expliquer touchant la brievete de cette lettre ; il est de toute justice que vous sachiez qu'en general Jane couvre les quatre feuilles et qu'elle croise ; aujourd'hui, tout a fait par exception, vous voyez, il n'y a que deux feuilles.","[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",aligned,104
My mother often wonders that I can make it out so well.,Ma mere est etonnee que je puisse si bien dechiffrer les lettres de Jane ;,"[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",aligned,104
"She often says, when the letter is first opened, 'Well, Hetty, now I think you will be put to it to make out all that checker-work'--don't you, ma'am?--And then I tell her, I am sure she would contrive to make it out herself, if she had nobody to do it for her--every word of it--I am sure she would pore over it till she had made out every word.","elle dit souvent quand on ouvre la lettre : << Allons, Hetty, cette fois je crois que vous allez avoir fort a faire pour dechiffrer cette mosaique. >> N'est-ce pas maman ? Et je lui reponds que je suis bien sure qu'elle s'arrangerait a faire ce travail elle-meme si je n'etais pas la ; en effet, bien que les yeux de ma mere ne soient plus aussi bons qu'ils etaient, elle voit encore, grace a Dieu, extraordinairement bien a l'aide de lunettes.","[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",aligned,104
"And, indeed, though my mother's eyes are not so good as they were, she can see amazingly well still, thank God!",C'est une benediction.,"[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",aligned,104
with the help of spectacles.,(No direct equivalent in text),"[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",not aligned,104
It is such a blessing!,(No direct equivalent in text),"[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",not aligned,104
My mother's are really very good indeed.,(No direct equivalent in text),"[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",not aligned,104
"Jane often says, when she is here, 'I am sure, grandmama, you must have had very strong eyes to see as you do--and so much fine work as you have done too!--I only wish my eyes may last me as well.'","Jane dit souvent lorsqu'elle est ici : << Grand'mere, vous devez avoir joui d'une excellente vue pour voir encore comme vous voyez apres avoir execute a l'aiguille tant de travaux minutieux ; je souhaite que mes yeux me fassent un aussi long service que les votres.'","[1788, 1790, 1793, 1794, 1796, 1799, 1801, 1802, 1808]",aligned,104
"She was pondering, in the meanwhile, upon the possibility, without seeming very rude, of making her escape from Jane Fairfax's letter, and had almost resolved on hurrying away directly under some slight excuse, when Miss Bates turned to her again and seized her attention.","Pendant ce temps, elle reflechissait a la maniere d'echapper, sans paraitre impolie, a la lecture de la lettre, et elle etait sur le point de formuler une excuse quelconque et de se retirer quand Mlle Bates se retourna soudainement vers elle et reprit :","[1813, 1815, 1816, 1822, 1823, 1828, 1836]",aligned,105
"""My mother's deafness is very trifling you see--just nothing at all.",-- La surdite de ma mere est insignifiante comme vous pouvez le constater :,"[1813, 1815, 1816, 1822, 1823, 1828, 1836]",aligned,105
"By only raising my voice, and saying any thing two or three times over, she is sure to hear; but then she is used to my voice.",il suffit d'elever la voix et de repeter deux ou trois fois la phrase pour qu'elle entende ; il est vrai qu'elle est accoutumee a ma voix.,"[1813, 1815, 1816, 1822, 1823, 1828, 1836]",aligned,105
But it is very remarkable that she should always hear Jane better than she does me.,"Pourtant, chose curieuse, elle entend toujours Jane mieux que moi :","[1813, 1815, 1816, 1822, 1823, 1828, 1836]",aligned,105
Jane speaks so distinct!,Jane parle si distinctement !,"[1813, 1815, 1816, 1822, 1823, 1828, 1836]",aligned,105
"However, she will not find her grandmama at all deafer than she was two years ago; which is saying a great deal at my mother's time of life--and it really is full two years, you know, since she was here.","Celle-ci ne trouvera pas sa grand'mere plus sourde qu'il y a deux ans ; on ne saurait desirer mieux, a l'age de ma mere ; et il y a reellement deux ans, vous savez que Jane n'est venue ici.","[1813, 1815, 1816, 1822, 1823, 1828, 1836]",aligned,105
"We never were so long without seeing her before, and as I was telling Mrs. Cole, we shall hardly know how to make enough of her now.""","Jamais nous n'avions ete si longtemps sans la voir et, comme je disais a Mme Cole, je ne sais pas comment nous ferons pour lui temoigner tout notre plaisir. --","[1813, 1815, 1816, 1822, 1823, 1828, 1836]",aligned,105
"""Are you expecting Miss Fairfax here soon?""",Est-ce que vous attendez Mlle Fairfax ?,"[1813, 1815, 1816, 1822, 1823, 1828, 1836]",aligned,105
"""Oh yes; next week.""",-- Mais oui : la semaine prochaine.,"[1813, 1815, 1816, 1822, 1823, 1828, 1836]",aligned,105
"""Indeed!--that must be a very great pleasure.""",-- Vraiment ! Ce sera une vraie joie pour vous.,"[1813, 1815, 1816, 1822, 1823, 1828, 1836]",aligned,105
"""Thank you. You are very kind. ~~~ Yes, next week. Every body is so surprized; and every body says the same obliging things. I am sure she will be as happy to see her friends at Highbury, as they can be to see her.",-- Tous nos amis sont surpris et nous temoignent le meme interet. Je suis sure que Jane sera aussi heureuse de retrouver ses amis d'Highbury que ceux-ci pourront l'etre.,"[1813, 1815, 1816, 1822, 1823, 1828, 1836]",aligned,105
"Yes, Friday or Saturday; she cannot say which, because Colonel Campbell will be wanting the carriage himself one of those days.","Elle arrivera vendredi ou samedi ; elle ne peut preciser, le colonel ayant lui-meme besoin de la voiture un des deux jours :","[1813, 1815, 1816, 1822, 1823, 1828, 1836]",aligned,105
"So very good of them to send her the whole way! But they always do, you know. Oh yes, Friday or Saturday next. That is what she writes about.",les Campbell sont assez bons pour la faire conduire jusqu'ici ! C'est ce qu'ils font toujours du reste. Voila la raison qui lui a fait ecrire aujourd'hui :,"[1813, 1815, 1816, 1822, 1823, 1828, 1836]",aligned,105
"That is the reason of her writing out of rule, as we call it; for, in the common course, we should not have heard from her before next Tuesday or Wednesday.""","hors de regle, comme nous disons ; en temps ordinaire, nous n'aurions pas recu de nouvelles avant mardi ou mercredi. --","[1813, 1815, 1816, 1822, 1823, 1828, 1836]",aligned,105
"""Yes, so I imagined. I was afraid there could be little chance of my hearing any thing of Miss Fairfax to-day.""",C'est ce que je pensais ; je n'esperais pas avoir le plaisir d'entendre parler de Mlle Fairfax aujourd'hui. --,"[1813, 1815, 1816, 1822, 1823, 1828, 1836]",aligned,105
"""So obliging of you! No, we should not have heard, if it had not been for this particular circumstance, of her being to come here so soon.",Vous etes trop bonne ! Sans cette circonstance speciale en effet nous n'aurions pas eu de lettre aujourd'hui.,"[1813, 1815, 1816, 1822, 1823, 1828, 1836]",aligned,105
"My mother is so delighted!--for she is to be three months with us at least. Three months, she says so, positively, as I am going to have the pleasure of reading to you.",Ma mere est bien heureuse car Jane doit rester au moins trois mois avec nous ; trois mois ! Elle le dit positivement et je vais avoir le plaisir de vous lire la phrase meme de sa lettre.,"[1813, 1815, 1816, 1822, 1823, 1828, 1836]",aligned,105
"The case is, you see, that the Campbells are going to Ireland.",Les Campbell vont en Irlande.,"[1813, 1815, 1816, 1822, 1823, 1828, 1836]",aligned,105
"Mrs. Dixon has persuaded her father and mother to come over and see her directly. They had not intended to go over till the summer, but she is so impatient to see them again--for till she married, last October, she was never away from them so much as a week, which must make it very strange to be in different kingdoms, I was going to say, but however different countries, and so she wrote a very urgent letter to her mother--or her father, I declare I do not know which it was, but we shall see presently in Jane's letter--wrote in Mr. Dixon's name as well as her own, to press their coming over directly, and they would give them the meeting in Dublin, and take them back to their country seat, Baly-craig, a beautiful place, I fancy.","Mme Dixon a persuade son pere et sa mere de venir la voir de suite ; ils n'avaient pas l'intention de faire la traversee avant l'ete, mais elle est impatiente de les revoir ! C'est bien naturel, car jusqu'a son mariage au mois d'octobre dernier elle ne les avait jamais quittes pour plus d'une semaine et elle a du eprouver une etrange sensation en se trouvant transportee soudain, j'allais dire dans un autre royaume, en tout cas dans un autre pays. ~~~ Elle ecrivit donc d'une facon tres pressante a son pere ou a sa mere (je ne sais pas precisement auquel des deux, mais nous le saurons tout a l'heure par la lettre de Jane) tant en son nom qu'en celui de son mari pour les inviter.","[1813, 1815, 1816, 1822, 1823, 1828, 1836]",aligned,105
"He is a most amiable, charming young man, I believe.",C'est un jeune homme charmant.,"[1838, 1843]",aligned,106
"Jane was quite longing to go to Ireland, from his account of things.",Elle desirait beaucoup aller en Irlande a la suite de ces descriptions.,"[1838, 1843]",aligned,106
"At this moment, an ingenious and animating suspicion entering Emma's brain with regard to Jane Fairfax, this charming Mr. Dixon, and the not going to Ireland, she said, with the insidious design of farther discovery, ""You must feel it very fortunate that Miss Fairfax should be allowed to come to you at such a time.","A ce moment, un soupcon ingenieux traversa l'esprit d'Emma, relatif a Jane Fairfax, a l'aimable M. Dixon et au fait de ne pas aller en Irlande ; elle dit avec le dessein d'en decouvrir davantage : -- Vous devez vous considerer comme tres heureuse, que Mlle Fairfax ait la possibilite de venir si longtemps chez vous ;","[1838, 1843]",aligned,106
"Considering the very particular friendship between her and Mrs. Dixon, you could hardly have expected her to be excused from accompanying Colonel and Mrs. Campbell.""","etant donne la particuliere amitie qui existe entre elle et Mme Dixon, vous ne pouviez guere esperer qu'elle put se dispenser d'accompagner le colonel et Mme Campbell. --","[1838, 1843]",aligned,106
"""Very true, very true, indeed.","C'est precisement ce que nous avons toujours craint,","[1838, 1843]",aligned,106
"The very thing that we have always been rather afraid of; for we should not have liked to have her at such a distance from us, for months together--not able to come if any thing was to happen.",car nous n'aurions pas aime la sentir si loin de nous pendant plusieurs mois ;,"[1838, 1843]",aligned,106
"But you see, every thing turns out for the best.","mais, vous voyez, tout tourne pour le mieux.","[1838, 1843]",aligned,106
"They want her (Mr. and Mrs. Dixon) excessively to come over with Colonel and Mrs. Campbell; quite depend upon it; nothing can be more kind or pressing than their joint invitation, Jane says, as you will hear presently;",M. et Mme Dixon desiraient vivement que Jane accompagna le colonel et Mme Campbell ; soyez sure que rien ne pouvait etre plus affectueuse et plus pressante que leur double invitation ;,"[1838, 1843]",aligned,106
Mr. Dixon does not seem in the least backward in any attention.,M. Dixon est un si charmant jeune homme !,"[1838, 1843]",aligned,106
"'--But ever since we had the history of that day, I have been so fond of Mr. Dixon!""","'Je ne puis jamais penser a cet accident sans trembler, et depuis, je ressens une veritable affection pour M. Dixon !","[1845, 1847, 1850, 1851, 1853, 1854, 1856, 1861, 1864]",aligned,107
"""But, in spite of all her friends' urgency, and her own wish of seeing Ireland, Miss Fairfax prefers devoting the time to you and Mrs. Bates?""","'-- Mais somme toute, malgre les instances de ses amis et son propre desir de connaitre l'Irlande, Mlle Fairfax prefere consacrer son temps a sa famille.","[1845, 1847, 1850, 1851, 1853, 1854, 1856, 1861, 1864]",aligned,107
"""Yes--entirely her own doing, entirely her own choice; and Colonel and Mrs. Campbell think she does quite right, just what they should recommend; and indeed they particularly _wish_ her to try her native air, as she has not been quite so well as usual lately.""","'-- Oui, c'est absolument son choix et le colonel et Mme Campbell approuvent sa decision ; ils esperent que l'air natal lui sera salutaire ; elle n'a pas ete bien depuis quelque temps.","[1845, 1847, 1850, 1851, 1853, 1854, 1856, 1861, 1864]",aligned,107
"""I am concerned to hear of it. I think they judge wisely. But Mrs. Dixon must be very much disappointed. Mrs. Dixon, I understand, has no remarkable degree of personal beauty; is not, by any means, to be compared with Miss Fairfax.""","'-- Je regrette de l'apprendre. Mme Dixon doit etre bien desappointee. Mme Dixon, d'apres ce que j'ai compris, n'est pas d'une grande beaute, et ne peut pas etre comparee a Mlle Fairfax.","[1845, 1847, 1850, 1851, 1853, 1854, 1856, 1861, 1864]",aligned,107
"""Oh! no. You are very obliging to say such things--but certainly not. There is no comparison between them. Miss Campbell always was absolutely plain--but extremely elegant and amiable.""","'-- Oh non. Vous etes bien bonne de parler de Jane en termes si flatteurs, mais en verite il ne peut y avoir de comparaison entre elles. Mlle Campbell a toujours ete laide, mais extremement elegante et aimable.","[1845, 1847, 1850, 1851, 1853, 1854, 1856, 1861, 1864]",aligned,107
"""Yes, that of course.""","'-- Oui, naturellement.","[1845, 1847, 1850, 1851, 1853, 1854, 1856, 1861, 1864]",aligned,107
"""Jane caught a bad cold, poor thing! so long ago as the 7th of November, (as I am going to read to you,) and has never been well since. A long time, is not it, for a cold to hang upon her? She never mentioned it before, because she would not alarm us. Just like her! so considerate!--But however, she is so far from well, that her kind friends the Campbells think she had better come home, and try an air that always agrees with her; and they have no doubt that three or four months at Highbury will entirely cure her--and it is certainly a great deal better that she should come here, than go to Ireland, if she is unwell. Nobody could nurse her, as we should do.""","'-- Jane a attrape un mauvais rhume, pauvre enfant, au mois de novembre dernier, et elle n'a jamais ete bien depuis ; elle n'y avait jamais fait allusion pour ne pas nous tourmenter. Je reconnais sa delicatesse habituelle ! Nous pensons que trois ou quatre mois d'Highbury la remettront entierement ; personne ne pourrait la soigner comme nous le faisons.","[1845, 1847, 1850, 1851, 1853, 1854, 1856, 1861, 1864]",aligned,107
"""It appears to me the most desirable arrangement in the world.""",'-- Il me semble que cet arrangement est parfait a tous les points de vue.,"[1845, 1847, 1850, 1851, 1853, 1854, 1856, 1861, 1864]",aligned,107
"""And so she is to come to us next Friday or Saturday, and the Campbells leave town in their way to Holyhead the Monday following--as you will find from Jane's letter. So sudden!--You may guess, dear Miss Woodhouse, what a flurry it has thrown me in! If it was not for the drawback of her illness--but I am afraid we must expect to see her grown thin, and looking very poorly.""","'-- Elle arrivera vendredi ou samedi et les Campbell quittent la ville pour aller a Holyhead le lundi suivant comme vous le verrez dans la lettre de Jane. Vous pouvez comprendre, chere Mademoiselle Woodhouse, dans quelle agitation cette nouvelle inopinee m'a jetee ! Il faut nous attendre a lui trouver mauvaise mine.","[1845, 1847, 1850, 1851, 1853, 1854, 1856, 1861, 1864]",aligned,107
"""I must tell you what an unlucky thing happened to me, as to that. I always make a point of reading Jane's letters through to myself first, before I read them aloud to my mother, you know, for fear of there being any thing in them to distress her.'",'Il faut que je vous raconte ce qui m'est arrive de malheureux a ce propos : j'ai toujours soin de parcourir les lettres de Jane avant de les lire a ma mere de crainte qu'il n'y ait quelque chose qui puisse l'attrister.',"[1845, 1847, 1850, 1851, 1853, 1854, 1856, 1861, 1864]",aligned,107
"""Well, now I have just given you a hint of what Jane writes about, we will turn to her letter, and I am sure she tells her own story a great deal better than I can tell it for her.""","'Eh bien, maintenant que je vous ai donne une idee sommaire de la lettre de Jane, je vais vous la lire, ce qui sera beaucoup plus interessant.'","[1870, 1872, 1874]",aligned,108
"""I am afraid we must be running away,"" said Emma, glancing at Harriet, and beginning to rise--""My father will be expecting us.","'Je crains que nous ne soyons forcees de nous sauver, dit Emma en jetant un coup d'oeil a Harriet et en se levant, mon pere nous attend ;'","[1870, 1872, 1874]",aligned,108
"I had no intention, I thought I had no power of staying more than five minutes, when I first entered the house.","'je n'avais pas l'intention, je ne pensais meme pas avoir la possibilite de rester plus de cinq minutes. Je suis entree parce que je n'ai pas voulu passer votre porte sans prendre des nouvelles de Mme Bates,'","[1870, 1872, 1874]",aligned,108
"I merely called, because I would not pass the door without inquiring after Mrs. Bates; but I have been so pleasantly detained!",'mais le temps a passe si agreablement que j'ai oublie ma resolution.',"[1870, 1872, 1874]",aligned,108
"""Now, however, we must wish you and Mrs. Bates good morning.""","'Il nous faut pourtant vous dire au revoir, a vous et a Mme Bates.'","[1870, 1872, 1874]",aligned,108
And not all that could be urged to detain her succeeded.,"'Malgre les plus vives instances, Mlle Bates ne parvint pas a retenir Emma ;'","[1870, 1872, 1874]",aligned,108
"She regained the street--happy in this, that though much had been forced on her against her will, though she had in fact heard the whole substance of Jane Fairfax's letter, she had been able to escape the letter itself.","'celle-ci, une fois dehors, ne dissimula pas sa satisfaction d'avoir echappe, a la lecture in extenso de la lettre prealablement resumee !'","[1870, 1872, 1874]",aligned,108
"By birth she belonged to Highbury: and when at three years old, on losing her mother, she became the property, the charge, the consolation, the foundling of her grandmother and aunt, there had seemed every probability of her being permanently fixed there;",La petite Jane avait trois ans quand elle perdit sa mere ; elle devint la consolation de sa grand'mere et de sa tante et tout semblait presager qu'elle etait fixee a Highbury pour la vie ;,"[1877, 1880]",aligned,109
"of her being taught only what very limited means could command, and growing up with no advantages of connexion or improvement, to be engrafted on what nature had given her in a pleasing person, good understanding, and warm-hearted, well-meaning relations.",(No direct equivalent in text),"[1877, 1880]",not aligned,109
But the compassionate feelings of a friend of her father gave a change to her destiny.,mais l'intervention d'un ami de son pere modifia sa destinee ;,"[1877, 1880]",aligned,109
"This was Colonel Campbell, who had very highly regarded Fairfax, as an excellent officer and most deserving young man;","le colonel Campbell tenait en grande estime le lieutenant Fairfax et, de plus, il considerait devoir la vie aux soins dont son compagnon d'armes l'avait entoure pendant les acces d'une fievre contractee au cours d'une campagne.","[1877, 1880]",aligned,109
"and farther, had been indebted to him for such attentions, during a severe camp-fever, as he believed had saved his life.","Il demeura fidele a la memoire de son ami et, bien que plusieurs annees se fussent ecoulees entre la mort du pauvre Fairfax et le retour du colonel en Angleterre, sa reconnaissance n'en fut pas affaiblie :","[1877, 1880]",aligned,109
"These were claims which he did not learn to overlook, though some years passed away from the death of poor Fairfax, before his own return to England put any thing in his power.","des son arrivee, il s'occupa de rechercher l'enfant et s'interessa a elle.","[1877, 1880]",aligned,109
"When he did return, he sought out the child and took notice of her.",Le colonel etait marie et avait une fille a peu pres de l'age de Jane ;,"[1877, 1880]",aligned,109
"He was a married man, with only one living child, a girl, about Jane's age: and Jane became their guest, paying them long visits and growing a favourite with all;",cette derniere fut invitee a venir passer de longs mois chez les Campbell ; elle etait jolie et intelligente et fut prise en affection par toute la famille ;,"[1877, 1880]",aligned,109
"and before she was nine years old, his daughter's great fondness for her, and his own wish of being a real friend, united to produce an offer from Colonel Campbell of undertaking the whole charge of her education.","quand Jane eut neuf ans, la grande tendresse que leur fille manifestait pour sa petite compagne et en meme temps leur desir de se montrer de veritables amis amenerent le colonel et Mme Campbell a proposer de prendre la charge entiere de l'enfant.","[1877, 1880]",aligned,109
"The affection of the whole family, the warm attachment of Miss Campbell in particular, was the more honourable to each party from the circumstance of Jane's decided superiority both in beauty and acquirements.",L'affection de toute la famille et en particulier la tendresse de Miss Campbell faisait d'autant plus honneur aux deux parties que la superiorite de Jane tant par la beaute que par les dons intellectuels etait evidente.,"[1886, 1888, 1889, 1891]",aligned,110
"That nature had given it in feature could not be unseen by the young woman, nor could her higher powers of mind be unfelt by the parents.",(No direct equivalent in text),"[1886, 1888, 1889, 1891]",not aligned,110
"They continued together with unabated regard however, till the marriage of Miss Campbell, who by that chance, that luck which so often defies anticipation in matrimonial affairs, giving attraction to what is moderate rather than to what is superior, engaged the affections of Mr. Dixon, a young man, rich and agreeable, almost as soon as they were acquainted; and was eligibly and happily settled, while Jane Fairfax had yet her bread to earn.","Neanmoins leur intimite demeura aussi etroite jusqu'au mariage de Mlle Campbell ; celle-ci attira l'affection d'un jeune homme riche et agreable, M. Dixon, peu apres avoir fait sa connaissance ; elle fut demandee en mariage sans delai et se trouva heureusement etablie tandis que Jane Fairfax, restait, malgre son charme incontestable, avec la seule perspective d'avoir a gagner sa vie.","[1886, 1888, 1889, 1891]",aligned,110
This event had very lately taken place; too lately for any thing to be yet attempted by her less fortunate friend towards entering on her path of duty; though she had now reached the age which her own judgment had fixed on for beginning.,(No direct equivalent in text),"[1886, 1888, 1889, 1891]",not aligned,110
She had long resolved that one-and-twenty should be the period.,Jane avait resolu qu'a l'age de vingt et un ans une nouvelle periode commencerait pour elle :,"[1886, 1888, 1889, 1891]",aligned,110
"With the fortitude of a devoted novitiate, she had resolved at one-and-twenty to complete the sacrifice, and retire from all the pleasures of life, of rational intercourse, equal society, peace and hope, to penance and mortification for ever.","elle accomplirait le sacrifice complet pour lequel elle se preparait depuis longtemps, elle renoncerait aux plaisirs de la vie, aux satisfactions du monde pour accepter le joug de sa nouvelle existence.","[1886, 1888, 1889, 1891]",aligned,110
"The good sense of Colonel and Mrs. Campbell could not oppose such a resolution, though their feelings did.",Le bon sens du colonel et de Mme Campbell ne pouvait pas s'opposer a cette resolution qui leur etait pourtant penible.,"[1886, 1888, 1889, 1891]",aligned,110
"Perhaps they began to feel it might have been kinder and wiser to have resisted the temptation of any delay, and spared her from a taste of such enjoyments of ease and leisure as must now be relinquished.",Peut-etre meme commencaient-ils a sentir qu'ils auraient mieux fait d'epargner a la jeune fille l'occasion de prendre gout a une vie de loisirs a laquelle elle devait renoncer aujourd'hui.,"[1893, 1895]",aligned,111
"Still, however, affection was glad to catch at any reasonable excuse for not hurrying on the wretched moment.","Neanmoins, ils furent heureux de se raccrocher a une excuse raisonnable pour prolonger de quelques mois la bienfaisante treve ;","[1893, 1895]",aligned,111
"She had never been quite well since the time of their daughter's marriage; and till she should have completely recovered her usual strength, they must forbid her engaging in duties, which, so far from being compatible with a weakened frame and varying spirits, seemed, under the most favourable circumstances, to require something more than human perfection of body and mind to be discharged with tolerable comfort.","Jane n'avait jamais ete tout a fait bien portante depuis le mariage de leur fille et, en consequence ils declarerent s'opposer a ce qu'elle assumat de nouveaux devoirs tant qu'elle n'aurait pas retrouve toutes ses forces.","[1893, 1895]",aligned,111
"""But ""she could never get acquainted with her: she did not know how it was, but there was such coldness and reserve--such apparent indifference whether she pleased or not--and then, her aunt was such an eternal talker!--and she was made such a fuss with by every body!--and it had been always imagined that they were to be so intimate--because their ages were the same, every body had supposed they must be so fond of each other.""","'Il lui avait toujours ete impossible d'arriver avec Jane a des relations d'intimite ; elle s'etonnait de trouver chez la jeune fille une sorte de froideur, une reserve qui pouvait a bon droit passer pour de l'indifference ; un autre de ses griefs contre Jane etait le bavardage eternel de Mlle Bates !'","[1900, 1902, 1906]",aligned,112
"""These were her reasons--she had no better.""",'Elle n'avait pas de meilleures raisons a invoquer.',"[1900, 1902, 1906]",aligned,112
"""It was a dislike so little just--every imputed fault was so magnified by fancy, that she never saw Jane Fairfax the first time after any considerable absence, without feeling that she had injured her;""","'En realite, cette antipathie etait si injustifiee qu'elle ne revoyait jamais Jane Fairfax, apres une longue absence, sans se rendre compte qu'elle l'avait mal jugee.'","[1900, 1902, 1906]",aligned,112
"""and now, when the due visit was paid, on her arrival, after a two years' interval, she was particularly struck with the very appearance and manners, which for those two whole years she had been depreciating.""",'Ce fut precisement l'impression qu'elle ressentit lors de la premiere visite qu'elle fit aux Bates apres l'arrivee de Jane Fairfax. Emma fut particulierement frappee par l'apparence et les manieres de celle qu'elle s'ingeniait a deprecier depuis deux ans.',"[1900, 1902, 1906]",aligned,112
"""Jane Fairfax was very elegant, remarkably elegant; and she had herself the highest value for elegance.""","'La taille de Jane Fairfax etait au-dessus de la moyenne, sa tournure particulierement gracieuse ; elle etait parfaitement proportionnee.'","[1900, 1902, 1906]",aligned,112
"""Her height was pretty, just such as almost every body would think tall, and nobody could think very tall; her figure particularly graceful; her size a most becoming medium, between fat and thin, though a slight appearance of ill-health seemed to point out the likeliest evil of the two.""",(No direct equivalent in text),"[1900, 1902, 1906]",not aligned,112
"""Emma could not but feel all this; and then, her face--her features--there was more beauty in them altogether than she had remembered; it was not regular, but it was very pleasing beauty.""","'Emma dut reconnaitre que les traits du visage etaient plus parfaits chez l'original que dans sa memoire ; on ne pouvait nier la beaute des grands yeux gris ombres de longs cils ; et meme le teint, dont elle se complaisait a souligner la paleur, avait acquis une fraicheur et un eclat que rehaussait la delicatesse de l'epiderme.'","[1900, 1902, 1906]",aligned,112
"""Her eyes, a deep grey, with dark eye-lashes and eyebrows, had never been denied their praise; but the skin, which she had been used to cavil at, as wanting colour, had a clearness and delicacy which really needed no fuller bloom.""",(No direct equivalent in text),"[1900, 1902, 1906]",not aligned,112
